max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1676777  1676950  1677059  1677166  1677294  1677424  1677544  1677665  1677804  1677921  1678032  1678155  1678337  1678482  1678624  1678765  1678893  1679038  1679179  1679328  1679469  1679604  1679747  1679910  1680080  1680241  1680343  1680446  1680598  1680768  1680872  1681017  1681161  1681262  1681424  1681976  1682472  1682588  1682700  1682853  1683003  1683165  1683330  1683456  1683635  1683756  1683858  1684035  1684165  1684322  1684468  1684579  1684690  1684829  1684945  1685282  1685445  1685580  1685954  1686097  1686233  1686873  1687008, , 1676520, 1687038, 1674516, 1674683, 1667111  1670882  1672414  1672654, 1667714  1671570  1672427  1673631, 1659831, 1659832, 1659833, 1674518, 1674521, 1674672  1674675, 1674686, L, 1676526, , 1687050, 0, 0, 0, 0, 0, 1687118, 1687131, L5:R5, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1676530
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1688214  1688339  1689726  1695082  1696122  1696225  1696769  1721716  1721823  1722321  1722448  1722576  1722714  1723278  1742328  1742460  1742758  1742884  1743041  1743162  1745190  1745305  1753892  1753996  1754122  1754249  1754372  1754480  1754598  1754714  1754893  1755017  1755176  1755308  1755441  1755576  1755725  1755854  1756137  1756865  1777925  1778031  1778156  1778276  1778507  1779138  1785055  1785179  1785383  1785490  1785605  1785738  1785868  1786596  1787124  1787273  1787538  1787833  1787985  1788318  1812452  1812603  1812825  1813305  1836900  1837123  1837293  1837403  1837521  1837627  1838265  1838877  1839556  1839683  1843066  1843215  1843333  1843462  1843574  1844366  1844480  1844662  1844799  1845038  1845204  1845659  1845782  1846634  1846747  1847080  1848815  1849367  1849536  1849793  1851031  1851194  1851339  1852410  1852641  1852753  1852872  1853009  1853195  1855755  1855903  1856097  1856547  1856804  1857554  1857691  1857802  1857911  1858019  1858159  1858300  1859470  1863493  1877351  1877472  1877593  1877696  1877971  1878086  1897389  1897495  1897606  1897707  1897834  1897940  1898068  1898192  1898328  1898461  1898708  1898865  1899010  1899143  1899281  1899433  1899567  1899737  1899955  1900110  1900243  1900430  1900539  1900684  1900847  1901639  1901775  1903197  1903354  1903510  1903666  1903840  1903997  1904144  1904318  1905150  1905312  1905417  1905531  1905642  1905757  1906061  1906359, , 1688117  1689511  1694797  1695987  1696653  1721518  1722055  1742078  1744932  1753637  1771712  1777723  1778397  1778462  1784824  1787005  1787616  1787685  1812201  1836485  1836562  1836744  1839438  1842748  1844301  1845280  1845417  1846866  1849201  1850640  1851689  1851815  1852105  1852266  1853173  1855617  1859355  1863324  1877169  1877794  1896816, 1688408  1689742  1695045  1696230  1696913  1721805  1723445  1743145  1745432  1756833  1771828  1778354  1778423  1778486  1786537  1787052  1787630  1788570  1813311  1836523  1836641  1838838  1839643  1843592  1845242  1845358  1845712  1846982  1849624  1851268  1851722  1851839  1852242  1853114  1853187  1858312  1859523  1863586  1877715  1878078  1906541, 1895316, 1895519, 1698418  1718637  1718701  1729277  1729320  1746942  1759821  1760019  1761594  1781049  1792424  1794020  1815706  1819389  1828591  1829795  1831650  1865323  1867358  1879868  1885883  1889329  1889707  1890207  1891356  1891479  1891668, 1700163  1718656  1719171  1729305  1730039  1751317  1759943  1760414  1762776  1781635  1793864  1805315  1816707  1820014  1828702  1831636  1831671  1865726  1867885  1884220  1889085  1889344  1889746  1890222  1891405  1891511  1893457, 1687920, 1687921, 1687922, 1895327, 1895340, 1895490  1895501, 1895530, L, 1896840, , 1906545, 0, 0, 0, 0, 0, 1906574, 1906580, L5:R5, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1896853
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906678  1906783  1906898  1907500  1908591  1908706  1908828  1909417  1909533  1909639  1910080  1910211  1910877  1911003  1912166  1912289  1912397  1912760, , 1906658  1909215  1909953  1910749  1912152  1912523, 1908822  1909574  1910157  1911026  1912492  1912705, 1919854, 1920035, 1915697  1916552  1918225  1921125, 1916149  1917535  1918312  1928278, 1908823, 1908825, 1908827, 1919860, 1919867, 1920017  1920023, 1920043, R, 1921139, 1921146, 1928285, 0, 0, 0, 0, 0, 1928333, 1928341, L5:R5, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1934224  1934331  1934435  1934538  1934657  1934919  1935235  1935468  1936058  1936697  1936800  1936921  1937133  1938138  1938241  1938931  1942574  1942678  1943369  1943488  1944189  1944343  1944497  1944607  1944772  1944880  1945007  1945341  1945578  1945686  1945811  1945917  1946157  1946338  1946992  1947107  1947291  1947732  1947846  1947954  1948210  1949148  1949340  1949446  1949547  1949723  1949839  1950609  1950721  1950827  1950959  1951202  1951874  1952071  1952179  1952386  1952707  1952852  1953000  1953144  1953281  1953521  1963109  1963214  1963324  1963541  1963655  1965969  1972160  1972271  1972395  1972509  1972724  1972986  1973163  1973705  1975414  1975887  1976026  1976317  1976433  1976551  1976677  1976796  1976963  1977066  1978773  1978882  1979009  1979969  1983675  1983788  1983892  1983994  1984106  1984207  1984352  1984480  1984703  1984837  1985431  1985555  1985674  2045059  2045170  2066555  2066809  2066919  2067149  2067261  2067369  2067473  2067663  2074335  2074487  2074633  2074746  2103329  2103441  2103585  2103828  2103944  2104052  2104165  2104290  2117448  2117569  2117706  2117822  2117927  2118405  2119730  2119833  2164204  2164375  2164524  2164638  2164852  2165874  2165998  2166103  2184068  2184201  2184373  2184560  2185134  2185259  2185340  2185597  2185739  2205218  2205329  2211739  2211845  2211950  2212082  2212537  2213375  2223573  2223676  2223796  2223916  2224032  2224174  2224287  2236868  2236974  2237096  2237389  2237849, , 1934046  1935923  1936481  1936583  1942356  1943186  1943751  1944064  1944540  1945711  1945884  1946249  1946838  1947629  1948278  1949043  1950439  1962985  1964201  1971916  1975736  1975867  1976253  1978689  1979682  1983472  2002961  2044802  2066241  2074176  2103058  2117261  2118252  2119549  2121693  2128954  2163978  2164099  2165648  2183840  2204892  2205449  2211437  2223198  2236596, 1935421  1936247  1936496  1938891  1942641  1943468  1943840  1944115  1945666  1945756  1946054  1946430  1947498  1947836  1948558  1949856  1953485  1963796  1964265  1975384  1975752  1976232  1977078  1979043  1979719  1985697  2003213  2045419  2067592  2074858  2104309  2117992  2118438  2119950  2122116  2129007  2164012  2164711  2166168  2185790  2205417  2205489  2213427  2224283  2237839, 2248701, 2248884, 1928822  1955172  1958989  1967175  2013340  2016889  2035511  2035577  2035696  2036199  2040529  2041921  2047973  2049401  2064627  2077011  2080122  2099736  2099900  2114552  2114900  2130423  2131372  2168763  2171337  2171768  2182400  2187485  2200664  2209679  2245598  2249812, 1930861  1957243  1959894  1969656  2014087  2017934  2035544  2035643  2035763  2036536  2041169  2042861  2048833  2049435  2065048  2078034  2081123  2099811  2101192  2114595  2115365  2131319  2147440  2170962  2171580  2173843  2182821  2188626  2202378  2210347  2246902  2257178, 1930861, 1930863, 1930864, 2248707, 2248714, 2248865  2248871, 2248891, R, 2249826, 2249834, 2257185, 0, 0, 0, 0, 0, 2257235, 2257243, L4:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2265141  2265252  2265363  2265466  2265575  2265681  2265842  2265957  2282686  2282788  2282935  2290901  2291008  2291139  2291303  2291409  2291526  2291660  2291781  2291920  2292043  2292252  2292378  2292542  2292693  2292841  2292993  2293149  2293294  2293441  2293589  2293732  2293881  2294052  2294209  2294550  2294677  2294834  2294988  2295641  2295804  2295961  2296122  2296232  2296350  2296521  2296632  2296734  2296892  2297442  2297566  2297790  2298132  2298260  2298372  2298542, , 2264958  2266261  2282505  2290655, 2266072  2266350  2283135  2298625, 2289435, 2289619, 2257370  2260178  2260746  2262639  2269031  2278359  2278467  2284968  2286102, 2259752  2260733  2260876  2262934  2269645  2278446  2278829  2285366  2286565, 2259752, 2259754, 2259755, 2289441, 2289448, 2289599  2289606, 2289626, L, 2290670, , 2298637, 0, 0, 0, 0, 0, 2298861, 2298862, L4:R6, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2290677
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2298891  2299081  2299215  2299322  2300037  2300597  2300742  2300978  2301153  2301319  2301450  2303370  2303497  2303625  2304067  2304795  2305400  2305993  2307309  2307427  2308306  2308413  2308554  2308678  2308825  2308929  2309124  2309259  2309425  2310085  2318832  2318988  2319094  2319440  2321041  2321262  2321597  2321893  2325648  2325754  2325933  2326040  2326193  2326312  2326510  2326639  2326741  2326862  2327009  2327449  2327572  2327814  2327918  2328029  2328389  2328638  2329147  2331088  2331759  2331870  2332071  2332175  2332330  2332434  2332681  2333870  2333997  2334854  2334978  2335122  2335594  2335720  2344414  2344567  2344669  2344791  2345009  2345158  2347995, , 2298977  2303156  2304619  2307241  2308186  2318622  2325429  2326110  2326461  2326581  2327730  2328966  2330491  2330875  2331612  2344169  2345006, 2301589  2304088  2306704  2307414  2310312  2319497  2326066  2326446  2326526  2327528  2328627  2330430  2330515  2331203  2335731  2344959  2345107, 2349162, 2349336, 2313668  2322866  2340909  2351967, 2316645  2323556  2342126  2359859, 2301592, 2301594, 2301596, 2349166, 2349171, 2349322  2349326, 2349340, R, 2351976, 2351981, 2359864, 0, 0, 0, 0, 0, 2359897, 2359903, L4:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2369028  2369156  2369317  2383964  2384070  2384179  2384331  2384436  2384557  2384685  2384810  2384954  2385083  2385216  2385345  2386009  2386280  2386447  2386768  2386923  2387076  2387238  2387706  2387859  2388017  2388192  2388494  2388641  2389236  2389340  2389452  2389567  2389709  2389939  2390287  2390471  2390573, , 2368747  2368824  2369595  2369703  2383731, 2368811  2369345  2369676  2370069  2390628, 2378395  2379163  2381137, 2378705  2379637  2381902, 2365911  2371253  2373191  2375038, 2366528  2372180  2373736  2377094, 2360766, 2360767, 2360767, 2378399, 2378404, 2378554  2378558, 2378710, L, 2383742, , 2390639, 0, 0, 0, 0, 0, 2390701, 2390712, L5:R5, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2383748
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2390922  2391041  2391146  2391331  2391524  2392236  2392340  2392511  2392637  2393547  2393668  2393841  2393948  2394115  2402000  2402146  2402263  2402544  2419568  2419671  2419854  2419959  2420079  2420180  2420320  2420488  2426147  2426255  2426438  2426577  2434970  2435151  2435263  2435925, , 2390871  2392049  2392143  2393431  2401822  2402639  2419382  2425946  2434592  2434714, 2391548  2392098  2392606  2394253  2402581  2402709  2420536  2426706  2434627  2435859, 2445311, 2445515, 2399083  2415313  2417429  2423078  2427990  2429123  2429297  2429352  2431229  2440369  2446443, 2400558  2416358  2418139  2424384  2429091  2429161  2429330  2429666  2432037  2443477  2453188, 2391549, 2391551, 2391552, 2445322, 2445334, 2445485  2445496, 2445527, R, 2446468, 2446481, 2453201, 0, 0, 0, 0, 0, 2453410, 2453411, L5:R5, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2465366  2465499  2465653  2465761  2466033  2466144  2466483  2467548  2467667  2467807  2473120  2473230  2473340  2473483  2473602  2473718  2473839  2473958  2474086  2474247  2474386  2474529  2474671  2474807  2474950  2475542  2476425  2476578  2476742  2477216  2477373  2477530  2477693  2477833  2477962  2478112  2478225  2478330  2478585  2478953  2479074  2479188  2479343  2479992  2480449  2480593, , 2465121  2467358  2472955, 2466480  2467852  2480684, 2470576  2470852  2471081  2471161, 2470753  2471005  2471105  2471733, 2456271  2458060  2460070  2460603  2461465  2469054, 2457237  2459108  2460495  2460918  2462483  2469907, 2454223, 2454224, 2454224, 2470581, 2470586, 2470737  2470742, 2470758, L, 2472968, , 2480695, 0, 0, 0, 0, 0, 2480767, 2480779, L5:R5, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2472975
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2480952  2483770  2483890  2484020  2486614  2486738  2486846  2491811  2491947  2492107  2502938  2503058  2504960  2505063  2505193  2510773  2510885  2511032  2511258  2512551  2512714  2532652  2532765  2532888  2532991  2533109  2533225  2533337  2534019  2534166  2549044  2549151  2549257  2549362  2549562  2549699  2549834  2549978  2551529  2551659  2551865  2551984  2552158  2552925  2553092  2553226  2553382  2553522  2553656  2553799  2553937  2554041  2559396  2559642  2577731  2577843  2578126  2578248  2578387  2578839  2580989  2581141  2581264  2581407  2582054  2582218  2598705  2598809  2598911  2599044  2599150  2599277  2599423  2599534  2599665  2599791  2599917  2600051  2600189  2600421  2600568  2600717  2600866  2601309  2602805  2603203  2603351  2603508  2603654  2603817  2603976  2604132  2604290  2604393  2604551, , 2483715  2486489  2491551  2491583  2502701  2504759  2510523  2512385  2532516  2548793  2554029  2577534  2580812  2598515, 2484086  2486857  2491563  2492150  2503099  2505388  2511342  2512793  2534192  2554002  2554061  2559750  2578791  2582273  2604651, 2597337, 2597522, 2493175  2495625  2506936  2514018  2529700  2536672  2545751  2546791  2555042  2560771  2566705  2566798  2567276  2568944  2572321  2574055  2574851  2586700  2586867  2594866, 2495567  2495776  2508369  2514535  2530272  2544406  2546306  2547060  2557490  2561542  2566779  2566930  2567870  2570048  2573753  2574616  2575769  2586762  2587514  2595034, 2481767, 2481767, 2481768, 2597343, 2597351, 2597502  2597509, 2597529, L, 2598530, , 2604663, 0, 0, 0, 0, 0, 2604733, 2604747, L6:R4, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2598538
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2604919  2605421  2605538  2605641  2606010  2606468  2606649  2606755  2606870  2606989  2607894  2608082  2616357  2616463  2624728  2624897  2625016  2625153  2625876  2625988  2626138  2636521  2636634  2636811  2636983  2637138, , 2605147  2605711  2605910  2607918  2616202  2617546  2624489  2625303  2625684  2636227  2636332, 2605665  2605744  2607840  2608068  2617227  2617647  2625267  2625334  2626114  2636241  2637190, 2638261  2638745  2639996, 2638576  2639807  2640021, 2614383  2619638  2633023  2641328, 2615093  2620267  2634723  2647240, 2605788, 2605790, 2605792, 2638269, 2638280, 2638429  2638438, 2638586, R, 2641348, 2641359, 2647250, 0, 0, 0, 0, 0, 2647317, 2647330, L5:R5, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2650123  2650231  2650416  2650553  2650785  2650888  2650991  2651105  2651217  2651328  2651860  2652965  2653080  2658772  2658939  2659081, , 2649792  2652807  2658611, 2651797  2653111  2659356, 2662561  2662826  2664776, 2662737  2664757  2664853, 2655515  2660367  2665971, 2656065  2661745  2671780, 2648413, 2648413, 2648414, 2662565, 2662571, 2662721  2662726, 2662742, R, 2665983, 2665989, 2671786, 0, 0, 0, 0, 0, 2671829, 2671837, L4:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2676014  2676134  2676241  2676352  2676463  2676748  2676875  2677002  2677154  2677358  2677478  2677601  2677706  2677816  2677952  2678062  2678566  2678687  2678797  2679690  2679882  2700293  2700480  2700655  2701734  2706667  2706803  2706911  2707086  2707242  2714203  2714307  2714417  2714527  2714638  2714765  2714982  2715139  2715253  2722289  2722402  2722538  2722648  2722815  2722940  2723116  2723223  2724122  2724247  2727492  2727663  2727800  2727970  2728075  2728188  2728310  2728415  2728524  2728655  2728814  2728957  2730254  2730468  2730802  2731012  2731137  2731239  2731374  2731530  2731686  2732229, , 2675858  2677014  2677764  2677870  2679553  2699929  2706472  2713996  2722091  2723936  2727343  2731046  2732771, 2676998  2677739  2677803  2678728  2679857  2701826  2707514  2715276  2723157  2724265  2730588  2732243  2734042, 2737709  2738057  2738131, 2737878  2738074  2738655, 2673210  2673253  2697252  2703722  2709621  2716305  2735457  2740041, 2673246  2674663  2697828  2704475  2711620  2717121  2736224  2745998, 2672716, 2672717, 2672717, 2737711, 2737715, 2737866  2737869, 2737881, R, 2740049, 2740054, 2746003, 0, 0, 0, 0, 0, 2746034, 2746040, L4:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2752560  2752703  2752808  2762769  2762879  2763010, , 2752374  2762611, 2752898  2763193, 2765979  2766223  2766758, 2766152  2766737  2766973, 2746483  2747270  2747322  2749997  2750579  2750628  2754978  2764157  2767900, 2746837  2747297  2747773  2750558  2750615  2750944  2756610  2764714  2773629, 2746949, 2746950, 2746952, 2765985, 2765991, 2766141  2766146, 2766158, R, 2767914, 2767921, 2773636, 0, 0, 0, 0, 0, 2773681, 2773689, L4:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2781361  2781490  2781667  2781802  2781914  2782073  2782262  2782403  2782854  2782986  2783160  2783318  2783465  2783695  2783800  2784053, , 2781178  2781291  2783165, 2781247  2783019  2784112, 2786421, 2786641, 2774101  2774313  2774360  2775242  2778357  2778697  2787898, 2774198  2774341  2774529  2775985  2778504  2779489  2794180, 2774634, 2774636, 2774638, 2786426, 2786433, 2786584  2786591, 2786647, R, 2787912, 2787919, 2794188, 0, 0, 0, 0, 0, 2794234, 2794242, L3:R7, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
