max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    48010   423788   424477   424596   424713   425149   425253   425669   426173   426967   427662   454027   459691  1448482  1448757  1448889  1449000  1586584  1586956  1587236  1587339  1587445  1587601  1587730  1587850  1587964  1588153  1588281  1588401  1588537  1588674  1588828  1588931  1589044  1589283  1589389  1589547  1589685  1589836  1604075  1604182  1604306  1604511  1604640  1604757  1604861  1604992  1621803  1621909  1622013  1622178  1649788  1649902  1650013  1650118  1650238  1650367  1650478  1650600  1650729  1650862  1650995  1651129  1651282  1651417  1651735  1651876  1652017  1652157  1652281  1652409  1652511  1652757  1652868  1652988  1653120, 1    82302   159889   189998   242796   386227   387013   427000   427553   429258   560592   746829  1088020  1453844  1455811  1455942  1456096  1456360  1457341  1457515  1457856  1458166  1458327  1458523  1460808  1461513  1465994  1466130  1506301  1558029  1558161  1575819  1607763  1608615  1608778  1608908  1609042  1609178  1609314  1609458  1609593  1609817  1610030  1610188  1610338  1610486  1610640  1610921  1629132  1631385  1631528  1631727  1632480  1632632, 41893   453598  1586702  1589102  1603798  1621669  1627708  1649614, 47989   459671  1589059  1589984  1605054  1622144  1627721  1653179, 50583   462973  1607452  1631139, 54425   470696  1610752  1632566, 1614531, 1614532, 1614533, 1644484, 1644487, 1644492, 1644642  1644646, 1644655, 1644659, L, 1649623, 1649628, 1653186, 0, 0, 0, 0, 0, 1653235, 1653244, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1653364  1653943  1654068  1669986  1670105  1670211  1670382  1670488  1670625  1703131  1703305  1703456  1703563  1703694  1703797  1703912  1704062  1746874  1747025  1747136  1747251  1747353  1747470  1773467  1773771  1773892  1773997  1774111  1774246  1774359  1809144  1879845  1879950  1880058  1880160  1880283  1880428  1880566  1880669  1880793  1880901  1881013  1881136  1881242  1881380  1881531  1881677  1881792  1881905  1882009  1882199  1882703  1882852  1883052  1883158  1884226  1884604  1884800  1884934  1885050  1885177  1885306  1885958  1886105  1886236  1886344  1886500  1886629  1886757  1887039  1887925  1888044  1888163  1888266  1888396  1888547  1888658  1888911  1889181  1889297  1889461  1889615  1889761  1889863  1889968  1890219  1890718  1890870  1891322  1891454  1891603  1891736  1891870  1892044  1892347  1892616  1892731  1893025  1893139  1927630  1927747  1927904  1928019  1928160  1928308  1928411  1928518  1928686  1928820  1928941  1929065  1929312  1929434  1929899  1930628  1930737  1930887  1931103  1931418  1931552  1978141  1978258  1978401  1978517  1978656  1978782  1978957  2007127  2072052  2072241  2072456  2072561  2072683  2072811  2072921  2161348  2161492  2161696  2161827  2161968  2162081  2162352  2162618  2163028  2163162  2163283  2163409  2163606  2164242  2164418  2215285  2215389  2215493  2215628  2276137  2277261  2284958  2285061  2285165  2285270  2285387  2285527  2285645  2285850  2285986  2286109  2286241  2286374  2286505  2286631  2286770  2286908  2287054  2287205  2287714  2287845  2287970  2288095  2288225  2288790  2288905  2289058  2289182  2289378  2289588  2289723  2290217  2290635  2290763  2291104  2291272  2291421  2291571  2291678  2291912  2292036  2292234  2292350  2304739  2304856  2304962  2305175  2305283  2305418  2305522  2305630  2305809  2306006  2306111  2306561  2337772  2337880  2337992  2338777  2338934  2339065  2339176  2339280  2340824  2341288  2341420  2341847  2342309  2342789  2345391  2345498  2345620  2345839  2372874  2372978  2373125  2413856  2413972  2414096  2414283  2414391  2414575  2414685  2414788  2414950  2415176  2415300  2415763  2415911  2416056  2416202  2416760  2417533, 1657133  1657267  1657405  1657606  1805309  1805512  1806582  1859780  1869820  1905400  1905571  1905844  1905988  1917512  1917842  1920144  1922469  1981816  2044492  2089085  2139643  2139783  2139948  2140183  2210800  2211319  2211618  2212206  2212472  2212744  2247537  2313226  2313369  2314167  2314308  2314629  2314780  2315165  2315332  2315593  2315777  2315918  2316236  2316446  2316954  2317117  2317699  2318577  2333194  2356126  2356314  2357629  2357793  2407597  2408662  2410780  2432591  2432849  2433008  2433201  2434115  2434419  2434689  2434835  2435236  2435383  2435918  2436422  2436648  2436974  2437145, 1653669  1669947  1703064  1746514  1773417  1808874  1855014  1855046  1879597  1884495  1927336  1927449  1933961  1934154  1934783  1935086  1977867  1978063  2071834  2160976  2164507  2215166  2284645  2304193  2304375  2304539  2306550  2337672  2338665  2340664  2340768  2345049  2372746  2413751, 1654312  1670647  1704024  1747410  1774277  1809201  1855031  1855076  1884254  1893170  1927409  1931534  1934130  1934196  1935022  1935188  1977886  1979095  2072973  2164471  2164556  2215687  2292583  2304270  2304449  2306228  2306713  2338192  2339270  2340721  2342742  2345782  2373079  2416991, 1656879  1677478  1730934  1804889  1805026  1806089  1859193  1869518  1905130  1917278  1919343  1920720  1921172  1937849  1981293  2044143  2088775  2139171  2210270  2312466  2317142  2317389  2318311  2324023  2327786  2332844  2355880  2357018  2404072  2407166  2432209, 1657525  1677965  1731261  1804943  1805460  1806968  1860123  1869856  1906151  1917886  1920210  1921104  1922359  1937998  1981799  2044713  2089143  2140099  2212765  2317099  2317188  2317672  2318635  2324176  2328760  2333410  2356269  2357770  2404320  2407777  2437181, 1654533, 1654534, 1654535, 2430577, 2430581, 2430598, 2430749  2430754, 2430587, 2430593, R, 2432221, , 2437188, 0, 0, 0, 0, 0, 2437238, 2437248, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2432227
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
