max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1  1493411  1493539  1493652  1493825  1493943  1494054  1494166  1494305  1511543  1511669  1511886  1512040  1520442  1520587  1520703  1520871  1520991  1521131  1521253  1521369  1521501  1521639  1521776  1521907  1522034  1522179  1522356  1522498  1522649  1522791  1522932  1523083  1523247  1523393  1523536  1523648  1523763  1523906  1524058  1524170  1524368  1524493  1524659, 1  1349855  1499600  1499720  1499843  1499968  1500090  1500213  1500335  1500480  1500605  1500739  1500872  1501000  1501134  1501259  1501391  1501523  1501670  1501810  1501950  1502095  1502530  1502954  1503093  1503250  1503396  1503535  1503662  1503913, 1493226  1511233  1520212, 1494315  1511959  1524647, 1498966, 1503946, 1503951, 1503956, 1503963, 1516335, 1516341, 1516349, 1516499, 1516513, 1516520, L, 1520227, 1520235, 1524670, 0, 0, 0, 0, 0, 1524741, 1524753, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1524988  1525106  1525220  1525335  1525446  1525562  1525703  1525819  1525986  1526130  1526266  1526389  1526503  1526730  1527161  1527296  1527438  1527627  1527800  1528009  1528220  1528442  1528638  1528762  1528878  1529066  1529228  1529344  1530120  1530301  1530496  1530710  1531182  1531393  1531624  1531850  1532091  1532316  1532542  1532773  1532996  1533251  1533470  1533674  1533885  1534078  1534226  1536713  1536841  1563269  1563489  1563617  1563776  1563984  1564107  1564242  1564388  1565034  1565158  1565287  1565633  1565814  1566249  1566489  1566722  1566962  1567077  1568112  1573809  1573947  1574075  1574202  1574329  1574472  1574598  1574724  1574990  1575108  1575241  1575405  1575714  1575956  1576137  1576354  1576580  1576820  1576985  1577118  1577242  1577397  1577646  1577799  1577918  1578031  1578141, 1548758  1548886  1549382  1549586  1550182  1550311  1550458  1550588  1551201  1551380  1551547  1551736  1552772  1552913  1553042  1553174  1553310  1553484  1553626  1553775  1553920  1554725  1554948  1555078  1555222  1555376  1556254  1556375  1556512  1556973  1557124  1557263  1557401  1557860  1558491  1598918  1599044  1599171  1599299  1599425  1599588  1599726  1599997  1600134  1600271  1600422  1600707  1600844  1600995  1601288  1601569  1602187  1602334  1602788  1603673  1603975  1604108  1604716  1604856  1605004  1605168  1605634  1605782  1605938  1606318  1606834  1606999  1607141  1607278  1607608  1607843  1608326  1608913  1609651  1609759  1609911  1610063  1610236  1610736  1611451  1611814  1611951  1612084  1612741  1612884, 1524936  1563047  1567965  1573185  1573654, 1534446  1567060  1568124  1573314  1578070, 1547760  1598196, 1558501  1613192, 1534452, 1534458, 1534465, 1595810, 1595814, 1595821, 1595972, 1595983, 1595988, R, 1598206, , 1613203, 0, 0, 0, 0, 0, 1613275, 1613287, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1598213, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1620058  1620192  1620348  1620514  1620629  1620755  1620905  1621073  1621525  1621636  1621755  1621884  1622823  1623316  1623437  1623552  1641526  1641678  1641790  1641906  1642064  1642458  1642643  1642977  1643176  1643378  1643503  1643626  1643782  1644093  1644642  1644781, 1613467  1614346  1614720  1614955  1615886  1616024  1616372  1616532  1631347  1631461  1632112  1632295  1632514  1632763  1633057, 1619313  1619848  1622669  1623048  1641199  1659546, 1619385  1621988  1622682  1623484  1644773, 1613949  1616915  1617218  1630938, 1616653  1617117  1617262  1633006, 1616654, 1616656, 1616658, 1655375  1657399, 1655385, 1655394, 1655545, 1656881  1657643, 1656890, L, 1659567, , , 1, 0, 0, 0, 1, 1659667, 1659679, L2:R1, 66.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 1659653
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1659937  1660050  1660236  1660361  1660490  1660606  1660721  1660957  1682531  1682686  1682807  1683194  1686332  1707488  1707611  1707728  1707885  1708027  1708145  1708263  1708391  1708518  1708648  1708779  1708913  1709048  1709177  1709315  1709431  1709627  1709773  1709922  1710063  1710213  1710363  1710509  1710660  1710807  1710942  1711077  1711220  1711352  1711473  1711601  1711748  1711858  1712011  1712123  1712285  1712436  1712547  1712666  1712796  1712910  1713022  1713165  1713308  1713462  1713614  1713769  1714110  1714259  1714379  1714514  1714661, 1665280  1665519  1666178  1666413  1667746  1667887  1668026  1668169  1668315  1668598  1669869  1670099, 1682249  1707222, 1660926  1682998  1714780, 1664850, 1670203, 1660928, 1660930, 1660932, 1694966  1702044  1703328, 1694970, 1694977, 1695127, 1695627  1703268  1703621, 1695632, L, 1707234, 1707240, 1714792, 0, 0, 0, 0, 0, 1715012, 1715013, L3:R1, 75.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1715401  1715520  1715638  1715762  1715886  1716110  1716244  1716407  1716551  1716950  1717083  1717193  1717311  1717441  1717553  1717669  1717789  1717919  1718043  1718185  1718670  1718822  1718983  1719150  1719299  1719463  1719643  1720711  1720822  1720944  1721084  1721421  1721573  1721723  1721837  1722163  1722275  1722390  1722516  1722667  1723132  1723270  1725955  1726116  1734775  1734891  1754526  1754663  1754780  1754917  1755078  1755198  1755355  1755479  1755616  1755751  1755882  1756011  1756142  1756280  1756414  1756606  1756878  1757023  1757174  1757468  1757761  1757897  1758069  1758367  1758519  1758669  1758781  1758927  1759043  1759205  1759353  1759503  1759669  1759782  1759895  1760129  1760262  1760408  1760519  1760642  1760762  1760874  1761025  1761381  1761699  1761860  1761973  1762086  1762309  1762459  1762598  1762728  1762880  1762999  1763163  1763292  1763412  1764265, , 1715152  1715267  1725786  1733475  1734586  1754338, 1715241  1723200  1726175  1733636  1734964  1764304, 1729239, 1729777, 1723205, 1723211, 1723217, 1750221, 1750228, 1750238, 1750389, 1752445, 1752454, L, 1754355, 1754364, 1764307, 0, 0, 0, 0, 0, 1764329, 1764333, L4:R1, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1764401  1764624  1764743  1764884  1765183  1765468  1765579  1771110  1771222  1771426  1771538  1772510  1772626  1772740, 1768097, 1764513  1770872  1770902  1772346  1784352, 1765163  1770893  1771373  1772658, 1767198  1769019, 1768038  1769228, 1765164, 1765165, 1765167, 1780692  1782004, 1780697, 1780703, 1780853, 1781496  1782380, 1781501, L, 1784364, , , 1, 0, 0, 0, 1, 1784424, 1784431, L5:R1, 66.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 1784414
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1784589  1784709  1784843  1784958  1785181  1785307  1785421  1785583  1786083  1786278  1786391  1786511  1786627  1786738  1786932  1787260  1787451  1787570  1787692  1787811  1787939  1788050  1788161  1788277  1788388  1788512  1788680  1788809  1788987  1789283  1789573  1789722  1790167  1790829  1790948  1791062  1791249  1791385  1791496  1791626  1791766  1791879  1792003  1792137  1792314  1792454  1792592  1792754  1792880  1793009  1793130  1793252  1793389  1793577  1793708  1793845  1793997  1794109  1794566  1794722  1794890  1795039  1795185  1795297  1795429  1795789  1795928  1796040  1796171  1796302  1796447  1796572  1797094  1797620  1798145  1798262  1798710  1798823  1798959  1799084  1799240  1799729  1799848  1800026  1800179  1800307  1808003  1808113  1808241  1808437  1808677  1808789  1809203  1809316  1809916  1810041  1810179  1810330  1810450  1810582  1810718  1810891  1811042  1811348  1811497  1811646  1811765  1811918  1812098  1812241  1812357  1812469  1812632  1812746  1812866  1812978  1813123  1813251  1813448  1813574  1813708  1813891  1814050  1814210  1814390  1814505  1814624  1814928  1815068  1815187  1815448  1815621  1815804  1815939  1817323  1817482  1817596  1817708  1817869  1818229  1818390  1818518  1819223  1819334  1819463  1819608  1819748  1819996  1820112  1820251  1820363  1820539  1820723  1820840  1820951  1821658  1821836  1821947  1822638  1823086  1823490  1823608  1823722  1823874  1824003  1824119  1824251  1824366  1824487  1824600  1824783  1824916  1843150  1843268  1843663  1843782  1843912  1844051  1844206  1844340  1844487  1857675  1857805  1857930  1858052  1858164  1858293  1858421  1858547  1858674  1858795  1858909  1859032  1859168  1859309  1859450  1859581  1859738  1859879  1860014  1860156  1860301  1860605  1860890  1861041  1861190  1861659  1861804  1861940  1862093  1862206  1862345  1862463  1862587  1862705  1862841  1862951  1863135  1863292  1863435  1863553  1863676  1863846  1863981  1864093  1864221  1864691  1864809  1865484  1865635  1865758  1865907  1866572  1867021, 1803792  1803909  1840472, 1798409  1798552  1807782  1817852  1824882  1842856  1857339, 1798328  1798441  1800244  1817830  1824706  1825246  1844474  1867078, 1803238  1804826  1804946  1836955  1840004  1840698, 1804608  1804858  1804977  1837309  1840672  1840715, 1798337, 1798346, 1798355, 1848675  1853568  1854816  1855046, 1848687, 1848701, 1848851, 1849027  1854559  1854881  1855363, 1849028, L, 1857343, 1857345, 1867086, 0, 0, 0, 0, 0, 1867139, 1867148, L6:R1, 71.43, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1869579  1890244  1890355  1890503  1890637  1890793  1890964  1891081  1891210  1895033  1895147  1906106  1906229  1906625  1937586  1937702  1937878  1938006  1938147  1938269  1954570  1954692  1954810  1954938  1955069  1955406  1955845  1955957  1956099  1956233  1956668  1956817  1956932  1957048  1957195  1957322  1957463  1957600  1957878  1958034  1958263  1958407  1958785  1958899  1959052  1959175  1959447  1959712  1959827  1960008  1960185  1960604  1960716  1961101  1961212  1961323  1961440  1961561  1961684  1961810  1962102  1962698, 1872599, 1867287  1869362  1889997  1894853  1905926  1937287  1954348  1962455  1981125, 1867435  1869529  1891198  1895085  1906167  1938340  1962163  1962763, 1871787  1896986  1897912  1898040  1899079  1916626, 1872563  1897312  1897985  1898412  1900651  1917118, 1868034, 1868035, 1868036, 1978368, 1978380, 1978393, 1978544, 1979357, 1979370, L, 1981126, , , 1, 0, 0, 0, 1, 1981140, 1981144, L7:R1, 62.50, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 1981136
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1981394  1981509  1981643  1981815  1981933  1982070  1982192  2008930  2009049  2009162  2009417  2009659  2009838  2009957  2010067  2010224  2027966, 1987602  1988002  1988365  1988676, 2008630  2009310  2027729, 1982209  2009255  2010248  2027980, 1986335  1987070  2022462, 1986485  1988822  2023270, 1982210, 1982212, 1982213, 2050271, 2050276, 2050282, 2050433, 2050444, 2050450, , , , , 1, 1, 0, 0, 0, 2065505, 2065512, L7:R1, 62.50, 000(1)1, 000(1)1, , 204, no_go, 2065495
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2069556  2069667  2069836  2070207  2070326  2070463  2071062  2071203  2071340  2071458  2071767  2071877  2071994  2072123  2072297  2072427  2072980  2073106  2073230  2073370  2073494  2073605  2073760  2074382  2075024  2075311  2075453  2075566  2075693  2075809  2075923  2076417  2076590  2076732  2076880  2076997  2077627  2077818  2077933  2078080  2078331  2078476  2078777  2078920  2079459  2079579  2080585  2081117  2081298  2081412  2082075  2082199  2082316  2082472  2082780  2082891  2083055  2083466  2083799  2083920  2084033  2084166  2084313  2084559  2084677  2084836  2084968  2085129  2085283  2085435  2085580  2086027  2086154  2086502  2086616  2086748  2086933  2087063  2087178  2087317  2087653  2087802  2088038  2088201  2088419  2089912  2090050  2090178  2090400  2090524  2090641  2090838  2091286  2091427  2091868  2091980  2092097  2092419  2092533  2093027  2093158  2093310  2093438  2093555  2094219  2094348  2094909  2095031  2095248  2095407  2095616  2095838  2096273  2096390  2096501  2096799  2096912  2097033  2097238  2097351  2097472  2098170  2098480  2098604  2098746  2098866  2099086  2099202  2099680  2099799  2100262  2100413  2100528  2100638  2100750  2101305  2101419  2102368  2102788  2102921  2103119  2103232  2103635  2105597  2105718  2106045  2106434  2106552  2106670  2106795  2106912  2107448  2108004  2108115  2108228  2108419  2108792  2109066  2109211  2109322  2110179  2110320  2111417  2111897  2112023  2112190  2112334  2112450  2112572  2112760  2112873  2113866  2113986  2114101  2114221  2114349  2114484  2114599  2115143  2115276  2115421  2115545  2115666  2115810  2116682  2116808  2116921  2117092  2117368  2117944  2118056  2120998  2121155  2121457  2121572  2121878  2122406  2122518  2122632  2122776  2123339  2123451  2123597  2123709  2123845  2124282  2124405  2125612  2125742  2125867  2125986  2126103  2126243  2126380  2126511  2126841  2126994  2127151  2127302  2127765  2127941  2128108  2128249  2128360  2128836  2128952  2129086  2129212  2129332  2129469  2129603  2129725  2129897  2130013  2130146  2130646  2130772  2134587  2134703  2134822  2134947  2135072  2135203  2135323  2135742  2135877  2136111  2136231  2137101  2137220  2137335  2137449  2138089  2138245  2138524  2139069  2139663  2139812  2140083  2140395  2140513  2140624  2140736  2140849  2141119  2141451  2142111  2142231  2142885  2142996  2143116  2143409  2143745  2143870  2144071  2144193  2144531  2144642  2144969  2145329  2150762  2150894  2151005  2151267  2151385  2151497  2167521  2167631  2167769  2167898  2168011  2168125  2168239  2168412  2168542  2168677  2168820  2168963  2169088  2169224  2169366  2169803  2169950  2170106  2170253  2170394  2170543  2170655  2170808  2170921  2171042  2171159  2171332  2171456  2171601  2171749  2171893  2172012  2172188  2172302  2172427  2172541  2172669  2172812  2173321  2173454  2173594  2173912  2174063  2174177  2174287  2174589  2174708  2174819  2174999  2175117  2175230  2175362  2175505  2176407  2176532  2176697  2176880  2177278, , 2069207  2075082  2075142  2080423  2089711  2091729  2092835  2094637  2105412  2108573  2118233  2120850  2120903  2134429  2143590  2143889  2150568  2167192, 2075047  2075128  2079881  2088622  2091553  2092694  2094363  2103654  2108465  2118159  2118624  2120867  2130748  2143475  2143858  2144933  2151456  2177481, 2065643, 2066034, 2066035, 2066036, 2066037, 2158385  2159028  2159767  2159966  2160082  2161715  2163193  2163738  2164259, 2158385, 2158387, 2158538, 2158949  2159478  2159873  2160033  2161378  2163181  2163321  2163976  2164677, 2158950, L, 2167200, 2167205, 2177492, 0, 0, 0, 0, 0, 2177562, 2177574, L8:R1, 66.67, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
