max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   290361   300713   300882   301047   301301   301502   301720   301936   864897   865008   865503   866375   866523   867079   867194  1131734  1131870  1131975  1148950  1149071  1149177  1149284  1149399  1149520  1149628  1149739  1149859  1150002  1150151  1150278  1174951  1175073  1183811  1183972  1184130  1184238  1184375  1184507  1185443  1185549  1185678  1185823  1185957  1186213  1186352  1186458  1186574  1186680  1186866  1186974  1187113  1200069  1200231  1200447  1200556  1200689  1205760  1205896  1206154  1206283  1206425  1206558  1212160  1212456  1212679  1213009  1213135  1213246  1213498, 1   290150   866497   866599   866845   866956   867065   867200   868143  1142320  1142487  1142607  1142732  1142836  1142968  1143071  1143176  1143279  1143402  1143512  1143623  1143740  1143860  1143982  1144109  1144375  1144483  1144621  1144757  1144928  1145032  1145160  1145299  1193531  1193714  1193817  1193947  1230840  1230948  1231064  1231494  1231611  1231730  1231847  1231970  1232093  1232222  1232358  1232526  1232662  1232776  1232920  1233069  1233504  1233631  1234079  1234216  1234369  1234565  1235026  1235129  1235260  1235439  1236063  1236185  1236341  1236494  1236640  1236786  1236937  1237409  1237563  1237940  1238051  1238578  1238687  1238836  1238987  1239491  1239628  1240133  1240251  1240408  1240553  1240710  1241074  1241221  1241365  1241529  1241689  1241846  1242053  1242169  1242335  1242496  1242645  1242754  1242855  1242966  1243239  1243350  1243524  1243663  1243800  1243939  1244084  1244243  1244413  1244548  1244696  1244803  1244931  1245032  1245140  1245462  1245563  1245671  1245815  1245923  1246058  1246214  1246423  1246574, 299375   299773   300397  1131247  1148751  1174712  1183522  1183716  1185186  1196138  1199886  1205521  1206027  1211840  1212144  1212835, 299614   300007   301915  1132106  1150268  1175062  1183549  1184495  1187133  1196344  1200610  1205880  1206420  1212103  1212636  1213486, 305972  1217650, 306655  1218485, 311451  1142090  1153780  1193298  1193339  1230628, 311584  1145286  1154153  1193306  1194049  1246807, 1134693, 1134699, 1134705, 1217657, 1217666, 1217817  1217824, 1218493, R, 1230645, 1230654, 1246812, 0, 0, 0, 0, 0, 1246849, 1246855, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1254503  1254616  1256628  1256762  1256886  1292813  1292983  1293090  1293257  1293815  1294000, 1246944  1247634  1247738  1247848  1247988  1248123  1248638  1248804  1248934  1249087  1249215  1249352  1249875  1250093  1286551  1298959  1299108  1299213  1299316  1299444, 1254319  1256430  1260769  1260886  1279022  1292610  1293665, 1254640  1256822  1260839  1261474  1279229  1293097  1293936, 1306189, 1306384, 1247419  1248572  1250025  1285965  1298717  1313953, 1248049  1249814  1250054  1286484  1299478, 1248050, 1248052, 1248053, 1306198, 1306208, 1306359  1306369, 1306393, R, 1313972, , , 1, 0, 0, 0, 1, 1314068, 1314079, L0:R2, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1314055, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1318624  1318744, 1314321  1314422  1314565  1314676  1314782  1314888  1315051  1315191  1315416  1315782  1315887  1315992  1316119  1316249  1316373  1316502  1316609  1316722  1316865  1317012  1339291  1339425  1339568  1339682, 1318467, 1318699, 1344882, 1345116, 1339067  1347649, 1316986  1339687, 1316989, 1316993, 1316996, 1344886, 1344892, 1345043  1345048, 1345121, R, 1347660, , , 1, 0, 0, 0, 1, 1347723, 1347730, L0:R3, 33.33, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1347713, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1355661  1356313  1357361  1357810  1357953  1358742  1358860  1358974  1359666  1360751  1361546  1361708  1361896  1362030  1362473  1362609  1365544  1365814  1365921  1366172  1376783  1376991  1409353  1409521  1410226  1410509  1412662  1412775  1413192  1413303  1413463  1413600  1413724  1413841  1413960  1414142  1451629  1451751  1451864  1452158  1452375  1452640  1455567, 1348044  1348249  1351345  1351494  1351941  1352062  1352201  1416652  1416828  1417647  1417771  1430244  1430394  1430506  1436674  1437902  1440699  1440801  1444539  1444669  1444785  1449408  1449518  1449658  1457799  1457982  1458709, 1354690  1354774  1355453  1357270  1357464  1357678  1357815  1358559  1358988  1359471  1361403  1365536  1367495  1376583  1376632  1377636  1409103  1410056  1412551  1413690  1451356  1452312  1452445  1452526, 1354736  1355022  1356267  1357435  1357474  1357802  1357859  1358934  1359174  1360785  1362568  1366187  1367614  1376607  1376953  1377865  1409511  1410469  1413291  1414129  1452027  1452332  1452475  1452613, 1460535  1462552  1464937, 1461379  1463040  1466122, 1351140  1351845  1416401  1417459  1430085  1436499  1436873  1437273  1437992  1440358  1440874  1444310  1449243  1457698  1458476, 1348225  1351702  1352127  1417004  1417734  1430603  1436829  1436905  1437683  1438151  1440834  1441000  1444771  1449625  1458010  1458680, 1348226, 1348227, 1348228, 1460544, 1460554, 1460704  1460713, 1461389, , , , , 1, 1, 0, 0, 0, 1476482, 1476494, L0:R3, 33.33, 000(1)1, 000(1)1, 204, no_go, 1476467, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1482395  1557155  1557327  1589794  1590014  1616885  1616992  1617119  1622618  1623442, 1489940  1490720  1490832  1490951  1506545  1506768  1506906  1507075  1507240  1542041  1542146  1542272  1542617  1560254  1605728, 1482287  1551046  1556523  1557018  1589632  1616733  1622340, 1482294  1552232  1556576  1557360  1589822  1617018  1623403, 1629033  1630188, 1629233  1630314, 1489656  1489713  1490496  1506302  1509698  1509924  1510102  1541504  1541749  1559840  1560095  1603329  1604366  1632062, 1489664  1489750  1490996  1507161  1509901  1509947  1510272  1541665  1542574  1559855  1560310  1603380  1604418, 1477296, 1477297, 1477298, 1629043, 1629054, 1629205  1629216, 1629244, R, 1632086, , , 1, 0, 0, 0, 1, 1632202, 1632216, L0:R4, 25.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1632186, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1645460  1645857  1646479  1646600, 1632664  1634411  1680577  1680706  1680912  1681017  1681198  1681480  1681587  1681727  1681854  1682052  1682182  1682302  1682438  1682593  1682723  1682844  1683150  1683298  1683445  1683598  1683857  1683982  1684096  1684226  1684369  1684505  1688707  1688828  1689007  1689120  1689223  1689355  1689462  1689604  1689748  1689853  1690373  1690488  1690596  1690715  1690848  1690974  1691111  1691307  1691408  1691630  1691860  1691988  1692137  1692284  1692722  1692832  1692948  1693117  1693732  1693844  1693965  1694094  1694220  1694353  1694527  1694633  1694813  1694937  1695085  1695266  1695391  1695565  1695687  1695898  1696003  1696150  1696293  1696697  1696817  1696935  1697326  1697752  1697860  1697964  1698109  1698258  1698578  1698754  1698925  1699054  1699194  1703527  1703657  1703780  1704066  1704186  1704393  1704566  1704684  1704839  1705048  1705164  1705410  1705651  1705812  1705995  1706148  1706267  1708225  1708377  1708534  1708664  1708777  1711736  1712023  1712208  1712347  1712572  1713505  1713702  1713808  1713916  1714066  1714344  1714598  1715004  1715110  1715219  1715653  1715759  1715865  1715994  1716134  1716259  1716391  1716882  1717282  1717411  1717573  1717728  1718053  1718173  1718313  1718438  1718893  1719260  1719366  1719468  1719783  1720287  1720411  1720573  1720689  1721084  1721233  1721367  1721719  1721847  1722013  1722115  1722241  1722345  1722732  1722849  1723495  1723948  1724082  1724190  1724480  1724622  1724746  1724890  1725059  1725216  1725477  1725625  1725857  1726008  1726442  1726825  1726935  1727057  1727206  1727318  1727509  1728755  1728871  1729385  1729516  1729631  1729754  1729862  1730326  1730446  1730587  1730724  1730944  1731103  1731223  1731534  1731987  1732361  1732476  1732628  1732732  1733550  1735008  1735184  1735604  1736134  1736844  1737008  1737390  1738359  1738923  1739321  1739535  1739673  1739783  1740012  1741039  1741179  1741336  1741484  1741590  1742231  1742356  1742472  1742633  1743114  1743259  1745856  1746065  1746202  1746408  1746807  1746937  1747044  1747178  1747281  1747493  1748884  1749599  1749761  1749896  1750006  1750878  1751748, 1645251  1646349, 1645896  1646535, 1754647  1756333  1757264  1757807  1760531, 1754849  1757200  1757791  1758240  1760828, 1632634  1680156  1681304  1682837  1685109  1688550  1703351  1707996  1709090  1709961  1711475  1713255  1714018  1714262  1714490  1726209  1728587  1730878  1731724  1731842  1733404  1734819  1735456  1736000  1737297  1738474  1738638  1745736  1748722  1763666, 1632593  1632666  1681291  1682826  1684426  1685184  1699183  1706238  1708843  1709101  1709977  1712510  1713993  1714102  1714275  1725944  1727460  1730856  1731579  1731766  1732698  1733585  1735191  1735631  1737095  1738334  1738580  1743228  1747437  1751578, 1632836, 1632837, 1632838, 1754648, 1754650, 1754800  1754801, 1754850, R, 1763673, , , 1, 0, 0, 0, 1, 1763713, 1763718, L0:R5, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1763705, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1776990  1777097  1777247  1778319  1778427  1779746  1779873  1780316  1781365  1781769  1781875  1782010  1785108  1785303  1785452  1785579  1855576  1855874  1856131  1856272  1856387  1856546  1856743  1857035  1857190  1857839  1868652  1868850  1868976  1893688, 1763828  1763936  1764039  1764217  1764327  1764505  1764897  1765015  1765116  1765264  1765771  1765882  1765993  1766138  1766243  1766348  1766493  1766596  1767158  1767266  1767384  1767490  1768401  1768594  1768719  1769520  1772647  1772763  1772877  1772987  1773412  1773540  1773674  1773845  1774275  1774404  1774651  1837869  1838325  1838444  1838607  1838835  1839397  1839512  1839633  1839754  1839867  1839973  1840112  1840316  1840419  1841047  1841355  1880756  1880869  1880989  1881100  1881209  1881338  1882416  1883033  1884517  1905975  1906102  1906208  1906330  1906495  1910244  1910376  1910505, 1776819  1779513  1781148  1782238  1782347  1782430  1783328  1784952  1785090  1855049  1855474  1856205  1856518  1857128  1857968  1868496  1893470  1922774, 1778290  1780259  1782070  1782324  1782415  1782449  1783673  1785074  1785515  1855060  1855632  1856488  1856557  1857256  1857982  1869184  1893681  1922970, 1914691  1915874, 1915306  1918397, 1768153  1772508  1837004  1837268  1840642  1841803  1880580  1883863  1905678  1909987, 1767503  1769575  1774666  1837039  1840596  1841980  1883158  1883875  1906513  1910568, 1767506, 1767510, 1767514, 1914699, 1914708, 1914859  1914869, 1915315, L, 1922793, , 1922980, 0, 0, 0, 0, 0, 1923044, 1923056, L1:R5, 33.33, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 1922804
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1923215  1923611  1924256  1924574  1924786  1924934  1925077  1925549  1925664  1927526  1927634  1927741  1927847  1927958  1928093  1928209  1928382  1928511  1928618  1928725  1928834  1928949  1929056  1929166  1929273  1929484  1929591  1929708  1929833  1930000  1930150  1930298  1930414  1930544  1930681  1930819  1930928  1931083  1931213  1931340  1931568  1931706  1931823  1931935  1932092  1932235  1932351  1932573  1932804  1932923  1933052  1933202  1934391  1934553  1934668  1936254  1936433  1937621  1937868  1938020  1940953  1941082  1941189  1947680  1947825  1947963  1949020  1949133  1949270  1949381  1949491  2013196  2013313  2013448  2049408  2049535  2049652  2049785  2073011  2076157  2076268  2076576, 1944246  1944351  1944491  1957181  1957296  1967468  1967578  1967688  1984005  1984140  1988341  1988508  1988639  1991895  1992062  1992201  1993588  2002972  2017822  2017928  2018122  2018234  2018363  2018618  2019295  2019937  2020076  2020312  2023070  2023296  2024894  2025104  2084831  2084934  2086346  2088651  2088753  2089342  2093664  2093790  2210190  2210405  2226683  2226785  2259306  2259410  2259539  2261043  2261170  2291337  2291448  2291584  2291698  2291826  2291985  2292088  2292268  2292374  2292534  2292647  2292771  2292902  2293032  2293167  2293336  2293439  2293582  2293793  2293942  2294050  2294166  2294310  2294459  2294805  2294921  2295139  2295262  2295412  2295574  2295779  2296110  2296276  2296430  2296595  2296775  2296894  2297033  2297183  2297591  2297760  2297882  2298224  2298371  2298567  2298674  2298832  2298999  2299135  2299520  2299656  2299826  2299982  2300169  2300341  2300754  2300906  2301035  2301436  2301587  2301694  2301928  2302037  2302208  2302385  2302906  2303044  2303203  2303365  2303527  2303761  2303984  2304323  2304464  2304655  2304847  2304992  2305189  2305331  2305505  2306056  2306210  2306360  2306462  2306632  2306867  2306973  2307087  2307308  2307980  2308140  2308487  2308869  2309031  2309180  2309333  2309438  2309855  2309986  2310105  2310231  2310591  2311263  2311432  2311584  2311690  2311870  2312440  2312556  2312711  2313230  2313402  2313571  2313718  2313996  2314248  2314848  2314974  2315101  2315677  2315822  2315988  2316155  2316271  2316831  2316956  2317060  2317291  2317412  2317573  2317701  2318105  2318356  2318485  2319057  2319177  2319283  2319473  2320169  2320331  2320441  2320740  2320889, 1923217  1927278  1934236  1936105  1937744  1940804  1947417  1948758  2012943  2014660  2033390  2049223  2061272  2072784  2076006  2175137  2193908, 1924961  1933184  1934585  1936419  1938046  1941125  1947929  1949675  2013413  2014769  2033666  2049703  2061489  2072954  2076534  2127366  2175177  2193915, 2285103, 2285636, 1944069  1956987  1967233  1983868  1984362  1984734  1988173  1991731  1993234  2001767  2002682  2002884  2017619  2019074  2022827  2024729  2084644  2084980  2088341  2093422  2149859  2209977  2226471  2226930  2227226  2259071  2260850  2291147, 1944571  1957349  1967710  1984180  1984407  1984743  1988664  1992194  1993516  2002520  2002692  2002904  2018599  2020987  2023218  2025073  2084962  2084998  2088807  2093876  2150121  2210511  2226841  2227043  2227259  2259602  2261198  2320915, 1924962, 1924964, 1924966, 2285107, 2285113, 2285264  2285269, 2285641, R, 2291158, 2291164, 2320925, 0, 0, 0, 0, 0, 2320986, 2320996, L1:R6, 42.86, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2330322  2330499  2333875  2333988  2334666  2382512  2410444  2536579  2536689  2536817  2537799  2538132, 2321764  2322678  2322836  2323103  2323479  2323595  2323754  2323857  2324278  2324384  2324693  2324829  2340057  2340411  2340784  2341603  2341787  2342032  2350089  2350400  2350505  2350626  2351077  2351743  2351862  2351988  2352676  2355180  2355286  2355421  2355534  2355708  2355857  2355985  2356134  2356288  2356404  2356594  2356790  2357131  2357390  2450831  2450933  2451037  2451271  2453221  2453329  2453434  2453572  2454171  2454277  2454422  2454574  2474491  2474688  2474929  2475084  2475213  2475756  2476330  2476560  2476665  2476797  2476962  2477104  2477246  2477393  2477937  2478054  2478178  2478312  2478435  2478588  2478741  2479194  2479328  2479496  2479601  2479711  2480971  2481084  2481197  2481308  2481455  2481587  2481712  2482459  2482665  2482810  2482989  2483126  2483533  2483636  2484209  2484314  2484488  2484630  2485669  2486006  2486137  2486299  2486401  2486504  2486730  2486838  2486987  2507965  2508082  2508200  2508302  2508407  2508535  2509068  2509842  2527958  2528068  2528190  2529418  2529842  2530009  2530149  2531853  2531999  2533131  2533312  2533424  2533585  2533857  2533982  2534137  2546160  2546437  2548107  2548428  2550016, 2330169  2331617  2333576  2382281  2410246  2536279, 2330371  2331828  2334627  2382503  2410591  2536771, 2560648  2563148  2564567  2565348  2565604  2565755  2566020  2566052  2566818  2566847  2566876  2567164  2567886  2568480  2568637  2569124  2569708  2570377  2571211  2571452  2571959  2573311, 2561553  2563511  2565307  2565495  2565702  2565871  2566035  2566403  2566833  2566862  2567069  2567186  2568163  2568622  2568933  2569471  2570011  2570775  2571264  2571761  2572893  2573382, 2322505  2339670  2340637  2342240  2349728  2354939  2450270  2451152  2452090  2452400  2474331  2484777  2485409  2507734  2508682  2508841  2527772  2528722  2529274  2530286  2531027  2531779  2532030  2532374  2533282  2533332  2545851  2546092  2546257  2547964  2549754, 2325018  2340074  2342038  2342781  2352626  2357399  2451104  2451199  2452225  2454517  2484661  2484798  2487010  2508658  2508773  2509915  2528206  2528876  2530139  2530431  2531098  2531950  2532071  2533234  2533300  2534156  2545953  2546103  2546277  2548343  2549958, 2321980, 2321981, 2321982, 2560652, 2560657, 2560807  2560811, 2561557, , , , , 1, 1, 0, 0, 0, 2576819, 2576820, L1:R6, 42.86, 000(1)1, 000(1)1, 204, no_go, 2576648, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2578716  2582165  2586575  2587639  2587916  2588228  2589387  2590395  2591109  2591360, 2579868  2582541  2587580  2587798  2588078  2588715  2589397  2590831  2591346  2591448, , , 2577505, 2577506, 2577507, 2578717, 2578719, 2578870  2578871, 2579870, , , , , 1, 1, 0, 0, 0, 2594918, 2594926, L1:R6, 42.86, 000(1)1, 000(1)1, 204, no_go, 2594910, 
