max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    97081    97236    99309   112560   112700   113051  4905612  5080400  5080586  5080700  5080824  5080950  5081057  5081168  5081279  5081396  5081511  5081664  5081788  5081911  5082039  5082158  5083716  5083852  5083992  5084114  5084338  5084464  5084578  5084701  5084829  5084951  5085077  5085331  5085442  5085584  5085715  5086112  5086224  5087304  5087454  5087568  5087679  5087990  5089446  5162081  5162193  5162305  5162428  5162533  5162651  5162781  5162890  5163000  5163111  5163232  5167726  5167851  5167954  5168484  5168591  5168699  5168807  5169009  5169229  5169499  5169768  5169890  5170546  5170689  5170796  5170919  5171068  5171721  5172417  5172536  5172658  5173540  5173659, 1   119034   119158   119387   119503  4906552  5101061  5101160  5101284  5101396  5101510  5101629  5101750  5101878  5102008  5102111  5102303  5102468  5102646  5102790  5102955  5103110  5103862  5103991  5104202  5104316  5104558  5104851  5105507, 111300   111523   115041  5080206  5089278  5161854, 111391   113089   115097  5087970  5089436  5173760, 116360  5157240  5157641, 117107  5157451  5157865, 118629   119987  5100583  5142027, 119471   120178  5105459  5142415, 5105470, 5105482, 5105495, 5157253, 5157267, 5157419  5157432, 5157465, L, 5161857, 5161858, 5173765, 0, 0, 0, 0, 0, 5173800, 5173807, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5173894  5177073  5177229  5177438  5177967  5178091  5178790  5178952  5186231  5186343  5186475  5186593  5186712  5186837  5186964  5187076  5187181  5187401  5187506  5187621  5187729  5187861  5188136  5188281  5188387  5189097  5189360  5189992  5190139  5190259  5191105  5191246  5191410  5191984  5192117, 5208215  5208334  5208434  5208563  5208673  5208818  5208920  5209086  5210853  5211057  5211318  5211661  5211778  5211914  5235066  5235180  5235297  5235428  5235543  5235650  5235766  5235874  5235990  5236110  5236255  5236362  5236488  5237303  5237454  5237580  5238780  5238910  5239847  5239972  5240306, 5176870  5186092, 5178920  5192060, 5228295  5229792, 5228512  5230308, 5207919  5211049  5234690, 5211004  5211870  5240528, 5175074, 5175075, 5175076, 5228303, 5228312, 5228462  5228470, 5228520, R, 5234708, , 5240541, 0, 0, 0, 0, 0, 5240617, 5240631, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 5234718, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5252705  5252827  5252945  5253182  5258390, 5240814, 5252444  5258077  5270761, 5253142  5258369, 5267292, 5267821, , , 5241275, 5241276, 5241277, 5267294, 5267298, 5267448  5267451, 5267824, L, 5270768, , , 1, 0, 0, 0, 1, 5270807, 5270812, L2:R1, 66.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 5270800
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5271003  5271117  5271238  5271358  5271491  5271600  5272257  5272519  5272631  5273097  5273246  5274401, 5300896  5305906  5306039  5306161  5306317  5306438  5306567  5306713  5307069  5314051  5314177  5315708  5315877  5316149  5316288  5316417, 5274213  5275805  5275862  5276003, 5273211  5274389  5275841  5275967  5276056, 5320741  5322810, 5320930  5325507, 5300569  5305583  5313785  5315296  5331642, 5300892  5307058  5314311  5316393, 5273212, 5273216, 5273218, 5320749, 5320757, 5320908  5320915, 5320937, R, 5331658, , , 1, 0, 0, 0, 1, 5331744, 5331755, L2:R2, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 5331732
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5355403  5355525  5355629  5355735  5355873  5356006  5386647  5386764  5386889  5387074  5387578  5387790  5387908  5388046  5388638  5388794  5388904  5449818  5449937  5450066  5450180  5450285  5450421  5450540  5450824  5450955  5459673  5459791  5459947  5460061  5460200  5460878  5461002  5461129  5461234  5462055, 5332070  5332167  5332264  5332444  5332783  5334052  5403509  5403633  5415293  5415435  5415543  5416004, 5355217  5358863  5386390  5449537, 5355923  5359049  5388886  5462076, 5446686, 5447467, 5403057  5403776  5404926  5415037, 5333094  5403723  5403842  5405079  5416022, 5333095, 5333096, 5333098, 5446693, 5446701, 5446852  5446859, 5447474, L, 5449552, 5449561, 5462086, 0, 0, 0, 0, 0, 5462153, 5462164, L3:R2, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5462974  5463087  5463226  5463348  5464030  5464219  5464338  5464506  5465213  5465376  5473554  5473668  5473801  5473935  5474056  5474209  5474322  5474477  5474601  5474723  5474836  5475015  5476140  5476246  5476358  5476468, 5488517  5488663  5488770  5489414  5489719  5489885  5490082  5512001  5512119  5546841  5547165  5547335  5547447  5547560  5547671  5547812  5547914  5548038  5548161  5548289  5548419  5548980  5550360  5550524  5550642  5550905  5551045  5551179  5551341  5551508  5551619  5551764  5551925  5552102  5552495  5552623  5553198  5553429  5554898, 5462752  5462829  5473318  5475891, 5462803  5465174  5474847  5476482, 5530899, 5531751, 5486433  5488234  5511768  5546488, 5486877  5490062  5512352  5554937, 5462804, 5462805, 5462806, 5530906, 5530914, 5531065  5531073, 5531759, R, 5546505, , 5554950, 0, 0, 0, 0, 0, 5555026, 5555040, L3:R3, 66.67, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 5546514, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5590231  5590335  5590464  5590614  5591244  5591671  5595341  5595461  5595619  5595766  5595906  5596018  5596129  5610171  5610280  5610401  5612013  5612175  5612298  5612412  5612541  5612652  5612806  5612931, 5559227  5563500  5571665, 5589985  5595161  5596668  5609973  5611827, 5591291  5596114  5596711  5610341  5612938, 5618249, 5619326, 5558969  5560315  5560940  5561147  5563430  5571360, 5559321  5560559  5560962  5561176  5563503  5571818, 5555728, 5555729, 5555730, 5618256, 5618266, 5618417  5618425, 5619335, , , , , 1, 1, 0, 0, 0, 5634411, 5634421, L3:R3, 66.67, 000(1)1, 000(1)1, , 204, no_go, 5634399
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5683948  5684068  5686383  5686516  5686637, 5663351  5663496  5663758  5665043  5691828  5691994  5692143  5692422  5700429, 5683665  5686256, 5684355  5686686, 5743820  5749456  5754321  5755495  5755720, 5743996  5752364  5755389  5755507  5757021, 5663004  5691435  5700157, 5665338  5692432  5700614, 5634926, 5634926, 5634927, 5743824, 5743830, 5743981  5743985, 5744002, , , , , 1, 1, 0, 0, 0, 5759063, 5759070, L3:R3, 66.67, 000(1)1, 000(1)1, , 204, no_go, 5759052
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5829398  5829506  5829617  5829743  5829857  5829989  5831078  5831193  5831302  5833357  5836275  5836382  5836509  5836681  5836787  5836926  5837035  5837242  5837922  5838036  5838204  5838317  5838877, 5761596  5761731  5762058  5762397  5763604  5763706  5763840  5764056  5764755  5764925  5765037  5769526  5786191  5786319  5786657  5786966  5787197  5787546  5788394  5792841  5792951  5793585  5794424  5794570  5816444  5816674  5816857  5818883  5819134  5867381  5892634  5892876  5894179  5894828  5914874  5914985  5915088  5915245  5915367  5915476  5915589  5915698  5915820  5915945  5916090  5916197  5916326  5916458  5916590  5916735  5917049  5917191  5917299  5918122  5918245  5918550  5918716  5919007  5919183  5919344  5919447  5919668  5919841  5920258  5920578  5920737  5921384, 5829122  5829732  5832417  5836073, 5829711  5831382  5832517  5838584, 5908461, , 5761275  5763409  5769282  5785919  5792550  5815881  5817203  5818652  5819360  5866990  5880269  5892033  5914552, 5762407  5765406  5769649  5788359  5794743  5817154  5817245  5819273  5819850  5868767  5881007  5894815  5921989, 5759539, 5759540, 5759540, 5908473, 5908488, 5908639  5908653, 5909248, R, 5914553, , 5921994, 0, 0, 0, 0, 0, 5922025, 5922032, L3:R4, 71.43, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 5914554, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 5937210  5937569  5941004  5941116  5941546  5941676  5942334  5942703  5944966  5945110  5945295  5945411  5945686  5945847  5946912  5947013  5947838  5947979  5949103  5949267  5949414  5949831  5950091  5951089  5953602  5953727  5953979  5954081  5954965  5955128  5955317  5955725  5961693  5961818  5971864  5972053  5972174  5972330  5979663  5979770  5979931  5990761  5991411  5992129  6014987  6015146  6015280  6031803  6032564  6033048  6044981  6047888  6047999  6128325  6128426  6128596  6128758  6129008  6129546  6129668  6129767  6130226  6134488  6134750  6135257  6136564  6136802  6136921  6137617  6137723  6138183  6138510  6138613  6138790  6139004  6139989  6140821  6141692  6153377, , , 6161152  6173787  6174362  6174550, 6162100  6174349  6174522, 5922117  5923385  5935142  5935876  5936332  5959684  5971508  5971540  5979383  5990451  5991083  6014605  6030913  6043628  6047622  6128028  6132622  6134433  6134544  6134667  6134940  6152944  6154620, 5922649  5923724  5935606  5936195  5955849  5962158  5971525  5972534  5980053  5991030  5992219  6015451  6033208  6046206  6048763  6130658  6132882  6134502  6134656  6134903  6141436  6153483  6154736, 5922682, 5922683, 5922684, 6161156, 6161162, 6161313  6161318, 6162105, , , , , 1, 1, 0, 0, 0, 6177163, 6177171, L3:R4, 71.43, 000(1)1, 000(1)1, , 204, no_go, 6177154
