max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, R_well_all_on_ts, R_well_all_off_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, L_reward_ts, well_off_ts, R_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1  748215  748327  748633  749370  749591  749698  750867  752939  753057  891468  897092  897200  897307  897504  897692  897818  897937  898052  898159  898270  898380  898542  898664  898769  898909  899051  899185  899310  899449  899593  899742  899877  901560  902050  902159  902265  902378  902493  902621  902737  903124  903247  903461  903576  903684  903820  903955  932378  932823  932928  933087  933197  933305  934367  934501, 1  749260  749464  749566  749677  749804  749922  750994  751123  839854  849933  850035  850159  850273  850386  850492  850601  850709  850811  850926  852716  852864  854457  855348  855683  855801  857364  857489  857634  857755  857930  882121  882232  882397  882529  882655  882787  882906  883038  883176  883312  883426  883570  883683, 764324, 764326, 764329, 849311  849626  849853  852168  855857  856310  856477  881587  881775  942297  942517, 849334  849760  850620  855822  855895  856427  858086  881747  883618  942317  942587, 896667  897421  901590  931880  932149  932300  932503  932828  933818, 897403  899926  903877  932115  932255  932471  932798  933360  934571, 944128, 944133, 944139, 944290  944295, 945352, 945358, 204, no_go, 1, 1, 0, 0, 0, 960402, 960411, 960419, L0:R0, 0.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 993242, 979983  980191  980296  980433  980540  980645  980775, 961481, 961482, 961482, 979309  979516, 979478  980740, , , 985046, 985048, 985052, 985202  985204, 985757, 985760, 204, no_go, 1, 1, 0, 0, 0, 1000786, 1000794, 1000798, L0:R0, 0.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1019677  1019900  1020038  1020146  1020258  1020388  1020514  1020767  1020887  1021005  1021125  1021237  1021529, , 1001134, 1001135, 1001135, , , 1019508  1029382, 1021523  1029554, 1022979, 1022982, 1022985, 1023136  1023139, 1023148, 1023151, , , 0, 0, 0, 0, 0, , 1029586, 1029592, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 1029389, 1029394, 1029558, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1029665  1029782  1030451  1030561  1030843  1037282  1057732  1057844  1057958  1058078  1058291  1058401  1058556  1058703  1058835  1058947  1059110  1059301  1059609  1059827  1059948  1060127  1060242  1060401  1060532  1060663  1060805  1060946  1061090  1061231  1061381  1061537  1061665  1061790  1061900  1062039  1062166  1062326  1062440  1062548  1062662  1062777  1062908  1063059  1063213  1063385  1063541  1063648  1063857  1063999  1064117  1064222  1064426  1064559  1065080  1066060  1066216  1066388  1066513  1066684  1066958  1067161  1067958  1068163  1073814  1075087  1094751  1094908  1095044  1095154  1095291  1095404  1095516  1095633  1095756  1095864  1096124  1096244  1096388  1096525  1096778  1159480  1159592, 1081737  1081840  1146413  1148059  1148293, 1030049, 1030050, 1030051, 1081463  1090605  1105191  1119752  1120090  1147950  1148276, 1081892  1090670  1105227  1120030  1120203  1147958  1148573, 1029763  1030239  1057221  1057401  1057559  1065278  1067552  1094598  1159032  1159321  1159676, 1030026  1031484  1057264  1057457  1065063  1067189  1068134  1096609  1159107  1159625  1159687, 1179604, 1179609, 1179614, 1179765  1179769, 1180449, 1180454, 204, no_go, 1, 1, 0, 0, 0, 1195492, 1195500, 1195507, L1:R0, 100.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1197223  1197388  1197745  1229301  1229420  1231773  1232679  1233418  1234443  1234575  1234681  1234791  1234920  1235440  1236710  1236834  1239093  1240684  1240806  1240958  1241121  1241248  1241374  1241482  1241609  1241751  1241872  1242017  1242124  1242254  1242363  1242672  1242930  1243550  1243751  1244240, 1214210  1214312  1214429  1214553  1214682  1214791  1214923  1215040  1215352  1215456  1215567  1215687  1215797  1216172  1216412  1216535  1216637  1216787  1217029, 1195965, 1195966, 1195967, 1213489  1213736  1213810  1217024, 1213570  1213769  1216997  1217137, 1197186  1227319  1228429  1229159  1229850  1230417  1232925  1234473  1236550  1236642  1236963  1237113  1238842  1240620  1241140  1243642  1246402  1246834  1247000, 1197327  1227444  1228457  1229713  1230348  1230714  1232948  1234837  1236627  1236902  1237019  1237143  1239077  1240742  1242603  1244071  1246505  1246954  1247128, 1259310, 1259312, 1259315, 1259465  1259467, 1259912, 1259914, 204, no_go, 1, 1, 0, 0, 0, 1274937, 1274943, 1274947, L1:R0, 100.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1303407  1404375  1404619  1404783  1404918  1405169  1405288  1405408  1405518  1405664  1405782  1406078  1406192  1406343  1406487  1406594  1406700  1407370  1407574  1407685  1407798  1407971  1408084  1408325  1408434  1408546  1408724  1408849  1411240  1411360  1411483  1411608  1411778  1411905  1412023  1412130, 1343796  1343933  1344139  1344462  1349322  1349484  1350365  1351639  1420625, 1275413, 1275414, 1275414, 1302543  1343950  1348809  1350225  1350729  1350819  1351492  1419125  1419921, 1302553  1344414  1349654  1350304  1350771  1350866  1351572  1419205  1419941, 1285278  1315619  1365809  1368934  1403632  1404275  1404514  1405041  1407248  1407499  1411186  1457747, 1285310  1315660  1365920  1368958  1403644  1404500  1404961  1406635  1407456  1408839  1412107  1457912, 1448767  1449492  1450887  1451495, 1448779, 1448794, 1448945  1448958, 1449076  1449793  1451344  1453542, 1449090, , , 0, 0, 0, 0, 0, , 1457931, 1457934, L2:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 1457751, 1457754, 1457914, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1458038  1458147  1460017  1460302  1460422  1460537  1460643  1460750  1460870  1460994  1461124  1461235  1461343  1461457  1461823  1461935  1462066  1462204  1462332  1462469  1462608  1462726  1462840  1462993  1463133  1463273  1463416  1463561  1463702  1463844  1463992  1464099  1464218  1464327  1464453  1464609  1464768  1464891  1465001  1465179  1465285  1465394  1465531  1465644  1465798  1465952  1466058  1466228  1466341  1466448  1466724  1466860  1466971  1467693  1467807  1467960  1468100  1468473  1468579  1468691  1468908  1469069  1469217  1469384  1469515  1469624  1469776  1469883  1470523  1470848  1471403  1472424  1472579  1472706  1472836  1473020  1473132  1474348  1474472  1474656  1474876  1475050  1475237  1475381  1475598  1475985  1476201  1476311  1476423  1476756  1476877  1477479  1477628  1477755  1477873  1477981  1478304  1478410  1478539  1478662  1478789  1478951  1479275  1479446  1479562  1479804  1479915  1480067  1480221  1480327  1480526  1480741  1480856  1480965  1481073  1481231  1481347  1481458  1481759  1481886  1482003  1482120  1482234  1482379  1482562  1482691  1486769  1486878  1487008  1487136  1487256  1487376  1487513  1487623  1487759  1502837  1502995  1503712  1503822  1503935  1504213  1504354  1504609  1504729  1504876  1505018  1505175  1524301  1524437  1524703  1524811  1524925  1595318  1595554, 1497599  1497706  1498020  1498128  1498270  1498426  1498560  1499015, 1458441, 1458442, 1458443, 1497259, 1499201, 1460038  1467685  1468349  1470398  1470592  1472351  1474635  1474804  1474976  1477166  1480452  1481499  1481599  1482349  1482511  1486642  1486694  1502629  1503607  1524114  1524338  1524529  1595208  1607864, 1466947  1468061  1470087  1470442  1470800  1474525  1474770  1474839  1476816  1480439  1481464  1481563  1482331  1482462  1482624  1486671  1487737  1502918  1505030  1524320  1524374  1525102  1595215  1608030, 1598943, 1598944, 1598947, 1599098  1599100, 1599194, 1599196, , , 0, 0, 0, 0, 0, , 1608053, 1608057, L3:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 1607869, 1607871, 1608033, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1608160  1608278  1608629  1608831  1608960  1609077  1609184  1609291  1609410  1609622  1609743  1609861  1609983  1610255  1610382  1610524  1610670  1610805  1610940  1611073  1611201  1611383  1611489  1611606  1611748  1611897  1612047  1612201  1612353  1612501  1612680  1612809  1613084  1613251  1613419  1613531  1613643  1613855  1613970  1614091  1614238  1614363  1614494  1614651  1614822  1614996  1615146  1615261  1615376  1615488  1615625  1615731  1615838  1615945  1616059  1616167  1616275  1616486  1616609  1616738  1616897  1617124  1617518  1617915  1618099  1619061  1619182  1619289  1619394  1619556  1619684  1619910  1620023  1620137  1620553  1620665  1622300  1622419  1622525  1622654  1622766  1622873  1622979  1623086  1623233  1623340  1623447  1623634  1623752  1623899  1624019  1624131  1624456  1624581  1625012  1625119  1625580  1625691  1632672  1632843  1632955  1662582  1662723  1662880  1663041  1663186  1663524  1665575  1670805  1670963  1671071  1671268  1671437  1671551  1671688  1671809  1671946  1672106  1672217  1672421  1672638  1672770  1672897  1736201  1736308  1736417  1736537  1736646  1736755  1736872  1737088  1737237  1737359  1737469  1737593  1737721  1737864  1737982  1738113  1738240  1738380  1738506  1738639  1738781  1738932  1739079  1739219  1739361  1739509  1739648  1739775  1739882  1740053  1740189  1740335  1740492  1740647  1740804  1740946  1741059  1741189  1741501  1741672  1741780  1741944  1742119  1742284  1742470  1742597  1742730  1742859  1742990  1743150  1743310  1743427  1743554  1743787  1743893  1743999, 1727378  1727531  1727715  1727851  1727968  1728136  1728372, 1618222, 1618231, 1618240, 1727095, 1728402, 1608113  1608195  1608537  1618566  1618712  1619865  1622326  1625812  1631853  1632565  1662287  1665324  1670545  1735997, 1608144  1608214  1618213  1618692  1619639  1620616  1625742  1625833  1631866  1632841  1663133  1665337  1672873  1744303, 1731227  1732166, 1731234, 1731243, 1731394  1731403, 1731417  1732361, 1731425, , , 0, 0, 0, 0, 0, , 1744324, 1744329, L4:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 1736015, 1736025, 1744305, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1744376  1746720  1746851  1746986  1747131  1747312  1747432  1747589  1747755  1747873  1748001  1750499  1750621  1751950  1752099  1752371  1754397  1754513  1754661  1754804  1754937  1755052  1755161  1783036  1783178  1783334  1783455  1783565  1783689  1789734, 1801075  1801210  1801312  1801452  1801562  1801703, 1745032, 1745033, 1745034, 1793394  1800878  1802047  1802733, 1793453  1801694  1802201  1802779, 1746488  1746546  1750405  1752123  1754236  1782745  1782854  1784026  1784086  1785298  1789379, 1746531  1747944  1750548  1752294  1755144  1782795  1783740  1784038  1784176  1785563  1789956, 1804349  1806708  1806871  1807003, 1804360, 1804371, 1804522  1804533, 1806650  1806852  1806942  1808052, 1806662, 204, no_go, 1, 1, 0, 0, 0, 1821750, 1821767, 1821780, L4:R0, 100.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1823644  1869860  1869985  1870154  1870264  1870410  1870518  1870904  1871014  1871128  1871345  1907794  1907942  1908062  1908282  1921566  1932583  1932696  1934725  1938198  1938551  1939093  1939548  1946964  1956988  1957135  1957242  1957386  1957656  1957772  1957879  1958072  1963706  1964264  1964548  1964690  1965034  1965752  1965901  1966232  1966402  1966557  1966708  1966816  1966964  1967146  1967304  1967464  1967573  1967790, 1853793, 1822367, 1822368, 1822368, 1861583  1861902, 1861852  1862289, 1823402  1823631  1869591  1907696  1932296  1935190  1935329  1935672  1936975  1937117  1937233  1938062  1944319  1944662  1944691  1948078  1955886  1956638  1956792  1958685  1958834  1958982  1960119  1960211  1960897  1961469  1962365  1962459  1963438  1963894  1966298, 1823593  1823666  1871172  1908269  1932716  1935209  1935410  1935825  1937061  1937134  1937297  1938135  1944387  1944676  1944706  1948176  1955902  1956682  1958185  1958712  1958885  1959477  1960166  1960643  1961392  1962356  1962402  1962635  1963605  1965792  1967795, 1971089, 1971093, 1971100, 1971251  1971256, 1971612, 1971617, 204, no_go, 1, 1, 0, 0, 0, 1986659, 1986668, 1986676, L4:R0, 100.00, 000(1)1, 000(1)1, , , , , 
