max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   275368   275899   276023   276380   276554   276666   276803   296295  1138513  1138631  1311261  1311385  1311735  1311890  1312011  1312133  1312257  1312394  1312517  1312634  1312783  1312934  1313060  1313210  1313344  1313459  1313598  1313739  1313907  1314052  1314199  1314345  1314498  1314651  1314789  1314939  1315093  1315245  1315403  1315564  1315714  1315862  1316015  1316168  1316323  1316473  1316653  1316815  1316965  1317132  1317293  1317455  1317611  1317770  1318632  1318743  1318854  1318971  1319573  1357497  1357652  1357779  1357903  1358205  1358347  1358487  1358615  1358764  1358927  1359040  1359190  1359339  1359827  1359960  1360075  1372693  1372834  1372950  1373066  1373179  1373325  1373468  1394009  1394158  1394283  1394410  1394534  1394699  1394830  1394966  1395098  1395323  1395439  1395648  1415738  1415927  1416220  1416401  1416590  1416728  1445952  1485641  1485808  1485948  1486060  1486179  1486356  1486559  1486723  1486850  1487002  1487159  1487301  1487592  1487714  1487825  1487959  1488335  1488460  1488576  1488710  1488870  1488982  1489110  1489224  1489391  1489521  1489666  1489776  1489942  1490317  1490452  1490586  1490728  1490889  1491016  1491140  1491252  1491480  1491707  1491829  1491944  1492066  1492204  1492343  1492467  1492614  1492773  1492934  1493268  1493399  1493515  1493643  1493754  1493884  1494138  1494411  1494524  1494662  1494809  1494946  1495090  1495242  1495397  1495547  1496892  1497047  1497201  1497323  1497462  1497613  1497723  1497858  1498012  1498143  1498293  1498422  1498570  1498690  1498836  1498958  1499124  1499238  1499352  1499463  1499582  1499736  1499880  1500028  1500179  1500512  1500631  1500744  1500855  1501315  1501430  1501543  1501705  1501816  1501967  1502082  1502434  1502545  1502667  1502782  1502898  1503012  1503196  1503345  1503499  1503611  1504333  1504459  1504616  1504754  1504905  1505056  1505200  1505351  1505533  1505704  1505815  1506000  1506122  1506266  1506393  1506515  1506708  1506897  1507018  1510123  1510279  1510444  1510562  1510700  1510828  1510971  1511084  1511241  1511487  1511640  1511777  1511925  1512066  1512412  1512542  1512654  1513190  1513328  1513456  1513942  1514053  1514189  1514323  1514446  1514604  1514859  1514987  1515105  1515230  1515347  1521026  1521193  1521315  1521456  1521569  1521681  1521816  1521932  1522066  1522235  1522354  1522502  1522791  1522934  1523053  1523234  1523383  1524007  1524153  1524312  1524450  1524626  1525576  1525708  1525821  1525951  1526080  1526224  1526346  1526462  1526584  1526712  1526865  1527005  1527139  1527251  1528386  1528529  1528664  1528797  1528909  1529059  1529182  1529491  1529609  1529748  1529862  1530044  1530176  1530356  1530469  1531372  1531496  1531638  1531811  1531944  1532065  1532229  1532423  1532553  1532680  1532851  1532986  1533616  1533772  1533917  1534060  1534217  1534330  1534469  1534735  1534886  1535019  1535155  1535300  1535457, 1   277771   277920   278276   278387   278872   304539   304766  1140374  1140515  1140669  1140779  1322591  1322721  1322925  1323090  1323220  1323631  1323776  1323908  1324049  1324178  1324319  1324475  1324614  1324769  1324917  1325066  1325211  1325348  1325491  1325640  1325777  1325910  1326022  1326171  1326323  1326472  1326581   132674  1326916  1327298  1327543  1327711  1328596  1328747  1328923  1329366  1340832  1340963  1341096  1341245  1341495  1341602  1341726  1341877  1361789  1361936  1362060  1362198  1362365  1362519  1362658  1362797  1363148  1363288  1363440  1363929  1400036  1400212  1400327  1400462  1400605  1400743  1401116  1401224  1401356  1419768  1419940  1420068  1447859  1447989  1458017  1458253  1458391  1458576  1458745  1459031  1459207  1459319  1459503  1459696  1459957  1460236  1460389  1460569  1460712  1460853  1461074  1461210  1461588  1461726  1461848  1464002  1464206  1464342  1464471  1464612  1464779  1464926  1465314  1466047  1467035  1467407  1467518  1468401  1468547  1468710  1480844  1480972  1481151  1481328  1481457  1481586  1517608, 289759  1310720  1311381  1318168  1357210  1372449  1393767  1415495  1445722  1485474  1506658  1507659  1509892  1514845  1514943  1520415, 296262  1311366  1317779  1319660  1360040  1373483  1395590  1416782  1446147  1506637  1506750  1507726  1514809  1514929  1515459  1535468, 299096  1322185  1328973  1340497  1348051  1349013  1361507  1399806  1419458  1447449  1457223  1457348  1463153  1463229  1463458  1467930  1480436  1516963  1517409, 304510  1328917  1329371  1344538  1348178  1349241  1363886  1401293  1420025  1447947  1457255  1463065  1463187  1463310  1467848  1468751  1481554  1517167  1517752, 1329632, 1329634, 1329636, 1519387, 1519391, 1519396, 1519546, 1519556, 1519560, L, 1520424, 1520431, 1535469, 0, 0, 0, 0, 0, 1535479, 1535481, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1535904  1536101  1536229  1536354  1536537  1536667  1536794  1536922  1537079  1537225  1537375  1537486  1537625  1537769  1538022  1538178  1538336  1538873  1539025  1539172  1539325  1539665  1539800  1539920  1540441  1540568  1540678  1540794  1540943  1541057  1541175  1541294  1541415  1541550  1541663  1542044  1542192  1542346  1542468  1542605  1542731  1542843  1542975  1543135  1543299  1543462  1543616  1543882  1544028  1544148  1544260  1544381  1546123  1546486  1546920  1547037  1547172  1547286  1547408  1547537  1547657  1547769  1547921  1548080  1548242  1548404  1548693  1548815  1549011  1549359  1549478  1549630  1549752  1549925  1550050  1550442  1550623  1551268  1552706  1552817  1552930  1553047  1553180  1553347  1553458  1553895  1554009  1574824  1574972  1575109  1575394  1575520  1575650  1575792  1576205  1576341  1576482  1577193  1577398  1577596  1577890  1578018  1578146  1578280  1578622  1578768  1578892  1579024  1579163  1579307  1579447  1579597  1579785  1579921  1580049  1580229  1580367  1580491  1580632  1580772  1580902  1581018  1581143  1581291  1581445  1581562  1581674  1581805  1581929  1582307  1582423  1582540  1582651  1582806  1582961  1583140  1583262  1583434  1583590  1583730  1583843  1583977  1584165  1584279  1584451  1584567  1584958  1585263  1589040  1589168  1589285  1590973  1591221  1591343  1592042  1592292  1592438  1592628  1593199  1593332  1593634  1593967  1598105  1598224  1598412  1598541  1598704  1598822  1598943  1599255  1599386  1599532  1599781  1600250  1600400  1600533  1600659  1600774  1600924  1601075  1601259  1601377  1601507  1601633  1601895  1602198  1602333  1602557  1603025  1603167  1603313  1603482  1603616  1603727  1603858  1603974  1604140  1604277  1604421  1604544  1605343  1605540  1605653  1605778  1605901  1606241  1606370  1606531  1607694  1607813  1607929  1608044  1673248  1673393  1673527  1673739  1673851  1673985  1674107  1674219  1674667  1674798  1674915  1675047  1675185  1675327  1675932  1676088  1676211  1676327  1676975  1677092  1677216  1677336  1677464  1677602  1677718  1677859  1677989  1678104  1678256  1678885  1679078  1679194  1679324  1679438  1679555  1679717  1679855  1680031  1680182  1680295  1680406  1680794  1680913  1681072  1681242  1681399  1681537  1681661  1682244  1682444  1682576  1683363  1683477  1684067  1684191  1684507  1684623  1684829  1684945  1685063  1685187  1685796  1685914  1686029  1686159  1686275  1686419  1686734  1686874  1687898  1688008  1688311  1688466  1688809  1688979  1689116  1689361  1689478  1689601  1689893  1690155  1690857  1690970  1691118  1691384  1691496  1691955  1692069  1692212  1692347  1692655  1692782  1692916  1694770  1695013  1695131  1695273  1695420  1696134  1696259  1696385  1696530  1696941  1697104  1697253  1697550  1698070  1698181  1698312  1698444  1698556  1699478  1699608  1699732  1699871  1700011  1700166  1700330  1700451  1700590  1700797  1700935  1701544  1701656  1701778  1701904  1702023  1702173  1702372  1702505  1702635  1702758  1702870  1702981  1703101  1703221  1703347  1703462  1703632  1703973  1704119  1704256  1704370  1704483  1704667  1704818  1705107  1705231  1705351  1705531  1705675  1706238  1706903  1708783  1749171  1749359  1751240  1751421  1751605  1751799  1751933  1752487  1753034  1753150  1753292  1753446  1753589  1753736  1753851  1754442  1754586  1754762  1754912  1755028  1755161  1755296  1755408  1755545  1755668  1755795  1755951  1756102  1756258  1756409  1756566  1756749  1756892  1757082  1757225  1757386  1757515  1757627  1757741  1757871  1757990  1758216  1758432  1758633  1758799  1758958  1759089  1759243  1759605  1759768  1759941  1760108  1760253  1760405  1760568  1760731  1760888  1761013  1761236  1761377  1761539  1761708  1761835  1761975  1762094  1762248  1762409  1762563  1762728  1762867  1763036  1763211  1763357  1763534  1763714  1763918  1764048  1764195  1764338  1764488  1764639  1764758  1764892  1765126  1765241  1765358  1765493  1765606  1765724  1765836  1765958  1766285  1766395  1766506  1766663  1766815  1766983  1767112  1768004  1768150  1768264  1768409  1768552  1768714  1768878  1769009  1769753  1769865  1770013  1770462  1770590  1770742  1770904  1771059  1771730  1772149  1772271  1772435  1772762  1772891  1773008  1773370  1773979  1774093  1774225  1774342  1774511  1774644  1774801  1774929  1775084  1775213  1775344  1775504  1775886  1775997  1776148  1776272  1776843  1776978  1777089  1777215  1778692  1778824  1778948  1779069  1779184  1779524  1779654  1779786  1780518  1780965  1781075  1796516  1796724  1796922  1797054  1797178  1797390  1797525  1798146  1798336  1830355  1830490  1830750  1830861  1831009  1831138  1831386  1831784  1831934  1832104  1832232  1832346  1832861  1833328  1833458  1833612  1833884  1834016  1834139  1834254  1834382  1834498  1852133  1852264  1852469  1852655  1852846  1853075  1853214  1853360  1853492  1853617  1877744  1877867  1878136  1878264  1878791  1878901  1879014  1879137  1879558  1879714  1879906  1880043  1880272  1880462  1880578  1880704  1880819  1880931  1881080  1881251  1881371  1881493  1881612  1881759  1882086  1882252  1882393  1882549  1882674  1882962  1883137  1883247  1883371  1883509  1883675  1883840  1883991  1884149  1884279  1884578  1884695  1884836  1884950  1885118  1885275  1885447  1885607  1885766  1885923  1886035  1886148  1886740  1886852  1886967  1887080  1887327  1887812  1888003  1888197  1888375  1888563  1888827  1888942  1889081  1889200  1889312  1889459  1889571  1889708  1889851  1891061  1891190  1891730  1891857  1891993  1892104  1892380  1892544  1892703  1892849  1893032  1893244  1893390  1893514  1893641  1893752  1893919  1894067  1894212  1894345  1894513  1894631  1894885  1894999  1895117  1895292  1895433  1895590  1895730  1895845  1896014  1896320  1897562  1897835  1927279  1927462  1927666  1927841  1928100  1928221  1928629  1928764  1928878  1929726  1929910  1930058  1930629  1930743  1931060  1931835  1932329  1932849  1932972  1933135  1933277  1933402  1933783  1933911  1934023  1934606  1934747  1934879  1935138  1935253  1935367  1935495  1935606  1935728  1936104  1936225  1940896  1941187  1941469  1941608  1961278  1961409  1961573  1961760  1961882  1961998  1962362  1962477  1962589  1962707  1962835  1962955  1963069  1963209  1963355  1963494  1964387  1964928  1965071  1965207  1965319  1965430  1965553  1965671  1965787  1965931  1966090  1966218  1966344  1966473  1966627  1966756  1966998  1967182  1967299  1967433  1967545  1967668  1967826  1967987  1968140  1968285  1968435  1968805  1968916  1969196  1969361  1969515  1969675  1969839  1969995  1970164  1970304  1970419  1970531  1970861  1970975  1971094  1971255  1971415  1972820  1972961  1973132  1973279  1973409  1973523  1973639  1973756  1973910  1974055  1974188  1974327  1974441  1974843  1974973  1975112  1975265  1975912  1976026  1976144  1976310  1976457  1976819  1976974  1977104  1977214  1977333  1977674  1977869  1978003  1978136  1978286  1978415  1978571  1978686  1979309  1979439  1979569  1979729  1979911  1980065  1980189  1980334  1980450  1981134  1981808  1982154  1982298  1982448  1982585  1982911  1983038  1983166  1983307  1983737  1983912  1984656  1984770  1984893  1985043  1985191  1986067  1986217  1986375  1986533  1986676  1986797  1986918  1987033  1987191  1987305  1987786  1987903  1988074  1988678  1988937  1989080  1989197  1989468  1989581  1989748  1989917  1990080  1990241  1990400  1990572  1990693  1991038  1991150  1991266  1991384  1991552  1991708  1991830  1991955  1992132  1992251  1992842  1992977  1993093  1993237  1993548  1993722  1995166  1995312  1995470  1995581  1995694  1995848  1996124  1996238  1996422  1996535  1996741  1996938  1997415  1997579  1997712  1997903  1998103  1998260  1998414  1998526  1998819  1999275  1999395  1999567   199972  1999902  2000133  2000248  2000364  2000619  2001121  2001251  2001380  2001707  2001854  2001978  2002349  2002460  2002572  2002718  2002855  2002977  2012026  2012203  2012385  2012538  2012649  2012777  2013896  2014024  2014145  2014275  2014403  2014523  2014643  2015160  2015290  2015514  2015690  2015833  2015985  2016220  2016337  2016472  2016604  2016780  2016971  2017413  2017526  2017696  2017898  2018033  2018166  2018339  2018484  2018615  2018737  2019314  2019426  2019552  2019666  2019782  2019909  2020064  2020225  2020386  2020582  2020746  2020889  2021039  2021202  2021316  2021429  2021583  2021715  2021839  2021968  2022086  2022199  2022416  2022565  2022711  2022834  2023349  2023461  2023607  2023719  2024175  2024290  2024410  2024557  2024715  2024865  2025024  2025199  2025313  2025427  2025547  2025726  2025892  2026043  2026208  2026338  2026454  2026564  2026687  2026812  2026972  2027112  2027260  2027374  2027704  2027815  2027930  2028056  2028765  2028887  2029001  2029167  2029281  2029413  2029579  2029744  2029865  2030022  2030143  2030292  2030428  2030547  2030662  2030794  2031026  2031170  2031357  2031725  2031863  2031978  2032427  2032547  2032701  2033344  2033479  2033642  2033759  2033879  2034035  2034149  2034274  2034388  2034729  2034855  2034966  2035375  2035558  2035966  2036077  2036207  2036359  2036478  2036608  2036824  2036957  2037445  2037596  2037757  2038284  2038420  2038595  2038706  2038843  2039986  2040401  2040616  2043029  2043153  2043671  2044127  2044437  2044557  2044675  2045489  2045886  2046287  2046406  2046520  2046645  2046768  2046880  2047015  2047173  2047528  2047709  2047904  2048439  2048561  2048697  2049073  2049202  2049351  2049507  2049619  2049872  2050022  2050137  2130868  2131063  2131176  2131357  2131538  2131682  2131828  2132370  2132512  2132623  2133646  2133767  2133890  2134305  2134436  2134568  2134681  2135173  2136328  2136443  2136572  2136989  2137628  2137772  2137914  2138058  2139211  2139323  2139475  2139677  2153506  2153628  2153744  2153885  2154478  2154801  2159459  2159748  2159861  2160007  2160645  2160759  2160878  2161065  2161729  2161848  2161977  2162128  2162647  2162864  2162978  2163197  2163312  2163438  2163559  2163701  2164040  2164191  2164331  2164477  2164590  2164742  2186774  2186935  2187072  2187274  2187413  2187768  2187901  2188582  2188777  2188930  2189049  2189600  2189731  2189887  2189998  2190337  2190645  2191190  2191305  2191417  2205153  2205318  2205460  2205633  2205746  2205879  2206009  2206120  2206233  2206359  2206501  2206629  2206768  2206908  2207062  2207209  2207820  2207945  2208078  2208268  2208422  2209045  2209176  2209310  2209425  2209538  2209682  2209794  2209970  2210146  2210273  2210391  2210526  2211181  2211338  2211474  2211755  2211974  2212123  2212269  2212456  2212600  2212759  2212932  2214067  2214205  2214375  2214553  2214687  2214833  2214943  2215067  2215235  2215391  2215751  2215889  2216004  2216124  2216314  2216470  2216596  2216715  2216829  2216980  2217266  2217409  2217538  2217724  2217838  2218265  2218387  2218523  2218645  2218765  2218894  2219004  2219136  2219268, 1566142  1566284  1610016  1610192  1621808  1621985  1622115  1622222  1622348  1622749  1622867  1622996  1623134  1623266  1623408  1623556  1623732  1624216  1624660  1624802  1624914  1625247  1625818  1626102  1626270  1626430  1626587  1626781  1627082  1627297  1627586  1627722  1627858  1628002  1628150  1628317  1628451  1628620  1629428  1629665  1629894  1630219  1630829  1630982  1631285  1631584  1631778  1631893  1632046  1632872  1632986  1633150  1634786  1634994   163513  1635481  1635960  1636106  1636444  1636587  1636888  1637214  1637377  1638522  1639088  1639404  1639757  1640222  1640334  1640583  1640749  1640861  1642043  1642347  1642525  1645487  1645793  1646405  1651574  1652139  1652249  1652383  1652512  1652655  1652835  1652960  1653114  1653688  1654085  1654496  1654705  1654842  1654989  1655101  1655213  1655421  1658078  1658284  1658562  1658783  1659713  1659865  1660001  1660145  1660271  1660503  1662422  1662559  1662770  1663169  1663304  1663448  1663589  1663748  1664399  1664537  1665664  1665802  1665971  1666609  1666758  1666911  1668854  1668976  1710126  1710413  1710530  1710753  1713158  1713304  1713460  1713976  1714798  1715432  1715599  1716623  1716763  1717255  1718725  1718835  1719651  1719856  1720500  1720627  1721082  1721233  1722577  1722728  1722915  1723218  1723528  1723783  1723932  1724081  1724724  1725058  1725196  1725359  1725586  1725760  1726750  1727456  1727596  1729599  1730273  1730702  1730859  1731023  1731254  1731773  1731926  1732260  1733185  1733322  1734648  1734808  1734957  1735087  1735396  1735605  1735727  1736170  1736316  1736431  1736596  1736793  1737485  1737707  1737851  1738337  1738484  1738969  1739132  1739280  1739405  1739615  1744406  1744940  1745077  1745228  1745751  1745913  1746354  1746592  1746797  1747006  1747192  1802143  1802321  1802682  1802803  1802941  1803481  1803626  1803742  1804269  1804568  1805537  1805673  1805815  1805969  1807358  1807465  1807616  1807761  1807911  1808612  1808756  1809241  1809349  1809750  1810121  1810521  1810752  1811233  1811513  1826577  1826787  1826990  1827180  1827313  1827434  1827570  1828009  1828202  1828365  1849573  1849741  1849861  1850280  1850394  1850669  1918044  1918304  1918414  1918546  1919001  1919140  1919286  1920774  1920918  1921481  1921597  1921735  1921893  1922135  1944476  1944587  1944897  1945024  1945148  1945502  2053191  2053648  2053788  2053921  2054050  2054178  2054639  2054776  2054921  2055219  2055342  2055689  2056003  2056113  2056269  2056400  2056519  2056710  2056879  2057248  2057368  2057532  2057994  2058138  2058281  2058437  2058597  2059210  2059355  2059517  2061501  2061664  2061842  2062006  2062130  2063247  2063464  2063954  2064226  2064395  2064560  2065298  2065408  2065681  2065844  2066012  2066247  2066429  2067206  2067364  2067519  2067679  2067837  2068639  2068794  2068944  2069104  2069271  2069454  2069606  2069713  2069870  2070913  2071146  2072076  2072203  2072356  2072469  2072612  2073152  2073279  2073417  2073571  2073751  2073927  2074061  2074334  2075214  2075634  2075790  2075965  2076120  2076553  2077930  2078084  2078775  2078994  2079147  2079305  2079471  2079620  2079952  2080171  2080833  2080977  2081121  2081280  2081539  2081994  2082499  2082659  2082853  2083000  2083113  2083703  2084025  2084263  2084436  2084599  2084720  2085554  2085711  2085899  2086069  2086245  2086513  2086653  2087391  2088175  2088336  2088644  2088804  2088967  2089117  2089230  2089500  2089672  2089799  2089922  2090113  2090315  2090523  2090724  2090849  2091401  2091634  2091776  2091920  2092086  2092412  2092817  2092961  2093152  2093264  2095259  2095486  2095659  2095819  2095992  2096162  2097079  2097416  2097586  2097781  2097935  2098093  2098242  2098398  2098662  2099067  2099703  2100215  2100438  2100597  2100827  2100961  2101085  2101199  2101366  2101521  2101691  2102019  2102387  2102621  2102788  2102961  2103314  2103483  2103661  2104380  2104486  2104600  2104760  2104901  2105488  2105748  2105908  2106018  2106181  2106335  2106824  2107153  2107514  2108113  2108289  2108445  2108720  2109418  2109606  2109751  2109886  2109998  2110357  2110504  2110676  2110832  2112150  2112295  2112442  2112582  2112747  2112905  2113019  2114593  2114742  2114887  2115044  2115729  2116679  2116990  2117595  2117740  2117915  2118493  2118652  2119022  2119517  2120074  2128756  2142693  2142902  2143181  2143386  2143709  2143898  2144040  2144368  2144906  2145057  2145500  2145645  2148007  2148141  2148291  2148443  2148832  2149039  2149163  2149720  2149883  2150325  2150479  2151368  2194761  2194974  2195571  2195755  2196073  2196402  2196534  2197107  2199357  2199541, 1535825  1536123  1537862  1548474  1548537  1551046  1552557  1574692  1584293  1584723  1585803  1588884  1591316  1591383  1594647  1597926  1604297  1605161  1607578  1673172  1679839  1683920  1688205  1689743  1689882  1690878  1694569  1694860  1703852  1704005  1704101  1704156  1704291  1704866  1704971  1705081  1706103  1706507  1749064  1751079  1758940  1772839  1773867  1773995  1778493  1780700  1780999  1781342  1795779  1796353  1797938  1830241  1851967  1877565  1891811  1896341  1896750  1897211  1927038  1927148  1927308  1933085  1934161  1934338  1934432  1940543  1940717  1941052  1960887  1960962  1961158  1977705  1988575  1988727  1991983  1995898  1996506  1996593  1999132  2012029  2022984  2023156  2039795  2042859  2130716  2132194  2153330  2159550  2186619  2192916  2204974, 1536087  1537790  1548438  1548503  1550538  1551355  1554027  1584195  1584350  1585129  1586991  1589341  1591332  1591426  1594664  1604274  1604409  1606504  1607947  1679785  1683565  1687911  1689497  1689847  1690740  1692878  1694828  1703636  1703903  1704075  1704144  1704236  1704834  1704924  1705064  1705666  1706134  1706569  1749271  1758924  1772713  1773340  1773883  1777164  1780674  1780733  1781153  1781382  1795896  1797434  1798330  1834516  1853724  1891788  1896205  1896510  1897197  1897756  1927135  1927200  1932817  1933947  1934230  1934353  1936205  1940673  1940854  1941649  1960953  1960997  1977636  1988273  1988711  1991969  1995864  1996395  1996552  1998751  2003009  2022943  2023092  2039123  2040663  2050033  2131777  2139722  2154779  2164944  2191246  2193009  2219279, 1565625  1570843  1609805  1621058  1621163  1621510  1638326  1644993  1646989  1647120  1650419  1651236  1651330  1657908  1658095  1661976  1709838  1712528  1714478  1719454  1724419  1736449  1744235  1801925  1826316  1849082  1917790  1944217  1949607  1949708  2052694  2074980  2077266  2109209  2115531  2116436  2121606  2121756  2121856  2121913  2122045  2123258  2123485  2123683  2125366  2127971  2142527  2144343  2194525  2199012, 1566603  1571228  1610143  1621129  1621386  1638305  1642742  1646442  1647059  1647214  1650475  1651247  1655502  1658028  1660628  1669995  1712076  1714067  1718808  1724283  1736377  1739600  1747185  1811446  1828356  1850637  1922163  1945480  1949657  1949877  2074966  2076633  2108708  2115317  2115786  2119563  2121696  2121788  2121879  2122020  2122080  2123280  2123586  2125346  2126014  2129079  2144318  2151345  2197100  2199809, 1537793, 1537796, 1537799, 2202939, 2202947, 2202955, 2203106, 2203114, 2203123, L, 2204991, 2205000, 2219284, 0, 0, 0, 0, 0, 2219318, 2219324, L2:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 
