max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   269854   269990   270098   270203   270466   273940   274678   275088   275609   276080   276503   280820   281041   281214   281346   281466   281799   281961   282133   282384   282510  1603419  1603525  1603634  1603739  1603887  1618518  1618638  1618758  1618867  1630500  1630606  1630714  1630821  1630950  1631079  1631248, 1   270685  1232612  1234199  1594493  1594671  1594788  1594905  1595020  1595144  1595275  1595398  1595942  1596063  1596190  1596327  1636252  1650490  1650675  1650796  1650916  1651041  1651534  1651662  1651793  1651920  1652051  1652213  1652736  1652874  1653005  1653143  1653258  1653404  1653529  1653793  1654041  1654151  1654797  1654922  1655061  1655193, 279288   279908   280464  1603131  1618213  1630290, 279578   280311   282595  1603920  1618819  1631238, 285828  1647210, 286967  1648073, 289869  1593940  1600442  1611018  1635934  1636415  1636491  1650063, 289943  1596321  1600857  1611357  1636383  1636470  1636697  1655205, 1596337, 1596344, 1596350, 1647221, 1647235, 1647386  1647398, 1648086, R, 1650088, 1650102, 1655208, 0, 0, 0, 0, 0, 1655228, 1655233, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1675557  1675662  1675876  1676209  1676336  1676572  1676948  1677053  1677161  1677589  1688782  1688888  1689068  1707556  1707702  1722962  1723113  1749872  1750005  1750123  1787783  1787905  1788009  1788128  1788472  1788591  1788717  1788826  1788938  1789119  1806569  1806696  1806812  1806921  1807080  1850311  1850417  1850527  1850811  1887949  1888125  1893953  1894405  1894616  1894742  1894854  1896502  1896631  1896920  1930559  1930676  1930785  1930897  1931023  1968673  1968785  1968925  1969047  1969236  1969347  1969460  1969580  1969732  1969889, 1683843  1683939  1686335  1686585  1731613  1735183  1735305  1735571  1735757  1772205  1772336, 1675329  1688613  1707344  1722601  1749562  1787570  1806353  1849903  1887453  1893800  1893903  1894131  1894241  1896247  1904783  1930305  1968385, 1677538  1689079  1707741  1723120  1750102  1789108  1807093  1850641  1888100  1893870  1893958  1894215  1894779  1897059  1905287  1930998  1970021, 1954770  1961600  1962999, 1955949  1962750  1963408, 1667865  1672276  1683275  1683985  1686102  1694685  1694874  1699489  1731227  1731254  1734715  1771806  1791751  1825971  1914667  1917142, 1668274  1672537  1683876  1684936  1686596  1694833  1695168  1699856  1731240  1731704  1735857  1772454  1792139  1826409  1915220  1917804, 1656311, 1656312, 1656313, 1954777, 1954783, 1954934  1954940, 1955955, L, 1968400, , 1970030, 0, 0, 0, 0, 0, 1970088, 1970099, L1:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1968408, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 1975458, 1975621, , , 1970781, 1970781, 1970782, 1975459, 1975461, 1975612  1975613, 1975623, , , , , 1, 1, 0, 0, 0, 1990644, 1990648, L1:R1, 100.00, 000(1)1, 000(1)1, , 204, no_go, 1990639
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2010130  2010245  2010431  2010539  2010691  2010824  2010953  2029846  2029954  2030123  2030236  2030366  2030521, , 2009923  2029551, 2010988  2030588, 2014013  2018017  2018288  2019992  2023335, 2014761  2018258  2019935  2020523  2024747, 2005316, 2005829, 1990995, 1990996, 1990998, 2014015, 2014019, 2014170  2014173, 2014765, L, 2029561, , 2030595, 0, 0, 0, 0, 0, 2030633, 2030641, L2:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2029566, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2030927  2031380  2034827  2034932  2035043  2036535  2036642  2036798  2036967  2037105  2095288  2095392  2095515  2095624  2103343  2103457  2103569  2103777  2103885  2104030  2104141, , 2031330  2034594  2036389  2036483  2051706  2095041  2103156, 2031396  2035016  2036458  2037045  2051854  2095711  2104338, 2098105  2098488  2098828, 2098366  2098674  2099653, 2061682, 2062103, 2031167, 2031167, 2031168, 2098110, 2098116, 2098266  2098271, 2098371, L, 2103170, , 2104346, 0, 0, 0, 0, 0, 2104396, 2104406, L3:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2103177, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2104527  2148811  2148938  2149061  2159396  2159539  2159714  2210059  2210177  2210286  2210397  2210509  2210724  2211018  2211140  2211648  2211866  2212249  2212916  2213024  2213254  2213359  2213479  2213646  2213785  2213890  2213997  2214124  2214242  2214363  2214941  2215961  2217436  2231186  2231300  2231429  2231539  2231650  2231791  2231941  2232085  2267096  2267338, 2128262  2128413  2128628  2128780  2129261  2129436  2129584  2129704  2131013  2131155  2131284  2131518  2131651  2132481  2132590  2132717  2132862  2133000  2133292  2134584  2134681  2134812  2134940  2135188  2167068  2245016  2245139  2245244  2245417  2246766, 2148531  2159083  2159587  2209897  2231010  2266863  2284965, 2149045  2159526  2159626  2217556  2232216  2267560, 2281893, 2282090, 2127821  2143185  2165176  2166691  2168380  2168743  2244129  2259480, 2135219  2143564  2165302  2166983  2168516  2169529  2246787  2259847, 2105195, 2105196, 2105197, 2281894, 2281896, 2282047  2282048, 2282092, L, 2284969, , , 1, 0, 0, 0, 1, 2284996, 2285000, L4:R1, 80.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2284990
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2285245  2285356  2302507  2302772  2302901  2303110  2303288  2303409  2303514  2303634  2303843  2303948, , 2302154, 2285739  2303981, 2289935, 2290121, , , 2285740, 2285741, 2285742, 2289936, 2289939, 2290089  2290092, 2290123, L, 2302158, , 2303985, 0, 0, 0, 0, 0, 2304012, 2304017, L5:R1, 83.33, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2302161, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2333934  2334051  2334173  2334291  2334397  2334524  2369095  2369379  2369495  2369667, 2313798  2314333  2314828  2315094  2323951  2324074  2324185  2324284  2324444  2330955  2339655  2350056, 2333530  2368907  2386325, 2334457  2369624, 2383501, 2384021, 2309000  2309831  2313446  2323484  2330465  2339412  2349795  2365540, 2309421  2309992  2315192  2324623  2331094  2339775  2350196  2366446, 2304491, 2304492, 2304492, 2383508, 2383515, 2383666  2383673, 2384028, L, 2386340, , , 1, 0, 0, 0, 1, 2386420, 2386430, L6:R1, 71.43, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2386409
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2386571  2386729  2398379  2398494  2398629  2398771  2399370  2399477  2399587  2400448  2401099  2460063  2460197  2460311  2460456  2469835, 2445995, 2398178  2459745  2469575  2507542, 2386995  2401087  2460393  2470027, 2500098  2501246  2502097  2502760  2503350, 2500275  2501594  2502610  2503194  2503843, 2445686, 2446216, 2387107, 2387108, 2387109, 2500102, 2500108, 2500259  2500264, 2500280, L, 2507555, , , 1, 0, 0, 0, 1, 2507627, 2507636, L7:R1, 62.50, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2507617
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2507911, , , 2508108, 2512581  2513563  2513715  2513848  2521532  2521806, 2512744  2513602  2513741  2515319  2521786  2524673, , , 2508222, 2508223, 2508224, 2512582, 2512584, 2512735  2512737, 2512746, , , , , 1, 1, 0, 0, 0, 2527784, 2527790, L7:R1, 62.50, 000(1)1, 000(1)1, , 204, no_go, 2527777
