max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, L_well_all_on_ts, L_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3115667  3115802  3115957  3180293  3180466  3180627  3181081  3181220  3181413  3182600  3182898  3183031  3191633  3191750  3191958  3192100  3192214  3192335  3192446  3193038, 3129155  3131671  3132093  3132308  3132710  3132820  3132941  3133080  3133474  3133722  3134126  3134594  3135014  3136726  3137506  3189287  3189407, 3128772  3131175  3131223  3134301  3136188  3137615  3137719  3140935  3141076  3141914  3152775  3188709, 3129227  3131215  3134269  3135068  3137557  3137633  3137933  3141038  3141419  3141971  3153414  3189478, 3194866  3209751, 3195388  3210680, 3180047  3180889  3182718  3183070  3191355  3192839, 3116444  3180676  3181351  3183019  3183099  3192431  3193062, 3116445, 3116446, 3116447, 3194877, 3194890, 3195041  3195053, 3195401, , , , , 1, 1, 0, 0, 0, 3210508, 3210679, L6:R3, 44.44, 000(1)1, 000(1)1, 204, no_go, 3210492, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3217469  3217599  3217728  3217879  3218009  3218128  3218244  3218359  3218496  3218701  3218822  3218961  3219077  3219191  3219313  3219434  3219578  3222949  3224760  3224870  3224982  3225153  3225274  3225385  3225507  3225635  3225771  3226028  3226179  3226291  3226496  3226645  3226811  3227042  3227160  3227275  3227389  3227616  3227732  3227854  3228024  3228173  3228301  3228416  3228536  3228753  3228872  3228984  3229096  3229225  3229363  3229480  3229862  3230044  3231161  3231304  3231471  3231616  3231752  3231897  3232043  3234283  3234415  3234732  3234919  3235039  3235153  3235293  3235449  3235959  3236073  3236481  3236598  3236727  3236857  3236973  3237113  3237338  3237495, , , , 3211571  3213348  3213887  3215947, 3211734  3213506  3214121  3216093, 3217216, 3237663, 3211053, 3211054, 3211054, 3211572, 3211574, 3211725  3211726, 3211735, L, 3217222, , 3237676, 0, 0, 0, 0, 0, 3237912, 3237912, L7:R3, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3217225
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3237963  3238437  3238551  3238927  3239040  3241377  3241509  3258137  3258407  3259568  3277995  3278107  3278221  3278350  3278481  3278593  3278721  3278832  3278944  3279079  3279207  3279420  3279578  3279803  3291806  3291926  3295004  3295159  3295292  3295408  3295542  3295652  3295770  3295883  3296004  3296153  3296947  3297063  3305034  3305157  3305270  3305384  3305516  3305745  3305869  3305999  3306148  3306307  3306461  3307823  3307936  3308063  3308250  3308386, 3261923  3263782  3263892  3264119  3275264  3275374, 3261535  3263260  3264505  3266448  3267191  3268093  3269682  3274858, 3262258  3264194  3264765  3266529  3268034  3269533  3269706  3275524, 3293300, 3293501, 3237919  3238699  3238827  3241192  3257821  3259313  3259947  3277753  3291552  3294775, 3238597  3238713  3239059  3241513  3258421  3259697  3260065  3279753  3291916  3308492, 3238598, 3238599, 3238601, 3293310, 3293322, 3293473  3293484, 3293512, L, 3294797, , 3308494, 0, 0, 0, 0, 0, 3308508, 3308511, L8:R2, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3294810
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3309148  3309540  3309722  3309941  3310081  3310224  3310456  3311182  3314297  3314410  3314525  3314665  3314776  3314892  3315004  3315154  3315291  3315567  3320347  3320465  3320577  3320695  3320840  3320951  3321066  3321214  3321344  3321459  3321577  3321700  3321826  3325944  3326061  3326175  3326289  3326438  3326667  3326817  3326959  3327077  3327228  3327377  3327522  3327671  3327840  3328025  3328279  3328415  3328576  3328694  3328819  3328930  3329043  3329256  3329403  3329517  3329641  3329755  3329881  3329993  3330120  3330260  3330404  3330545  3330767  3332119  3332233  3332344  3333114  3333250  3333392  3333566  3334001  3334125  3334236  3334377  3334496  3334608  3334722  3334866  3335109  3335284  3335403  3335542  3335715  3337456  3337581  3337696  3338046  3338160  3338284  3338473  3339421  3339559  3339675  3340070  3340212  3340368  3340522  3340713  3341682  3341793  3342021  3342155  3342268  3342393  3342508  3342640  3342765  3342877  3343009  3343261  3343393  3343537  3343649  3343774, , , , 3316235  3318093  3319182, 3317136  3318381  3319293, 3308758  3309376  3311034  3314066  3320099, 3309172  3310494  3311157  3315578  3343826, 3309173, 3309174, 3309175, 3316239, 3316244, 3316395  3316400, 3317141, L, 3320112, , 3343831, 0, 0, 0, 0, 0, 3343862, 3343868, L9:R1, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3320118
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3343992  3344154  3344266  3344590  3344748  3344861  3345034  3348534  3348656  3348782  3348944  3349282  3349419  3349817  3352857  3352971  3353108  3354277  3354401  3354540  3359124  3359361  3359488  3359624  3361313  3361426  3361579  3363369  3363506  3363680  3363794  3363937  3364072  3364287  3364476  3364612  3364745  3364859  3365072  3365232  3365399  3365527  3365638  3365791  3365904  3366019  3366140  3366304  3366462  3366618  3366734  3366847  3367044  3367172  3367462  3367573  3367696  3367813  3367982  3368132  3368284  3368926  3369039  3369180  3369297  3369546  3369713  3370220  3370414  3371317  3375681  3378489  3378612  3378814  3378940  3379056  3381740  3381869  3381981  3382093  3382206  3382361  3382525  3382645  3382757  3382879  3383005  3398174  3398302  3398417  3398530  3398650  3398774  3399223, 3356835  3356948  3392769  3396102, 3356417  3392433  3392972  3393562  3395019  3395402, 3357047  3392842  3393293  3393873  3395186  3396060, 3400908, 3401390, 3343951  3348237  3352662  3353839  3354148  3358946  3361094  3363185  3371183  3375458  3378262  3381530  3397999  3402838, 3345002  3349749  3353241  3354055  3354573  3359598  3361637  3370888  3371403  3375775  3379287  3383016  3399178, 3345003, 3345005, 3345007, 3400913, 3400920, 3401071  3401077, 3401396, L, 3402851, , , 1, 0, 0, 0, 1, 3402918, 3402927, L9:R1, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3402907, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3403056  3403194  3403307  3403444  3403555  3403741  3403852  3403998  3404534  3404693  3404824  3404940  3405058  3405204  3405408  3405529  3405662  3405948  3406111  3406277  3406441  3406553  3406694  3406875  3406988  3407125  3407240  3407375  3407521  3408528  3408655  3408803  3408924  3409046  3409862  3409975  3410088  3410301  3410436  3410584  3410792  3410915  3411068  3411217  3412486  3412615  3412856  3414710  3414827  3414962  3415076  3415188  3415319  3415438  3415589  3415743  3415900  3416068  3416203  3416314  3416488  3416645  3416766  3416878  3416995  3417112  3417303  3417450  3417598  3417791  3417902  3418029  3418164  3418334  3418498  3418635  3418793  3418947  3419097  3419320  3419476  3419626  3419742  3420100  3420257  3420388  3420502  3420614  3420758  3420902  3422402  3422517  3422663  3422788  3422912  3423123  3423272  3423444  3423578  3423693  3423861  3423984  3424272  3424415  3424533  3425597  3425709  3426487  3426627  3426740  3426862  3426998  3427119  3427386  3427545  3427712  3427840  3427953  3429543  3429658  3430218  3430337  3430455  3430608  3430720  3431221  3431333  3431446  3431603  3431716  3432238  3432363  3432503  3432653  3432982  3433100  3433466  3433578  3433700  3433872  3433984  3434100  3436280  3436408  3436523  3437623  3437929  3440250  3451097  3451211  3451330  3451449  3452384  3452555  3480083  3480229  3480382  3480517  3480785, 3476922  3477549, 3442998  3444336  3448549  3455097  3476296  3477229, 3444301  3445007  3449053  3455582  3477099  3477617, 3482559, 3482764, 3404017  3404328  3414488  3436096  3437423  3440061  3450914  3479949  3483800, 3403974  3404058  3412847  3434064  3436438  3438208  3440279  3452564  3480756, 3403975, 3403977, 3403979, 3482570, 3482583, 3482734  3482745, 3482776, L, 3483825, , , 1, 0, 0, 0, 1, 3484088, 3484089, L9:R1, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3484085, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3484128  3484244  3484364  3484476  3484676  3484818  3484972  3485090  3485212  3485338  3485480  3485652  3485775  3485916  3486030  3486326  3486514  3486655  3486778  3486923  3489463  3489579  3489717  3489841  3489972  3490102  3491390  3491574  3491697  3491836  3491995  3494231  3494376  3494506  3494701  3494831  3494995  3495139  3495301  3495457  3495576  3495716  3495888  3496062  3496212  3496337  3496459  3496571, , , , 3497538, 3499148, 3489238  3491253  3491304  3491848  3494019  3502322, 3487170  3490075  3491263  3491789  3491886  3496619, 3487173, 3487176, 3487179, 3497546, 3497555, 3497706  3497714, 3499157, L, 3502341, , , 1, 0, 0, 0, 1, 3502435, 3502446, L9:R1, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3502422, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3502661  3502779  3502927  3503042  3503339, 3505179  3505414, 3504814  3506275, 3505549  3506843, 3508132  3508531  3509020, 3508302  3508665  3509360, 3510415, 3503200, 3503201, 3503202, 3503204, 3508134, 3508139, 3508290  3508293, 3508305, L, 3510424, , , 1, 0, 0, 0, 1, 3510472, 3510478, L9:R1, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3510464, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3510612  3510732  3510858  3510992  3513801  3516713  3516861, , , , 3517877, 3518047, 3513524  3516488  3518451, 3510990  3513845  3516942, 3511094, 3511095, 3511096, 3517879, 3517883, 3518034  3518038, 3518050, L, 3518458, , , 1, 0, 0, 0, 1, 3518500, 3518505, L9:R1, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3518493, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3518625  3518743  3518939  3519084  3519204  3519347  3519620  3519756  3519891  3520139  3520317  3520575  3520699  3520848  3521016  3521453  3521613  3521759  3521873  3522009  3522120  3522364  3522483  3522903  3523038  3523185  3523451  3523630  3523760, , , , 3524765, 3525215, 3526070, 3523743, 3523747, 3523751, 3523756, 3524769, 3524775, 3524925  3524930, 3525220, L, 3526081, , , 1, 0, 0, 0, 1, 3526139, 3526148, L10:R0, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3526130, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3526350  3526462  3526643  3526773  3526888  3527055  3527176  3527442  3527606  3527758  3527880  3527992  3528135  3528402  3528569  3528753  3533671  3533783  3533987  3534111  3534251  3554595  3554716  3554840  3554971  3562517  3566930  3567043  3567503  3567621  3567735  3567856  3568007  3569543  3569694  3569809  3569923  3570038  3570236  3570359  3570835  3572037  3572164  3572310  3572443  3572588  3674113  3674245  3674364  3675159  3675274  3675393  3675623  3675758  3675878  3675999  3676165  3676481  3676642  3676832  3676975  3677348  3677546  3677716  3678522  3678640  3678759  3678899  3679012  3679126  3679246  3679359  3679565  3679835  3764186  3764298  3764420  3764537  3765469  3765645  3765784  3766000  3786125  3786257  3786400  3786531  3786724  3786876  3802669  3802835  3802996  3803199  3803312  3803471  3816175  3816325  3816444  3816599  3816738  3816868  3817013  3817165  3817486  3817918  3818448  3818597  3818776  3821606  3821737  3821928  3822045  3833153  3833299  3833418  3833561, 3564503  3575187  3575317  3575620  3575760  3575891  3576011  3576395  3576659  3577099  3577248  3577394  3577534  3577661  3577971  3578262  3580220  3580561  3580668  3581123  3582074  3582225  3582451  3583506  3583661  3583993  3584154  3585071  3585307  3585447  3585589  3586761  3587627  3587763  3587963  3588524  3588682  3588910  3589054  3591409  3591531  3591774  3591915  3592140  3593675  3593965  3595453  3595621  3595812  3596281  3596522  3596700  3596948  3597244  3597550  3598044  3598273  3598444  3598602  3598765  3599304  3600089  3600512  3600971  3601193  3601314  3601462  3601608  3601745  3602423  3602651  3602842  3603685  3605105  3605221  3605602  3605853  3606028  3606214  3606385  3607516  3607675  3607856  3608039  3608204  3608355  3608536  3609271  3609416  3610484  3610966  3611312  3611773  3612296  3613063  3613444  3613598  3613787  3614113  3614286  3614493  3614666  3614980  3615197  3615304  3615518  3615692  3615820  3615930  3616471  3616691  3620999  3625968  3626102  3626237  3626411  3626635  3626814  3626985  3627539  3627911  3628075  3628224  3630325  3632043  3633021  3633133  3633380  3633851  3634488  3634634  3635569  3635739  3635913  3636997  3637173  3637380  3637532  3637721  3638045  3638292  3638494  3638973  3639132  3639754  3639882  3640359  3640524  3640702  3641681  3643187  3643687  3644299  3644644  3645155  3645283  3645527  3645669  3647009  3647313  3647451  3649366  3649475  3652207  3652855  3653242  3653394  3653921  3654048  3654220  3654418  3654906  3655245  3655415  3655674  3655837  3656056  3656195  3656761  3657195  3657352  3657635  3657819  3658000  3658118  3659087  3662467  3662603  3662728  3663159  3663398  3663614  3665009  3665390  3665531  3667697  3669236  3683074  3683317  3683482  3683825  3683994  3684190  3684342  3684472  3684909  3685146  3685280  3685618  3685842  3685978  3686620  3687524  3687692  3688354  3688517  3688671  3688834  3689009  3689170  3689398  3689815  3690053  3690198  3690357  3690464  3690814  3691046  3691183  3691343  3692503  3692677  3692932  3693083  3693250  3693737  3694382  3694917  3695085  3695195  3695307  3695528  3695679  3695822  3696000  3696470  3696651  3696996  3697336  3700689  3700903  3701110  3701257  3701461  3701606  3701823  3702334  3702569  3703131  3703335  3703481  3704249  3704407  3704678  3704816  3705504  3706292  3706467  3707128  3707278  3707653  3707769  3708664  3708830  3708984  3709166  3709392  3709691  3710762  3711025  3711638  3711822  3712019  3712489  3712990  3713273  3715201  3715437  3715642  3715756  3716150  3716263  3716474  3716623  3716808  3717125  3717279  3717450  3718537  3718733  3719153  3719306  3719933  3720214  3720395  3720565  3720894  3721028  3721234  3721450  3722145  3722412  3722616  3722930  3724100  3724274  3724383  3724624  3724849  3725088  3725219  3725355  3725496  3725981  3726549  3726781  3726930  3727085  3727403  3728646  3728811  3728962  3729122  3729736  3729948  3730099  3732440  3732853  3733663  3734272  3735761  3735891  3736118  3736324  3736433  3737244  3737399  3737612  3737867  3738312  3738497  3738743  3739412  3740340  3740848  3741029  3741196  3741352  3741718  3743737  3743930  3744450  3744650  3744804  3744963  3745096  3745469  3745616  3746246  3746790  3746897  3748814  3749920  3750077  3751483  3751640  3751800  3752565  3752819  3752972  3753387  3753498  3753959  3754211  3754349  3755018  3755181  3755312  3757493  3759237  3759592  3759743  3760744  3761492  3770071  3770378  3770541  3771087  3771236  3771487  3772141  3772292  3772438  3772591  3773158  3775277  3775390  3775619  3775751  3775863  3776260  3776468  3776613  3776996  3777697  3777874  3778023  3778179  3778324  3778649  3778914  3779407  3779539  3788199  3788310  3788741  3788882  3789117  3789510  3790681  3791465  3792009  3792380  3796418  3796553  3796696  3797215  3798221  3798576  3798824  3799052  3799227  3799817  3799955  3800127  3800400  3805899  3806165  3808648  3809000  3809572  3809801  3809942  3810059  3810421  3841632  3843162  3843587  3843799  3843945  3844126  3844627  3844783  3845393, 3531852  3564007  3564796  3573463  3574588  3617164  3617347  3617711  3618032  3619256  3619425  3619530  3619727  3621018  3622382  3622507  3625540  3629066  3629720  3631197  3632023  3632137  3641059  3642778  3661389  3664474  3665714  3666591  3668777  3682668  3700116  3701245  3714446  3714675  3714702  3714781  3722768  3724032  3731055  3731929  3732865  3733289  3734381  3735517  3741737  3743367  3746951  3748352  3757036  3761123  3768702  3769686  3774247  3774444  3787861  3798011  3805534  3807104  3814498  3839359  3839432  3840776, 3532138  3564614  3564934  3573753  3617122  3617288  3617587  3617891  3619238  3619403  3619512  3619700  3620986  3622340  3622455  3625115  3628432  3629231  3630630  3631206  3632033  3640894  3641072  3659019  3663797  3665659  3665891  3667693  3669841  3697980  3701226  3713733  3714586  3714692  3714712  3722729  3722788  3730127  3731257  3732815  3733028  3734318  3734670  3741706  3741757  3746909  3746997  3755284  3760717  3761475  3769145  3773225  3774327  3779549  3797314  3800387  3806147  3811306  3814708  3839405  3839512  3845424, 3846949, 3847119, 3533500  3554393  3562202  3566758  3567364  3569345  3571883  3673878  3763966  3765192  3783270  3785895  3802445  3815961  3821470  3832798  3832843  3834932  3848230, 3528554  3534197  3554915  3562529  3567093  3567959  3570781  3572604  3679931  3764469  3766082  3783336  3787016  3803488  3818947  3822095  3832819  3833580  3835239, 3528556, 3528558, 3528561, 3846952, 3846955, 3847106  3847110, 3847122, L, 3848237, , , 1, 0, 0, 0, 1, 3848280, 3848286, L10:R0, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3848273, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3848460  3848637  3848856  3849379  3849503  3849637  3849750  3850045  3850193  3865233  3865375  3865485, 3851646  3851775  3852013  3852204  3853150  3854926  3856328  3856544  3857024  3857284  3858026  3858170  3858644  3859005, 3851218  3856368  3860336  3860366, 3856325  3859106  3860350  3860414, 3875639  3877996  3878257, 3875824  3878174  3878317, 3849237  3865060, 3848897  3850195  3865446, 3850197, 3850199, 3850202, 3875645, 3875653, 3875804  3875810, 3875831, , , , , 1, 1, 0, 0, 0, 3890901, 3890910, L10:R0, 30.00, 000(1)1, 000(1)1, 204, no_go, 3890890, 
