max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, R_reward_ts, well_off_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   97041   97154   97261   97366   97478   97614  102858  103096  103221  103349  103534  103755  103949  104194  104401  104635  766354  766660  766769  766878  950817  950967  951076  951213  951364  951493  951607  951743  951880  952018  952180  952307  952445  952559  953055  959688, 1   27343   96846   97050  113380  367587  614906  767959  768873  771611  937000  937701  937825  937962  938091  938344  938483  938744  938870  939098  939268  939420  939559  939703  939842  939998  946020  946163  946313, 101633  102060  950502  952549  952652  952785, 101873  104638  952478  952582  952767  953077, 108118  958368, 109097  958575, 113072  936327  936633  945301  945534, 113393  936456  940216  945387  946240, 929360, 929366, 929371, 958380, 958393, 958544  958557, 958587, 204, no_go, 1, 1, 0, 0, 0, 973836, 973839, 973840, L0:R0, 0.00, 000(1)1, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 992730   993065   993202   993304   993433   993566   993675   993816   993924   994055  1021792  1021943  1022045  1022148  1022298  1061157  1061259  1061468  1061688  1061873  1111356  1111571  1111693  1111855  1113133  1113285  1141272  1141434  1293429  1293545  1293656  1293797  1293970  1294570  1294713  1296830  1296937  1319451  1319555  1353437  1353646  1362443  1362563  1362666  1362784  1362894  1363001  1363107  1363211  1363325  1363484  1363619  1363743  1363873  1363996  1364132  1364272  1364424  1364571  1364752  1364875  1364986  1365096  1365200  1365355  1365521  1365680  1365851  1365956  1366091  1366266  1366376  1366521  1366692  1366796  1366938  1367061  1367414  1368344  1370646  1370757  1384082  1384578  1384715  1384821  1384961  1495378  1495517  1495623  1635845  1635964  1640532  1640726  1645006  1645349  1707485  1707601  1707758  1707869  1707991  1708105  1708237  1708368  1708503  1708635  1708772  1708909  1709056  1709586  1709701  1709811  1709958  1710076  1710217  1710365  1710485  1710604  1710772  1710932  1711034  1711167  1711275  1711486  1719367  1719476  1719786  1719887  1720074  1721113  1721225  1793408  1793614  1793721  1942955  1943090  1943206  1943314  1943569  1943712  1943982  1945620  1945883  1946055  1947120, 983873  1182001  1185223  1185384  1185641  1204897  1234976  1235124  1313563  1354900  1419308  1419515  1419667  1419872  1420001  1420123  1420262  1420393  1420532  1420661  1420811  1420979  1421128  1421274  1421552  1423048  1423273  1423432  1423581  1424951  1425196  1459013  1490254  1490443  1490585  1490761  1490913  1491072  1526038  1676392  1676679  1677175  1677325  1677455  1677584  1677713  1677851  1677996  1678144  1678302  1678455  1678620  1678786  1678977  1679356  1679775  1679935  1680203  1680918  1760214  1823038  1823225  1823544  1823696  1824071  1824321  1881940  1882188  1934451, 992778  1021601  1022457  1061030  1111231  1111433  1112956  1141100  1292411  1292863  1294589  1295010  1296614  1319161  1319791  1362312  1367227  1368141  1369980  1370504  1376250  1376444  1376555  1383796  1384151  1384246  1495199  1635546  1640318  1640390  1707361  1719169  1719293  1720947  1757014  1757353  1793030  1801433  1840045  1888779  1921310  1942462  1942528  1944340  1944460  1945216  1949466, 994179  1022273  1022474  1062029  1111372  1111845  1113302  1141426  1292459  1293959  1294916  1295029  1296984  1319676  1319930  1367041  1367507  1368465  1370067  1370814  1376281  1376512  1376651  1383952  1384203  1384938  1495660  1635997  1640376  1640866  1712089  1719219  1720181  1721261  1757266  1757424  1793750  1801575  1840128  1889178  1921521  1942498  1944271  1944390  1944545  1947014  1949651, 2053663, 2053902, 981287   983222   983279  1016981  1034188  1184467  1184884  1204193  1204421  1234606  1418851  1422435  1424738  1458417  1481394  1488553  1489719  1588343  1675938  1680600  1683748  1686285  1759894  1772315  1822434  1822561  1832826  1881043  1881224  1933958  2054218, 981391   983263   983289  1017222  1034523  1184824  1185745  1204289  1204977  1235179  1421675  1423498  1425204  1459122  1481839  1488831  1491428  1588380  1680147  1680984  1683989  1686631  1760367  1772568  1822503  1824355  1832894  1881170  1882264  1934706  2054394, 974828, 974829, 974830, 2053675, 2053687, 2053838  2053850, 2053914, , , 0, 0, 0, 0, 0, , 2054631, 2054632, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 2054243, 2054256, 2054407
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
