max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1  1054442  1054574  1245476  1245605  1245717  1245861  1246004  1246157  1246291  1246425  1246816  1246928  1247041  1247158  1247290  1247403  1247514  1247631  1247759  1247892  1248033  1248266  1248387  1248503  1248636  1248748  1248876  1249006  1249117  1249255  1249375  1249532  1249645  1249793  1249933  1250048  1250161  1250278  1250403  1250520  1250635  1250747  1250862  1250978  1251105  1251228  1251367  1251522  1251634  1251773  1251884  1252208  1252329  1252546  1252837  1252960  1253079  1253199  1253346  1253462  1253599  1253733  1253849  1254052  1254173  1254323  1254453  1254572  1254682  1254823  1254953  1255087  1255200  1257961  1287699  1287842  1287968  1288086  1288204  1288328  1288466  1288597  1288737  1288877  1289038  1289179  1289289  1289568  1290027  1290186  1290336  1290490  1290629  1291126  1291245  1292242  1292948  1293059  1293247  1293631  1293775  1293919  1294081  1294244  1294400  1296761  1298513  1299574  1299701  1299881  1300023  1300189  1300334  1300857  1301001  1301169  1301295  1301441  1301563  1301680  1301838  1303042  1303164  1303283  1303399  1303559  1303686  1303839  1303989  1304337  1304448  1304568  1304683  1304796  1304907  1305082  1305291  1305411  1305583  1306054  1306169  1306304  1306447  1306588  1306737  1306897  1307017  1307552  1307664  1307788  1307942  1308444  1308576  1308708  1356399  1357068  1357362  1357501  1357611  1357725  1357851  1357973  1358083  1358215  1358353  1358491  1358630  1358754  1359556  1360125  1360253  1360407  1360518  1360675  1360841  1360963  1361343  1361515  1361746  1361859  1361976  1362092  1362225  1362364, 1  1314865  1315004  1315136  1315277  1315392  1315679  1316261  1316398  1316507  1316767  1317143  1317295  1317723  1317868  1318012  1318562  1318695  1318913  1319262  1319868  1320017  1321206  1321340  1321482  1322018  1322132  1322270  1322487  1322629  1323070  1323189  1323339  1323509  1323845  1323997  1324374  1324512  1324680  1325055  1325455  1325585  1325719  1325882  1326030  1326222  1326381  1327004  1327306  1327419  1327944  1328315, 1051331, 1051331, 1051332, 1244522  1245207  1245421  1246564  1287255  1302646  1310610  1356958, 1244569  1245321  1246355  1255064  1302118  1308602  1310973  1362731, 1314211  1327750, 1327693  1328290, 1350952, 1350953, 1350956, 1351107  1351109, 1351893, 1351895, L, 1356963, 1356966, 1362737, 0, 0, 0, 0, 0, 1362780, 1362788, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1362891  1421895  1422024  1422144  1422275  1422389  1422510  1422645  1423599  1423719  1423845  1423959  1424083  1424223  1457551  1458197, 1379591  1379758  1379890  1380020  1380146  1380277  1381069  1381375  1381605  1381760  1381898  1382035  1382179  1382400  1382562  1383212  1383373  1383545  1383762  1383901  1384275  1384438  1384556  1384694  1385016  1385124  1385280  1385515  1385646  1386033  1430346, 1364071, 1364072, 1364073, 1421572  1421783  1458064, 1421771  1424231  1458078, 1378942  1379182  1430171  1470126, 1379001  1386341  1430419  1470367, 1466236  1468254  1468491, 1466244, 1466254, 1466405  1466414, 1466429  1468314  1468585, 1466438, R, 1470147, , 1470378, 0, 0, 0, 0, 0, 1470445, 1470457, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1470157
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1506708  1506854  1506991  1507324  1507469  1507946  1508111  1508649  1508784  1508936  1509126  1509318  1509526  1509676  1509818  1509930  1510195  1510320  1511820  1511960  1515242  1515665  1528463  1528584  1529136  1529248  1529360  1530118  1530273  1604160  1604723  1618510  1618622  1618733  1618859  1619365  1619483  1619614  1619827  1620128  1620325  1620437  1620572  1620684  1620799  1718912  1719035  1719256  1719680  1720133  1720254  1720403  1720517  1720680  1922477  1922695  1922876  1923014  1923153  1923273  1923386  1923517  1923630  1923773  1924018  1924130  1924739  1924872  1925007  1925143  1925273  1925752  1925870  1925990  1926101  1926212  1926337  1926481  1926633  1927291  1927415  1927528  1927639  1927752  1927870  1928016  1928129  1928400  1928679  1928795  1928906  1929037  1929323  1929444  1929562  1930258  1930377  1930488  1930608  1930745  1930868  1930997  1931846  1932140  1932251  1934111  1934222  1934369  1934524  1934950, 1473561  1473760  1473877  1474213  1474328  1474658  1474790  1474914  1475031  1475148  1475270  1475390  1475506  1475621  1475742  1476053  1476183  1477897  1478588  1481058  1483031  1483164  1483775  1484360  1484492  1484656  1486095  1487312  1487477  1487620  1487937  1488073  1488254  1488432  1488572  1488717  1489855  1490639  1490876  1491037  1491277  1491429  1491659  1492122  1492248  1492691  1492829  1492981  1493209  1493517  1493791  1493946  1494090  1494228  1494578  1498782  1498972  1499242  1499903  1500044  1500186  1500317  1586883  1587489  1587882  1588031  1588171  1588305  1588440  1588853  1589624  1589816  1589960  1590077  1590271  1590414  1590571  1591359  1591507  1591720  1591852  1591993  1592348  1592493  1592877  1593005  1593114  1593629  1593752  1593883  1594338  1594527  1594665  1595335  1598692  1598798  1598971  1690945  1691215  1691365  1691496  1691621  1691741  1691882  1692673  1692820  1693346  1694563  1694687  1694811  1695328  1695450  1695711  1696461  1697332  1697634  1697790  1698114  1698478  1698605  1698952  1699731  1699872  1700183  1701308  1701427  1701542  1701680  1701842  1752244  1752401  1752997  1753105  1753252  1753394  1754183  1754339  1865079  1867076  1867209  1867349  1867493  1869212  1869996  1870157  1870283  1870406  1870542  1870680  1870820  1870959  1872143  1872268  1872409  1872856  1873574  1874069  1874303  1874882  1875877  1876572  1878256  1878520  1878757  1879220  1880190  1880981  1881208  1881403  1881865  1882805  1883944  1884078  1884209  1884346  1884493  1885169  1885536  1885998  1886665  1886842  1887606  1887973  1888599  1888747  1889104  1889301  1891064  1891496  1891742  1891868  1892818  1892943  1893863  1894191  1896241  1896589  1896732  1897536  1897767  1898033  1898194  1898724  1899194  1899396  1899625  1899870  1900476  1900674, 1471035, 1471036, 1471037, 1506477  1512480  1513290  1513583  1528338  1530131  1603869  1604212  1618378  1718779  1746310  1853309  1853495  1855621  1857154  1922241, 1512035  1512499  1513408  1513683  1530088  1530156  1603920  1604227  1620811  1720562  1746429  1853339  1854389  1856312  1857849  1934963, 1472997  1497468  1497538  1497807  1498364  1498582  1502764  1516130  1585958  1586597  1586674  1598348  1598406  1615784  1690611  1700616  1751427  1864802  1865281  1892007  1894327  1894428  1894466  1894534  1894731  1900741  1903801, 1494842  1497504  1497702  1497952  1498427  1500300  1502926  1516308  1585969  1586637  1595276  1598371  1599072  1615799  1700594  1701790  1754345  1865056  1891982  1894304  1894390  1894437  1894508  1894702  1900728  1900804  1903817, 1911302, 1911309, 1911315, 1911466  1911472, 1911485, 1911491, L, 1922254, 1922262, 1934964, 0, 0, 0, 0, 0, 1934970, 1934972, L2:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1935076  1935208  1935365  1935527  1935970  1936106  1936446  1936697  1936807  1936921  1937080  1937318  1937497  1937845  1937964  1938626  1938811  1938935  1939077  1939206, , 1935702, 1935704, 1935705, 1935280  1935793  1936534  1936586  1939306, 1935475  1936184  1936565  1939240  1939326, 1943096, 1943326, 1941632, 1941637, 1941644, 1941793  1941798, 1941809, 1941815, R, 1943107, , 1943332, 0, 0, 0, 0, 0, 1943373, 1943381, L2:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1943114
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2042248  2042377  2042697  2042833  2042953  2043088  2043282  2043394  2043509  2043669  2043988  2044106  2095903, 1944303  1944524  1944656  1944774  1944888  1945001  1945134  1945361  1945472  1946597  1946762  1947269  1947943  1948080  1948611  1948745  1948870  1949005  1949554  1949762  1949897  1950653  1950806  1953166  1953340  1953488  1953596  1953968  1954092  1954226  1954362  1956944  1957071  1957371  1957560  1957713  1957870  1959171  1960185  1960325  1960493  1960794  1960911  1961061  1961771  1961913  1962059  1962204  1962351  1962900  1963055  1963420  1963621  1963919  1964076  1964295  1964431  1964898  1965638  1965772  1967415  1967684  1967879  1968541  1969631  1972995  1973272  1973383  1974309  1974534  1974682  1974861  1975008  1975533  1975887  1976120  1976271  1976434  1976597  1976738  1977091  1977349  1977528  1977688  1977911  1978030  1978158  1979308  1979644  1979864  1982103  1982837  1983222  1983882  1984015  1984140  1984261  1984392  1984528  1984682  1984800  1985233  1985437  1985959  1986188  1987235  1987606  1987789  1987920  1988815  1990558  1990690  1990828  1990963  1991827  1991940  1993060  1993361  1993576  1994412  1994553  1994709  1994852  1995656  1995869  1996026  1996168  1996314  1999637  1999767  1999927  2000070  2000215  2001029  2001402  2001575  2001763  2002275  2002417  2002709  2002866  2003066  2003218  2003742  2003938  2004091  2004610  2005329  2005554  2006290  2006418  2007830  2008525  2009508  2009680  2009839  2009983  2010121  2010346  2011163  2011848  2012080  2012379  2012515  2013169  2013404  2013864  2014349  2014501  2014654  2016581  2016723  2016861  2017071  2017214  2017724  2017966  2025485  2026121  2026292  2027344  2027677  2029288  2029430  2029559  2029693  2029846  2031722  2031949  2032107  2032435  2047591  2048764  2048931  2049117  2049250  2049366  2049495  2049649  2049917  2051145  2051285  2051403  2052228  2052358  2052497  2052643  2053907  2054140  2054286  2054416  2054866  2054991  2056658  2056840  2057011  2057234  2057796  2058000  2058144  2058630  2058909  2060060  2060172  2060380  2060516  2060657  2060829  2060958  2061877  2062037  2062185  2062337  2062549  2062822  2062934  2063191  2063420  2063574  2063704  2064462  2064776  2064956  2065100  2065250  2065414  2065600  2065748  2066299  2066447  2066929  2067567  2068200  2068344  2068502  2069093  2069249  2073814  2074187  2074302  2075033  2075240  2075705  2076085  2077348  2078058  2080359  2080528  2080973  2081127  2081508  2082316  2082533  2082674  2083942  2084405  2084607  2084757  2085350  2085786  2085894  2089247  2089849  2090539  2090794  2091040  2091840  2092009  2092484  2092688  2103430  2103543  2103654  2103765  2103876  2103989  2104102  2104237  2104933  2105068  2105216  2106105  2106418  2107824  2107957  2108108  2108267  2108510  2108744  2109176  2109548  2109972  2110197, 1966401, 1966409, 1966417, 2042624  2042707  2042791  2043965, 2042690  2042750  2043939  2044048, 1943488  1943788  1966442  1968997  1969678  1969903  1970383  1972429  1972579  1972638  1979876  1981609  1981891  2015325  2015568  2025087  2026870  2030815  2032111  2032574  2047129  2047299  2050280  2073254  2076314  2078857  2080111  2083230  2085934  2088865  2102654, 1943767  1966393  1968931  1969648  1969830  1969999  1970635  1972470  1972599  1979842  1980019  1981770  2015277  2015362  2018599  2026530  2030583  2032064  2032564  2032605  2047237  2050266  2069809  2076052  2078117  2079348  2082996  2085880  2086162  2092498  2110215, 2100467, 2100475, 2100483, 2100634  2100642, 2100656, 2100665, R, 2102672, , 2110228, 0, 0, 0, 0, 0, 2110302, 2110316, L2:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2102681
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2173005  2173117  2173240  2173357  2173512  2173626  2173769  2173916  2174196  2174312  2174432  2175118  2175249  2176358  2176482  2176615  2178849  2178967  2179084  2271337  2272174  2273100  2273247  2273358  2273475  2273634  2389523  2389641  2389821  2389960  2390082  2390321  2390495  2390628  2390800, 2110876  2111602  2112036  2112153  2112279  2112588  2112740  2112895  2113057  2113197  2114185  2114368  2114526  2114659  2114877  2115103  2115218  2115802  2116100  2116326  2116523  2116668  2117020  2118227  2118562  2119117  2119252  2119463  2119613  2119770  2119932  2121038  2121237  2121376  2124613  2124757  2125528  2125794  2126637  2126784  2127425  2128715  2128857  2129067  2130000  2132111  2132233  2132395  2133286  2133431  2133576  2133710  2133868  2133990  2134672  2134820  2135409  2135590  2135707  2135869  2136047  2136181  2136325  2137525  2137775  2138158  2138347  2138985  2139569  2139796  2139930  2141075  2141228  2141371  2141947  2142925  2143059  2143545  2143689  2143802  2144311  2144477  2144898  2146540  2146846  2147864  2148109  2148824  2148957  2149095  2149316  2149427  2150029  2150261  2150481  2151105  2151361  2152394  2152701  2152968  2153362  2155042  2155810  2182744  2182867  2183005  2183133  2183267  2183401  2184266  2184372  2184512  2185303  2185716  2185959  2186115  2186244  2186448  2186560  2186698  2186843  2187308  2187510  2187640  2187758  2187959  2188359  2188498  2188651  2188824  2189006  2192612  2192953  2193070  2193908  2194152  2194390  2195428  2195637  2195774  2196736  2196879  2197110  2197254  2197807  2197955  2198167  2198964  2199128  2200240  2200853  2201008  2201147  2201414  2201578  2202230  2203002  2203115  2203282  2203404  2203562  2204390  2204521  2204862  2204970  2205130  2205324  2206306  2206413  2206554  2207908  2208878  2209044  2209366  2209483  2210000  2210236  2210367  2211590  2211699  2211819  2211939  2214320  2214571  2214707  2214858  2215237  2215847  2216046  2216646  2217285  2217494  2217662  2217977  2218296  2218913  2219653  2220045  2220290  2220948  2221185  2221343  2221489  2222247  2222946  2224554  2225212  2225349  2225499  2225915  2238520  2238746  2239769  2239923  2240062  2240213  2242008  2242258  2242400  2243708  2244344  2247238  2248590  2249255  2249451  2250124  2250367  2251832  2252675  2252944  2253051  2253920  2260551  2276812  2277103  2277665  2277791  2279002  2279419  2281264  2289095  2289360  2289708  2289903  2290386  2305349  2305696  2306040  2306195  2306481  2307459  2307664  2308246  2377292  2378451  2379114  2379454  2381249  2381404  2381554  2381697  2395759  2395882  2396092  2396200  2396314  2396432  2396689  2397136  2398190  2399212  2399360  2399588  2399920  2400066  2400231  2401092  2401460  2401653  2401799  2402169  2402330  2403808  2403963  2404096  2404322  2406351  2406470  2407044  2407207  2407569  2408306  2409194  2409785  2409927  2412663  2413077  2413229  2414757  2414874  2415306  2415563  2418233  2418394  2418513  2418649  2418900  2419445  2419574  2420304  2420537  2421857  2422008  2422185  2423733  2423900  2424514  2424645  2424872  2425004  2425894  2426057  2426165  2426309  2426491  2426601  2427228  2427430  2427572  2428961  2429144  2429256  2429363  2430649  2431611  2431759  2431894  2433272  2433408  2433601  2434125  2434259  2434464  2435070  2435676, 2130250, 2130256, 2130262, 2172920  2172977  2178692  2271166  2389370, 2172966  2176716  2179058  2273607  2390907, 2110502  2130946  2136702  2137315  2145696  2146314  2151941  2154576  2156194  2157212  2157406  2157611  2159751  2159957  2160171  2181226  2181313  2191472  2199613  2199711  2199881  2200001  2206784  2207586  2212488  2213232  2213334  2219222  2219808  2223610  2225992  2236763  2246955  2253013  2259226  2275693  2275836  2279472  2280573  2281529  2281623  2284339  2284562  2284636  2286063  2286826  2288232  2295095  2295636  2295722  2295932  2303937  2305140  2374830  2376727  2376895  2394973, 2130244  2136647  2137247  2145676  2145736  2151333  2153329  2156093  2156294  2157261  2157479  2157644  2159820  2160063  2160255  2181260  2190025  2199597  2199674  2199827  2199917  2206755  2206826  2212469  2212529  2213271  2218894  2219782  2222883  2225960  2226030  2244174  2253005  2254087  2260566  2275785  2279375  2279815  2281484  2281585  2281683  2284524  2284579  2285032  2286761  2287270  2290549  2295613  2295706  2295814  2297106  2304354  2308192  2374873  2376808  2382051  2436557, 2392999, 2393002, 2393005, 2393156  2393159, 2393168, 2393171, R, 2394980, , 2436558, 0, 0, 0, 0, 0, 2436565, 2436567, L2:R4, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2394984
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2580977  2581146  2581333  2581834  2582076  2582216  2582331  2582687  2582803  2583036, 2437536  2437734  2437944  2439043  2439157  2439344  2439693  2441077  2441224  2442287  2444135  2444364  2444540  2445150  2445440  2445582  2446155  2446303  2446447  2446729  2448559  2448880  2449020  2451805  2452024  2452157  2453175  2453349  2453495  2454612  2455325  2455643  2456312  2456428  2456555  2456766  2457034  2457234  2457414  2457583  2458294  2458445  2458602  2459023  2459163  2459362  2459505  2459628  2459763  2459969  2460451  2460833  2462400  2462520  2462697  2462848  2462963  2463328  2463528  2464031  2464838  2464988  2465121  2465325  2466230  2466422  2466702  2468571  2468729  2468863  2469781  2469919  2470224  2472219  2472870  2473018  2473663  2473770  2474627  2475239  2475471  2475806  2477648  2477789  2478006  2478523  2478638  2478748  2479090  2480852  2481380  2481567  2481707  2481918  2482583  2482812  2482984  2483813  2484026  2484203  2484354  2484508  2485000  2485114  2485291  2486378  2486517  2486656  2487246  2487521  2487987  2488777  2488904  2490284  2490572  2491238  2491641  2491884  2492281  2492879  2493286  2495049  2496370  2496495  2500013  2500712  2500820  2500941  2501507  2508307  2510390  2511077  2511716  2517390  2517581  2517722  2518228  2518771  2586625  2587617  2588940  2593161, 2447036, 2447039, 2447044, 2580718  2580917  2581041, 2580877  2580950  2583010, 2436593  2447059  2450745  2461403  2461492  2461550  2476642  2476846  2488524  2489478  2494641  2499649  2501782  2501871  2502119  2503233  2507589  2507854  2509777  2512040  2515408  2518760  2586333  2589944  2590919  2592433  2595020  2595877  2595960  2596870  2597232  2650186, 2447033  2449885  2461389  2461417  2461508  2476595  2476758  2488028  2488918  2493236  2496629  2501737  2501817  2502048  2502401  2503948  2507684  2508299  2512000  2513752  2518737  2518830  2589913  2590058  2591111  2593881  2595147  2595950  2596708  2596887  2598094  2650410, 2646735, 2646738, 2646743, 2646894  2646898, 2646908, 2646912, R, 2650195, , 2650415, 0, 0, 0, 0, 0, 2650448, 2650454, L2:R5, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2650200
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2650537  2651565  2651682  2651845  2651956  2652066  2652186  2652904  2653042  2655135  2655659  2655790  2657398  2657539  2657673  2657820  2658760  2658963  2659090  2659297  2659439  2659546  2659684  2659943  2660375  2660502  2661304  2661456  2661597  2661732  2661947  2663045  2663328  2665043  2665184  2665348  2665827  2666036  2666910  2667056  2667186  2667394  2668851  2668973  2670165  2670674  2670815  2671477  2672092  2672304  2672413  2673042  2673265  2673386  2674308  2674448  2675696  2676798  2676959  2677096  2677535  2678295  2678791  2678937  2679086  2681541  2682187  2682706  2704953  2705163  2705373  2705486  2705597  2705716  2705833  2705947  2706064  2706178  2706290  2706403  2706518  2706640  2707054  2707827  2709433  2709542  2709673  2710206  2710989  2711188  2711323  2711473  2712321  2713101  2713716  2713831  2714428  2714586  2714705  2714828  2715264  2717712  2717856  2718055  2720160  2721110  2721291  2721433  2722950  2723095  2723207  2723374, 2663569, 2663574, 2663581, , , 2650544  2650806  2650870  2663592  2663759  2665603  2669919  2675082  2675331  2681234  2683308  2696012  2704317, 2650751  2650843  2663564  2663717  2665529  2669318  2675012  2675099  2679167  2683270  2685514  2697326  2724266, 2703598, 2703610, 2703624, 2703775  2703788, 2703807, 2703821, R, 2704318, , 2724272, 0, 0, 0, 0, 0, 2724312, 2724319, L2:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2704319
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
