max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, L_well_all_on_ts, well_id, well_on_ts, L_reward_ts, L_well_all_off_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_well_all_on_ts, R_well_all_off_ts, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1  1029347  1054187, 1024601, 1024601, 1024602, 1083173, 1083174, 1083177, 1083327  1083329, 1083404, 1083406, 1091134, L, 1091139, 1091141, 1091300, 1091303, 0, 0, 0, 0, 0, 1091322, 1091326, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1148686  1148802  1148936  1149266  1149497  1153952  1171946  1173562  1173696  1173812  1173935  1174066  1174175  1174312  1174430  1174599  1174721  1174837  1175027  1175132  1175236  1175342  1175512  1175620  1175743  1175852  1175995  1176098  1176213  1176340  1176483  1176627  1176767  1176981  1177102  1177206  1177311  1177451  1178287  1178558  1178696  1178860  1178987  1179109  1179278  1179463  1179577  1179685  1179853  1180004  1180247  1180401  1180531  1209225  1209376  1209655  1209806  1210252  1210409, 1093011, 1093011, 1093012, 1244389  1246042  1246928, 1244390, 1244393, 1244544  1244546, 1245617  1246238  1247468, 1245619, 1111181  1112397  1112684  1114405  1119501  1119807  1120512  1182581  1213905, , , , 1111327  1112515  1114396  1118227  1119746  1120452  1120562  1184952  1214727, , 1, 1, 0, 0, 0, 1260652, 1260657, L1:R0, 100.00, 000(1)1, 000(1)1, 1124598  1146987  1147726  1148028  1148195  1148450  1153707  1171708  1173126  1173301  1179547  1208931, 1124801  1147021  1147796  1148176  1148347  1149519  1153839  1171756  1173228  1179530  1180484  1210412, 204, no_go, 1260646, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1281975  1282082  1282210  1282335  1282484  1282587  1282715  1282843  1282955  1283316  1283431  1283552, 1261095, 1261096, 1261097, 1286215, 1286218, 1286223, 1286373  1286377, 1286386, 1286390, , , , , , , 1, 1, 0, 0, 0, 1301431, 1301437, L1:R0, 100.00, 000(1)1, 000(1)1, 1281515  1281793  1283953, 1281723  1283613  1284080, 204, no_go, 1301423, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1462950  1463492  1463647  1463762  1463882  1464018  1464122  1464240  1464365  1538568, 1301794, 1301795, 1301796, 1604899, 1604905, 1604913, 1605064  1605070, 1605084, 1605091, 1321366  1321584  1344064  1344222  1345922  1394469  1499636  1581912  1619846, L, 1619860, 1619867, 1321421  1321958  1344172  1345620  1345977  1395261  1499649  1582956  1640515, 1640522, 0, 0, 0, 0, 0, 1640570, 1640580, L2:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1462763  1462814  1463168  1532138, 1462795  1462854  1464619  1532160, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 1641113, 1641113, 1641114, 1670172, 1670177, 1670183, 1670334  1670339, 1670345, 1670352, 1641706  1641782  1644905  1652537  1653830  1661429  1662206  1664017  1664065  1664417  1664569  1667856  1668009, , , , 1641728  1642969  1647420  1653236  1653875  1661448  1662267  1664039  1664162  1664448  1664815  1667874  1668284, , 1, 1, 0, 0, 0, 1685408, 1685415, L2:R0, 100.00, 000(1)1, 000(1)1, , , 204, no_go, 1685398, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1695399  1695509  1695665  1695824  1695944  1696111  1977907  1978011  1978179  1978417  1978525  1978792  1978930  1979074  1979199  1979618  1979731  1979842  1979945  1980077  1980307  1980410  1980528  1980788  1980899  1981026  1981159  1981419  1981621  1981749  1981865  1981974  1982141  1982288  1982420  1982555  1982690  1982873  1983114  1984694  1984878  1985030  1985889  1986049  1986258  1986462  1986660  1986874  1987078  1999510  1999622  1999771  1999888  2000034  2000198  2000308  2000417  2053849  2155436  2155543  2155667  2155784  2156097  2156201  2156305  2156425  2156544  2156681  2156798  2156955  2157077  2157197  2157320  2157442  2157554  2157670  2157802  2157925  2158051  2158195  2158333  2158471  2158608  2158752  2158907  2159058  2159178  2159280  2159401  2159504  2159611  2159760  2159942  2160075  2160192  2160302  2160407  2160512  2160636  2160746  2160876  2161111  2161272  2161376  2161506  2161857  2161987  2162120  2162229  2162333  2162480  2162675  2162868  2162982  2163117  2163225  2163351  2163494  2163606  2163725  2163912  2164023  2164167  2164360  2164497  2164632  2164742  2164859  2165092  2165291  2165396  2165507  2165654  2165794  2165942  2166259  2166396  2166537  2166834  2167029  2167156  2167406  2167548  2167684  2167815  2167933  2168045  2168167  2168288  2168438  2168559  2169326  2169461  2169573  2169716  2169905  2170023  2170174  2170304  2170412  2170705  2170819  2170929  2171034  2171228  2171335  2171439  2171546  2171782  2171970  2173422  2173664  2173981  2174163  2174277  2174390  2174584  2175073  2175372  2175574  2175683  2175793  2175907  2176136  2176276  2176459  2176575  2176714  2180550  2180709  2180860  2181020  2181647  2181761, 1685823, 1685824, 1685825, 2187103  2187710, 2187109, 2187116, 2187267  2187273, 2187286  2187869, 2187293, 1690702  1692896  1758952  1761116  1761441  1836054  1836106  1892052  1892197  1942044  1942360  2025100  2032365  2032751  2098680  2189671, L, 2189685, 2189693, 1690746  1692951  1759869  1761164  1761625  1836093  1836745  1892183  1892592  1942294  1948411  2026098  2032384  2032770  2099354  2201558, 2201566, 0, 0, 0, 0, 0, 2201616, 2201625, L3:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1695128  1977558  1984594  1986065  1999221  2154890  2155003  2169076  2173314  2174899  2180290  2181376, 1696200  1983330  1986009  1987022  2000499  2154952  2168928  2172158  2174180  2176969  2181093  2181713, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2263512  2263631  2263749  2263855  2263957  2264129  2264231  2264338  2264471  2264608  2264729  2265253  2265412  2265515  2265676  2271980  2272177  2272291  2272398  2272500  2331076  2331210  2331315  2331469  2331618  2331773  2331888  2332162  2332264  2332412  2332533  2332990  2384566  2384671  2384805  2384908  2385480  2385654  2385759  2385895  2386147  2386393  2408008  2408212  2408495  2408603  2408717  2408820  2408925  2409028  2409140  2409250  2409363  2409484  2409627  2409754  2409872  2409984  2410091  2410385  2410493  2410599  2410719  2410834  2410940  2411065  2411355  2411498  2411629  2411997  2412126  2412234  2412337  2412511  2412796  2412923  2413052  2413171  2413303  2413405  2413520  2413623  2413743  2413991  2414096  2414212  2414315  2414430  2414615  2414744  2414893  2415149  2415289  2415409  2415534  2415726  2415886  2416032  2416148  2416251  2416381  2416612  2416738  2416887  2417347  2417479  2417684  2417851  2418004  2418152  2418260  2418545  2418655  2418829  2418966  2419087  2419191  2419394  2419640, 2203437, 2203439, 2203440, 2405729, 2405742, 2405756, 2405906  2405919, 2406095, 2406096, 2201753  2203571  2206565  2219197  2309896  2317044  2317958  2319525  2353139  2354301  2377115  2377763  2377830  2396633, R, 2407869, , 2203437  2204367  2208651  2220163  2317024  2317770  2319360  2319597  2354187  2354354  2377132  2377787  2378020  2397856, 2419745, 0, 0, 0, 0, 0, 2419811, 2419822, L3:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2263410  2271698  2330750  2333333  2333574  2340301  2340653  2384105  2407867, 2265698  2272482  2333062  2333355  2333600  2340558  2340691  2386454  2419735, , , , 2407870
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
