max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2267056  2267228  2277922  2278062  2278211  2278322  2278448  2278550  2278700  2278831  2278953  2279144  2279285  2279420  2279554  2279693  2279844  2280139  2280287  2280433  2280591  2280725  2280881  2280984  2281096  2281223  2281721  2281873  2281990  2282144  2282277  2282435  2282619, , 2266770  2277803, 2267236  2282643, , , 2255203, 2255203, 2255204, 2274996, 2274997, 2275000, 2275151  2275153, 2275198, 2275201, L, 2277808, , 2282649, 0, 0, 0, 0, 0, 2282691, 2282699, L2:R8, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2277811
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2282891  2282995  2283108  2283341  2283463  2283608  2283750  2283959  2284086  2284199  2284338  2284441  2285537  2285640  2285872  2286031  2286230  2286387  2286557  2290087  2290211  2290362  2290491  2295578  2295838  2295957  2296299  2296498  2296600, , 2282809  2285422  2289884  2295360, 2284352  2286600  2290454  2296594, , , 2284354, 2284356, 2284358, 2299368, 2299373, 2299380, 2299531  2299537, 2300025, 2300032, , , , , 1, 1, 0, 0, 0, 2315091, 2315099, L2:R8, 80.00, 000(1)1, 000(1)1, 204, no_go, 2315081, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2320495  2320646  2320889  2321006  2321131  2321894  2322024  2322134  2323278  2323424  2323552  2323769  2330276  2330383  2330525  2330650  2330770  2330892  2331014  2331140  2331269  2331473  2331615  2331757  2331897  2332038  2332173  2332324  2332937  2333066  2333622  2333779  2334392  2334564  2334725  2334889  2335065  2335227  2335378  2335489  2335640  2335790  2335894  2335996  2336113  2336427  2336563  2336683  2336808  2336914  2337285  2337396  2337500  2337643  2337842  2337986  2338122  2338230  2338621  2338770  2338875  2339013  2339381  2339520  2339641  2339763  2339941  2340045  2340152  2340671  2340798  2340911  2341066  2341256  2341371, , 2320271  2321762  2323119  2329970, 2321118  2322128  2323744  2341428, , , 2315555, 2315556, 2315557, 2325353, 2325356, 2325360, 2325511  2325515, 2325741, 2325745, L, 2329978, , 2341440, 0, 0, 0, 0, 0, 2341515, 2341528, L3:R7, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2329984
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2342333  2342439  2344731  2344851  2345023  2345202  2345415  2360300  2360531  2360664  2360777  2360894  2361061  2361186  2362875  2363032  2363236  2363353  2363981  2364090  2364204  2364306  2369830  2369990  2370159  2378193  2378300  2378401  2378542  2378648  2378749  2378862  2378981  2379116  2379253  2379467  2379612  2379796  2379939  2380089  2380489  2380604  2380796  2380928  2381073, , 2342110  2344559  2360067  2362723  2363857  2369513  2369795  2377937, 2342377  2345484  2361163  2363348  2364317  2369573  2370317  2381201, , , 2342421, 2342422, 2342423, 2371515, 2371521, 2371528, 2371679  2371685, 2372121, 2372128, L, 2377952, , 2381210, 0, 0, 0, 0, 0, 2381273, 2381284, L4:R6, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2377959
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2381495  2381680  2381793  2381931  2382038  2382142  2382282  2382443  2382589  2383248  2383381  2383532  2383662  2383783  2383949  2384053  2384243  2384472  2384590  2384703  2386866  2386972  2387108  2387231  2409467  2409611  2409731  2409861  2410064  2412562  2412665  2412840  2412964  2415014  2415162  2415267  2419073  2419261  2419381  2506586  2506716  2506894  2507016  2507583  2507711  2507847  2511767  2511901  2512035  2512160  2512301  2513684  2513823  2513960  2514260  2538466  2538569  2538725  2538888  2539184  2539311  2553293  2553428  2553537  2553643  2558602  2558710  2558813  2558915  2559023  2559175  2559295  2559488  2559617  2559749  2559876  2560004  2560149  2560296  2560444  2560590  2560738  2560877  2561017  2561172  2561320  2561497  2561717  2561861  2561973  2562123  2562228  2562369  2562481  2562659  2562814  2562978  2563126  2563279  2563446  2563631  2563807  2563917  2564057  2564282  2564973  2565092  2565212  2565361  2565539  2565686  2565788  2565892  2566127  2566470  2566679, , 2381440  2384360  2386690  2409303  2412339  2414824  2418874  2506449  2507500  2511535  2512400  2513512  2538215  2553147  2558354, 2384232  2384706  2387192  2410112  2412958  2415387  2419317  2507008  2507811  2512346  2512419  2514322  2539457  2553672  2566672, , , 2384234, 2384237, 2384240, 2555505, 2555518, 2555532, 2555683  2555697, 2555900, 2555901, L, 2558356, , 2566686, 0, 0, 0, 0, 0, 2566733, 2566742, L5:R5, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2558357
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2567986  2568293  2568410  2568525  2570061  2570195  2570324  2570478  2570642  2572800  2572912  2577774  2577876  2577984  2578099  2578334  2578445  2582801  2582913  2583015  2583117  2583284  2583404  2583531  2583673  2583799  2583936  2584072  2584211  2584963  2585111  2585276  2585422  2586202  2586331  2586471  2586861  2586985  2587099  2587226  2588246  2588418  2588589  2588749  2588854  2589016  2589118  2589221  2589434  2589540  2589956  2590110  2590215  2590364  2590567  2590718  2590887  2590994  2591108, , 2567825  2569900  2572657  2577564  2582621, 2568484  2570632  2573053  2578425  2591196, , , 2567595, 2567596, 2567596, 2579533, 2579537, 2579543, 2579694  2579698, 2579857, 2579862, L, 2582631, , 2591206, 0, 0, 0, 0, 0, 2591272, 2591284, L6:R4, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2582637
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2591443  2591586  2592400  2592528  2592657  2592766  2592875  2593983  2594107  2594387  2594507  2594612  2594735  2594905  2595008  2595239  2616753  2616890  2617025  2617374  2618696  2618872  2618978  2619139  2619997  2620122  2640259  2640405  2640571  2640732  2641886  2642013  2642181  2643947  2644071  2644196  2669974  2670136  2680775  2680886  2680989  2681092  2681204  2681378  2681521  2681771  2683635  2686715  2688635  2689362  2689490  2689651  2690166  2701529  2701631  2701969  2702146  2703461  2703720  2703830  2704008  2704126  2705824  2705959  2712425  2712561  2712696  2717249  2717386  2717511  2720928  2721052  2721164  2721275  2723554  2723660  2723801  2760003  2760118  2760230  2760428  2767950  2768055  2768159  2768268  2768400  2768520  2768646  2768820  2768930  2769081  2769210  2769340  2769484  2770705  2771513  2771730  2772853  2773012, , 2591449  2592301  2593835  2594240  2616577  2618460  2619862  2640024  2641695  2643779  2669736  2673252  2680540  2683407  2686431  2686979  2688256  2688435  2689129  2701364  2703357  2705628  2712260  2717091  2720811  2723437  2759840  2767668, 2591580  2592899  2594144  2595216  2617361  2619158  2620217  2640928  2642279  2644250  2670296  2673389  2681851  2683819  2686799  2688202  2688332  2688454  2690154  2702604  2704138  2706001  2713075  2718504  2721412  2723818  2760520  2773003, , , 2592191, 2592193, 2592194, 2764923, 2764930, 2764937, 2765088  2765094, 2765291, 2765298, L, 2767682, , 2773022, 0, 0, 0, 0, 0, 2773083, 2773094, L7:R3, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2767689
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2778308  2778414  2778522  2778632  2779901  2780664  2780774  2780913  2783922  2784167  2784281  2862460  2862616  2865552  2865770  2866928  2868105  2868232  2875607  2875867  2876089  2876516  2876924  2877033  2877137  2877248  2877356  2877474  2877627  2878199  2878590  2878694  2878940  2879237  2879396  2879539  2879666  2879851  2880008  2880663  2880822  2881711  2881900  2882048  2882315  2882455  2882588  2882697  2882846  2882952  2883066  2883253  2883400  2883505  2884073  2884213  2884361  2884527  2884640  2884818  2884951  2901395  2901502  2902429  2902550  2902678  2902861  2903411  2904027  2904129  2905748  2905852  2905961  2906086  2906256  2906372  2907086  2907219  2907774  2907894  2918363  2918508  2918630  2918766  2919639  2919754  2919856  2919966  2920089  2920194  2920574  2922526  2922650  2922776  2943517  2943675  2943810  2944045  2944188  2944362  2950062  2950207  2950309  2950445  2950592  2950710  2950828  2951019  2951131  2951279  2951414  2951563  2951886  2951994  2952143  2952308  2952947  2954100  2954805  2954950  2955126  2955648  2955807  2955976  2956148  2956294  2956403  2956552  2956659  2956949  2957066  2957319  2957437  2957578  2957729  2957885  2958134  2958254  2958411  2958572  2958688  2958854  2958966  2959136  2959378  2959488  2959672  2959817  2959963, , 2778151  2780565  2783686  2862241  2865408  2866698  2867928  2875354  2881455  2901147  2903255  2905576  2918190  2919506  2922394  2943287  2949863, 2779939  2781046  2784578  2862957  2865786  2866979  2868307  2880647  2885048  2902664  2904066  2908010  2918742  2920250  2922714  2944403  2959951, , , 2774081, 2774082, 2774083, 2946104, 2946108, 2946114, 2946265  2946270, 2946489, 2946494, L, 2949874, , 2959975, 0, 0, 0, 0, 0, 2960049, 2960061, L8:R2, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2949880
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2960437  2960750  2960856  2960996  2961138  2961331  2961506  2962556  2963367  2963509  2963652  2963809  2963910  2965699  2965805  2965922  2966055  2966170  2977840  2977977  2978108  2979442  2979586  2979733  2980620  2980729  2980846  2981000  2981624  2988157  2988308  2988894  2989367  2990295  2998687  2998815  2998979  2999115  2999958  3000095  3000240  3000679  3126408  3126618  3126751  3132323  3132499  3134478  3134682  3134850  3135162  3135310  3137764  3155414  3155552  3155671  3155806  3156056  3157099  3157216  3157498  3232828  3233777  3268113  3268284  3268455, , 2960320  2962412  2965548  2977681  2987943  2990149  2998473  2999094  3126128  3132148  3134142  3137479  3155193  3156936  3216647  3216763  3232681  3233620  3267986, 2961521  2964040  2966118  2981569  2988944  2990528  2998585  3000899  3126772  3132468  3135327  3137935  3156074  3157586  3216713  3216782  3232918  3233880  3268552, 3235914  3238105  3239134  3265963  3271538, 3237512  3238183  3240064  3266646, 2961522, 2961524, 2961526, 3270031, 3270034, 3270038, 3270189  3270192, 3270507, 3270511, R, 3271546, , , 1, 0, 0, 0, 1, 3271592, 3271599, L8:R2, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3271584, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3280524  3280634  3280749  3280866  3280974  3281077  3285533  3285638  3285741  3285881  3285997  3286117  3286235  3286350  3286489  3286619  3286754  3286899  3287037  3287174  3287323  3287475  3287936  3288564  3288729  3289916  3290075  3290269  3290755  3290901  3291074  3291453  3291600  3291704  3291826  3292006  3292130  3292700  3292835  3292972  3293177  3293323, , 3280342  3285359, 3281080  3293387, 3277933, 3271966  3278328, 3272587, 3272588, 3272589, 3284177, 3284179, 3284184, 3284335  3284338, 3284360, 3284363, L, 3285366, , 3293395, 0, 0, 0, 0, 0, 3293447, 3293456, L9:R1, 90.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3285370
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3297358  3297653  3304990  3305119  3305231  3305376  3305534  3307350  3336852  3336984  3337216  3361658  3361891  3361993  3365399  3365544  3365678  3409711  3409886  3413531  3417079  3437749  3448605  3448716  3448823  3448947  3449069  3449207  3449338  3449518  3449650  3449785  3449924  3450065  3450207  3450350  3450490  3450649  3450808  3450955  3451104  3451266  3451422  3451578  3451728  3451886  3452079  3452232  3452402  3453008  3453167  3453322  3453490  3453624  3453728  3454001  3454529  3454699  3454980  3455539  3455712  3455868  3455991  3456107  3456362  3457034  3457431  3457587  3457693  3457814  3457982  3460122  3460225  3460327  3473645  3473788  3474017  3474122  3490928  3491066  3491291  3495042  3495154  3495287  3495425  3495539  3505152  3505260  3505374  3505476  3505577  3505680  3505799  3505931  3506100  3506243  3506380  3506521  3506664  3506809  3506951  3507101  3507263  3507744  3507885  3508064  3508558  3508755  3509965  3510113  3510250  3510363  3510835  3510941  3511096  3511207  3511357  3511514  3511663  3511967  3512142  3512316  3512492  3512644  3512782  3512886  3512998, , 3297195  3304794  3307194  3336678  3361477  3365226  3366297  3409510  3413928  3416896  3448437  3457011  3457051  3460011  3473490  3474653  3476832  3490793  3494893  3505007, 3297597  3305609  3307408  3337231  3362010  3365818  3366469  3409942  3414097  3417003  3457002  3457038  3458129  3460355  3474087  3474763  3476969  3491406  3495529  3513049, 3301488  3302524  3339061  3340236  3356409  3356740  3363830  3415236  3471347  3487564, 3302070  3302732  3339472  3341379  3356684  3356997  3364270  3415757  3471556  3487830, 3294333, 3294334, 3294336, 3503361, 3503368, 3503376, 3503527  3503535, 3503646, 3503654, L, 3505024, , 3513218, 0, 0, 0, 0, 0, 3513224, 3513226, L9:R1, 90.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3505033
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3515759  3515893  3516013  3517259  3517403  3517701  3517859  3521666  3521796  3522166  3524250  3524363  3525547  3536768  3536876  3536978  3537210  3537464  3538519  3538623  3538924  3539054  3539747  3539894  3540026  3540207  3540354  3540497  3540612  3540746  3540849  3540957  3541509  3543409  3544400  3560058  3560181  3560291  3565181  3565288  3565406  3565746  3565854  3566012  3566136  3567147  3567268  3567385  3567532  3567772  3567874  3571527  3571687  3572590  3572889  3575182  3575332  3596015  3596121  3596441  3596551, , 3515571  3516984  3521544  3524064  3525371  3536574  3538344  3543141  3544236  3559851  3565062  3571309  3572411  3575025  3595864, 3516036  3517940  3522753  3524417  3525602  3537434  3541532  3543692  3544562  3560282  3567891  3571778  3572937  3575351  3596727, 3519832  3547274  3579557  3598641, 3520224  3547923  3580533, 3514243, 3514243, 3514244, 3597374, 3597375, 3597377, 3597527  3597528, 3597717, 3597718, R, 3598644, , , 1, 0, 0, 0, 1, 3598669, 3598673, L8:R2, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3598664, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3600956  3601084  3601319  3601487  3601589  3601710  3601843  3601946  3625204  3628652  3628766, , 3600801  3624999  3628477, 3602001  3625324  3628787, 3605954  3606771  3631225, 3599523  3606632  3606968, 3599645, 3599646, 3599647, 3630001, 3630005, 3630010, 3630161  3630166, 3630364, 3630369, R, 3631235, , , 1, 0, 0, 0, 1, 3631290, 3631297, L7:R3, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3631281, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3638026, 3631584, 3632192, 3632193, 3632194, 3637538, 3637539, 3637541, 3637692  3637693, 3637701, 3637703, R, 3638030, , , 1, 0, 0, 0, 1, 3638059, 3638063, L6:R4, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3638052, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3639735  3639853  3639975  3640083  3640216  3640320, , 3639625, 3640444, 3646101, 3638723, 3638930, 3638930, 3638931, 3643842, 3643844, 3643847, 3643998  3644000, 3645188, 3645191, R, 3646107, , , 1, 0, 0, 0, 1, 3646145, 3646150, L5:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3646138, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3647987  3648122  3648288  3648421  3685287, , 3647816  3685166, 3648502  3685473, 3682666  3688429, 3646891  3682807, 3647080, 3647081, 3647082, 3686606, 3686608, 3686612, 3686763  3686766, 3687072, 3687075, R, 3688436, , , 1, 0, 0, 0, 1, 3688479, 3688484, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3688471, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3690415  3690517  3695529  3695637  3695759  3695916  3696024  3696924  3697034  3697156  3697267  3697418  3697759  3697875, , 3690238  3695336, 3690534  3697879, , 3688734, 3689413, 3689414, 3689415, 3700214  3700714  3701230, 3700217, 3700222, 3700372  3700376, 3700700  3700746  3703736, 3700704, , , , , 1, 1, 0, 0, 0, 3715751, 3715758, L4:R6, 40.00, 000(1)1, 000(1)1, 204, no_go, 3715743, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3719757  3726013, 3719898, 3716820, 3716822, 3716823, 3724893, 3724894, 3724897, 3725047  3725049, 3725142, 3725144, R, 3726017, , , 1, 0, 0, 0, 1, 3726048, 3726051, L3:R7, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3726041, 
