max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   151007   170265   170426   170606  4363153  4363422  4363525  4363627  4363820  4364001  4498805  4498914  4499028  4499167  4499287  4499411  4499519  4499637  4499765  4499876  4500007  4500131  4500322  4500456  4500596  4500742  4500873  4500974  4524047  4524161  4524284  4524433  4524572, 1, 164433   168180  4498605  4523762, 165157   170778  4501035  4524618, 174804  4533396, 176088  4533587, 176730   178199  4508984  4517036  4517082  4517148  4535829, 177972   178400  4511313  4517067  4517135  4517390  4538640, 4501040, 4501046, 4501052, 4533404, 4533413, 4533564  4533573, 4533597, R, 4535847, 4535858, 4538650, 0, 0, 0, 0, 0, 4538712, 4538723, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4584933  4585037  4585268  4585389  4585513  4587248  4587356  4587505  4587632  4587995  4616455  4616608  4616767  4616923  4617169  4617304  4617570  4617837  4617981  4618232  4618363  4618484  4618652  4618930, , 4584688  4616099  4616386  4632589, 4587936  4616348  4618882  4632737, 4626206, 4627045, 4557413  4592448  4592633  4606949  4607159  4611254, 4558647  4592598  4593117  4607080  4607656  4611341, 4539886, 4539886, 4539887, 4626212, 4626221, 4626372  4626379, 4627052, L, 4632604, , 4632745, 0, 0, 0, 0, 0, 4632797, 4632806, L1:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 4632612, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4632998  4633104  4633211  4633313  4633434  4633537  4633709  4633823  4633935  4634048  4634171  4634301  4634427  4634553  4634678  4634806  4634936  4636777  4636881  4637024  4637176  4637313  4637461  4637619  4637733  4637838  4637945, , 4632938  4653324, 4638008, 4650481  4651121, 4650667  4651671, 4641510  4641707  4646606, 4641619  4642351  4646732, 4638012, 4638016, 4638020, 4650486, 4650492, 4650643  4650649, 4650673, L, 4653337, , , 1, 0, 0, 0, 1, 4653408, 4653416, L2:R1, 66.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4653396
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4653666  4654514  4654706  4654863  4675424  4675631  4675735  4675838  4675951  4676056  4676172  4676278  4676381  4676501  4676628  4676749  4676957  4677090  4677230  4677356  4677493  4677637  4678713  4678823  4678946  4679076  4679689  4679803  4679949, , 4654255  4654434  4675203, 4653625  4654383  4654846  4680041, 4670174, 4670342, , , 4654005, 4654006, 4654007, 4670176, 4670179, 4670330  4670333, 4670345, L, 4675209, , 4680047, 0, 0, 0, 0, 0, 4680090, 4680097, L3:R1, 75.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 4675213, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4680201  4680674  4680778  4680915  4681053  4682042  4695565  4695732  4695858  4695966  4700755, , 4680406  4695493  4700552  4727801, 4682146  4695953  4700826  4727938, 4725261, 4725434, 4691052  4691395, 4691387  4691776, 4682147, 4682149, 4682151, 4725265, 4725270, 4725420  4725424, 4725438, L, 4727811, , 4727943, 0, 0, 0, 0, 0, 4727977, 4727984, L4:R1, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 4727817, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4728103  4728219  4728324  4728425  4728546  4728665  4728768  4728926  4729040  4729157  4729280  4729400  4729519  4729650  4729786  4729906  4730049  4730185  4731238  4731350  4731459  4731599  4731736  4731891  4732025  4732934  4733057  4733207  4733362  4733494  4733605  4733959  4734066  4734209, , 4728076  4744562, 4734262, 4742607, 4742787, , , 4734266, 4734271, 4734276, 4742612, 4742619, 4742770  4742775, 4742793, L, 4744574, , , 1, 0, 0, 0, 1, 4744640, 4744648, L5:R1, 66.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4744630
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4744845  4745010  4745147  4745398  4745524  4787142  4795241  4795363  4795484  4796089  4802933  4803047  4803171  4803336  4803441  4803546  4803652  4803768  4803874  4804056  4804167  4804302  4804432  4804628  4804759  4804894  4805029  4805169  4805314  4805457  4805615  4806939  4807063  4807168  4807277  4807428  4807572  4807740  4807865  4807982  4808141  4808284  4808426  4808573  4809461  4809590  4809769  4809906  4810037  4810140  4810247  4810402  4810561  4810705  4810889  4811017  4811139  4811245, , 4744855  4745047  4747862  4786857  4787056  4794873  4794995  4796186  4802859, 4744759  4745016  4745570  4748049  4786977  4787235  4794898  4795463  4796241  4811278, 4799745, 4800391, 4757932  4758099  4778624  4778728, 4758019  4758335  4778657  4779065, 4745572, 4745574, 4745576, 4799751, 4799758, 4799909  4799916, 4800398, L, 4802873, , 4811291, 0, 0, 0, 0, 0, 4811476, 4811479, L6:R1, 71.43, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 4802881, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4811528  4811643  4811810  4811965  4812131  4812277  4812419  4812688  4812825  4812963  4813087  4813236  4813829  4813981  4814141  4814369  4814492  4814604  4815399  4815517  4815627  4815734  4815839  4815956  4816067  4816168  4816283  4816404  4816510  4816619  4816741  4816845  4816948  4817056  4817159  4817273  4817378  4817485  4817734  4817841  4817944  4818069  4818197  4818313  4818840  4818977  4819095  4819197  4819301  4819414  4819675  4819794  4819914  4820055  4820160  4820265  4820370  4820496  4820672  4820795  4820914  4821060  4821164  4822122  4822678  4823215  4829566  4829751  4829929  4830055  4830167  4830286  4830425  4830527  4831245  4831385  4864050  4864219  4864356  4864580  4885448  4885561  4885685  4885840  4886115  4894812  4894991  4895124  4895288  4895453  4895558  4895711, , 4811496  4815199  4818671  4822227  4822436  4829346  4829489  4829762  4830869  4863893  4863950  4864153  4885292  4885391  4885592  4894557  4894734  4894916  4910860, 4814613  4818288  4821173  4822386  4822452  4829408  4829734  4830486  4831007  4863907  4864117  4864486  4885321  4885536  4885879  4894657  4894904  4895676, 4903380, 4903567, 4841762  4842638  4842822  4845619  4849703  4857646  4858605  4875356, 4842115  4842798  4843092  4846356  4849974  4857875  4858877  4875974, 4814615, 4814619, 4814622, 4903388, 4903396, 4903546  4903554, 4903574, L, 4910876, , , 1, 0, 0, 0, 1, 4910956, 4910966, L7:R1, 62.50, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4910945
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4911145  4911301  4911449  4912076, , 4911916  4938257, 4911659  4912128, 4935204, 4935378, 4915680  4915851  4926433  4931978  4932182, 4915778  4916278  4926786  4932110  4932500, 4911710, 4911711, 4911712, 4935207, 4935213, 4935364  4935368, 4935383, L, 4938266, , , 1, 0, 0, 0, 1, 4938316, 4938322, L8:R1, 55.56, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4938308
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4938427  4938546  4938664  4939031  4939139  4939249  4939404  4939570  4939672  4957854  4957956  4960765, , 4938456  4938978  4950699  4957652  4960502  4974032, 4938411  4938735  4939661  4950710  4957996  4960719, 4970795, 4970970, , , 4938918, 4938919, 4938921, 4970799, 4970804, 4970955  4970959, 4970975, L, 4974043, , , 1, 0, 0, 0, 1, 4974098, 4974105, L9:R1, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4974089
