max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, 3030230U, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, 5103964
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   193117   193290   193543   193718   193862   194223   204274   204535   205268   205615   205790   205999   206194  2768268  2769115  2769419  2770753  2772338  2907886  2928805  2929000  2929147  2929262  2929383  2929495  2929615  2929762  2929873  2929988  2930104  2930231  2930344  2930456  2930577  2930759  2930875  2930994  2931110  2931230  2931359  2931481  2931602  2931729  2931856  2931984  2932114  2932247  2932376  2932524  2932665  2932793  2933052  2933186  2933313  2933460  2933582  2933724  2933854  2933975  2934150  2934286  2934488  2934615  2934788  2934941  2935086  2935387  2935834  2935983  2938277  2938418  2938672  2940039  2940164  2940278  2940950  2941096  2941406  2941522  2941661  2941825  2941947  2960358  3012224  3012380  3012571  3068359  3068487  3068626  3068741  3068854  3069031  3069303  3069457  3069838  3070126  3070273  3070385  3071016  3071181  3071326  3071456  3071611  3071888  3072083  3139923  3140036  3142058  3142236  3142351  3142467  3142579  3142691  3142827  3142960  3143087  3143197  3143310  3143423  3143534  3143646  3143764  3143881  3143993  3144116  3144254  3144369  3144480  3144592  3144708  3144820  3144960  3145166  3145303  3145423  3145562  3145689  3145821  3145931  3146086  3146205  3146398  3146514  3146631  3146787  3146922  3147043  3147167  3147288  3147419  3148600  3148999  3149121  3149340  3149477  3149601  3149722  3149837  3149980  3150162  3150273  3150415  3150571  3150712  3150897  3151393  3151947  3152095  3152222  3152343  3152497  3152624  3152763  3152876  3153001  3153123  3153279  3153416  3153647  3153766  3153880  3154012  3154157  3154309  3154463  3154615  3154767  3154949  3155072  3155192  3155327  3155516  3155731  3155863  3156065  3156187  3156299  3156630  3156772  3156894  3157072  3157245  3157556  3157698  3157816  3158680  3162647  3162899  3163075  3163207  3163319  3163502  3163722  3163890  3164036  3164174  3164335  3164489  3166942  3167077  3167232  3167344  3167502  3167666  3242835  3242948  3243068  3243232  3243390  3243525  3247952  3248130  3248243  3248415  3248544, 1   211660   211792   212157   212391  2952416  2952555  2952686  2952950  2953076  2953197  2953326  2953600  2953865  2954445  2954585  2954711  2956164  2956297  2956444  2957020  2976921  2977042  2977163  2977280  2978205  2979077  2979540  2979704  2981365  2981517  2981994  2982931  2983107  2983263  2983610  2983871  2985007  2985171  2985998  2986228  2986568  2986828  2986988  2987147  2987482  2987631  2987769  2987936  2988145  2988771  2988878  2989016  2989161  2989387  2989604  2991120  2991320  2991485  2991968  2992118  2992279  2992442  2992599  2992815  2993049  2993587  2993762  2993894  2994201  2994340  2994487  2994629  2994790  2994942  2995112  2995241  2995356  2995728  2995840  2996121  2996308  2996508  2996787  2997152  2997329  2997485  2997673  2997789  2997898  2999454  2999692  2999813  3028108  3029123  3029985  3030187  3031026  3031145  3031294  3031443  3031582  3065884  3066096  3066353  3066528  3099267  3100372  3100555  3100715  3101137  3101409  3101542  3101668  3101788  3102055  3102181  3102312  3102446  3103257  3103393  3104037  3104287  3104450  3104924  3105073  3105226  3105343  3106249  3106489  3107842  3111189  3111379  3111558  3111752  3111903  3112833  3113106  3113240  3113627  3113764  3114926  3115179  3115877  3116504  3116891  3121322  3129408  3129756  3130407  3130526  3130679  3130807  3131323  3131547  3132007  3132126  3132748  3132877  3133184  3133374  3173817  3174248  3174953  3175059  3175185  3175303  3175422  3175539  3175655  3175772  3180105  3180785  3180921  3181064  3181212  3181380  3181862  3183479  3183616  3184013  3184183  3184315  3184884  3185056  3186158  3186274  3186396  3186580  3186760  3186915  3187317  3187501  3187791  3188181  3188333  3188730  3189095  3189347  3189949  3190085  3190264  3190618  3190964  3191309  3191423  3191547  3191669  3192495  3193979  3194124  3194270  3197786  3197893  3198404  3198689  3198837  3199404  3199549  3199680  3200223  3200864  3201234  3201411  3201552  3201714  3201844  3201951  3203284  3230187  3230402  3231444  3231575  3231764  3232682  3233405  3234031  3235002  3235596  3236443  3237027  3253970  3254146  3254395  3254574  3254763  3255070  3255210  3255357  3255479  3255622  3256839  3258511  3258951  3259316  3259423  3260533  3260964  3261083  3261303  3261721  3261898  3262061  3262721  3263712  3263836  3263968  3264292  3264475  3265123  3265264  3265422  3265644  3265771  3265915  3266054  3266365  3266539  3268675  3268845  3269041  3269339  3269479  3269640  3269827  3269978  3270127  3270368  3270522  3270630  3271264  3271402  3271524  3272225  3272435  3272560  3272849  3272995  3273229  3273392  3273877  3274438  3274621  3274966  3275125  3275322  3275513  3276079  3276758  3277173  3277749  3277884, 203730   204870  2928643  2928818  2960168  3012054  3042990  3068164  3141942  3155985  3162425  3162585  3166005  3166774  3242790  3247358  3247395  3247592, 204532   206226  2928764  2941885  2960509  3012510  3043238  3072109  3155829  3158610  3162534  3164697  3166208  3167633  3243496  3247368  3247450  3248623, 209811  3249663  3250289, 210446  3249843  3251694, 210690   211074  2951903  2976216  2990631  2998833  2998951  3027771  3065078  3065492  3098740  3107828  3108613  3110701  3120808  3128959  3133833  3173494  3192355  3193059  3193117  3197273  3202697  3202863  3203116  3229788  3229901  3253456, 210931   212384  2956956  2989631  2998777  2998896  3000357  3031848  3065267  3066783  3107804  3108409  3108681  3116827  3122091  3134840  3191697  3192410  3193102  3194474  3201911  3202718  3202905  3203522  3229889  3237876  3278432, 2915118, 2915123, 2915128, ., 3249668, 3249675, 3249825  3249832, 3249849, R, 3253470, 3253477, 3278434, 0, 0, 0, 0, 0, 3278451, 3278455, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3284678  3284790  3284950  3285061  3331750  3331876  3331990  3332103  3332253  3332407  3332548  3386048  3386172  3386285  3386406  3386578  3386784  3386926  3391850  3391977  3392111  3392233  3416992  3417337  3417519  3418895  3419059  3419649  3419760  3420751  3420865  3421026  3421142  3421253  3421432  3421554  3443554, 3278499  3303215  3303615  3304224  3304957  3305312  3305421  3305889  3306422  3307069  3307274  3307444  3307606  3307754  3308491  3308639  3309089  3309224  3309372  3309510  3309661  3309798  3310037  3311186  3311378  3311486  3311633  3311805  3312076  3316444  3316749  3347053  3347162  3347269  3347481  3347839  3347959  3348105  3348230  3348520  3348636  3348812  3349607  3349781  3349978  3350337  3350580  3350723  3351210  3351412  3351930  3360730  3361258  3367793  3378869  3429704  3430100  3430684  3430812  3431048  3431487  3431597  3431880  3434698, 3284480  3331337  3383749  3383857  3385791  3391727  3416650  3418662  3419663  3420539  3420685  3443759, 3285065  3332503  3383833  3383897  3386870  3392261  3417534  3419067  3419853  3420554  3421571  3443854, 3448471, 3448682, 3279797  3279856  3280615  3301947  3303091  3303285  3312749  3313299  3314666  3315856  3315912  3316118  3317907  3318161  3318441  3346742  3360090  3360376  3363334  3367699  3377051  3377905  3378122  3378640  3429385  3433534  3434411  3435708  3452557, 3279820  3280136  3280919  3302308  3303100  3312055  3313218  3313630  3314692  3315883  3315926  3317007  3317944  3318264  3319151  3351955  3360204  3361417  3363368  3367766  3377272  3377914  3378552  3379147  3432867  3433906  3434687  3435939  3452844, 3280137, 3280138, 3280140, , 3448483, 3448498, 3448649  3448663, 3448695, R, 3452558, 3452559, 3452845, 0, 0, 0, 0, 0, 3452854, 3452856, L0:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3503013  3503133  3503255  3503379  3503543  3503665  3503806  3504053  3504163, 3453204  3453382  3453626  3453985  3454111  3454372  3454979  3455096  3455207  3455346  3455458  3457723  3458285  3459472  3459636  3460239  3460386  3461033  3461174  3461592  3461773  3462244  3462397  3463039  3463205  3463750  3464764  3464926  3465089  3465254  3465407  3465560  3465883  3466131  3466466  3466607  3468175  3468345  3468503  3469118  3469266  3469442  3469752  3470905  3471040  3471225  3471920  3473120  3473246  3473545  3473729  3473847  3474338  3474467  3475134  3475279  3475455  3475625  3475777  3476262  3476735  3477044  3478511  3478904  3479049  3479394  3479530  3479651  3479805  3488814  3489033  3489371  3489891  3490016  3490180  3490786  3490928  3491060  3491555  3491706  3492144  3492964  3493085, 3502749, 3504113, 3510617, 3510826, 3452888  3488464  3488539, 3479874  3488484  3493757, 3479882, 3479892, 3479901, , 3510629, 3510643, 3510794  3510807, 3510996, , , , , 1, 1, 0, 0, 0, 3526008, 3526010, L0:R2, 100.00, 000(1)1, 000(1)1, 204, no_go, 3526004, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3543054  3548613  3548806  3580619  3581109  3581241  3603985  3604145  3604259  3604374  3604497  3604659  3604795  3604918  3605036  3605146  3605260  3605387  3605556  3605670  3605800  3605912  3606024  3606152  3606270  3606387  3606504  3606628  3606753  3606896  3607012  3607131  3607257  3607388  3607664  3607865  3607977  3608112  3608237  3608374  3608502  3608635  3608805  3610949  3611111  3611231  3611350  3611513  3611634  3613191  3613305  3613482  3613648  3614060  3614187  3614548  3614700  3614831  3614999  3615176  3615322  3615434  3615549  3615681  3615795  3615918  3616269  3616697  3616851  3617025  3617141  3617443  3617560  3618136  3618304  3618418  3618545  3618730  3618900  3619024  3619172  3619312  3619458  3620230  3620387  3621049  3621189  3621356  3621546  3621706  3621860  3622021  3622156  3622717  3622969  3623122  3623356  3623476  3623666  3624116  3624303  3624415  3624559  3624710  3624853  3625058  3625224  3625339  3625492  3625662  3625822  3625939  3626243  3626395  3626566  3626680  3627852  3628039  3628187  3628393  3628968  3629087  3629209  3629322  3629433  3629576  3629691  3629870  3629988  3630144  3632025  3632243  3641703  3641815  3642014  3642148  3642278  3642561  3642676  3643358  3643481  3643611  3680104  3680274  3680523  3680709  3680822  3680958  3681237  3681955  3682088  3712158, 3534353  3534663  3554373  3554681  3555639  3555911  3556484  3559964  3560139  3560365  3560489  3561017  3561196  3561317  3561522  3561642  3561782  3561949  3562427  3562548  3562846  3563114  3563400  3563676  3564193  3564400  3565160  3565596  3565704  3565836  3566225  3566342  3566507  3566664  3567266  3567421  3567942  3569064  3570660  3571216  3571560  3571700  3572549  3578245  3579705  3579872  3580179  3580635  3581146  3581314  3581485  3581606  3581957  3582145  3584562  3584968  3585437  3589603  3589790  3590478  3590920  3591060  3652571  3653445  3653636  3653896  3654031  3654154  3654273  3654425  3654583  3654728  3656274  3656397  3656536  3656849  3656985  3657106  3657752  3657879  3658028  3658142  3658272  3658928  3659847  3660636  3660775  3660941  3661077  3661377  3662614  3663069  3664444  3664583  3664725  3665564  3666054  3687715  3687824  3688519  3688707  3689684  3689794  3689929  3690072  3690218  3690376  3690581  3690941  3691245  3691690  3691859  3695206  3718362  3718560  3718719  3718890  3719116  3719323  3719430  3720167  3720275  3720647  3722709  3723060  3723174  3723617  3723747  3724082  3724271  3724807  3725888  3726145  3726293  3726456  3726943  3727134  3728409  3728635  3728820  3728979  3729809  3730590  3732982  3733257  3733642  3733947  3734107  3734621  3736209  3736766  3736911  3737260  3737489  3737615  3738056  3738167  3738676  3739282  3740052  3740173  3740392  3740546  3740896  3741042  3741196  3742002  3742831  3743504  3743832  3743988  3744153  3744301  3744438  3744630  3744936  3745677  3746510  3746688  3746863  3747039  3748003  3748150  3748311  3748462  3748602  3749209  3749328  3749524  3749937  3750095  3750227  3750714  3751301  3751972  3752901, 3542770  3548476  3603776  3623854  3628714  3631772  3641231  3642005  3679976  3711763  3712103, 3543125  3549145  3623663  3628335  3629956  3632277  3641971  3643716  3682067  3712052  3712141, 3714414, 3714609, 3533195  3535285  3553904  3557693  3557812  3557944  3558044  3558154  3558289  3559487  3567591  3568658  3569656  3572104  3575842  3576009  3576586  3577521  3577911  3579389  3580245  3584211  3586740  3587557  3588218  3588267  3591294  3591545  3591678  3649850  3650709  3651645  3652434  3652559  3662402  3670940  3687297  3687384  3694297  3718024, 3534901  3535716  3557654  3557742  3557877  3557983  3558141  3558278  3559384  3567472  3568628  3569640  3571678  3575825  3575917  3576238  3577472  3577544  3579007  3580009  3582559  3585461  3587393  3588064  3588246  3591235  3591318  3591578  3592052  3650232  3651071  3652278  3652451  3661804  3666017  3671187  3687365  3692316  3695318  3753534, 3526380, 3526381, 3526382, , 3714422, 3714433, 3714584  3714593, 3714618, R, 3718043, 3718053, 3753540, 0, 0, 0, 0, 0, 3753583, 3753591, L0:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3781665  3781816  3781933  3782060  3782180  3782394  3782513  3782630  3783066  3783190  3783326  3783440  3783680  3783819  3784140  3784311  3784440  3784593  3785877  3799140  3799297  3799410  3799553  3799797  3799934  3800146  3800262  3800381  3800513  3801532  3801650  3802260  3802384  3802514  3802650  3816167  3817140  3817321  3824675  3824830  3845667  3846138  3846264  3846470  3846589  3846765  3846905  3847022  3847156  3847270  3847395  3847545  3847663  3847799  3847916  3848059  3848191  3848309  3848423  3848682  3848800  3848920  3849510  3850538  3850650  3850774  3851124  3851243  3851371  3851494  3851623  3851868  3851984  3852099  3852233  3852351  3852465  3852619  3852731  3852857  3852970  3853086  3853200  3853327  3853444  3853558  3853669  3853828  3853993  3854288  3854442  3854586  3854774  3854903  3855019  3855137  3855258  3855370  3855510  3855705  3855817  3855963  3856129  3856314  3856541  3856688  3857149  3857334  3857592  3857711  3857822  3858110  3858250  3858372  3858512  3858705  3858833  3859169  3859438  3859583  3859757  3859926  3860047  3860171  3860352  3860463  3860584  3860728  3860856  3860994  3861137  3861303  3861419  3861552  3861696  3861819  3861956  3862073  3862271  3862423  3862551  3862709  3862897  3863035  3863155  3863281  3863424  3865270  3865475  3865660  3865800  3865968  3866366  3908642  3908849  3909021  3971634  3971769  3971885  3972040  3972295  3972417  3973727  3998772  4011576  4011691  4011841  4012097  4012221  4012375  4012613  4019056  4019173  4022907  4023163  4023507  4023628  4023873  4024007  4073085  4073243  4077987  4078183  4078533  4078646  4079573  4079728  4110235  4110428  4110550  4110671  4120122  4120321  4120437  4120590  4144323  4144473  4144619  4144789  4144922  4145462  4145582  4145779  4145937  4146071  4146211  4146333  4146469  4148489  4148601  4148721, 3753695  3764745  3764913  3765269  3765403  3767122  3767284  3767486  3768598  3768881  3769063  3769216  3769772  3769916  3789149  3789336  3789693  3789866  3790029  3790630  3791409  3791869  3791988  3793466  3794506  3794761  3795045  3810702  3810856  3811132  3811428  3841926  3871633  3872541  3872739  3893048  3894158  3894541  3921713  3921836  3959593  3962926  3963661  3963805  3964649  3964879  3965033  3965546  3967633  3967849  3968326  3968479  3979237  3996055  3996164  4043800  4044406  4067767  4092806  4100750, 3780598  3781505  3782997  3785437  3785756  3798930  3800015  3800106  3801350  3802111  3816948  3824464  3825254  3825422  3845520  3845995  3846244  3846440  3858736  3858943  3865014  3908327  3908365  3936424  3971407  3973558  3998459  4010165  4010816  4010883  4011508  4012366  4018794  4022525  4022694  4072860  4077668  4078330  4110274  4119953  4144078  4148188, 3780671  3782425  3784616  3785720  3785777  3799957  3800033  3800562  3801703  3802700  3817335  3824967  3825360  3825439  3845764  3846199  3846336  3858699  3858839  3863076  3865794  3908351  3908953  3936455  3973531  3973734  3998754  4010190  4010847  4010936  4012323  4012387  4019107  4022576  4023990  4073259  4078300  4079806  4110917  4120574  4146479  4148737, 4152110, 4154280, 3753732  3754501  3764388  3788961  3792810  3793345  3809371  3811797  3812448  3812910  3841440  3871000  3872999  3892710  3921167  3958947  3959040  3962372  3978247  3979743  3980860  3995510  4043399  4051070  4051449  4067383  4092471  4092986  4100438, 3753982  3755216  3769945  3792242  3792846  3795108  3811672  3812043  3812608  3813070  3843227  3872980  3873881  3894555  3922203  3958988  3960600  3968609  3979518  3980411  3981621  3996777  4044850  4051102  4052414  4068461  4092946  4093141  4100762, 3755218, 3755220, 3755221, , 4152113, 4152117, 4152268  4152271, 4154284, , , , , 1, 1, 0, 0, 0, 4169324, 4169329, L0:R3, 100.00, 000(1)1, 000(1)1, 204, no_go, 4169316, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4186303  4186525  4186645  4215967  4216205  4216347  4216473  4216650  4219056  4219357  4219627  4231631  4232116  4282799  4282914  4283061  4283216  4283368  4283487  4283606  4283722  4283834  4283949  4284060  4284176  4284297  4284422  4286125  4286259  4286372  4286521  4286690  4287171  4288259  4288418  4288535  4288722  4289041  4289167  4289290  4289410  4289531  4289686  4289812  4289927  4290122  4290264  4291781  4291908  4292021  4292132  4292247  4292367  4293051  4293194  4293342  4294006  4294152  4294658  4294787  4296120  4296272  4296429  4296915  4297039  4297153  4297281  4297920  4298035  4298290  4298404  4298622  4298732  4298850  4299334  4299462  4299574  4299775  4299910  4300151  4300265  4300441  4300557  4300687  4300842  4300999  4301156  4302342  4302455  4307790  4307904  4308077  4308288  4308510  4309136  4309248  4309360  4309655  4309785  4310069  4310182  4310471  4310583  4318968  4319404  4319517  4319643  4319785  4319979  4320092  4320260  4320405  4320520  4320680  4341759  4341871  4342033  4342150  4342914  4343034  4343245  4343378  4343495  4343622  4343795  4344024  4344169  4371604  4371895  4372020  4372137  4403291  4403463  4403851  4408436  4408863  4408982  4411413  4448017  4448130  4448983  4482462  4482582  4482773  4482946  4483094  4483812  4483992  4485706  4485899  4486032  4486152, 4177431  4178401  4181076  4181238  4193137  4193331  4194022  4194820  4195026  4196047  4196199  4197135  4197431  4197561  4198831  4200235  4200375  4200505  4203656  4204328  4204739  4205058  4205357  4206143  4248829  4248936  4249191  4249316  4250954  4255131  4255666  4255801  4255994  4256265  4256416  4256565  4258060  4258187  4258356  4259029  4259147  4259666  4260118  4260313  4260497  4261214  4262258  4262382  4262731  4262918  4263665  4264734  4264857  4265502  4266294  4266462  4266612  4266807  4267147  4270159  4270569  4273137  4273284  4273646  4273795  4278192  4314531  4315023  4323732  4323862  4324788  4325330  4325542  4325700  4326693  4327534  4327764  4328590  4328748  4329221  4329331  4330358  4331397  4331521  4331970  4332415  4332716  4333020  4333167  4333581  4333926  4334565  4336900  4337295  4337446  4337750  4375340  4375476  4376295  4376421  4397115  4397742  4398071  4398187  4398347  4398510  4399210  4399330  4399910  4427917  4428127  4428352  4428501  4454665  4469835  4473060  4473976  4474192  4474368  4475022  4475305  4475423  4475927  4476034  4476141  4477117  4477270  4480476  4481077  4491469  4492080  4492281  4493749  4494196  4495393  4495524  4496234  4496694  4496883  4498956  4499354  4499610  4499750  4500407  4500518  4501143  4502411  4503474  4503626  4504293  4504894  4505071  4506314  4506720  4507336  4507456  4507831  4508319  4508480, 4185887  4186116  4215579  4219221  4282481  4299970  4301319  4302188  4307658  4319246  4341504  4371379  4371730  4394495  4402976  4403121  4403579  4408538  4409014  4409617  4410568  4437269  4447759  4448853  4467109  4482198  4485946, 4185947  4186741  4216606  4219692  4299950  4301166  4301382  4302497  4310561  4320604  4343978  4371613  4372273  4394909  4403020  4403449  4403780  4409000  4409215  4409642  4411090  4437559  4448203  4449037  4467863  4485867  4486142, 4489262, 4489463, 4177155  4192461  4202388  4203347  4206155  4206263  4247819  4277108  4277706  4314201  4316002  4316118  4323322  4324011  4336183  4374835  4396781  4427593  4427685  4431475  4454260  4469400  4476170  4479938  4490724, 4181249  4201774  4202825  4206137  4206196  4206818  4274173  4277283  4278754  4315477  4316065  4316182  4323866  4334559  4337707  4376411  4400702  4427657  4431180  4431688  4455985  4476115  4477239  4481097  4510589, 4170156, 4170157, 4170158, , 4489273, 4489284, 4489435  4489446, 4489475, R, 4490747, 4490760, 4510592, 0, 0, 0, 0, 0, 4510611, 4510615, L0:R4, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
