max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2412079  2412868  2413100  2413221  2429367  2429483  2429722  2438649  2451305  2451434  2451681, , 2412798  2429084  2429261  2429673  2434440  2438245  2451069  2451266  2451643, 2412167  2413314  2429225  2429454  2430004  2434731  2438262  2451194  2451576  2451805, 2457432, , 2412522, 2412523, 2412524, 2454296, 2454301, 2454307, 2454458  2454464, 2454805, 2454811, R, 2457444, , , 1, 0, 0, 0, 1, 2457510, 2457519, L5:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2457500, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2464299, 2464464, , 2458086, 2458202, 2458203, 2458204, 2462157, 2462158, 2462160, 2462311  2462312, 2462320, 2462322, L, 2464303, , 2464466, 0, 0, 0, 0, 0, 2464485, 2464489, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2464306
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2464584  2464766  2464875  2464982  2465099  2465221  2465429  2465530  2465647  2465771  2465905  2466041  2466166  2466305  2466436  2466543  2466646  2466989  2467129  2467291  2472073  2472276  2472385  2472496  2472619  2472757  2472920  2475066  2475175  2476225  2476339  2476456  2476640  2476749  2477022  2477124  2477272  2477430  2478579  2478691  2487240  2487455  2487772, , 2464541  2486928  2487161  2487427  2494682, 2478650  2487067  2487355  2487870  2494871, , , 2478655, 2478660, 2478666, 2491101, 2491108, 2491116, 2491267  2491274, 2491970, 2491978, L, 2494698, , 2494879, 0, 0, 0, 0, 0, 2494935, 2494945, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2494707
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2495138  2495246  2495347  2495450  2495566  2495677  2495783  2495900  2496016  2496141  2496262  2496384  2496513  2496646  2496772  2497127  2497274  2497384  2503171  2503281  2503384  2503619  2503735  2503837  2503964  2504066  2504224  2506407  2506516  2506640  2506937  2507122  2507237  2507377  2507525  2508326  2508573, , 2495078  2508797, 2508712  2508923, 2516062, , 2508718, 2508723, 2508728, 2511675, 2511680, 2511687, 2511838  2511844, 2513333, 2513339, R, 2516075, , , 1, 0, 0, 0, 1, 2516147, 2516156, L6:R4, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2516135, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2522633  2522746  2523067  2523227, , 2522429  2522582  2522668  2528759, 2522515  2522626  2523330, , 2516713, 2516892, 2516893, 2516894, 2524982, 2524984, 2524988, 2525139  2525143, 2525837, 2525840, L, 2528766, , , 1, 0, 0, 0, 1, 2528807, 2528814, L6:R4, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2528800, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2529073, , 2528995, 2528896  2529215, 2537932, , 2529262, 2529264, 2529265, 2532211  2533777, 2532212, 2532215, 2532366  2532368, 2532376  2535333, 2532378, R, 2537937, , , 1, 0, 0, 0, 1, 2537973, 2537978, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2537967, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2546665  2546881  2547025  2547163  2547303, , 2546354  2546579, 2546498  2547429, 2552274, 2542602, 2542602, 2542603, 2542604, 2548834, 2548836, 2548840, 2548990  2548994, 2549282, 2549285, R, 2552281, , , 1, 0, 0, 0, 1, 2552321, 2552326, L5:R5, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2552313, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2567638, 2567804, 2552408, 2552396  2552654, 2553024, 2553025, 2553026, 2565064, 2565065, 2565068, 2565219  2565221, 2565507, 2565509, L, 2567643, , 2567808, 0, 0, 0, 0, 0, 2567827, 2567832, L6:R4, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2567646
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2567886  2567989  2568092  2568199  2568307  2568458  2568574  2568683  2568792  2568908  2569026  2569149  2569273  2569403  2569524  2573460  2573574  2573693  2573830  2573950  2574076  2574185  2574292  2574437  2574556  2576258  2576386  2576547  2576657  2577363  2577518  2577636  2577762, , 2567888, 2577807, 2586707, , 2577811, 2577816, 2577821, 2584331, 2584336, 2584342, 2584493  2584498, 2584510, 2584516, R, 2586720, , , 1, 0, 0, 0, 1, 2586783, 2586791, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2586774, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2593456  2593659  2593765  2593897  2594013  2594121  2594226  2594351  2594477  2594601  2594727  2594860  2594991  2600440  2600681  2600820  2600933  2601050  2601152  2601283  2601399  2603586  2603699  2603848  2603969  2604113  2604333  2604478  2605652  2605880  2605983  2606086  2606429  2606551  2606684, , 2593201, 2606770, 2586948  2587509, 2586901  2587448  2588504, 2587449, 2587450, 2587451, 2590493, 2590494, 2590497, 2590648  2590650, 2591246, 2591248, L, 2593206, , 2606777, 0, 0, 0, 0, 0, 2606823, 2606832, L5:R5, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2593210
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2607125  2647057  2647462, , 2606999  2646756  2646994  2647380  2750872, 2607285  2646870  2647275  2647567, 2713106  2713229  2722637  2728751  2728851  2743676, 2713152  2713247  2722741  2728770  2728910  2744651, 2607682, 2607683, 2607684, 2748786, 2748790, 2748796, 2748947  2748952, 2749086, 2749091, L, 2750883, , , 1, 0, 0, 0, 1, 2750943, 2750950, L6:R4, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2750934, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2751148  2751345  2751454  2753954, , 2751080, 2751052  2751526, 2759239, , 2751899, 2751901, 2751903, 2755494, 2755496, 2755500, 2755651  2755653, 2756378, 2756381, R, 2759244, , , 1, 0, 0, 0, 1, 2759280, 2759285, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2759274, 
