max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    88347    88504    95223    95368    95695    95843    96033  1431293  1431412  1431565  1530745  1530865  1530983  1531100  1531209  1531317  1531423  1531532  1531644  1531750  1531868  1531976  1535286  1547380  1547488  1547594  1547756  1548443  1548554  1548660  1548780  1548915  1549145  1549276  1560806  1561047  1561162  1561415  1561552  1586725  1586960  1587132  1587241  1587355  1587484  1587602  1587733  1587846  1587956  1591927  1592032  1592146  1592293  1592514  1592623  1592748  1592853  1593111  1593221  1593333  1594289  1594451  1596663  1596777  1596912  1597173  1597341, 1   102292  1432356  1436422  1476761  1539342  1539452  1539555  1539659  1539769  1539885  1539991  1540105  1540334  1540463  1540581  1540701  1541698  1541804  1542004  1542140  1542639  1542854  1543510  1551731  1565058  1565181, 93708  1530588  1547204  1560567  1560700  1560910  1586511, 96094  1535227  1549111  1560639  1560772  1561495  1597350, 99702  1583652, 100965  1584305, 101437  1539074  1551460  1564800, 102487  1543463  1551789  1565228, 1535232, 1535237, 1535243, 1583665, 1583678, 1583830  1583842, 1584318, L, 1586538, 1586551, 1597353, 0, 0, 0, 0, 0, 1597379, 1597384, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1597649  1597788  1597893  1598580  1598725  1598854  1600104  1600218  1600403  1600524  1601022  1601141  1601576  1601839  1601951  1602072  1602190  1602297  1603025  1603431  1603572  1606381  1606598  1607160  1607277  1607403  1607521  1608127  1618497  1618620  1619303  1619414  1636799  1636961  1637082  1638189  1638309  1639229  1639553  1644758, 1610888  1611003  1611243  1611758  1611894  1612943  1613750  1613850  1614029  1614137  1614512  1626658, 1597453  1600354  1600838  1606125  1618286  1636516  1639324  1644599, 1600319  1600366  1603568  1608178  1619377  1638300  1639524, 1641888, 1643035, 1610676  1612637  1626426, 1611849  1614504  1626703, 1600321, 1600323, 1600324, 1641899, 1641910, 1642061  1642072, 1643046, L, 1644621, , , 1, 0, 0, 0, 1, 1644732, 1644744, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1644717
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1644982  1645117  1645254  1645398  1645508  1645674  1645919  1646076  1646205  1646668  1674033  1674250, 1649190  1649738  1649921  1650625  1650744  1650895  1651270  1652285  1652397  1652671, 1645710  1645800  1673155  1681729, 1645662  1645723  1646807  1673510, 1679469, 1679970, 1648614  1649335  1650919  1651861  1658663  1676291  1676638, 1649140  1650875  1651232  1653070  1658860  1676487  1676654, 1645663, 1645664, 1645666, 1679476, 1679484, 1679635  1679642, 1679978, L, 1681744, , , 1, 0, 0, 0, 1, 1681826, 1681837, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1681814
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1682253  1682488  1685353  1685882  1686012  1687382  1687525  1687669  1688299  1688407  1689354  1689504  1689612  1689820  1691011  1691144  1692021  1692141  1692269  1692396  1693146  1693251  1693441  1693559  1693708  1693834  1694320  1694435  1694587  1695785  1695909  1696024  1696184  1697327  1697605  1697739  1697858  1697980  1698092  1698198  1698396  1735687  1735827  1735941  1736196, 1707509  1711943  1712180  1712302  1712444  1712571  1713243  1714619  1716042  1716955  1717060  1717680  1717778  1718120  1719075, 1685153  1687212  1689672  1693602  1693729  1694127  1697208  1735361  1740219, 1682518  1686051  1689578  1693509  1693680  1693813  1696162  1698347  1736183, 1738863, 1739074, 1706731  1711772  1711839  1712934  1718390  1718734, 1707501  1711801  1712591  1718083  1718457  1719094, 1682519, 1682520, 1682521, 1738875, 1738890, 1739041  1739055, 1739087, L, 1740220, , , 1, 0, 0, 0, 1, 1740235, 1740237, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1740230
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1740370  1740482  1740601  1740759  1740934  1741070  1741181  1741821  1742559  1744062  1785729  1785834  1785968  1786725  1787421  1805936  1806091  1807420  1807541  1809982  1811053  1811171  1837118  1837234  1837343  1858617  1858729  1860040  1860244  1860353  1860791  1860920  1861606  1863659  1863809  1864043  1864172  1864713  1864839  1864952  1865070  1865198  1865310  1865692  1865807  1865918  1867518  1867641  1867858  1868615  1869922  1870475  1870603  1870728  1871637  1871768  1872396  1873180  1873323  1873583  1873703  1891628  1891734  1891850  1891954  1892923  1893137  1893278  1893401  1893564  1899395  1899548  1899905  1900034  1900148  1900255  1901597  1901724  1903159  1903306  1903498  1904571  1904698  1905144  2061411  2061547  2061705  2061875  2062347  2069336  2069469  2070028  2112140  2112260  2113100  2126636, 1765991  1766102  1766257  1766397  1766659  1791366  1791492  1792248  1792367  1792497  1793822  1794411  1794697  1795477  1847367  1847973  1848475  1851436  1852288  1852406  1854672  1854829  1877112  1877293  1878412  1878564  1878949  1879116  1879431  1879660  1879800  1888412  1907655  1908123  1910500  1910766  1911131  1911239  1925165  1925304  1976174  1986616  1986887  1986990  1987228  1987340  1987546  1987876  1988105  1988206  1988338  1988518  1988617  1988719  1989614  1989791  1999180  2037158  2037293  2085938  2086154  2086297  2086478  2101609  2101731  2101837  2101941  2102052  2102431  2103056  2103561  2104023  2104218  2105486  2105985  2106119  2109145  2109369, 1743882  1785535  1805654  1809779  1836934  1858394  1863457  1867360  1868484  1891429  1899223  2061161  2069203  2112045  2126389, 1741813  1744156  1787388  1806123  1811151  1837334  1861549  1865895  1867819  1873740  1893578  1905215  2062428  2069969  2113162  2126751, 2137583  2141881  2142812  2142976  2143747  2145208  2146040, 2140171  2142751  2142842  2143029  2144576  2145604  2146356, 1764942  1765187  1765695  1790738  1793610  1795094  1795185  1846241  1846602  1851080  1854502  1856632  1857006  1857150  1876785  1888114  1907187  1909966  1924990  1975812  1975848  1985752  1986172  1998913  2018506  2025207  2030949  2036871  2085601  2093208  2101271  2108524, 1764950  1765219  1766674  1793556  1794922  1795106  1795214  1846513  1848698  1852384  1854886  1856663  1857037  1857169  1879772  1888543  1908192  1911351  1925350  1975830  1976314  1985979  1989926  1999299  2018738  2025870  2031105  2037278  2086463  2093435  2106136  2109334, 1741814, 1741816, 1741818, 2137593, 2137606, 2137756  2137767, 2140182, , , , , 1, 1, 0, 0, 0, 2155362, 2155363, L4:R0, 25.00, 000(1)1, 000(1)1, 204, no_go, 2155358
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2159292  2159416  2160902  2161134  2162334, 2171157  2171272  2176569  2176689  2177717, 2159036  2160729  2185088, 2160271  2162300, 2182909, 2183083, 2170409  2171975  2176239, 2171351  2172374  2177788, 2156133, 2156133, 2156134, 2182914, 2182918, 2183069  2183073, 2183087, L, 2185097, , , 1, 0, 0, 0, 1, 2185150, 2185156, L5:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2185141
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2185278  2185389  2185534  2185748  2186097  2186657  2213710  2213833  2213962, 2192947, 2213614  2223461, 2186646  2214069, 2216983, 2221229, 2189373  2192755  2192865, 2191702  2192815  2193037, 2186647, 2186648, 2186650, 2216986, 2216991, 2217142  2217146, 2221233, L, 2223470, , , 1, 0, 0, 0, 1, 2223521, 2223527, L6:R0, 16.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2223512
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2223665  2223837  2224128  2224300  2224708  2224872  2225647  2323359  2324094  2324281  2324430  2324562  2325235  2325444, 2271395  2272136  2315515  2315659  2358455  2358579  2358761  2359050  2360670  2361160  2361375  2362601  2363208  2363322  2363430  2363616  2363768  2364921  2365898  2366110  2367113  2367385  2367975  2368101  2368236  2368672  2370623  2384616, 2323007  2324007  2395503, 2225696  2323313  2325457, 2393371, 2393596, 2228614  2238320  2251951  2270569  2275191  2293687  2301480  2301728  2307614  2314949  2338403  2358100  2359569  2362390  2369887  2384068  2384284, 2229371  2238678  2254045  2272222  2275427  2294006  2301711  2301816  2308096  2315880  2338685  2359350  2362358  2368662  2371383  2384163  2385835, 2225697, 2225699, 2225701, 2393383, 2393397, 2393548  2393561, 2393610, L, 2395530, , , 1, 0, 0, 0, 1, 2395723, 2395725, L7:R0, 14.29, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2395719
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2395790  2395979  2400990  2401528  2401676  2402105  2402734  2402989  2403709, 2422165, 2400655, 2397074  2403654, 2434262  2440176  2445884, 2438152  2440340  2447235, 2420927, 2422453, 2397075, 2397076, 2397077, 2434265, 2434269, 2434420  2434423, 2438156, , , , , 1, 1, 0, 0, 0, 2453200, 2453207, L7:R0, 14.29, 000(1)1, 000(1)1, 204, no_go, 2453192
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2460971  2461110  2461243  2462735  2462891  2463435  2463579  2463716  2463827  2465117  2465231  2467942  2468111  2468260  2469778  2469890  2469995  2470649  2471207  2471317  2471425  2471540  2472557  2472673  2474688  2477106  2477243  2477377  2477481  2477794  2478381  2478509  2478726  2478831  2480803  2480949  2482379  2483117  2485207  2487468  2487580  2488101  2488241  2488368  2488476  2488592  2488718  2488854  2488962  2490670  2490804  2490909  2491016  2491173  2491485  2491590  2492268  2492388  2492502  2492637  2493210  2493315  2493423  2493556  2493698  2493858  2493997  2494289  2494876  2494989  2495107  2496044  2497429  2497742  2497854  2497972  2498086  2498210  2498343  2498622  2498729  2498872  2498983  2499545  2499652  2499987  2500192  2500305  2500924  2501048  2501202  2501931  2503070  2503195  2503859  2504260  2504411  2504522  2504805  2504939  2505054  2505531  2506208  2506389  2506571  2510859  2510996  2511741  2511915  2512163  2513835  2513947  2514081  2514696  2514953  2515058  2599619  2599773  2600257  2600375  2600616  2600729  2603322  2604990  2605142  2606072, 2539364  2540213  2561908  2562166  2562285  2562443  2563405  2594072, 2460643  2467703  2470454  2475655  2499854  2499966  2504064  2506225  2510657  2510755  2511947  2599200  2604801  2621516, 2465199  2470061  2474650  2499813  2499948  2504035  2506217  2506624  2510711  2511921  2515160  2603372  2606064, 2611164  2613149, 2613031  2613219, 2538070  2540052  2561600  2592514, 2539335  2540244  2563379  2594288, 2453652, 2453653, 2453654, 2611173, 2611183, 2611333  2611342, 2613042, L, 2621537, , , 1, 0, 0, 0, 1, 2621640, 2621651, L8:R0, 12.50, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2621626
