max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1829280  1829440  1829621  1829736  1830151  1830464  1830589  1830708  1830842  1830992  1831147  1831348  1831491  1840424  1840707  1840819, 1815727  1815866  1816188  1816296  1816963  1817823  1819944  1820066  1820203  1826942  1833043  1833297  1833417  1833535  1833675  1834088  1834927  1835142  1835271  1837690  1837809  1838389  1842521  1842732  1842852  1842960  1843075  1843188  1843302  1843440  1843562  1843738  1844226  1845623  1845743  1846022  1846322  1846457  1847098  1847216  1847987  1848115  1848869, 1829172  1830140  1830912  1840235, 1829722  1830799  1831403  1840811, 1841638, 1841819, 1815434  1819406  1826491  1832739  1842241, 1818096  1820331  1826968  1838340  1849226, 1818097, 1818099, 1818101, 1841645, 1841654, 1841805, 1841827, R, 1842257, 1842267, 1849237, 0, 0, 0, 0, 0, 1849308, 1849320, L3:R7, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1861732  1861915  1862043  1862162, 1849505  1849968  1850370  1850526  1853293  1854386  1854594  1854701  1855154  1855300  1856371  1856832  1856972  1857831  1857948  1858911  1864523  1864638  1864765  1864872  1865089  1865205  1865346  1869522  1869673  1869855  1872906  1873098  1873528  1873694  1873842  1874019  1875129  1875278  1875409  1875969  1876162  1876325  1877250  1877392  1877901  1878008  1878745, 1861535, 1862103, 1863234, 1863507, 1849502  1854121  1856129  1858502  1860378  1864262, 1853597  1855414  1857952  1858873  1860848  1879072, 1853598, 1853600, 1853601, 1863239, 1863245, 1863395, 1863513, R, 1864273, 1864280, 1879081, 0, 0, 0, 0, 0, 1879140, 1879150, L3:R7, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1888028  1888139  1888265  1888379, 1880481  1880598  1880763  1881832  1883076  1883210  1883372  1883479  1883697  1884303  1884521  1885169  1885318  1885523  1891138  1891270  1891385  1891500  1891616  1891740  1891868  1895430  1895709  1896462  1897937  1898992  1899577  1900069  1900177  1901093  1901260  1901921  1902066  1902177  1902631  1902745, 1887777, 1888508, 1889590, 1889762, 1879571  1879630  1882136  1882332  1886162  1890659, 1879612  1882105  1882188  1885584  1886302  1902796, 1882106, 1882108, 1882110, 1889595, 1889600, 1889751, 1889767, R, 1890670, 1890676, 1902804, 0, 0, 0, 0, 0, 1902859, 1902868, L2:R8, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1908500  1908699  1908870  1908988  1912881  1913018  1913207  1918085  1918198  1918400  1918520  1918664  1923905  1924042  1924178  1924326  1924461  1925365  1925614  1925741  1925966  1926576  1935593  1935811  1936016, 1903839  1904351  1904715  1911330  1915959  1916072  1920565  1920733  1921183  1930302  1930426  1930924  1931737  1938043  1942236  1942542  1942665  1942789  1942915  1943036  1943160  1943285  1943405  1943534  1943665  1943795  1943998  1944996  1947036  1948667  1949023  1949676  1949802  1950727  1950909  1953414  1954298  1954543  1955130, 1908360  1912678  1917948  1923712  1926425  1935421, 1909008  1913204  1918482  1925760  1926632  1935969, 1939378  1939695  1940766, 1939578  1939944  1941004, 1903494  1910872  1911692  1915463  1920185  1929558  1937556  1941633, 1904654  1911522  1911833  1916177  1921573  1931710  1938059  1955467, 1904655, 1904656, 1904657, 1939387, 1939397, 1939548, 1939589, R, 1941654, 1941665, 1955468, 0, 0, 0, 0, 0, 1955480, 1955483, L1:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1958171  1958320  1958498  1958610, 1966614  1966748  1966901  1967009  1967122  1967234  1967347  1967466  1967592  1971695  1971822  1972008  1972206  1972359  1972504  1972928, 1957950, 1958625, 1965392, 1965559, 1955965  1956886  1963560  1966242, 1956240  1957151  1964362  1973130, 1956240, 1956242, 1956243, 1965394, 1965399, 1965550, 1965562, R, 1966249, 1966253, 1973135, 0, 0, 0, 0, 0, 1973172, 1973179, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1981317  1981445  1981635  1981767  1981917  1982041  1982231  1992167  1992298  1992493, 1973970  1974382  1975864  1976504  1977624  1977773  1978646  1979463  1979606  1980019  1984349  1984513  1984925  1985040  1985701  1991189  1994982  1995175  1995288  1995401  1995517, 1981101  1992000, 1982178  1992441, 1993390, 1993564, 1973708  1983643  1990975  1994386, 1979982  1985799  1991477  1995525, 1973653, 1973654, 1973654, 1993395, 1993401, 1993552, 1993570, R, 1994398, 1994405, 1995533, 0, 0, 0, 0, 0, 1995579, 1995587, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2054644  2054864  2055001  2074617  2074757  2074903  2075074  2075211  2075393  2075517  2075630  2075744  2075860  2076012  2076175  2076299  2076421  2081591  2081729  2081843  2082390  2082716, , 2054272  2074420, 2055139  2082780, 2072472  2072902  2073163, 2072635  2073049  2073239, , , 1996471, 1996472, 1996473, 2072473, 2072476, 2072627, 2072637, L, 2074426, , 2082785, 0, 0, 0, 0, 0, 2082822, 2082829, L1:R9, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2074430
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2082922  2087654  2087791  2087958  2088096  2095496  2095613  2095799  2095925  2096122  2100787, , 2087436  2095443  2105830, 2088147  2096130  2106112, 2097544  2099084  2104356, 2097710  2100003  2104371, , , 2083545, 2083545, 2083546, 2097546, 2097550, 2097701, 2097713, L, 2105838, , 2106117, 0, 0, 0, 0, 0, 2106147, 2106153, L2:R8, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2105843
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2106435  2106561  2106674  2106788  2106935  2107062  2107195  2107320  2107435  2107564  2107710  2107837  2108207  2110267  2110881  2110999  2111323  2111663  2111785  2111900  2112036  2112532  2112653  2112776  2113049  2113225  2113363  2122848  2122958  2123077  2123301  2123681  2123803  2123923  2124040  2124362  2124517  2124719  2125233  2125392  2125677  2136102  2136238  2136397  2136615  2137032  2137190  2137314  2156235  2156375  2156499  2156699  2156813  2157204  2157329  2189192  2189313  2189429  2189566  2221192  2221307  2221431  2221578  2221703  2221816  2240697  2240882  2240998  2241227  2241350  2249277  2249593  2249726  2249868  2249981  2250097  2250208  2250337  2250456  2266765  2266891  2267200  2273009  2273127  2273266  2273390  2273518  2273669  2273782  2273939  2274053  2274166  2274290  2274435  2274566  2274698  2274920  2275044  2275287  2275449  2275590  2278514  2278657  2278834  2279610  2279732  2279896  2280025  2280170, , 2106240  2112898  2122570  2125044  2135905  2156073  2189028  2221022  2240524  2249163  2266596  2272792, 2112638  2113342  2124487  2125458  2137330  2157277  2189619  2221833  2241376  2250417  2267151  2280259, 2268919  2271275, 2269079  2271968, , , 2112642, 2112645, 2112649, 2268920, 2268922, 2269072, 2269080, L, 2272796, , 2280264, 0, 0, 0, 0, 0, 2280300, 2280307, L3:R7, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2272799
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2280410  2284073  2284195  2284313  2284550  2284695  2284827  2284972  2285106  2305152  2305466  2305591  2305703  2305816  2305930  2306062  2306281  2306416  2307032  2307163  2307348  2307544  2307732  2307860  2308541  2316468  2316652  2316778  2316954  2317189  2317454  2318243  2318357  2326805  2326917  2327123  2348748  2349221  2349366  2349532  2349673  2350315  2350453  2350569  2350698  2350967  2351185  2351788  2351911  2352156  2352274  2352396  2353175  2353337  2353488  2353602  2353923  2354038  2354483  2354612  2355055  2355211  2356002  2356129  2356779  2356916  2357035  2361793  2361923  2362053  2362317  2362430  2362541  2362656  2362788  2362907  2363121  2363239  2363372  2363497  2363626  2366993  2367166  2367337  2367469  2367625  2367768  2368029  2368149  2368311  2369009  2369149  2369261  2369527  2370755  2370932  2371065  2371366  2371488  2371600, , 2283889  2305039  2305181  2306895  2316181  2318058  2326593  2348560  2349115  2354936  2361537, 2285270  2305161  2306681  2308585  2317413  2318306  2327099  2348850  2354545  2356994  2371651, 2360131, 2360323, , , 2281121, 2281122, 2281123, 2360142, 2360155, 2360306, 2360335, L, 2361562, , 2371655, 0, 0, 0, 0, 0, 2371681, 2371686, L4:R6, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2361575
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2371819  2371979  2372161  2372999  2373177  2373339  2373486  2373613  2373724  2373857  2382326  2382450  2382572  2382701  2382989  2383696  2383808  2384316  2388292  2388407  2388559  2388765  2388900  2389023  2396277  2396496  2396616  2396865  2396979  2399386  2399531  2399707  2399861  2400011  2400131  2400242  2400544  2400668  2400823  2400940  2401061  2401249  2401880  2408193  2408303  2408449  2408587  2408721  2408833  2408949  2409064  2409220  2409336  2409475  2409605  2409817  2409942  2410081  2410216  2410350  2414319  2414451  2414570  2414761  2414894  2415014  2415209  2415332  2415458  2416072  2416309  2417392  2417513  2418387  2418576  2418752  2418919  2419952  2420086  2420504, , 2371758  2372873  2373153  2373408  2382010  2388170  2393895  2395850  2395985  2399264  2408015, 2371966  2372882  2373252  2374414  2384308  2388832  2393996  2395962  2396986  2401894  2420585, 2402435, 2402619, , , 2372638, 2372640, 2372641, 2402444, 2402453, 2402604, 2402628, L, 2408035, , 2420586, 0, 0, 0, 0, 0, 2420599, 2420602, L5:R5, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2408045
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2420636  2424948  2425082  2425257  2425412  2425531  2425649  2431619  2431808  2431920  2432032  2432167  2432282  2432394  2432524  2432773  2433261  2433377  2433785  2435265  2435388  2435505  2435660  2435790  2435905  2436094  2436400  2436511  2436628  2436770  2437353  2437490  2438098  2438219  2438370  2438489  2438663  2438834  2439962  2440091  2440225  2440702  2440817  2440928  2441050  2441197, , 2424772  2431430, 2425597  2441300, 2428390, 2428903, , , 2421261, 2421261, 2421262, 2428392, 2428395, 2428546, 2428905, L, 2431435, , 2441308, 0, 0, 0, 0, 0, 2441357, 2441365, L6:R4, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2431439
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2441488  2441637  2441782  2442532  2442700  2442856  2442967  2446848  2446974  2447097  2447257  2447398  2447523  2447641  2447897  2448029  2448268  2448510  2448621  2449251  2449736  2455808  2456087  2456199  2456588  2456737  2456851  2456995  2457122  2457648  2457780  2461456  2461671  2461799  2461980  2462096  2462255  2462388  2462849  2463037  2463734  2464073  2464203  2465906  2466080  2466263  2466377  2466547  2466669  2466784  2466902  2467017  2467136  2467262  2470776  2470894  2471009  2471120  2471250  2471385  2471495  2471762  2472163  2472275  2472397  2472548  2474263  2474409  2474522  2474634  2474748  2474880  2474997  2475421  2475567  2475702  2476289  2476432  2476568  2476914  2477121, , 2441494  2446784  2449055  2455936  2456446  2461533  2461754  2461847  2463557  2465660, 2442975  2448564  2449691  2456398  2457758  2461719  2461793  2462963  2464159  2477128, 2464797, 2464980, , , 2442976, 2442978, 2442980, 2464805, 2464815, 2464966, 2464990, L, 2465679, , 2477129, 0, 0, 0, 0, 0, 2477140, 2477144, L7:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2465689
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2478461  2478609  2478720  2478853  2478967  2479084  2479212  2484869  2484990  2485107  2485297  2485429  2485578  2487910  2488047  2488177  2488327  2488518  2488635  2488745  2488972  2489161  2492064  2492206  2492322  2492434  2492545  2492658  2492776  2492895  2493023  2493225  2493351  2493483  2496090  2496222  2496343  2496459  2496577  2496694  2496832  2496966  2497095  2497430  2497569, , 2478291  2484680  2487798  2491868, 2479172  2485524  2489186  2499757, 2489635, 2489806, , , 2478046, 2478047, 2478048, 2489639, 2489645, 2489796, 2489811, L, 2491878, , 2499765, 0, 0, 0, 0, 0, 2499816, 2499825, L8:R2, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2491884
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2499955  2505295  2505417  2505578  2505779  2506072  2506194  2506321  2508024  2508198  2508313  2508993  2509120  2509265  2509630  2509897  2510534  2510670  2510794  2510907  2511021  2511135  2513699  2513836  2513970  2514323  2514448  2514813  2520963  2521154  2521318  2521472  2521588  2521715  2521833  2521957  2522209  2526477  2526613  2526733  2526948  2527076  2527219  2527370  2527486  2527715  2528005  2528118  2528250  2528370  2530367  2530481  2530824  2530953  2531118  2532062  2532176  2532297  2532421  2532591  2532787  2532905  2533060  2533249  2533934  2534065  2534196  2537019  2538009  2538139  2538291  2538411, , 2504942  2509513  2513521  2514071  2520898, 2509294  2511190  2514055  2514797  2538536, 2516303  2516501, 2516477  2516989, , , 2500806, 2500807, 2500808, 2516308, 2516315, 2516466, 2516484, L, 2520911, , 2538548, 0, 0, 0, 0, 0, 2538621, 2538635, L9:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2520918
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2539121  2539738  2539871  2540963  2541075  2541223  2541374  2541592  2542490  2542666  2542809  2542920  2543046  2543870  2544049  2544169  2544346  2544457  2548917  2549040  2549165  2549339  2549465  2549577  2549692  2549811  2549927  2550219  2550353  2552370  2552519  2553064  2553214  2553350  2553475  2553630  2553806  2553977  2554089  2554237  2554385  2555843  2555962  2556108  2556614  2556766  2556930  2558905  2559029  2559159  2559269  2559413  2559525  2559714  2560104  2560246, , 2538813  2542433  2543714  2548738, 2541406  2542989  2544403  2563855, 2545982, 2546151, , , 2541407, 2541409, 2541411, 2545986, 2545990, 2546141, 2546155, L, 2548747, , 2563864, 0, 0, 0, 0, 0, 2563923, 2563934, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2548752
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2564082  2570910  2571119  2572077  2572190  2572350  2572544  2572686  2572798  2572971  2573092  2573252  2573365  2573481  2574096  2574438  2615794  2615919  2616138  2616255  2632420  2632560  2632725  2632928  2633081  2633359  2648218  2648332  2648466  2648598  2648770, 2585663  2585786  2585963  2586096  2586236  2586376  2587396  2587523  2590314  2590534  2591055  2591300  2593714  2601110  2601311  2601519  2601756  2604069  2604325  2604963  2605166  2605358  2606519  2606660  2607553  2607969  2609435  2610436  2610661  2611585  2612636  2613387  2617884  2618303  2623588  2623821  2623988  2624218  2624736  2624878  2626422  2626544  2626746  2628290  2628434  2629230  2630185  2630811  2637127  2637259  2638120  2638247  2638875  2643343  2644110  2652093  2652317  2652443  2652645  2652756  2652871  2652984  2653099  2653215  2653342  2653533  2655411  2655955  2656125  2656281  2656425  2656988  2657096  2657695  2657836  2658722  2659201, 2570593  2615565  2632247  2647992, 2574426  2616178  2633387  2648699, 2649644, 2649808, 2585032  2600677  2612509  2616996  2623233  2627422  2635276  2642585  2642908  2644694  2651730, 2593775  2611913  2613925  2618359  2627392  2630855  2638863  2642672  2644388  2644723  2659600, 2564927, 2564928, 2564929, 2649646, 2649650, 2649800, 2649811, R, 2651737, 2651741, 2659606, 0, 0, 0, 0, 0, 2659645, 2659652, L9:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2680463  2680578  2680693  2688371  2688508  2688743  2688886  2689112  2710615  2710752  2710874  2719645  2720153  2720313  2720458  2720635  2720786  2732011  2732138  2732308, 2660744  2660968  2661395  2661519  2662176  2675357  2676912  2677128  2677260  2707125  2707415  2707587  2707789  2707914  2708610  2723441  2723865  2730932  2735495  2735699  2735814  2736029  2736144  2736256  2736368  2736503  2736616  2736750  2742958  2743108  2743327  2743572  2745843  2746055  2749431  2751571  2751734  2751919  2752091  2752248  2752377  2752916  2753029  2753183, 2680235  2688158  2710410  2720167  2731891, 2680685  2689185  2710895  2720775  2732281, 2733636, 2734274, 2660243  2674668  2675747  2675826  2676030  2676585  2703974  2704489  2705374  2706946  2722621  2730567  2735006, 2662178  2675540  2675805  2675862  2676191  2677337  2704420  2705214  2705754  2708666  2724110  2730942  2753463, 2662179, 2662181, 2662182, 2733646, 2733658, 2733809, 2734285, R, 2735029, 2735040, 2753465, 0, 0, 0, 0, 0, 2753480, 2753483, L8:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
