max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   236734   237265   237655   914643   920368  1077353  1077502  1077676  1077792  1077912  1078034  1078156  1078281  1078413  1078543  1078680  1078823  1079273  1079861  1079974  1080129  1081456  1081611  1081743  1081907  1082129  1082939  1083058  1083180  1083429  1083585  1083826  1083939  1084073  1085251  1085373  1085621  1085767  1085934  1086055  1086371  1088879, 1   243276   244140   244555   244972   245196   915373   915578  1067780  1067893  1068006  1068122  1068243  1068359  1068475  1068585  1068702  1068820  1068937  1069056  1069178  1069289  1069427  1069564  1069701  1070253  1070380  1070504  1070644  1070754  1070872  1071091  1071236  1071385  1071537  1071713  1072009  1072172  1118125  1118233  1118360  1118896  1119118  1119248  1119379  1119519  1119664  1119790  1120346  1120613  1120729  1120868  1121020  1122000  1122106  1122703  1122939  1123072  1123177  1124042  1124153  1124860  1125048  1125843  1125947  1126068  1126614  1126723  1126831  1127369  1128065  1128179  1129122  1129248  1129372  1129699  1130476  1130605  1130746  1132726  1132833  1132942  1133156  1133265  1133717  1133819  1133940  1134098  1134255  1135814  1136047  1137173  1137795  1138324  1138441  1139031  1139142  1140291  1140399  1142166  1142891  1143018  1143137  1143280  1143413  1144130  1144244  1144410  1144970  1145501  1146352  1146615  1147138  1149722  1149828  1150047  1151473  1152254  1152603  1162481  1163214  1163324  1163455  1163583  1164510  1164625  1165501  1165605  1165718  1166546  1166981  1167587  1167883  1167988  1168119  1168286  1168456  1168859  1168965  1169102  1169205  1169496  1169679  1169812  1170563  1171040  1171222  1171341  1172319  1184054  1184196  1184348  1184480  1184584  1184692  1184802  1184927  1185051  1185175  1185305  1185433  1185557  1185690  1185827  1186816  1186926  1187078  1188174  1188317  1188460  1188604  1188743  1188884  1189025  1189170  1189683  1189835  1190128  1190260  1190363  1190510  1190658  1190838  1191591  1191710  1191828  1191974  1192096  1192330  1192433  1192572  1192743  1192918  1193073  1193180  1193329  1193695  1194227  1194332  1194486  1194588  1194706  1194819  1194920  1195023  1195157  1196065  1196204  1196351  1196511  1196654  1196758  1196861  1196986  1197163  1197300, 235582  1076951  1077065  1088624, 237654  1076992  1086438  1089014, 241428  1179676  1180160, 242375  1179849  1181454, 242841   243806  1067498  1072824  1117843  1137036  1145108  1147307  1150014  1151313  1151348  1152342  1152493  1162229  1170371  1170876  1183870, 243618   245243  1072208  1073385  1135990  1144934  1147103  1149924  1151052  1151331  1152201  1152386  1152512  1169752  1170560  1171268  1197366, 1072216, 1072223, 1072230, 1179679, 1179684, 1179835  1179839, 1179853, R, 1183881, 1183886, 1197379, 0, 0, 0, 0, 0, 1197565, 1197566, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1266336  1266476  1267208  1267328   126747  1267966  1268193  1268442  1268555  1268980  1269105  1269836  1270096  1270298  1270405  1270818  1271876  1271982  1272215  1272363  1272523  1272681  1272830  1273199  1273306  1273491  1273633  1273747  1274175  1274304  1274461  1275720  1277050  1277225  1277389  1278003  1278123  1278547  1278952  1279821  1279948  1280406  1280546  1281059  1281220  1281924  1282035  1282151  1282284  1283056  1283791  1284051  1284395  1284567  1285166  1285598  1285870  1286820  1286949  1287113  1287409  1287527  1287688  1287907  1288034  1288793  1289144  1289400  1289546  1289653  1290763  1290886  1291022  1291511  1291617  1291838  1291956  1292107  1292266  1292395  1292691  1292865  1293231  1294608  1297585  1299103  1300317  1301096  1301333  1302198  1304954  1305665  1305808  1307118  1307307  1307424  1307548  1307989  1308033  1308262  1308451  1309118  1309628  1309910  1310550  1310656  1310781  1311898  1312022  1312137  1312404  1312520  1312713  1313356  1313492  1313601  1313712  1313831  1313992  1314127  1314310  1314447  1314749  1314953  1316791  1316942  1317115  1317295  1319298  1319478  1319586  1319725  1319937  1320044  1320182  1320975  1321608  1326335  1326595  1326717  1326835  1327068  1327969  1328086  1328193  1329246  1329487  1329668  1329813  1329922  1330344  1330451  1330568  1330711  1331716  1331825  1332092  1333373  1333526  1333698  1333914  1334335  1334457  1334622  1334857  1335100  1335312  1336280  1336544  1337282  1337397  1338498  1338607  1339425  1340020  1340143  1340252  1342938  1343073  1343204  1343490  1343631  1343737  1344473  1344594  1345190  1345399  1346462  1346783  1346944  1347115  1347276  1347439  1347755  1347869  1348241  1348398  1348571  1348707  1349204  1349439  1350051  1350190  1350414  1350520  1351417  1351658  1351806  1352012  1352631  1352828  1357281  1357477  1358651  1358831  1360348  1360647  1362927  1364174  1364358  1364562  1364679  1364808  1365882  1366610  1370716  1370839  1370944  1371598  1371787  1371902  1372474  1372597  1372748  1372868  1372975  1373081  1374716  1374927  1376695  1376805  1377713  1377832  1379108  1379222  1380108  1380332  1381616  1381729  1381865  1382163  1382348  1382654, 1197806  1198202  1198321  1198508  1198656  1198809  1198980  1199118  1199305  1199467  1199584  1200119  1200265  1200524  1200633  1200868  1200988  1201090  1201205  1201316  1201452  1201600  1201702  1202598  1202722  1203351  1203468  1203607  1203749  1203869  1203983  1204090  1204220  1204341  1204462  1204568  1204714  1204881  1205030  1205166  1205287  1206061  1206316  1206429  1206539  1206643  1206781  1206895  1207003  1207108  1207346  1207455  1207577  1207751  1207886  1208525  1208911  1209445  1209588  1209707  1209852  1209955  1210506  1210646  1210754  1210911  1211072  1211195  1212271  1212403  1212552  1212704  1212828  1213603  1213706  1213807  1213928  1214125  1214259  1214398  1215268  1215374  1215475  1216123  1216273  1216392  1216729  1217930  1218738  1219220  1219398  1219581  1220207  1220310  1220965  1221130  1221420  1221540  1221781  1222041  1222209  1222382  1222492  1222707  1222842  1225591  1225719  1225828  1225972  1226127  1226279  1226438  1226584  1227902  1228026  1228447  1228556  1228662  1228764  1228932  1229085  1229445  1229546  1229798  1229998  1230113  1230380  1230667  1230790  1231638  1232916  1233017  1233123  1233245  1234572  1234685  1234797  1236225  1236413  1236553  1236734  1236842  1237025  1237151  1237275  1238118  1240279  1240593  1241782  1241887  1244926  1245033  1245159  1245331  1245496  1247784  1248007  1248816  1248974  1249548  1249711  1249822  1249964  1250677  1250783  1250895  1251032  1251140  1251369  1251478  1252423  1252571  1252679  1252789  1254950  1263227  1263368  1389654  1389760  1389902  1390043  1390146  1390252  1390361  1390476  1390593  1390710  1390838  1390967  1391099  1391231  1391361  1391497  1391630  1391769  1392114  1392254  1392404  1392546  1392691  1392830  1392973  1393571  1393675  1393786  1393928  1394074  1394219  1394366  1394721  1394857  1395014  1395453  1395603  1396571  1396689  1396861  1396982  1397172  1398056  1398157  1398397  1398556  1398733  1398837  1399179  1399297  1399547  1399690  1399830  1399990  1400153  1400369  1400551  1400657  1400797  1400932  1401053, 1266039  1299874  1299982  1300111  1300928  1303092  1303346  1305418  1313108  1326047  1351131  1361710  1362703  1365800  1370417, 1299012  1299908  1300038  1300506  1302179  1303287  1304942  1312778  1321695  1350743  1361515  1361790  1365485  1366941  1382612, 1387176, 1387694, 1197604  1199981  1202174  1202366  1202479  1205855  1208735  1218583  1231342  1236060  1240867  1245227  1245383  1263002  1389459, 1199596  1202142  1202242  1202377  1205527  1208079  1218037  1230879  1234818  1240538  1245198  1245367  1255040  1263306  1401215, 1199598, 1199600, 1199602, 1387184, 1387193, 1387343  1387351, 1387703, R, 1389477, 1389487, 1401218, 0, 0, 0, 0, 0, 1401242, 1401246, L0:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1432520  1432673  1435825  1435945  1437415  1437560  1437681  1437883  1438580  1438708  1438843  1439847  1439953  1440337, 1401515  1401658  1401944  1402279  1402450  1402569  1402672  1402802  1402963  1403119  1403341  1403444  1404203  1404424  1404543  1404694  1404847  1404963  1405295  1405575  1405723  1405878  1406005  1406354  1406457  1406558  1406704  1406871  1406975  1407661  1408025  1408249  1408421  1408656  1408761  1408891  1409042  1409280  1409384  1409922  1410100  1410240  1410386  1410535  1410976  1411086  1411196  1411332  1411522  1411641  1411810  1411917  1412296  1412425  1412571  1412734  1412836  1413058  1413677  1414112  1414226  1414354  1414484  1414657  1414914  1415024  1415164  1415374  1415679  1416104  1416246  1416388  1416545  1416699  1416854  1416969  1417653  1417790  1418227  1418864  1418991  1419135  1419278  1419437  1419603  1419709  1420070  1420174  1420289  1420459  1420565  1420730  1421095  1421659  1421790  1421938  1422065  1423398  1423508  1423639  1423778  1423954  1424124  1424247  1424617  1424721  1424833  1424998  1425109  1425258  1426325  1426797  1426906  1427020  1427180  1427343  1427496  1427973  1428088  1428216  1428446  1444584  1444722  1444836  1445123  1445234  1445336  1445518  1445659  1446034  1446177  1446355  1446474  1446613  1446752  1446864  1447899  1490211  1490348  1490465  1490567  1490669  1490808  1490916  1491029  1491177  1491289  1491403  1491517  1491638  1491755  1491873  1491994  1492119  1492242  1492360  1492494  1492621  1492758  1492906  1493038  1493169  1493298  1493431  1493565  1493697  1493831  1493971  1494110  1494259  1494402  1494556  1494703  1494856  1495119  1495263  1495383  1495490  1495732  1495835  1495973  1496076  1496194  1496320  1496552  1496680  1496798  1496911  1497061  1497209  1497315  1497422  1497535  1497967  1498074  1498236  1498340  1498467  1498603  1498747  1498893  1499047  1499212  1499354  1499494  1500083  1500198  1500341  1500493  1500659  1500881, 1432164  1435646  1478770, 1432813  1440443  1478998, 1485973, 1487250, 1401407  1403539  1404004  1407324  1407454  1409768  1409938  1410092  1413526  1417351  1417412  1417489  1425457  1425616  1425788  1425968  1426129  1444366  1489895, 1403509  1403633  1407269  1407398  1409755  1409823  1409985  1413075  1417066  1417371  1417447  1425410  1425498  1425658  1425839  1426068  1428471  1447869  1501324, 1403511, 1403513, 1403516, 1485986, 1485999, 1486150  1486162, 1487264, R, 1489922, 1489935, 1501333, 0, 0, 0, 0, 0, 1501392, 1501402, L0:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1501651  1502368  1502495  1502627  1502773  1502884  1503412  1503521  1503671  1503785  1503919  1504071  1504223  1504383  1504535  1504644  1505290  1505482  1505587  1506221  1506326  1506458  1506565  1506684  1506835  1506980  1507106  1507233  1507344  1507832  1508050  1508677  1508815  1508956  1509112  1509268  1509433  1510061  1510388  1510592  1510733  1510848  1511118  1511396  1511502  1511642  1511745  1511866  1512018  1512125  1512414  1513235  1513338  1513440  1513626  1514802  1514905  1515017  1515152  1515262  1515406  1515526  1517353  1517968  1518076  1518196  1518343  1518454  1518860  1518965  1519067  1519270  1519513  1519615  1519728  1519856  1520482  1520596  1520863  1520968  1521073  1521184  1521296  1521702  1521803  1521916  1522026  1522170  1522319  1522425  1522531  1522635  1522767  1523399  1523506  1523714  1523969  1524080  1524251  1524459  1525065  1525184  1525318  1525466  1525585  1526756  1526941  1527713  1527834  1527975  1528117  1528265  1528423  1528610  1528776  1529009  1529391  1529501  1529656  1530374  1530476  1530579  1530684  1530820  1530968  1531091  1531286  1531634  1531867  1531979  1532082  1532203  1532831  1532967  1533132  1533269  1533429  1533541  1534280  1534424  1534563  1534713  1535036  1535176  1535283  1535440  1535699  1536557  1536785  1536890  1537575  1537719  1537825  1537951  1538107  1538268  1538447  1538563  1538785  1539218  1539350  1539724  1539841  1540000  1540151  1540315  1540422  1540838  1541179  1541305  1541449  1541602  1541760  1541948  1542122  1542226  1542367  1542475  1542646  1543099  1543634  1543756  1543909  1544071  1544192  1545014  1545120  1545233  1545366  1545500  1546659  1546763  1546928  1547073  1547235  1547356  1547855  1548000  1548110  1548215  1548372  1548977  1549078  1549705  1549816  1549961  1550550  1550679  1551137  1551332  1551436  1551639  1552133  1552269  1553748  1554524  1554630  1554744  1554873  1555271  1555399  1556662  1556833  1556994  1557161  1557489  1557631  1557799  1557900  1558106  1558932  1568898  1569004  1569116  1569232  1569508  1569620  1569733  1569846  1569970  1570103  1570230  1570360  1570492  1570623  1570758  1570902  1571045  1571188  1571330  1571471  1571615  1571762  1571912  1572188  1572336  1572486  1572633  1572786  1572928  1573080  1573231  1573361  1573521  1573669  1573816  1573942  1574145  1574495  1574598  1574711  1574854  1575002  1575148  1575297  1575451  1575855  1575981  1576565  1576709  1576845  1577007  1577128, , , 1566822, 1567029, 1501547  1505010  1507547  1507701  1507852  1509549  1509710  1509858  1512808  1516144  1516271  1516640  1516839  1517060  1519822  1520273  1522931  1523240  1525759  1526724  1529207  1531556  1531686  1535556  1535800  1535952  1536113  1539093  1542781  1542947  1558495  1568698, 1504893  1507498  1507593  1507819  1509518  1509676  1509804  1512270  1515633  1516235  1516354  1516804  1517000  1519779  1519849  1522884  1522950  1525625  1525813  1529105  1531207  1531669  1535428  1535574  1535831  1536018  1538807  1542766  1542869  1558188  1558970  1577315, 1504895, 1504898, 1504901, 1566834, 1566847, 1566998  1567011, 1567041, R, 1568724, 1568737, 1577321, 0, 0, 0, 0, 0, 1577361, 1577369, L0:R4, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1578099  1578219  1578691  1578826  1578967  1579078  1579308  1579437  1579600  1579722  1580303  1580461  1580563  1580689  1580843  1580997  1581116  1581773  1582391  1582519  1582629  1582750  1582888  1583028  1583171  1583876  1584088  1584338  1584459  1584572  1584693  1584833  1585429  1585585  1585714  1585847  1585949  1586796  1587566  1587684  1587844  1587948  1588092  1588239  1588379  1588529  1588732  1588996  1589105  1589569  1590200  1590314  1590438  1590566  1590704  1591333  1591435  1591624  1591754  1591864  1592036  1592451  1592620  1593504  1593608  1593716  1593844  1594000  1594161  1594315  1594858  1595140  1595902  1596169  1596404  1597796  1597906  1598049  1598165  1599472  1599591  1599806  1599930  1600276  1600798  1609859  1609992  1610128  1610260  1610380  1625524  1625712  1625818  1636029  1636133  1636243  1636346  1636450  1636556  1636676  1636788  1636898  1637009  1637124  1637244  1637367  1637491  1637618  1637751  1637884  1638029  1638175  1638317  1638456  1638732  1638853  1638987  1639091  1639563  1639666  1639794  1640031  1640174  1640295  1641276  1641407  1641528  1641641  1641778  1641926  1642043, 1605452, 1605615, 1634151, 1634437, 1577472  1577997  1581433  1583726  1583761  1586600  1589294  1589429  1592722  1595223  1600558  1601743  1609618  1619830  1625466  1635852, 1577568  1581181  1583205  1583750  1586013  1589004  1589391  1592365  1594441  1600106  1600768  1602067  1610587  1620023  1625861  1642104, 1581184, 1581187, 1581190, 1634155, 1634161, 1634311  1634315, 1634441, R, 1635861, 1635867, 1642113, 0, 0, 0, 0, 0, 1642174, 1642186, L0:R5, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1642333  1642451  1642593  1642700  1643510  1643650  1643780  1643930  1644041  1644800  1645036  1645178  1645300  1645965  1646095  1646231  1646363  1646499  1646643  1646787  1646948  1647082  1647680  1647902  1648463  1648597  1648736  1648876  1649821  1651925  1652051  1658851  1658959  1659095  1659196  1659309  1659424  1659539  1659660  1659782  1659905  1660036  1660171  1660310  1660449  1660584  1660722  1660861  1661002  1661137  1661269  1661412  1661558  1661709  1661857  1662006  1662147  1662284  1662429  1662583  1662685  1662848  1662975  1663452  1663553  1663656  1663758  1663886  1664022  1664232  1664351  1664474  1664639  1664794  1664963  1665081  1665189  1665315  1665417  1665852  1666081  1666195  1666337  1666495  1666628  1667340  1667446  1667547  1667669  1667825  1667986  1668098, , , 1656918, 1657102, 1642339  1647551  1647692  1648953  1649361  1649615  1658668, 1646960  1647577  1648932  1648965  1649441  1652342  1668157, 1646963, 1646966, 1646970, 1656924, 1656932, 1657083  1657090, 1657109, R, 1658682, 1658691, 1668159, 0, 0, 0, 0, 0, 1668174, 1668177, L0:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1668308  1668846  1668952  1669566  1669676  1669782  1669886  1669999  1670147  1670295  1671244  1671351  1671460  1672137  1672279  1672414  1672554  1672701  1672854  1673030  1673166  1673380  1674026  1674699  1674817  1674956  1675092  1675269  1675411  1675513  1675706  1676369  1676747  1676849  1676957  1677089  1677217  1677335  1677533  1678035  1678418  1678673  1678778  1678928  1679075  1679233  1679394  1679511  1679865  1679968  1680118  1680260  1680407  1680570  1680686  1680878  1681116  1681521  1681863  1681968  1682080  1682186  1682302  1683497  1683604  1683721  1683866  1684053  1684240  1689964  1690111  1690388  1699044  1699156  1699257  1699372  1699511  1699615  1699731  1699846  1699965  1700089  1700217  1700348  1700486  1700630  1700769  1700916  1701119  1701262  1701398  1701539  1701670  1701787  1701901  1702302  1702442  1702593  1702743  1702898  1703254  1703358  1703578  1704069  1704261  1704368  1704479  1704613  1705247  1705365  1705506  1705646  1705803  1705955  1706089  1706191  1706660  1706860  1707526  1707633  1707735  1707866  1707972  1708091  1708245, , , 1696019  1696881, 1696184  1697240, 1668279  1668408  1668551  1670863  1673708  1673838  1675620  1675700  1676157  1677941  1678092  1678240  1680995  1681293  1682472  1682605  1689674  1698873, 1668305  1668464  1670321  1673446  1673750  1675576  1675640  1675719  1677525  1678063  1678220  1680956  1681271  1682403  1682520  1684167  1690511  1708260, 1670323, 1670326, 1670329, 1696021, 1696023, 1696174  1696176, 1696186, R, 1698879, 1698883, 1708270, 0, 0, 0, 0, 0, 1708331, 1708342, L0:R7, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1709189  1709527  1709633  1709752  1710091  1710219  1710341  1710462  1710612  1710714  1710931  1711419  1712038  1712199  1712333  1712469  1712600  1714981  1715087  1715190  1715318  1715438  1715996  1716372  1716492  1716703  1716847  1716962  1717067  1717415  1717560  1717666  1717804  1717942  1718087  1718231  1718426  1718959  1719206  1719412  1719999  1720129  1720265  1720410  1720581  1720697  1720845  1721452  1721586  1722288  1722398  1722564  1722706  1722864  1723009  1723186  1723648  1724270  1724386  1724559  1724715  1725127  1725561  1725945  1726851  1732316  1732432  1732574  1732712  1732831  1732988  1733108  1733225  1733346  1733474  1733608  1733755  1733895  1734038  1734402  1734536  1734668  1734817  1735237  1735341  1735472  1735623  1735813  1735932  1736083  1736323  1736479  1736605  1736720  1737063  1737167  1737316  1737544  1737685  1738260  1738396  1738892  1738998  1739143  1739260  1739380  1739528  1739633, , , 1730505, 1730788, 1708506  1708581  1708838  1708953  1708973  1711055  1711124  1714069  1715793  1718627  1718762  1720962  1721114  1723149  1723309  1723449  1724977  1726337  1732149, 1708563  1708605  1708918  1708960  1710942  1711105  1712614  1715551  1718549  1718659  1720921  1721017  1723129  1723203  1723347  1724934  1726190  1726380  1739788, 1710945, 1710949, 1710952, 1730506, 1730508, 1730659  1730661, 1730790, R, 1732153, 1732156, 1739796, 0, 0, 0, 0, 0, 1739846, 1739854, L0:R8, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1740260  1740896  1741032  1741169  1741320  1741423  1741547  1742032  1742211  1742939  1743090  1743227  1743371  1743848  1743972  1744113  1744291  1744409  1745068  1745650  1745758  1745884  1746013  1746153  1746297  1746467  1746912  1747255  1747390  1747530  1747680  1747844  1747965  1748100  1748207  1748319  1748491  1748657  1748772  1748952  1749184  1749346  1749529  1750677  1750833  1750960  1751099  1751244  1751396  1751556  1751766  1751875  1752556  1753206  1753335  1753475  1753640  1753775  1753884  1754530  1754635  1754766  1754905  1755060  1755253  1755365  1756105  1756219  1756348  1756450  1756581  1756731  1757429  1758030  1758141  1758261  1758412  1758518  1758756  1760203  1760310  1760554  1760674  1761099  1761240  1761351  1761471  1761590  1761805  1762460  1762844  1762983  1763156  1763298  1763450  1763596  1763702  1763930  1764099  1764269  1764662  1766480  1766585  1766697  1766833  1766973  1767136  1767438  1767574  1768004  1768680  1768926  1770297  1770401  1770509  1770650  1770762  1771542  1771655  1779111  1779269  1779377  1779483  1779648  1779764  1779947  1780065  1780187  1780316  1780448  1780591  1780725  1780865  1781008  1781157  1781303  1781439  1781579  1781725  1781870  1782013  1782160  1782303  1782445  1782589  1782730  1782874  1783028  1783295  1783410  1783848  1783959  1784083  1784191  1784339  1784473  1784721  1784947  1785059  1785194  1785343  1785485  1785736  1785876  1786066  1786191  1786554  1786893  1787031  1787170  1787319  1787551  1787666  1787777  1788192  1788889  1789055  1789185  1789331  1789498  1789643  1789789, , , 1775700, 1775881, 1739980  1741756  1741858  1744648  1744696  1744784  1746437  1746580  1752368  1757197  1758931  1767762  1771793  1778922, 1741668  1741799  1744601  1744669  1744764  1746410  1746520  1751741  1756599  1758881  1767615  1771759  1771837  1789947, 1741669, 1741671, 1741673, 1775706, 1775713, 1775863  1775869, 1775887, R, 1778936, 1778943, 1789948, 0, 0, 0, 0, 0, 1789960, 1789963, L0:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , 
