max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   130617   130720   130834   130956   131128   131241   131433   131549   142056   142502   142700   143344   143602   143735  3061201  3094943  3096282  3096402, 1, 140796   141667  3060899  3061108  3094740  3094848  3096140, 141023   144047  3061092  3061163  3094834  3095062  3096420, 149138  3130653, 150611  3131479, 151293   151743   152291  3086279  3123375  3139866, 151644   152070   153669  3086911  3123705  3144502, 3058459, 3058463, 3058467, 3130660, 3130669, 3130820  3130827, 3131487, R, 3139883, 3139892, 3144510, 0, 0, 0, 0, 0, 3144566, 3144576, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3157842  3157981  3159266  3159379  3160071  3160281  3160433  3160572  3183757  3183946  3184934  3185067  3185196  3185303  3204308  3204477  3205834  3205950  3206859  3206967  3222175  3222283  3226661  3227710, , 3157426  3157584  3159079  3160099  3160169  3183559  3184730  3204078  3204188  3205165  3205660  3206679  3222002  3226464, 3157460  3157928  3159416  3160130  3160402  3183952  3185335  3204150  3204539  3205292  3205970  3206976  3222274  3226687, 3230447, 3230691, 3177916  3179307  3194150  3196424  3196898  3197109  3212612  3234412, 3178457  3180729  3194424  3196886  3196926  3197169  3213125, 3145676, 3145676, 3145677, 3230457, 3230470, 3230621  3230632, 3230702, R, 3234435, , , 1, 0, 0, 0, 1, 3234549, 3234563, L0:R2, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3234533, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3247181  3247305  3248788  3248893  3249051  3249168  3249688  3249839  3249983  3250113  3250944  3251087  3251207  3251385  3251504, , 3246929  3248539  3248706  3249470  3250757, 3247250  3248620  3249166  3250054  3251460, 3261544, 3262047, 3272889, 3234875, 3235486, 3235487, 3235488, 3261548, 3261554, 3261705  3261710, 3262052, R, 3272899, , , 1, 0, 0, 0, 1, 3272958, 3272966, L0:R3, 33.33, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3272949, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3287619  3287720  3287878  3288033  3288150  3288271  3288402  3289259  3290188  3292275  3292397  3292887  3298668  3298921  3299542  3309688  3309831  3309963  3310129  3322903  3323014  3323209  3323541, , 3287180  3287276  3292044  3296831  3309387  3322535  3322570, 3287195  3290221  3292412  3297890  3310064  3322554  3323619, 3327277, 3327627, 3318035  3319270  3331142, 3273413  3318952  3319519, 3273561, 3273562, 3273563, 3327283, 3327291, 3327442  3327450, 3327634, R, 3331158, , , 1, 0, 0, 0, 1, 3331236, 3331246, L0:R4, 25.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3331225, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3375934  3411359  3411505  3411683  3411816  3412113  3436769  3436969  3503124  3503230  3503332  3503459  3503602  3503719  3503838  3503960  3504062  3504197  3504329  3504509  3504646  3504778  3504908  3505059  3505202  3505344  3505476  3505589  3505712  3505814  3505936  3506078  3506242  3506421  3506621  3507038  3507163  3507310  3508022  3508187  3508322  3508504  3508666  3508862  3509185  3509306  3509558  3509742  3510126  3510270  3510921  3511058  3511193  3511345  3511508  3511642  3512266  3512375, , 3374426  3375813  3411111  3436487  3448129  3502787, 3374732  3375967  3412108  3437016  3448185  3512381, 3496701, 3496943, 3331631  3331902  3332295  3332386  3334222  3340828  3372207  3402434  3433472  3485662  3491404  3492100, 3331477  3331740  3332077  3332376  3333865  3334252  3341262  3372732  3402836  3433837  3486234  3491985  3492273, 3332078, 3332080, 3332081, 3496709, 3496718, 3496869  3496878, 3496951, L, 3502804, , 3512383, 0, 0, 0, 0, 0, 3512395, 3512398, L1:R4, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3502814
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3513851  3516856  3518075  3518276  3518395, , 3513631  3513919  3516684  3516747  3518191, 3513893  3514050  3516739  3516825  3518387, 3523640  3526316, 3523957  3526732, 3530795, 3543897, 3513432, 3513433, 3513434, 3523643, 3523647, 3523798  3523801, 3523961, R, 3530804, 3530808, 3543902, 0, 0, 0, 0, 0, 3543934, 3543941, L1:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3554827  3554949  3555258  3555405  3565277  3565732  3565836  3565946  3567386  3567534  3567695, , 3554641  3565014  3567217, 3555414  3566059  3567509, 3570684  3573620, 3570916  3573815, 3544424  3549658  3551671  3561157  3562168  3562400  3576739, 3544687  3551639  3551897  3561859  3562199  3562524, 3544687, 3544689, 3544690, 3570690, 3570696, 3570847  3570852, 3570922, R, 3576753, , , 1, 0, 0, 0, 1, 3576820, 3576828, L1:R6, 42.86, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3576810, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3590577  3590731  3590938  3591392  3592958  3594814  3594975  3595115  3595437  3595554  3616817  3616974  3617156, , 3590321  3592828  3594506  3616637, 3591553  3593006  3595634  3617258, 3620382  3622700, 3620641  3623115, 3584686  3587664  3597875  3599340  3626643, 3577262  3585518  3588119  3598274  3599596, 3577559, 3577560, 3577561, 3620387, 3620393, 3620544  3620549, 3620647, R, 3626656, , , 1, 0, 0, 0, 1, 3626725, 3626733, L1:R7, 37.50, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3626715, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3640647  3640777  3640951  3641156  3647644  3647851  3675525  3675639  3675754  3675908  3676213  3677000  3677299  3677594, , 3640480  3647443  3674401  3674836  3675401  3676850  3679097, 3641194  3647899  3674745  3675142  3676143  3677656  3679190, 3682640, 3682827, 3627264  3638350  3650067  3651261  3652146  3690853, 3627172  3627316  3638830  3650938  3651432  3652495  3704006, 3627492, 3627493, 3627494, 3682647, 3682655, 3682806  3682813, 3682834, R, 3690868, 3690876, 3704014, 0, 0, 0, 0, 0, 3704066, 3704075, L1:R8, 44.44, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3710448  3710552  3710702  3710848  3730268  3730376  3730567  3750086  3750315  3768363  3768469  3768591  3768752  3768861  3786559  3786735  3792759  3792901  3845254  3845394  3845523  3845625  3869184  3869387  3869686  3870098, , 3710340  3729964  3749797  3752542  3768177  3786358  3787753  3792526  3845071  3846437  3868926  3869529, 3710994  3730852  3750519  3752803  3769270  3786784  3787975  3792923  3845667  3846526  3869497  3870050, 3876614  3881367  3881525  3881641  3884295, 3876817  3881399  3881564  3883802  3888578, 3705143  3707392  3716480  3740659  3755702  3756743  3780079  3783883  3836988  3849126  3866143, 3705387  3708386  3716794  3741301  3756289  3757247  3780585  3784554  3837558  3849713  3866540, 3704764, 3704765, 3704765, 3876625, 3876637, 3876788  3876800, 3876830, , , , , 1, 1, 0, 0, 0, 3891843, 3891846, L1:R8, 44.44, 000(1)1, 000(1)1, 204, no_go, 3891838, 
