max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, L_reward_ts, well_off_ts, R_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    12720   428742   428861   429135   429249   429384   429500   453941   472488   472605   473036   473793   474018   474147   474273   482963   483428   489265   704175   704438  1687080  1697906  1895398, 1    18962   430856   431736   431961   461261   474962   475608   476067   497248  1688523  1688725  1688851  1849536  1849832  1849969, 6744  448946  483229, 12712  453904  489235, 14808   456164   492665  1847674  1847906  1848165, 18935   461238   497218  1847695  1848016  1850167, 1707170, 1707177, 1707184, 1898077, 1898085, 1898094, 1898245  1898253, 1899136, 1899145, 204, no_go, 1, 1, 0, 0, 0, 1914213, 1914225, 1914235, L0:R0, 0.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1942468  1942697  1942816  1942952  1943093  1943218  1943361  1943498  1943611  1943764  1943907  1944030  1944163  1944299  1944433  1944647  1944849  1945306  1945525  1945643  1945762  1945892  1946017  1946179  1946326  1946437  1946554  1946668  1946805  1946916  1947030  1947143  1947267  1947401  1947542  1947659  1947802  1947955  1948068  1948220  1948381  1948512  1948640  1948777  1948931  1949077  1949190  1949330  1949475  1949624  1949801  1949965  1950101  1950232  1950360  1950554  1950697  1950876  1950992  1951124  1951257  1951444  1951597  1951742  1951889  1952018  1952134  1952258  1952393  1952541  1952698  1952868  1952991  1953108  1953231  1953428  1953593  1953760  1956292  1956413  1956530  1956654  1956772  1956941  1957080  1957200  1957335  1957452  1957580  1957713  1957895  1958181  1958417  1958541  1958671  1958804  1959036  1959150  1959265  1959410  1959570  1959874  1960035  1960200  1960399  1960549  1960712  1960827  1960956  1961077  1961213  1961330  1961479  1961601  1961760  1961931  1968088  1968203  1968315  1968425  1968539  1968669  1968798  1968925  1969040  1969187  1969330  1969466  1969613  1969771  1969926  1970071  1970227  1970373  1970523  1970670  1970838  1970995  1971203  1971333  1971497  1971665  1971837  1972008  1972176  1972330, , 1942255  1950331  1951717  1955930  1967670, 1950308  1951688  1953736  1961871  1972455, , , 1915232, 1915233, 1915234, 1965843, 1965845, 1965849, 1966000  1966003, 1966012, 1966015, , , 0, 0, 0, 0, 0, , 1972510, 1972519, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 1967677, 1967681, 1972462, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1972635  1989265  1989383  1989496  1989652  1989764  1989913  1990039  1990154  1990299  1990416  1990528  1990638  1990761  1991437  1991555  1991670  1991783  1991899  1992037  1992178  1992343  1992482  1992601  1992728  1992877  1992998  1993135  1993283  1993431  2008564  2008684  2008809  2008933  2009082  2009234  2009367  2009487  2009674  2009801  2009923  2010038  2010330  2010642  2010891  2011012  2011126  2011253  2011375  2011526  2011652  2011841  2100812  2100952  2101064  2101183  2101329  2101457  2101594  2101712  2101853  2101977  2102106  2102252  2102392  2102528  2102676  2102819  2102963  2103108  2103255  2103409  2103525  2103975  2104103  2104223  2104361  2104499  2104704  2104835  2104951  2105082  2105200  2105356  2106036  2106301  2108262  2108427  2108548  2108659, 2036086  2036274  2036436  2036572  2036707  2036842  2036964  2037095  2037221  2037335  2037455  2037576  2037696  2037822  2037956  2038087  2038211  2038336  2038511  2038646  2038788  2038927  2039075  2039220  2039363  2039510  2039653  2039803  2039938  2040094  2040452  2040673  2040832  2040986  2041135  2041297  2041640  2041759  2041915  2042072  2042218  2042522  2042670  2042822  2043186  2043316  2043476  2043651  2049144  2049411  2049560  2049708  2049879  2050096  2130480  2130769  2130891  2131003  2131121  2131237  2131366  2131492  2131617  2131747  2131872  2131997  2132122  2132253  2132386  2132515  2132652  2132814  2132928  2133074  2133222  2133372  2133657  2133801  2133944  2134099  2134242  2134383  2134526  2134693  2134849  2135004  2135154  2135277  2135450  2135600  2135740  2135892  2136042  2136216  2137009  2139484  2139924  2140216  2140571  2140741  2140863  2142755  2142946  2143069  2143265  2147761  2148049  2148193  2148665  2148823  2149003, 1988985  2008313  2100600  2100838  2105707  2106082  2108005, 1993423  2011920  2100794  2105291  2106024  2106115  2108695, 2035508  2048458  2130091, 2043915  2050378  2149012, 1973324, 1973325, 1973326, 2128065, 2128072, 2128080, 2128231  2128239, 2128258, 2128266, , , 0, 0, 0, 0, 0, , 2149031, 2149036, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 2130107, , 2149014, 2130116
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2153687  2153800  2153919  2154036  2154174  2154323  2154440  2154678  2154797  2154933  2155063  2155200  2155357  2155507  2155774  2158402  2159006  2159118  2159256  2159375  2159486  2159600  2159723  2160020  2213045  2213184  2213322  2213444  2213564  2214130  2214244  2214359  2214522  2214875  2270693  2270968  2271118, 2163677  2163919  2164037  2164152  2164384  2164523  2165092  2165306  2165435  2165570  2165709  2165851  2165995  2166140  2170651  2175472  2175792  2175939  2183497  2183636  2184270  2184389  2185174  2185316  2185465  2186150  2186274  2187396  2187706  2187872  2188022  2188168  2189230  2294042  2294242  2294372  2294736  2294859  2295095  2295284  2295418  2295558  2295736  2296327  2296471  2296616  2296759  2297439  2297559  2297914  2299629  2299942  2300349  2300985  2301126  2301261  2303298  2303775, 2153582  2158914  2212862  2270539, 2155462  2159808  2214829  2271153, 2163149  2179548  2179737  2180168  2181198  2182905  2221091  2293419  2293672  2299201  2299335, 2175898  2179647  2180126  2180442  2181513  2189293  2221496  2293611  2297903  2299273  2303723, 2149719, 2149719, 2149720, 2312662  2325252, 2312666, 2312670, 2312821  2312825, 2313925  2325842, 2313929, 204, no_go, 1, 1, 0, 0, 0, 2328968, 2328976, 2328983, L1:R1, 100.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2360137  2360279  2360406  2360528  2360679  2360824  2360974  2361103  2362191  2362347  2363191  2363322  2363469  2363819  2363952  2364088  2364214  2364347  2364478  2364591  2364816  2364963  2365102  2365222  2365336  2365453  2365564  2365724  2365855  2365973  2366106  2366679  2366835  2452471  2501279  2502083  2502210  2502349  2502475  2502602  2502727  2502864  2502979  2503603  2503716  2503833  2503959  2504136  2504257  2504369  2504492  2504635  2504787  2505127  2505260  2505399  2505555  2505668  2505785  2505990  2506238  2506352  2506964  2507104  2507258  2507380  2507492  2507924  2508043  2508176  2508510  2509017  2509156  2509277  2513343  2513471  2513640  2513785  2514161  2514307  2514442  2514605  2514726  2515129  2515260  2515375  2515510  2515800  2515943  2516086  2516245  2516633  2516754  2516889  2517351  2517492  2517635  2517763  2517909  2518023  2518136  2518767  2518879  2519007  2519119  2519269  2519428  2519541  2519721  2519887  2520044  2520222  2520404  2521133  2521256  2521435  2521588  2521724  2521851  2522035  2522515  2553273  2555166  2555301, 2373273  2373395  2373922  2374055  2374197  2374344  2374946  2375141  2375282  2375739  2376403  2376538  2377072  2377399  2378139  2378255  2383689  2383950  2384182  2384375  2384515  2384649  2384777  2385105  2385334  2386017  2386247  2386409  2386870  2387013  2387857  2389736  2390163  2390324  2390927  2449589  2450327  2450538  2450678  2450837, 2360049  2361036  2361765  2362106  2363290  2363724  2452273  2501858  2501998  2511292  2513101  2518855  2546507, 2360997  2361144  2361896  2363218  2363517  2366779  2452535  2501943  2509208  2511444  2518810  2522687  2546528, 2372250  2383220  2448852  2448912  2449033  2451045, 2378210  2390896  2448882  2448982  2450964  2451115, 2329523, 2329524, 2329524, 2547798  2556877  2556997  2557887, 2547810, 2547824, 2547975  2547988, 2548007  2556928  2557675  2557961, 2548021, 204, no_go, 1, 1, 0, 0, 0, 2563039, 2563044, 2563048, L1:R1, 100.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2578091  2578205  2578397  2578524  2579162  2579351  2579485  2579656  2579782  2580425  2580785  2580928  2581036  2581170  2581328  2581851  2582111  2582795  2583752  2583928  2584077  2585035  2585399  2585543  2585694  2585852  2586013  2586167  2586322  2587053  2587746  2587972  2588204  2588375  2589526  2589672  2590026  2590380  2590894  2591807  2591963  2592123  2592311  2592466, , , 2577691  2594764, 2592544  2594918, 2563690, 2563691, 2563692, 2610345, 2610353, 2610360, 2610511  2610519, 2610532, 2610539, 204, no_go, 1, 1, 0, 0, 0, 2625596, 2625607, 2625615, L1:R1, 100.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2644658  2644795  2644920  2645070  2645206  2645323  2645440  2645794  2645912  2646024  2646135  2646273  2646410  2646983  2647099  2647226  2647471  2647610  2647727  2647844  2648045  2648178  2648318  2648437  2648586  2648696  2648824  2648939  2649052  2649201  2649357  2649879  2650037  2650802  2650986  2651119  2651299  2651416  2651632  2651761  2651890  2652005  2652126  2652271  2652437  2652600  2652761  2652928  2653321  2653432  2653970  2654085  2654228  2654391  2654567  2654734  2654897  2674236  2674373  2674528  2674658  2675122  2675255  2675369  2675536  2675682  2675878  2676005  2676162  2676322  2676827  2676946  2677074  2677190  2677314  2677744  2677869  2677996  2678123  2678237  2678621  2678757  2678878  2679239, 2629573  2632317  2632496  2632633  2632771  2632915  2633460  2633614  2705957  2706174  2706733  2706948  2707086  2707650  2707809  2707935  2708133  2708247  2708355  2708466  2708583  2708698  2708825  2708947  2709071  2709196  2709321  2709453  2709586  2709731  2709869  2709986  2710121  2711887  2712200  2712408  2712570  2712721  2712836  2712966  2713536  2713706  2713934  2714103  2714892  2716288  2716701  2716830  2717390  2718262  2718894  2719425  2719662  2720447  2720620  2720800  2721766  2722578  2722748  2723178  2723414  2723646  2724087  2724541  2727340  2727483  2727842  2727961  2728512  2728834  2729245  2733422  2733686  2734380  2734566  2734739  2734874  2735032  2735183  2735321  2735804  2736033  2736354  2736481  2736690  2736803  2737077  2737205  2737323  2737603  2737750  2738211  2738401  2738671  2738809  2739108  2739241  2740930  2741111  2741306  2741686  2741908  2742515  2742678  2742824  2743621  2743783  2744026  2744205  2744318  2744845  2745015  2745154  2745330  2747564  2747837  2750923  2751096  2751258  2751401  2751555  2751750  2751945  2752727  2753080  2753241  2753397  2753558  2754309  2755656  2755823  2756014  2756173  2761984  2762481  2762814  2763117  2763328  2763484  2764089  2764221  2765170  2765315  2765472  2765589  2766276  2766441  2767284  2767536  2767690  2768039  2768195  2768524  2769911  2770070  2770286  2770442  2770648  2770811  2770990  2771183  2771350  2771555  2771690  2772197  2772446  2773466  2773621  2775964  2776199  2776654  2776816  2777819  2778683  2781065  2781279  2781425  2781679  2781847  2781984  2782874  2783116  2783446  2784056  2784385  2784622  2784740  2784925  2785142  2785308  2785473  2785675  2786001  2786330  2786864  2787036  2787194  2788495  2790286  2790505  2790942  2791065  2791214  2791364  2791826  2792057  2792408  2792923  2793065  2793208  2793552  2795724  2795953  2796108  2796324  2796694  2796851  2797008, 2644566  2673990  2698274, 2654921  2679258  2698336, 2628190  2628622  2628917  2705195  2721384  2726447  2729705  2733123  2740577  2754703  2756434  2761484  2774829  2775251  2775362  2775474  2780229  2780331  2780525  2789481  2794102  2794261  2795144  2795208  2844259, 2628263  2628726  2634712  2721372  2724849  2729490  2729724  2740518  2754671  2756208  2756676  2774415  2774868  2775309  2775451  2780193  2780246  2780425  2788503  2794081  2794119  2794358  2795180  2797159, 2626098, 2626099, 2626099, 2829083, 2829088, 2829095, 2829245  2829251, 2829262, 2829268, 204, no_go, 1, 1, 0, 0, 0, 2844328, 2844339, 2844347, L1:R2, 100.00, 000(1)1, 000(1)1, R, 2844272, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2852062  2852249  2852389  2852588  2853221  2853340  2853573  2853812  2853942  2854054  2854167  2854302  2854419  2854540  2854694  2854863  2855112  2855243  2855387  2855506  2855622  2855817  2855948  2856074  2856202  2856793  2856922  2857032  2857159  2857341, 2844683  2845290  2845430  2845891  2846033  2846173  2846360  2846810  2846953  2847098  2847746  2847896  2848043  2848205  2848803  2848975  2849148  2849714  2849868  2866847  2867380  2867502  2867631  2867755  2867879  2868002  2868127  2868252  2868370  2868519  2868656  2869363  2869622  2869844  2870044  2870211  2872131  2872863  2873001  2873230  2873387  2873507  2873650  2873782  2874427  2874591  2875088  2875346  2875520  2875988  2876310  2876572  2876715  2877365  2877523  2877710  2877877  2878036  2878619  2879232  2879848, 2851890  2852019  2853068  2853414  2853696  2853838, 2851938  2852599  2853284  2853533  2853762  2857298, 2849920  2866377, 2849891  2849959  2880004, 2849893, 2849897, 2849900, 2865241, 2865250, 2865260, 2865411  2865420, 2865436, 2865446, , , 0, 0, 0, 0, 0, , 2880022, 2880026, L1:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 2866398, , 2880006, 2866408
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
