max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   884112  1011162  1011268  1011378  1011483  1011671  1011777  1011987  1012103  1012220  1012339  1012460  1012593  1012753  1012892  1013030  1013161  1013308  1013451  1013565  1013692  1108848  1109074  1109186  1109301  1109424  1109549  1109768  1110048  1110215  1110350  1110463  1110682  1111715  1115262  1115370  1115601  1115758  1116032  1116452  1116568  1116690  1116852  1117264  1117443  1117601  1117760  1117983  1118176  1118381  1118533  1118681  1118835  1119019  1119230  1120244  1120435  1120578  1120787  1121139  1121594  1121807  1122120  1122246  1122402  1122564  1123301  1123537  1123783  1124103  1125519  1127351  1128648  1128774  1128885  1129029  1129268  1130147  1133997  1134108  1134577  1134718  1134873  1136147  1136288  1136399  1137360  1137792  1137902  1138025  1138762  1140006  1140153  1140458  1142133  1142269  1142550  1142821  1142979  1143131  1143265  1143397  1148899  1149011  1149173  1149842  1150025  1150157  1150292  1150403  1150669  1150794  1150969  1151092  1151223  1151349  1151503  1151629  1152982  1153095  1153550  1153693  1153839  1154012  1154157  1154799  1155480  1155604  1155879  1156379  1156606  1156946  1157181  1157517  1157648, 1   884850   885187   885293   885408   888576  1017114  1017223  1017352  1017461  1017569  1017674  1017788  1017901  1018019  1018146  1018264  1018387  1018512  1018635  1018765  1018898  1019038  1019916  1020388  1020519  1020665  1020822  1020989  1021565  1022167  1022350  1022602  1023297  1023411  1023562  1023735  1023846  1023976  1024180  1024352  1025089  1025595  1025906  1026011  1026378  1026598  1026752  1026904  1027057  1027227  1028543  1028739  1029738  1029867  1030033  1030140  1030300  1030415  1030518  1030708  1030811  1031057  1031202  1031365  1031908  1032245  1032421  1032785  1032892  1033020  1033188  1033419  1033528  1033665  1033823  1033987  1034246  1034928  1035036  1035198  1035350  1035774  1035895  1036057  1036324  1036431  1036568  1036735  1036977  1037095  1037241  1037412  1037622  1038275  1038408  1038645  1038767  1038941  1039713  1039880  1040035  1040220  1040376  1040908  1041037  1041228  1041444  1041836  1042040  1042771  1042889  1043043  1043164  1043375  1043480  1043596  1044395  1044566  1044712  1044814  1044941  1045120  1045221  1045511  1046269  1046775  1046995  1047139  1047459  1047569  1047677  1047831  1048061  1048166  1048371  1048500  1048636  1048739  1049226  1049345  1050906  1051054  1051283  1051396  1051590  1051698  1051836  1052161  1052265  1052441  1053219  1053344  1053494  1054482  1054637  1055348  1055532  1055706  1056077  1056208  1056665  1056773  1056882  1057162  1057323  1057461  1057779  1058786  1058926  1059069  1059232  1059533  1059641  1059786  1059895  1060403  1060519  1060759  1060934  1061528  1061668  1062297  1062401  1062536  1062649  1062752  1063378  1063483  1063585  1063819  1063921  1064214  1064348  1064760  1065330  1065472  1065588  1066752  1066881  1067072  1067230  1067411  1069446  1069777  1069965  1070067  1070536  1070696  1070813  1070974  1071080  1071229  1073338  1073451  1073934  1074232  1074351  1074488  1074646  1074753  1074919  1075039  1075150  1075553  1075735  1075879  1076021  1076581  1076731  1076939  1077727  1079672  1080111  1080236  1080385  1080514  1080629  1080759  1080880  1080984  1081154  1081261  1081377  1081482  1081986  1082110  1082219  1082327  1082659  1082814  1082924  1083034  1083141  1083273  1083479  1083898  1084012  1084147  1084322  1084476  1084935  1085076  1085398  1085507  1085615  1086199  1086310  1086826  1086929  1087044  1087186  1087534  1087635  1087764  1088188  1088685  1088791  1089410  1089548  1089681  1089789  1090062  1090172  1090597  1090707  1090818  1090961  1091178  1091576  1091679  1091785  1091930  1092321  1092428  1093598  1093729  1093891  1094083  1094185  1094296  1094421  1094542  1094665  1094844  1094960  1095063  1095206  1095428  1095785  1095942  1096073  1096210  1096731  1097108  1097238  1097345  1097497  1097847  1097969  1098074  1098637  1098785  1098915  1099060  1099284  1099485  1099848  1099958  1100065  1100172  1101126  1101238  1101574  1101963  1102071  1102193  1102355  1102462  1102697  1102950  1103069  1103181  1103644  1103751  1103918  1104029  1104667, 1010852  1107867  1111297  1111923  1114488  1114512  1114616  1117334  1120762  1122862  1124954  1125144  1125250  1125349  1128198  1129517  1129655  1129848  1130831  1133623  1135441  1137382  1137633  1148685, 1013675  1110974  1111883  1113559  1114504  1114590  1117297  1120727  1122825  1124339  1125116  1125194  1125291  1127756  1129481  1129548  1129674  1130122  1130907  1135013  1137348  1137504  1143348  1157811, 1014918, 1014923, 1014927, 1016922  1042438  1042595  1050678  1055951  1058435  1058581  1061275  1067533  1067618  1069151  1073153  1079448  1086014  1093422  1096029  1096538  1100242  1100981  1104394, 1042110  1042455  1049537  1055666  1057636  1058560  1060677  1067333  1067586  1067642  1071206  1076850  1085685  1092483  1096017  1096055  1100192  1100316  1104007  1104734, 1146578, 1146580, 1146582, 1146733  1146736, 1147126, 1147128, L, 1148690, 1148694, 1157818, 0, 0, 0, 0, 0, 1157863, 1157872, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1158147  1158257  1158396  1158704  1158867  1158986  1159102  1159279  1159453  1160468  1160580  1160689  1161043  1161360  1161609  1162295  1172243  1172679  1176249  1176471  1176621  1176755  1181111  1181683  1181793  1181922  1182230  1182606  1182837  1182985  1183211  1183378  1183570  1183755  1183891  1184043  1184163  1185160  1185394  1185563  1185764  1186106  1186215  1187704  1187813  1188030  1188402  1188678  1188794  1188903  1189715  1189821  1244319  1244428  1244547  1244662  1244905  1245010  1245259  1246085  1246238, 1165651  1165766  1165870  1165986  1166176  1166335  1166472  1166596  1166737  1167222  1167338  1167481  1167728  1168481  1168680  1168870  1169133  1169238  1169346  1169451  1169852  1169957  1192987  1193215  1193323  1193538  1193714  1194064  1194168  1194278  1194415  1194532  1224576  1249369  1249482  1249590  1249800  1250084  1250243  1250349  1250467  1250627  1251263  1251414  1251535  1251708  1251842  1252187  1252456  1252955  1253059  1253193  1255607  1263593  1263848  1264614  1310936, 1157987  1160205  1161146  1163339  1163447  1163651  1171981  1175965  1176836  1178650  1181092  1181489  1244118  1318774, 1159615  1161082  1162250  1163395  1163531  1163672  1173146  1176700  1176911  1181074  1181128  1189950  1246182, 1159617, 1159619, 1159622, 1165392  1167612  1168559  1192882  1224312  1249158  1253473  1254386  1261734  1263265  1264144  1264258  1310374, 1167421  1168446  1169941  1194535  1224553  1253170  1253897  1254626  1262036  1263835  1264218  1264566  1310757, 1316584, 1316594, 1316606, 1316757  1316767, 1317256, 1317267, L, 1318797, , , 1, 0, 0, 0, 1, 1318907, 1318920, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1318891
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1319299  1319420  1319530  1319718  1319853  1320682  1320917  1328961  1424540  1424662  1424786  1425160  1425457  1425838  1426085, 1342889  1343006  1343149  1343358  1343501  1343618  1343755  1343897  1344466  1344614  1344910  1345027  1345590  1345694  1345805  1345944  1346066  1346189  1346311  1346549  1346771  1346928  1347041  1347160  1347383  1347960  1348285  1348421  1348694  1349237  1349352  1349477  1349627  1349807  1349943  1350073  1350354  1350488  1350796  1351335  1351443  1351563  1351674  1351879  1352119  1352347  1352495  1353312  1353574  1353828  1353930  1354070  1354226  1355176  1355285  1355878  1355991  1356285  1356491  1356595  1356735  1356855  1356994  1357099  1357238  1357394  1357964  1358076  1359116  1360559  1360684  1361014  1361355  1361539  1361649  1361821  1361926  1362030  1362216  1362376  1362504  1362617  1362778  1362897  1363036  1363731  1363837  1363951  1364076  1364213  1364350  1364503  1364729  1364886  1365003  1365133  1365305  1365505  1365647  1365752  1365860  1365985  1366201  1366461  1366629  1367544  1367721  1368179  1368299  1368424  1368529  1368749  1369339  1369459  1370056  1370704  1371507  1371632  1371778  1371908  1372482  1372596  1373312  1373441  1376403  1376548  1376708  1376947  1377135  1377241  1377395  1377900  1378009  1378544  1378659  1378762  1379375  1379503  1379691  1379849  1380854  1380967  1381134  1382013  1382721  1382835  1383020  1383157  1383260  1383399  1383507  1383651  1383803  1384549  1385033  1385142  1385528  1385678  1385789  1385903  1386679  1386791  1386892  1387900  1388024  1388130  1388267  1388438  1388553  1389386  1389492  1390041  1390176  1390479  1390600  1391097  1391199  1391319  1391493  1391683  1391829  1391981  1392209  1392716  1393188  1393819  1393935  1394267  1394411  1394516  1394702  1394809  1395070  1395632  1395782  1396239  1396346  1397010  1397170  1397956  1398107  1398585  1398731  1398877  1398992  1399944  1400090  1400194  1400447  1400559  1400735  1401306  1401446  1401562  1401721  1402448  1402702  1403084  1403225  1403653  1403939  1404437  1407285  1408176  1408494  1408841  1409147  1409325  1409784  1409903  1410207  1410718  1410967  1411297  1411862  1412631  1412812  1413483  1413706  1414403  1416674  1416794  1416949  1417164  1417284  1417399  1417756  1417903  1418047  1418152  1418279  1418453  1418572  1418731  1419538  1419722  1420182  1421045  1421155  1421297  1421531  1428029  1428151  1428273  1428705  1428816  1429191  1429297  1429421  1429661  1430008  1430184  1430319  1431005  1431124  1431243  1431353  1431542  1432181  1432295  1432398  1432500  1432640  1432816  1433671  1434182  1434424  1434528  1434635  1434821  1434978  1435093  1435476  1435655  1436117  1436625  1436746  1437010  1437211  1438611  1438715  1438861  1439228  1439492  1439635  1439769  1439958  1440115  1440252  1440408  1440515  1440654  1440757  1441051  1441159  1441939  1442480  1442599  1442714  1442839  1442984  1443099  1443224  1443509  1443676  1444311  1444432  1444548  1444750  1444879  1449299  1449778  1449887  1450001  1450117  1450223  1450326  1450345  1450605  1450835  1451159  1451269  1451409  1451574  1451722  1452574  1452701  1453244  1453827  1453982  1454338  1454650  1455141  1455449  1455680  1455804  1455952  1456103  1456780  1456901  1457054  1457169  1457271  1457836  1458253  1458356  1458730  1458849  1459312  1459607  1460794  1460935  1461043  1461267  1463911  1464014  1464135  1464382  1464486  1464593  1464990  1465094  1465213  1465369  1465517  1465697  1465804  1465919  1466022  1466159  1466683  1466795  1466910  1467036  1468787  1468993  1469173  1469404  1469842  1470006  1470127  1470257  1470420  1470525  1475579  1475713  1475845  1476150  1476254  1476380  1476497  1476636  1476791  1476939  1477081  1477280  1477575  1477819  1478460  1478578  1478794  1478901  1479282  1479398  1479537  1479701  1480089  1480498  1480799  1481237  1481431  1481542  1481738  1481842  1481977  1482078  1482241  1482615  1482779  1482918  1483432  1483637  1484053  1484197  1484349  1484458  1484632  1484803  1484995  1485392  1485513  1485921  1486297  1486401  1487303  1487436  1487849  1487995  1488564  1488687  1488872  1489060  1489245  1489834  1490165  1490877  1491206  1491308  1491418  1491589  1491740  1491860  1491981  1492084  1492186  1492288  1492409  1492566  1492838  1492989  1494256  1494406  1494849  1494973  1495077  1495257  1495966  1496139  1496304  1496752  1497070  1497213  1497783  1497898  1498560  1498662  1498853  1498972  1499096  1499276  1499444  1501833  1501941  1502150  1502278  1502413  1502748  1502949  1503069  1503209  1503370  1503768  1503872  1503995  1504572  1504721  1504893  1505311  1505821  1505925  1506059  1506172  1507648  1508267  1508397  1508566  1508691  1509191  1509470  1509693  1509997  1510326  1511234  1511346  1511519  1511628  1512027  1512154  1512321  1512424  1512543, 1328267  1328650  1424304  1521615, 1320955  1328441  1328833  1426130, 1320956, 1320958, 1320960, 1342517  1343154  1350557  1352512  1352651  1354316  1355000  1358489  1360379  1366729  1367526  1367618  1367684  1368370  1370531  1375539  1378362  1381748  1384319  1389147  1391963  1392476  1396647  1396842  1397856  1402301  1402691  1403023  1403448  1403927  1404950  1406002  1406690  1406824  1407786  1408115  1408508  1408800  1409121  1409575  1409683  1410037  1410521  1412207  1412819  1413767  1413884  1414296  1414520  1414626  1414790  1415337  1415401  1415497  1415889  1416524  1421399  1421519  1427804  1428545  1429797  1433375  1433497  1435317  1436393  1437420  1437481  1437578  1438495  1440816  1449132  1452433  1453735  1454952  1461548  1462315  1463923  1468777  1475381  1481870  1481980  1483436  1486678  1490218  1490682  1496351  1499425  1501384  1506789  1507195  1512590, 1343105  1350509  1352486  1352569  1354295  1354333  1358210  1358529  1366709  1366746  1367578  1367634  1367706  1370407  1373588  1378225  1381065  1383715  1388681  1391948  1392001  1396633  1396738  1397215  1401773  1402385  1402815  1403306  1403523  1404388  1405111  1406096  1406751  1407751  1407892  1408145  1408515  1408809  1409349  1409639  1409769  1410049  1410574  1412222  1413384  1413785  1413983  1414308  1414543  1414725  1414814  1415354  1415456  1415526  1415968  1421327  1421449  1421628  1428326  1429769  1432880  1433419  1435067  1436036  1437161  1437465  1437518  1437674  1440795  1444967  1451777  1453385  1454549  1461279  1461758  1463889  1468759  1470605  1481829  1481950  1483399  1486500  1490203  1490230  1496336  1499407  1499582  1506218  1506796  1512564  1512614, 1516328, 1516332, 1516338, 1516489  1516494, 1517168, 1517173, L, 1521626, , , 1, 0, 0, 0, 1, 1521685, 1521694, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1521676
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1521866  1521979  1522122  1522277  1522386  1522759  1522899  1523254  1537597  1537752  1537991  1538178  1539748  1539910  1540869  1540980  1542205  1542649  1542826  1542955  1543401  1543511  1543652  1543772  1543928  1544489  1544603  1544756  1544929  1545431  1545551  1546301  1546715  1550714  1550852  1551551  1551682  1551841  1551977  1552195  1552518  1552890  1553689  1554101  1554218  1554353  1556055  1558152  1560430  1560537  1560648  1560759  1560941  1600276  1600414  1600823  1600968  1601185, 1525939  1526083  1526194  1526303  1526413  1526518  1526656  1526826  1526934  1527371  1527480  1527613  1527967  1528106  1528258  1528370  1528537  1528779  1529214  1529346  1529489  1529661  1529920  1530109  1530238  1530388  1530491  1530864  1531070  1531223  1532535  1533018  1533188  1533332  1563006  1563115  1563226  1563336  1563438  1563591  1563700  1563804  1564709  1564839  1564976  1565651  1565800  1565952  1566058  1566200  1584903  1610396  1610635  1611003  1616243  1616356  1616464  1620478  1620628  1620739  1620853  1620961  1621126  1621565  1621677  1621842  1621974  1622130  1622295  1622444  1622551  1623118  1623230  1623403  1623858  1623993  1624107  1624239  1624353  1624707  1624811  1624929  1625032  1625204  1625514  1625735  1626188  1626336  1626448  1626562  1626739  1626848  1630524  1636372  1636495  1636680  1636812  1636950  1637997  1638143  1638253  1638478  1638579  1638688  1638844  1638948  1639053  1639189  1641490  1641603  1641734  1642055  1642454  1642556  1642661  1642782  1642923  1643046  1643397  1643565  1643667  1643769, 1537015  1537368  1541492  1543226  1548505  1548755  1548958  1550452  1559951  1570003  1570098  1600037  1600562  1607225, 1523400  1537186  1541121  1542969  1546881  1548703  1548919  1549099  1559640  1560961  1570042  1570270  1600537  1601166  1607623, 1523401, 1523403, 1523405, 1525728  1532268  1562704  1584676  1610161  1615887  1616029  1620245  1625628  1630324  1636188  1637722  1638116  1641278, 1531419  1533431  1566236  1585115  1610962  1615995  1616412  1625475  1626821  1630511  1636918  1638100  1639234  1643750, 1652017, 1652022, 1652028, 1652179  1652184, 1652195, 1652200, , , , , 1, 1, 0, 0, 0, 1667254, 1667261, L3:R0, 33.33, 000(1)1, 000(1)1, 204, no_go, 1667244
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1668308  1668452  1668711  1668863  1669056, 1672036  1672167  1672319  1672437  1672662  1672778  1672909  1673041  1673696  1673859  1673963  1674101  1674417  1674704  1674826  1674954  1675417  1675767  1676010  1676153  1677063  1677201  1677355  1677515  1677646  1677829  1677957  1678454, 1667888  1667948  1692438, 1667922  1669061, 1667864, 1667865, 1667867, 1671869  1679932, 1678519  1680123, 1690083, 1690089, 1690097, 1690248  1690254, 1690723, 1690730, L, 1692453, , , 1, 0, 0, 0, 1, 1692526, 1692536, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1692515
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1710742, 1696103  1696280  1696401  1696549  1696651  1696758  1696876  1697303  1697448  1697876  1698401  1698504  1698648  1699233  1699696  1699839  1700192  1700320  1700451  1700605  1700796  1701099  1701248  1701383  1701499  1701922  1702024, 1705768  1710379  1726262, 1692689  1705889  1710650, 1693032, 1693033, 1693034, 1695914  1701116, 1701104  1702050, 1718043  1719074  1719732  1720630  1720908  1722364, 1718048, 1718055, 1718206  1718213, 1718293  1719518  1720572  1720756  1722181  1722406, 1718300, L, 1726280, , , 1, 0, 0, 0, 1, 1726366, 1726376, L5:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1726353
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1726658  1727728  1727996  1728492  1729049, 1733295  1733512  1733616  1733719  1734094  1734741  1735156  1735323  1735443  1735676  1735828  1735979  1736426  1736589  1746597  1747103  1747227  1763008  1763300  1763418  1763623  1763731  1763861  1763969, 1727238  1774814, 1726695  1728987  1774855, 1727104, 1727105, 1727106, 1732980  1736024  1746288  1746998  1762688  1762818, 1736007  1736610  1746980  1747240  1762703  1764047, 1784737  1786240  1786366  1786469  1786864  1786907  1787107  1787200  1787662  1793471  1794683  1799869, 1784744, 1784752, 1784903  1784910, 1786152  1786325  1786406  1786660  1786884  1786935  1787173  1787248  1788092  1793800  1794995  1799916, 1786160, , , , , 1, 1, 0, 0, 0, 1801264, 1801277, L5:R0, 20.00, 000(1)1, 000(1)1, 204, no_go, 1801248
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1884900  1885029  1885341  1886281  1886527  1886810  2004844  2005078  2005276  2006350  2007217  2007367  2128447  2129719  2131513  2131670  2131830  2132050  2132217  2134239  2134372  2176539, 1801799  1802649  1802809  1803680  1803840  1805574  1806205  1806310  1806423  1806539  1806679  1806789  1807262  1807377  1807526  1807667  1808225  1808330  1808438  1808547  1808710  1808814  1809314  1809450  1809554  1809680  1809827  1810022  1810157  1810632  1810771  1811058  1811198  1811309  1812230  1812394  1812839  1812971  1813153  1813287  1813391  1813579  1814053  1817609  1817756  1818041  1818152  1818800  1819008  1819179  1819313  1819516  1819845  1819954  1820081  1820823  1820930  1821087  1821360  1821478  1833723  1833873  1834097  1834230  1834359  1834624  1834827  1835188  1835314  1835786  1835890  1835998  1836160  1836354  1836567  1836688  1837116  1837861  1838019  1838484  1838639  1839350  1839794  1839900  1840021  1840123  1840267  1840420  1840525  1840834  1841406  1841552  1842278  1842760  1842880  1843010  1843230  1843359  1845344  1845462  1845794  1846072  1846256  1846749  1847180  1847288  1847446  1847581  1847687  1848044  1848154  1848272  1848462  1848911  1849355  1849489  1849854  1850276  1850429  1871394  1871525  1871635  1871768  1871965  1872603  1872722  1872875  1872990  1873109  1873996  1874144  1874302  1874421  1874522  1874644  1874749  1874977  1875398  1876075  1876182  1876297  1876442  1899084  1899205  1903226  1903375  1903538  1903714  1903989  1981238  1987348  2024035  2024252  2024564  2024668  2025288  2025413  2025552  2033168  2044552  2044671  2044910  2045016  2045249  2045409  2045519  2045826  2046000  2046142  2046287  2046460  2047058  2047163  2047433  2049118  2049265  2049435  2049599  2049821  2050055  2050168  2050315  2050456  2050577  2051605  2051746  2052068  2052195  2052304  2052426  2052538  2053171  2053903  2054032  2089616  2090540  2093215  2093368  2093527  2093665  2093818  2094026  2094129  2094241  2119695  2119822  2120319  2120422  2120579  2151877  2154971  2155853  2156175  2156453  2156600  2156733  2156923  2157364  2157479  2157889  2158503  2158857  2159209  2159575  2159934  2160080  2160251  2180547  2181482  2181592  2187574  2187821  2188088  2188270  2188535  2188697  2188900  2189092  2189207  2189314  2189416  2189555  2189736  2190675  2190782  2190979  2191135  2191259  2201550  2202708  2202888  2203251  2203655  2203813  2203927  2204208  2204347  2204455  2204571  2204711  2204812  2205075  2205360  2205499  2205612  2205717  2206591  2206700  2206809  2206911  2207096  2207346  2207465  2207584  2207693  2207989  2208095  2208198  2208553  2208847  2209273  2209470, 1884524  2002613  2127948  2132931  2175976  2229592, 1887212  2007526  2132915  2134677  2176487, 1801920, 1801921, 1801922, 1801511  1802547  1803568  1804907  1805483  1809794  1817045  1833377  1843466  1845141  1871045  1898886  1902976  1980889  1987014  2023761  2031894  2032934  2044461  2048651  2048843  2089276  2092873  2093269  2119533  2120164  2151732  2154864  2155448  2180208  2181477  2181701  2187320  2191621  2201184  2202739, 1801919  1802795  1803688  1805198  1809761  1814036  1821667  1843352  1843548  1850386  1876808  1899195  1903724  1981264  1987459  2026372  2032021  2032944  2047921  2048754  2053977  2090474  2093207  2094812  2119978  2120732  2151895  2154881  2160379  2181453  2181532  2183048  2191600  2191693  2202670  2210075, 2225019  2226979, 2225029, 2225040, 2225191  2225201, 2226288  2227366, 2226299, L, 2229616, , , 1, 0, 0, 0, 1, 2229730, 2229744, L6:R0, 16.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2229715
