max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   255102   255625   816308   816799   816960   817086   986703   986826   986943   987066   987185   987305   987427   987553   987681   987814   987948   988107   989014   989156   998978   999658   999769   999906  1039203  1039343  1039463  1039576  1039816  1039990  1040171  1040781  1040903  1041046  1046064  1046206  1046323  1047065  1047198  1047481  1047603  1047745  1047866  1049285  1049411  1049530  1049660  1049794  1049932  1050047   105110  1051266  1051822  1051936  1053073  1053193  1054857  1055001  1055118  1055784  1055919  1056075  1056425  1056569  1056976  1057088  1057603  1059104  1059256  1059377  1059531  1059714  1059981  1060193  1060603, 1   261203   261334   261626   972071   972282   972404   972523   972644   972765   972888   973015   973606   979720  1014124  1014243  1014632  1014855  1016054  1016178  1016389  1016892  1017723  1017878  1018013  1018249  1018406  1019378  1019511  1019623  1023856  1025068  1025267  1025916  1026471  1027423  1027623  1028076  1028199  1028831  1071598  1071712  1071934  1072041  1072152  1072686  1081192  1081304  1082032  1082315  1082466  1082613  1082769  1083714  1083940  1084627  1085611  1085886  1086058  1087542  1087683  1089017, 254842   986363  1039034  1060445, 255644   999912  1060246  1060579, 259095  1066114, 259914  1066779, 260358   971604  1013687  1028846  1071113, 261584   979798  1028796  1028901  1089120, 999917, 999924, 999930, 1066117, 1066122, 1066273, 1066783, R, 1071122, 1071126, 1089127, 0, 0, 0, 0, 0, 1089174, 1089182, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1100448  1100569  1100791  1101284  1101472  1101613  1104233  1104504  1104642, 1090432  1091422  1091561  1091674  1091805  1091943  1092763  1092873  1093688  1094307  1127291  1127811  1128037  1128402, 1100247  1104313, 1101563  1104687, 1141265  1142486, 1142443  1142963, 1090099  1126760  1145145, 1094890  1128365, 1094892, 1094894, 1094896, 1141269, 1141275, 1141426, 1142448, R, 1145156, , , 1, 0, 0, 0, 1, 1145219, 1145227, L0:R2, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1145209, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1145774  1145916  1146092, , , 1172350  1173468  1173607, 1172639  1173557  1173794, 1157421  1175719, 1146079  1157486, 1146080, 1146081, 1146082, 1172352, 1172355, 1172506, 1172641, R, 1175726, , , 1, 0, 0, 0, 1, 1175764, 1175770, L0:R3, 33.33, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1175757, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1212579  1212702  1212825  1212941  1213061  1213174  1213333  1213446  1213564  1213682  1213795  1213906  1214028  1214172  1214296  1214545  1214659  1214796  1222065  1222180  1222344  1223343  1223455  1223574  1223705  1223852  1225706  1225876  1225994  1226525  1227046, 1176242  1176534  1176706, 1212355, 1227192, 1205944  1206674  1208271, 1206230  1208252  1209047, , 1177935, 1177936, 1177937, 1177938, 1205945, 1205948, 1206098, 1206232, L, 1212361, , 1227199, 0, 0, 0, 0, 0, 1227242, 1227250, L1:R3, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 1212364
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1230310  1230434  1230582  1230716  1232760  1233995  1234158  1235488  1235610  1235744  1235999  1236111  1236626  1239118  1239566, 1262232  1272030  1272363  1272945  1273942  1274148  1274295  1274815  1274980  1275136  1276283  1276487  1277081  1277490  1277783, 1230087, 1236653, 1254690, 1254920, 1261490, 1277815, 1227844, 1227845, 1227846, 1254693, 1254696, 1254847, 1254923, R, 1261497, 1261501, 1277821, 0, 0, 0, 0, 0, 1277858, 1277865, L1:R4, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 1285082, 1285760, 1287923, , 1278450, 1278451, 1278452, 1285083, 1285085, 1285235, 1285761, R, 1287926, , , 1, 0, 0, 0, 1, 1287952, 1287955, L1:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1287946, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1295369  1295480  1295620  1295778  1296326, 1292059, 1295151, 1296332, 1305543, 1306451, 1291517  1311525, 1288841  1293022, 1288841, 1288842, 1288843, 1305545, 1305548, 1305699, 1306455, R, 1311532, , , 1, 0, 0, 0, 1, 1311569, 1311575, L1:R6, 42.86, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1311563, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1312212  1312790  1332115  1332247  1333076  1333341  1333975  1334105, , , 1321856, 1322284, 1323920, 1312910  1334443, 1312910, 1312912, 1312913, 1321857, 1321859, 1322010, 1322286, R, 1323924, 1323927, 1334446, 0, 0, 0, 0, 0, 1334468, 1334472, L1:R7, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1367443  1367555  1367668  1367796  1367910  1368096  1370006  1374711, 1336111, 1367142  1369875  1370678, 1367958  1370074  1370743, 1382394  1383942, 1383902  1384043, 1334755  1334937  1335758  1361253  1386094, 1334882  1335653  1336199  1361427, 1335654, 1335655, 1335657, 1382398, 1382404, 1382555, 1383907, R, 1386104, , , 1, 0, 0, 0, 1, 1386162, 1386169, L1:R8, 44.44, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1386152, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1404227  1404342  1404476  1404739  1404878  1405010, 1386722, 1404000, 1404835, 1413605, 1413769, , 1387080, 1387080, 1387081, 1387083, 1413607, 1413610, 1413761, 1413772, , , , , 1, 1, 0, 0, 0, 1428802, 1428807, L1:R8, 44.44, 000(1)1, 000(1)1, 204, no_go, 1428796, 
