max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   312662   313705   323787   323985   324168   324438   324628   324740   888785   888923   889047   889170   889280   889473   889601   890632   897019  1161387  1161496  1161609  1161748  1161862  1161986  1162112  1162251  1162396  1162511  1162632  1162739  1162850  1163035  1163146  1163358  1163487  1163603  1163872  1163990  1164104  1164259  1164381  1164509  1164739  1164856  1165006  1165162  1165310  1166951  1167075  1167233  1188218  1188352  1188487  1188616  1188742  1188873  1188993  1189099  1189227  1189352  1189470  1189606  1189721  1189866  1295214  1330678  1346294, 1   335542   335727   335876   336147   889744   889850   889987   890158   890268   890384   890509   890678   890782   891030  1141842  1141983  1142096  1142212  1142339  1142464  1142567  1142679  1142801  1142929  1143062  1143190  1143322  1143463  1143781  1143913  1144120  1144534  1144683  1144833  1144973  1145111  1145346  1145567  1177846  1177975  1178094  1178196  1182601  1182744  1182876  1250929  1251553  1252457  1281691  1281843  1281959  1282110  1282251  1282374  1282540  1282678  1282816  1282956  1283097  1283243  1283382  1283505  1283610  1283833  1339558  1339700  1339826  1339971, 321887   322257   322506  1160995  1161099  1166678  1187658  1188033  1294967  1330483  1346094, 322065   322480   324738  1161017  1165264  1167215  1187861  1189975  1295595  1330775  1346423, 328704  1343406, 329614  1344128, 334059   334244   334550   335163  1141559  1146127  1177537  1182056  1182318  1249607  1251686  1251892  1252193  1252307  1281304  1310560  1338799  1339168, 334168   334338   334753   336096  1145502  1146259  1178230  1182098  1182831  1249865  1251823  1251915  1252278  1252432  1283871  1310818  1339083  1339916, 1145511, 1145522, 1145532, 1343418, 1343432, 1343583  1343596, , L, 1346265, 1346266, 1346424, 0, 0, 0, 0, 0, 1346433, 1346435, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1346546  1350090  1353747  1353866  1353996  1354106  1354219  1354333  1354452  1354561  1354671  1354791  1354902  1355014  1355121  1355227  1355347  1355477  1355590  1355705  1355830  1355938  1356048  1356158  1356269  1356384  1356496  1356742  1357046  1357151  1357260  1357439  1357565  1357712  1357822  1358010  1358118  1358240  1358347  1358455  1358594  1358737  1358883  1359023  1359135  1359249  1359459  1359569  1359683  1360089  1360559  1360671  1360808  1360945  1361074  1361200  1361385  1361514  1361644  1361752  1361875  1362018  1362170  1362281  1362467  1362919  1363033  1363142  1363248  1363390  1363498  1363703  1364677  1364885  1366393  1366851  1371689  1374800  1374929  1375040  1375720  1377271  1377628  1377751  1381758  1381866  1382236  1391702  1391822  1391943  1392052  1392205  1392320  1392445  1392599  1392717  1392926  1393165  1393294  1393426  1393551  1393694  1393993  1394101  1394208  1394317  1394424  1394541  1469342  1469454  1469568  1471652  1472720  1473777  1494585  1494722, 1407991  1408106  1408233  1408356  1408477  1408673  1408786  1408901  1409036  1409176  1409290  1409541  1409680  1409798  1409926  1410058  1410290  1410410  1410517  1410655  1410918  1411197  1411330  1411983  1412099  1412236  1412369  1412506  1412647  1412789  1414428  1414548  1415138  1415258  1415416  1415578  1415684  1415802  1416025  1416155  1416264  1416380  1416534  1416679  1416831  1418005  1433223  1433326  1433505  1433628  1433732  1433837  1433962  1434080  1434403  1435239  1435379  1436791  1437208  1437339  1437450  1437818  1437924  1438073  1438208  1438349  1438492  1439269  1440848  1441013  1441155  1441311  1441453  1441596  1441740  1441893  1442033  1442663  1442824  1443119  1443449  1444698  1444849  1445160  1445419  1445561  1445675  1445798  1445935  1446469  1446914  1447047  1447164  1447372  1447881  1448009  1448149  1448293  1448414  1449143  1449296  1449445  1449597  1450514  1450676  1450818  1450961  1451116  1451316  1451599  1451750  1451873  1452592  1452705  1453522  1453623  1453765  1454481  1454599  1454744  1454883  1454998  1455392  1455511  1455615  1456863  1456968  1457175  1457313  1457778  1457908  1458471  1459201  1459305  1459433  1459576  1459728  1459859  1481543  1481667  1481794  1481902  1482024  1498866  1499004  1499141  1499249  1501115  1514096  1514209  1514313  1514508  1517352, 1353550  1356585  1357860  1360602  1365163  1365296  1365556  1365784  1367000  1367202  1367514  1367779  1367941  1368227  1368356  1368526  1368795  1368910  1369932  1370220  1370353  1371912  1372000  1372209  1372308  1372492  1374405  1374550  1374677  1375845  1376987  1381605  1391485  1469115  1471476  1472698  1473118  1494285, 1356561  1357848  1360520  1364866  1365232  1365479  1365701  1366878  1367152  1367382  1367759  1367879  1368146  1368277  1368429  1368560  1368885  1368989  1370154  1370306  1371792  1371930  1372131  1372219  1372420  1373106  1374423  1374644  1375713  1375860  1377828  1382220  1394471  1469528  1472687  1472709  1473737  1494513, 1527043  1530518  1535474, 1527240  1530831  1535893, 1407806  1414843  1414928  1432790  1436489  1452150  1452377  1458174  1460558  1467444  1481328  1498684  1500815  1513882, 1414591  1414876  1417932  1435420  1452108  1452243  1457831  1459849  1460989  1467639  1482017  1499287  1501132  1514713, 1347573, 1347574, 1347575, 1527052, 1527063, 1527214  1527224, 1527250, , , , , 1, 1, 0, 0, 0, 1542350, 1542363, L1:R0, 100.00, 000(1)1, 000(1)1, 204, no_go, 1542334, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1553351  1553463  1554505  1554659  1555482  1556363  1556529  1556652  1556785  1556906  1557042  1557290  1557396  1557504, 1551570  1551765  1613927  1629937  1630043  1630168  1630336  1630446  1630553  1630658  1630775  1630882  1630986  1631092  1631200  1631322  1631438  1631550  1631667  1631788  1631910  1632034  1632647  1632787  1633324  1633471  1633743  1633848  1634065  1634257  1634412  1634516  1634913  1635021  1635171  1635633  1636206  1636350  1636492, 1553105  1554262  1556205, 1553425  1555434  1557536, 1622844  1624864, 1623189  1625057, 1551421  1613564  1629747, 1551885  1614114  1636864, 1543225, 1543225, 1543226, 1622848, 1622855, 1623006  1623011, 1623195, R, 1629758, , 1636874, 0, 0, 0, 0, 0, 1636941, 1636953, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1629766
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1677382  1677501  1677609  1677801, 1637113  1637325  1637532  1637645  1637768  1637875  1638438  1638542  1638663  1638766  1638912  1639066  1639191  1639303  1639649  1639883  1640460  1640618  1640762  1641128  1641420  1641889  1642572  1642714  1642845  1642947  1643051  1643196  1643323  1643531  1643894  1644062  1644206  1644318  1645253  1645359  1645493  1645639  1645750  1646241  1646355  1646492  1646633  1646784  1646931  1647509  1647619  1647735  1650950  1651053  1651178  1651322  1651435  1651557  1651696  1651807  1651934  1652059  1652960  1653067  1653177  1653399  1653510  1653636  1654168  1654604  1654732  1654866  1655864  1655970  1656613  1656735  1657132  1657277  1657417  1657555  1657729  1658010  1658687  1658826  1658963  1659106  1659213  1660034  1660359  1660465  1660567  1660799  1660916  1661060  1661192  1661349  1661510  1661796  1662817  1663031  1663152  1663259  1664488  1664604  1664844  1665230  1665380  1665504  1665638  1665752  1666712  1666854  1666987  1667100  1667736  1668281  1668433  1668580  1668725  1668991  1673722  1673861  1674091  1674195  1674310  1674535  1674745  1675096  1675216  1675528  1688603  1688715  1688848  1690128  1690903  1692205  1692309  1692428  1692556  1692684  1693026  1698048  1698165  1698477  1698594  1698862  1698967  1699123  1699250  1699378  1699512  1699669  1699858  1701132  1701258  1701462  1701655  1701856  1702161  1702272  1702373  1702482  1702626  1702776  1703904  1704009  1704112  1704290  1704784  1705014  1705151  1705936  1706541  1706669  1707097  1707246  1707365  1707509  1707666  1707815  1707957  1708183  1708975  1709742  1709847  1710734  1710945  1711091  1711206  1711329  1711567  1711678  1712603  1712748  1712969  1713109  1713253  1713404  1713638  1713752  1713894  1714029  1714154  1714273  1714430  1714940  1715043  1715196  1715334  1715525  1715633  1715736  1715849  1716039  1716279  1716669  1716787  1717331  1717440  1717562  1717715  1717867  1718047  1718153  1718702  1718818  1718938  1719076  1719235  1719390  1719539  1719697  1719858  1720002  1720420  1720529  1720771  1720922  1721073  1721221  1721392  1721532  1721680  1722356  1722478  1722629  1723259  1723806  1723912  1724034  1724191  1724314  1724725  1724851  1724997  1725137  1725272  1725629  1725741  1725855  1726337  1726446  1727081  1727208  1727323  1727457  1727582  1727778  1728138  1728247  1728400  1728920  1729429  1729549  1729699  1729827  1730686  1730802  1730945  1731066  1731426  1731552  1731665  1731806  1732180  1732293  1732459  1732786  1732888  1733799  1734269  1734373  1734507  1734653  1734786  1735228  1735448  1735578  1735721, 1677275  1677749, 1677558  1677814, 1695602, 1695924, 1637119  1639531  1641765  1650746  1655120  1655578  1668813  1673482  1688444  1688992  1689032  1692014  1697856, 1639500  1641387  1647819  1655043  1655171  1668705  1668959  1675608  1688903  1689013  1689067  1693006  1735765, 1639502, 1639505, 1639507, 1695610, 1695620, 1695771  1695780, 1695933, R, 1697876, , 1735767, 0, 0, 0, 0, 0, 1735784, 1735787, L1:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1697886
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1749337, 1736101  1736747  1736853  1737089  1737438  1737622  1737764  1738070  1738259  1738399  1740531  1741004  1743391  1745484  1746077  1746220  1746360  1752856  1752960  1753098  1753221, 1748990  1759610, 1749314  1759800, 1756913, 1757126, 1735866  1736491  1740368  1740885  1740993  1741061  1743209  1743661  1745849  1752659, 1736074  1738346  1740688  1740899  1741024  1741264  1743633  1743703  1746396  1753234, 1736443, 1736444, 1736445, 1756920, 1756928, 1757079  1757087, 1757134, L, 1759626, 1759634, 1759808, 0, 0, 0, 0, 0, 1759864, 1759873, L2:R2, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1760027  1760150  1760259  1760365  1760472  1760578  1760689  1760810  1760920  1761027  1761134  1761250  1761362  1761471  1761586  1762138  1762271  1762463  1762573  1762680  1763236  1763677  1764064  1765508  1766012  1766149  1766313  1766454  1766613  1766788  1766987  1767142  1767693  1768356  1768992  1769168  1769295  1769405  1769521  1769645  1769764  1769940  1770085  1770201  1770592  1770707  1771601  1771880  1772556  1773041  1773213  1773354  1773463  1773862  1773973  1774118  1774242  1774359  1774499  1775043  1775189  1775337  1782346, 1778821  1778971  1779084  1779201  1779338  1779448  1780769  1785029  1785151  1785346  1785525  1785743, 1760011  1765175  1768711  1772372  1782097, 1764179  1768315  1771895  1775358  1782430, 1793489, 1793930, 1778645  1779860  1780482  1784803  1796949, 1779404  1780054  1780749  1785696, 1764182, 1764186, 1764190, 1793501, 1793515, 1793666  1793679, 1793943, R, 1797119, , , 1, 0, 0, 0, 1, 1797133, 1797136, L2:R3, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1797129, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1797279  1797399  1797528  1797654  1797799  1798640  1804130  1804240  1804355  1804481  1804591  1804719  1804821  1804930  1805047  1805163  1805284  1805404  1805527  1805657  1806144  1806861  1807002  1807162  1807350  1807452  1807557  1807699  1807801  1807966  1808112  1808270  1808411  1808559  1808739  1808915  1809112  1809364  1809478  1809595  1809739  1809878  1810028  1810170  1810339  1810444  1810832  1810942  1811092  1811242  1811393  1811538  1811722  1811844  1812524  1812652  1812757  1812902  1813182  1813394  1813528  1813693  1813863  1814315  1814446  1814642  1814779  1814907  1815073  1815217  1815398  1815550  1815671  1815821  1815939  1816714  1816891  1817043  1817160  1817745  1817902  1818031  1818166  1818310  1818414  1818812  1818917, , , 1800739  1802073, 1801118  1802347, 1798360  1803955, 1797914  1798707  1818959, 1797915, 1797916, 1797918, 1800741, 1800744, 1800895  1800897, 1801121, R, 1803962, , 1818972, 0, 0, 0, 0, 0, 1819146, 1819147, L2:R4, 83.33, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1803966
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 1824276  1825477, 1824464  1825907, 1827921, , 1819679, 1819680, 1819681, 1824277, 1824279, 1824430  1824431, 1824466, R, 1827925, , , 1, 0, 0, 0, 1, 1827956, 1827960, L2:R5, 71.43, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1827949, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1835068  1835240  1835357  1847088  1847202  1847313, 1828181  1828340  1828517  1828631  1828752  1828903  1830381  1830529  1830677  1830780  1831118  1831293  1831420  1831783  1831900  1832016  1832124  1833172  1833298  1837206  1837308  1837424  1837526  1837848  1837962  1838079  1838287  1838432  1840721  1840837  1841057  1843052  1843175  1843289  1843986  1844092  1844240  1844357  1893498, 1834895  1847033  1847328  1848169  1850312  1900776, 1835192  1847282  1847387  1848185  1850810  1900937, 1898536, 1898896, 1830214  1830944  1836982  1840569  1842790  1843828  1893324, 1828891  1830842  1833254  1838524  1841063  1843342  1844332  1893530, 1828892, 1828893, 1828895, 1898546, 1898557, 1898708  1898718, 1898908, L, 1900799, , , 1, 0, 0, 0, 1, 1900910, 1900924, L3:R5, 62.50, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1900895, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1901917  1902024  1902174  1902314  1902426  1929152  1949226  1949473  1949657  1950104  1971061  1971167  1971290  1971785  1972118  1972308  1972416  1972574  1972707, 1904380  1904499  1904621  1904744  1904978  1905122  1905284  1905401  1905521  1905653  1905808  1907550  1907651  1907858  1908016  1908149  1908258  1958503  1958618  1974376  1974586, 1901123  1901814  1924764  1924995  1925325  1925789  1925900  1926108  1926368  1928944  1929013  1930246  1949122  1949263  1970877  1971911, 1901159  1902430  1924880  1925056  1925726  1925845  1925912  1926344  1926464  1928972  1929057  1930949  1949137  1949631  1971307  1972677, 1976352, 1976742, 1903852  1907149  1907713  1958187  1974140, 1905771  1907584  1908196  1958760  1974685, 1901612, 1901614, 1901615, 1976364, 1976377, 1976528  1976541, 1976755, L, 1978920, , , 1, 0, 0, 0, 1, 1978932, 1978934, L4:R5, 55.56, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1978928, 
