max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   51125   51457   51622   52043   52286   52465   52613   52846   53131   53261   53396  777114  777238  778656  784517  817792  901499  901701  901803  901905  902006  902109  902224  902342  902463  902581  902702  902830  902980  903120  903265  903439  903589  907788  907920  935160  935264  935393  935648  954478  954605  954717  954832  954935  955045  955175  955418  955534  955643  966156  966260  966499  981346  981452  981562  981661  981770  981871  981982  982083  982203  982307  985432  985640  985753  985867  986001  986109  986224  986348  986471  986613  988762  988875  988978  989114  989306  989427, 1   61078   61239   61722  778047  797140  919434  919555  919657  919761  919866  919975  920082  920190  920309  920429  920550  920674  920802  920926  921060  921210  925280  925436  926214  926319  926519  926637, 49291   50632   50785  901289  934784  934932  954135  954426  955243  965888  980982, 49524   50771   53477  907892  934909  935668  954388  955147  955621  966531  989432, 57746  978006, 58967  978603, 59711  919183  926304, 61819  926252  926626, 907898, 907906, 907913, 978007, 978009, 978159  978160, 978604, L, 980986, 980988, 989437, 0, 0, 0, 0, 0, 989472, 989478, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1016071  1016180  1016285  1026493  1026658  1026770  1026882, 995215   995361   995491   995630   995772   996587   996704   997153   997279   997651  1047218  1047356, 1015736  1026213  1026297  1026388  1057241, 1016220  1026287  1026377  1026944, 1054832, 1055153, 994899  1000420  1013014  1013118  1046946, 997660  1000591  1013101  1013276  1047458, 990573, 990574, 990574, 1054838, 1054845, 1054996  1055002, 1055160, L, 1057255, , , 1, 0, 0, 0, 1, 1057328, 1057337, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1057316, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1057495  1057595  1057710  1057812  1057943  1058043  1079176  1079288  1079396  1079511  1079622  1079738  1079844  1080086  1080187  1080300  1080517  1081315  1081465  1081566  1082543  1082667  1093709  1095378  1103091  1103205  1103313  1103459  1103732  1103850  1103950  1104450  1104619  1104761  1104874  1106289, 1061661  1061786  1061899  1062022  1062760  1085804  1085977  1115396  1115522, 1078758  1079087  1093443  1102823  1130350, 1058079  1078780  1082580  1093763  1106237, 1128064, 1128550, 1061194  1061315  1085562  1115075  1116341  1118264, 1061264  1062844  1086015  1115531  1116539  1118279, 1058080, 1058082, 1058083, 1128073, 1128084, 1128235  1128245, 1128560, L, 1130372, , , 1, 0, 0, 0, 1, 1130477, 1130489, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1130463, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1130742  1130875  1131016, , 1130691  1144693, 1130663  1131044, 1141899, 1142322, , , 1131045, 1131047, 1131048, 1141901, 1141904, 1142054  1142056, 1142324, L, 1144699, , , 1, 0, 0, 0, 1, 1144733, 1144738, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1144727, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1144896  1145098  1145221  1145338  1145529  1145644  1206502  1206621  1206742  1206870  1207154  1227837  1243345  1243513  1243811  1243935  1308263  1308403, 1148815  1149059  1149309  1149421  1149565  1149690  1150142  1150245  1223073  1287549  1287773  1287895  1297613  1297743, 1145099  1206215  1227563  1231150  1231492  1231613  1242982  1307965  1308072  1318238  1319877  1325992, 1145092  1145709  1207139  1228049  1231165  1231591  1231676  1244016  1308023  1308451  1318255  1319999, 1323189, 1323395, 1148576  1167136  1167283  1222590  1222896  1287036  1287290  1287676  1291689  1297319  1305545, 1150220  1167228  1167461  1222800  1223237  1287169  1287628  1287969  1291956  1297689  1305778, 1145710, 1145712, 1145714, 1323201, 1323214, 1323365  1323377, 1323407, L, 1326019, , , 1, 0, 0, 0, 1, 1326223, 1326225, L5:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1326219, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1326304  1326425  1326550  1326705  1326819  1326950  1327222  1327348  1328136  1328252  1328366  1329210  1354712  1379415  1379556  1379710  1379850  1379988  1380132  1380430, 1358794  1358907  1369920  1370080, 1354419  1354506  1379152  1394926, 1329162  1354470  1354778  1380401, 1388069, 1390510, 1358408  1358616  1369739  1370236  1370338, 1358533  1358772  1370192  1370280  1370368, 1329164, 1329166, 1329168, 1388076, 1388084, 1388235  1388242, 1390517, L, 1394941, , , 1, 0, 0, 0, 1, 1395019, 1395028, L6:R0, 16.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1395007, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1395258  1395388, , 1409096, 1395542, 1406220, 1406995, , , 1395596, 1395597, 1395598, 1406221, 1406224, 1406374  1406376, 1406997, L, 1409101, , , 1, 0, 0, 0, 1, 1409132, 1409136, L7:R0, 14.29, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1409126, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1409334  1409445  1409601  1409773  1409883  1440839, 1448662, 1409393  1409788  1440546  1466988, 1409312  1409719  1410088  1440827, 1464192, 1464702, 1448288  1448491, 1448409  1448704, 1409720, 1409722, 1409723, 1464195, 1464200, 1464351  1464355, 1464707, L, 1466997, , , 1, 0, 0, 0, 1, 1467048, 1467055, L8:R0, 12.50, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1467039, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1467279  1467390  1467493  1540553  1540657, 1520480  1520728  1521067  1521188  1521354  1521668  1536227  1536340  1557806  1558154, 1467195  1540244  1540515  1566468, 1467149  1467534  1540450  1540753, 1561439, 1562043, 1520063  1520338  1535926  1536018  1536126  1557714  1557946, 1520233  1521677  1535979  1536081  1536445  1557885  1558248, 1467535, 1467537, 1467538, 1561445, 1561452, 1561603  1561609, 1562050, L, 1566482, , , 1, 0, 0, 0, 1, 1566556, 1566565, L9:R0, 11.11, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1566545, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1566780  1566955  1567082  1567191  1567307  1567411  1611879  1611987  1636104  1636220  1636384  1636487  1636601  1636726  1636884  1637305  1638238  1638358  1641996  1642108  1642209  1642339  1642441  1642896  1643026  1643291  1643412  1644215  1644319  1644444  1644579  1647099  1647207  1647340  1647457  1647569  1647675  1647780  1647892  1648019  1648858  1648958  1649143  1649243  1649353  1649463  1649588  1649700  1650735  1650870  1650988  1651127  1651336  1651449  1651593  1651799  1652703  1652807  1652914  1653088  1653252  1656039  1656211  1656333  1656757  1656885  1657010  1657181  1657313  1657946  1658047  1659161  1659289  1659468  1659574  1661194  1662372  1662508  1662696  1662885  1662997  1663153  1663326  1663611  1663859  1663970  1664124  1664726  1667177  1667429  1668163  1670830  1670980  1672523  1672935  1673146  1673275  1673534  1674085  1674220  1674545  1674720  1674845  1677420  1678336  1678512  1678649  1678763  1678901  1679004  1679106  1679215  1679316  1680087  1680214  1680398  1680679  1680901  1681059  1682038  1682152  1682310  1682719  1683065  1683720  1683874  1685057  1754756  1754859  1754960  1755480  1755621  1756046  1756158  1756276  1756407  1758221  1758908  1759331  1759439  1759547  1759672  1760060  1760175  1760315  1760440  1760584  1760701  1761161  1764292  1764401  1764648  1765282  1765395  1765543  1765648  1765771  1766259  1766389  1768249  1768364  1771874  1771978  1772091  1772227  1773869  1882089  1882775  1951337  1951453  1951567  1951737  1951881  1952014  1953814  1953967  1979299  1979406  1979553  1979704  1979899  1980066  1980306  1980418  1980547  1990179  1990539  1990655  1990846  1991191  1991322  1991441  1991574  1992841  1994193  1996429  1996546  1998927  2000685  2001051  2001187  2001599  2001702  2001804  2001949  2002080  2002181  2003243  2022720  2022826  2046676  2046804  2046910  2047016  2047126  2047279  2047540  2047759  2066397  2066501  2066611  2066714  2066820  2066974  2078380  2078504  2078605  2078781  2078893  2078997  2079401  2079576  2079840  2080421  2080558  2081181  2081286  2081510  2081750  2115307  2117189  2117324  2117428  2117530  2118198  2118410  2118806  2148902  2149179  2149282  2149390  2149501  2149619  2149724  2149835  2149955  2150075  2150206  2150329  2150482  2161338  2161444  2161676  2161783  2161924  2162069  2162184  2164314  2164425  2164541  2164650  2164754  2164943  2165110  2165213  2165327, 1620543  1620678  1621067  1621197  1692583  1692761  1692896  1693030  1693176  1693797  1694498  1694615  1695109  1695285  1697089  1697520  1701023  1701151  1702026  1702163  1702303  1702416  1703894  1703998  1704113  1704281  1704393  1706322  1706450  1706573  1706804  1707090  1707281  1707695  1707848  1709395  1709543  1709960  1710108  1710643  1710760  1711634  1712235  1712351  1712563  1712737  1712897  1713198  1713321  1714796  1714907  1715036  1715137  1717244  1717364  1717501  1717753  1718130  1718316  1718472  1720029  1720228  1720343  1720480  1720590  1720724  1720842  1721029  1721146  1722185  1722289  1722430  1722814  1723977  1724222  1725483  1725606  1725737  1726576  1726692  1726806  1727253  1728428  1729057  1729373  1729718  1729833  1729947  1730395  1730507  1730719  1730883  1731048  1731158  1731971  1732073  1732222  1732376  1732517  1732680  1732966  1733578  1733825  1733942  1734248  1735716  1738518  1739537  1742047  1746670  1746863  1746977  1747274  1781099  1781367  1781535  1781673  1781979  1782087  1782208  1783030  1783141  1783278  1783427  1783552  1784346  1784589  1784765  1791670  1791913  1792783  1793054  1793179  1793729  1806217  1852391  1852635  1852751  1852893  1853025  1853180  1853818  1859942  1860091  1860198  1860306  1860456  1860582  1860767  1861420  1874864  1876931  1877067   193126  1931379  1941154  1943261  1943652  1960136  1960340  1960476  1968142  1976019  2009657  2009892  2010091  2010197  2010305  2010997  2037832  2051530  2091965  2092219  2092378  2092532  2092676  2092811  2093082  2093257  2093570  2123685  2127160  2127294  2127593  2127723  2127852  2128073  2128195  2128307  2129003  2130596, 1566698  1611461  1611547  1611779  1635838  1636035  1636263  1641713  1642013  1656574  1662756  1662926  1671168  1672179  1673391  1675976  1677184  1680598  1681842  1754383  1759252  1759449  1763878  1764139  1764428  1771654  1881720  1882037  1946163  1951199  1979038  1979207  1979426  1980292  1989855  1990114  1990460  1990836  1991203  1994175  1996580  1998180  1998259  1998752  2000209  2022329  2022404  2022652  2046443  2066074  2066193  2066318  2078244  2115046  2115224  2117011  2119823  2148716, 1566690  1567460  1611480  1611747  1612108  1635982  1636251  1638340  1641937  1656196  1662705  1662882  1671156  1671204  1672928  1674770  1676132  1680467  1681030  1685073  1758235  1759380  1761190  1763986  1764359  1768518  1773900  1881966  1882882  1946307  1954049  1979163  1979399  1980260  1980613  1989921  1990390  1990690  1991180  1993931  1996273  1998142  1998214  1998435  1998984  2003216  2022348  2022551  2022796  2047752  2066179  2066239  2067070  2081558  2115179  2115611  2118870  2119983  2165505, 2140297, 2141713, 1583360  1583610  1620075  1620222  1620460  1691996  1692092  1692370  1700622  1700950  1719233  1724000  1724258  1724326  1724435  1726327  1728311  1729226  1729575  1735294  1736382  1736577  1737294  1738404  1738657  1738692  1738802  1739468  1739531  1741746  1746475  1747428  1780774  1781012  1784409  1785978  1788854  1790240  1790688  1791397  1791605  1792630  1800042  1800387  1851978  1852284  1859220  1859464  1859525  1859592  1874596  1874774  1876566  1877056  1930700  1930835  1930929  1940858  1941049  1942871  1959731  1959819  1959968  1960215  1967928  1975581  1975667  1975836  1976773  2009377  2009821  2037465  2037746  2051153  2051347  2052051  2091595  2091867  2092125  2123306  2123374  2123515  2126397  2126678  2126762  2127767  2128833  2129939  2130546, 1583381  1584028  1620168  1620403  1621242  1692043  1692277  1697483  1700774  1718870  1723985  1724238  1724276  1724413  1725687  1727331  1728327  1729307  1734223  1735323  1736419  1737261  1738084  1738428  1738668  1738786  1738977  1739481  1739551  1742565  1747236  1747440  1780935  1784308  1784710  1786384  1789196  1790286  1790882  1791580  1791892  1793697  1800054  1800399  1852261  1853931  1859372  1859502  1859553  1861404  1874723  1875278  1877033  1877092  1930770  1930855  1931557  1941039  1941357  1943718  1959753  1959859  1960205  1960624  1968395  1975634  1975746  1976114  1977019  2009787  2011067  2037571  2038568  2051291  2051826  2052357  2091691  2092053  2093669  2123348  2123410  2123813  2126591  2126699  2127705  2128755  2129452  2130154  2130692, 1567461, 1567463, 1567465, 2140305, 2140315, 2140466  2140474, 2141723, L, 2148735, 2148744, 2165517, 0, 0, 0, 0, 0, 2165740, 2165741, L10:R0, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
