max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   184256   184861   185075   185401  1452569  1452682  1605863  1605976  1606089  1606197  1606303  1606420  1606545  1606675  1606810  1606951  1607115  1607251  1607398  1607557  1607703  1607838  1607977  1623292  1623463  1623572  1623780  1623913  1624192  1624455  1624596  1624910  1625020  1625187  1625319  1625459  1625577  1625709  1625940  1626097  1626236  1627002  1627553  1637724  1637850  1637955  1638077  1638211  1638478  1638601  1638764  1638963  1639243  1639359  1642913  1651891  1652452  1662887  1663411  1663543  1663672  1663809  1663952  1664089  1664229  1664376  1664557  1664700  1664849  1665032  1665149  1665290  1665401  1665593  1665728  1665979  1666857, 1   192129   192513   192788  1453944  1454240  1456502  1612734  1612859  1612968  1613071  1613181  1613293  1613404  1613527  1613652  1613783  1613919  1614057  1614198  1614374  1614528  1614686  1614840  1614996  1615141  1615290  1615450  1615622  1615784  1615933  1616261  1616496  1616630  1616747  1616893  1617055  1617205  1617453  1617605  1617798  1617913  1632266  1632377  1632495  1632612  1632719  1632840  1633011  1633328, 183821  1605452  1622373  1628844  1637171  1642614  1651592  1652595  1653325  1662563, 185399  1608015  1627555  1629005  1639313  1642902  1652544  1652777  1653681  1667038, 188542  1659094  1659415, 189712  1659276  1660781, 190254   190648   191647   193216  1612551  1618034  1631958, 190538   191460   192820   193336  1617987  1618125  1633376, 1610129, 1610135, 1610142, 1659099, 1659106, 1659257  1659264, 1659282, L, 1662577, 1662584, 1667048, 0, 0, 0, 0, 0, 1667110, 1667122, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1668248  1668461  1668710  1668940  1669063  1670481  1672600  1672778  1672981  1673236  1673354  1673594  1674518  1675092  1686124, 1678045  1678202  1678315  1678432, 1667278  1667532  1669850  1670159  1671330  1672299  1685560  1690670, 1667349  1669769  1669888  1671302  1671961  1675254  1686129, 1688742  1689171, 1689131  1689240, 1677802, 1678467, 1669770, 1669772, 1669774, 1688749, 1688755, 1688906  1688912, 1689137, L, 1690684, , , 1, 0, 0, 0, 1, 1690758, 1690767, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1690747
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1691029  1691299  1691476  1691706  1692141  1692431  1692968  1693173  1693305  1693465  1693860  1694943  1695055  1695254  1695393  1696171  1696824  1711663  1711808  1711923  1712291, 1702409  1702856  1702960  1703341, 1711073  1717484, 1696777  1712369, 1715548, 1716166, 1701987  1702126  1702700, 1702076  1702519  1703346, 1696779, 1696782, 1696785, 1715553, 1715559, 1715710  1715717, 1716172, L, 1717496, , , 1, 0, 0, 0, 1, 1717564, 1717572, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1717554
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1717886  1718108  1718231  1718353  1718793  1718936  1719085  1719321  1719585  1719764  1719874  1737771  1737984  1738587  1738724  1738881  1739255  1739384  1739803  1739954  1740165  1740951  1741061  1741223  1741361  1741677  1741822  1741966  1752067  1752210  1752476  1752894  1753033  1753262  1753469  1754323, 1724227  1724377  1730337  1730460  1730916, 1719979  1737437  1751575  1775872  1785141, 1719965  1719996  1741973  1754273  1776160, 1780069, 1780451, 1724006  1724459  1726720  1729929, 1724438  1724482  1727265  1731037, 1719967, 1719969, 1719971, 1780077, 1780087, 1780238  1780247, 1780460, L, 1785160, , , 1, 0, 0, 0, 1, 1785255, 1785267, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1785242
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1786001  1786114  1786273  1787616  1788085  1788215  1788334  1788474  1788746  1817473  1830191  1830352  1830489  1830776  1830910  1831151  1846264  1846446  1846557  1847134  1847274  1847391  1847941  1848130  1849953  1850241  1850373  1850586  1850701  1850998  1851412  1851537  1851665  1852421  1852717  1856572  1856696  1856935  1857072  1857920  1858074  1858365  1859471  1859620  1861355  1861840  1861984  1862111  1863206  1863346  1863623  1863792  1863919  1864047  1865059  1865788  1866304  1866421  1866543  1869293  1869658  1869792  1869929  1873374  1873525  1873953  1874137  1874250  1883367  1884302  1885039  1885250  1885449  1885564  1885815  1886347  1886707  1886829  1886958, 1791590  1791704  1791816  1792178  1792673  1796524  1796631  1796761  1796885  1797211  1798487, 1785503  1817210  1829775  1845713  1856284  1872618  1872726  1873006  1876070  1879221  1879467  1879802  1883841  1884068  1884322  1884482  1884690  1884815  1900052, 1785441  1788738  1817533  1831145  1852787  1872576  1872675  1872976  1876027  1876109  1879272  1879500  1883526  1883874  1884286  1884363  1884613  1884771  1886948, 1894860, 1896273, 1791318  1796338  1797991, 1792683  1797198  1798008, 1788740, 1788742, 1788744, 1894865, 1894873, 1895023  1895029, 1896280, L, 1900065, , , 1, 0, 0, 0, 1, 1900132, 1900140, L5:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1900122
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1900329  1900554  1901630  1902160  1902324  1902568  1904204  1904489  1904955  1905204  1905324  1905469  1905761  1907043  1908589  1913437  1914215  1914980  1915107  1915388  1928451  1928673  1928805, 1918336  1918450  1918555  1918668  1919427  1919630  1920453  1920590  1920742  1920892  1921366  1921553  1921869  1922106  1922213  1922334  1922735  1924637  1924755  1924893  1925014  1925116  1925226  1944510  1944613  1944725  1953221  1953527  1953670  1953949  1954053  1954283, 1903970  1906865  1908918  1913055  1913157  1928153, 1902649  1905849  1908872  1913026  1913122  1915425  1928767, 1964246  1969364, 1964724  1970032, 1917921  1924364  1944235  1949691  1949865  1952431  1952896, 1922778  1925276  1944898  1949831  1950275  1952488  1954495, 1902650, 1902652, 1902653, 1964258, 1964270, 1964421  1964433, 1964736, , , , , 1, 1, 0, 0, 0, 1979964, 1979966, L5:R0, 20.00, 000(1)1, 000(1)1, 204, no_go, 1979961
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1982001  1982234  1982461  1982596  1982904  1983415  1983546  1983683  2007976  2008178  2008343  2008966  2009091  2019096  2019725  2019950  2020173  2020444  2020564  2020781  2021092  2021258  2021539  2021666  2021841  2022349  2023939  2024225  2024415  2024537  2025093  2025499  2025621  2025728  2025883  2026008  2027314  2027677  2027931  2028064  2028193  2028498  2028823  2029122  2029760  2029879  2030039  2030604  2030881  2031172  2031297  2031579  2032252  2032377  2032503  2032622  2032884  2033414  2033674  2034001  2034125  2035578  2036006  2036287  2036844  2037049  2037414  2037530  2038025  2038843  2040337  2040613  2040729  2040940  2041286  2041490  2042195  2046682  2047008  2047139  2047258  2047401  2048406  2048785  2048920  2049141  2052196  2052672  2052826  2052994  2053130  2053528  2054513  2056381  2056528  2056914  2057159  2057371  2057837  2059413  2059528  2059847  2060161  2060273  2060640  2060800  2061149  2061871  2062407  2062565  2062825  2062963  2063771  2064495  2065236  2066313  2066439  2067089  2067808  2067917  2068063  2068186  2068342  2068484  2068739  2068887  2077345  2077470  2077603  2077734  2078746  2078869  2078990  2079100  2079220  2079714  2079977  2080762  2083075  2084127  2084329  2084436  2084559  2084972  2085217  2085329  2085786  2086958  2087067  2087181  2087654  2087859  2088067  2088336  2088793  2089371  2089536  2093682  2093904  2094329  2094446  2095879  2096495  2096629  2098600  2099470  2099638  2099816  2099930  2100080  2100311  2100418  2101102  2101849  2102455  2104113  2106419  2106958  2108292  2108729  2109382  2109529  2109645  2109820  2110400  2110796  2113262  2114532  2114668  2120118  2120506  2120621  2123359  2127810  2128817  2129043  2132298  2132703  2132819  2132976  2133521  2133688  2139973  2143892  2144500  2144814  2148163  2149473  2149612  2149736  2163602  2164281  2165605  2170649  2174049  2174527  2175245  2175389  2177140  2191029  2193837  2195965  2196087  2196589  2198144  2198688  2198840  2198947  2199104  2200179  2220784  2237680  2237850  2238332  2238618, 1988413  1988877  1988997  1989112  1990641  1990861  1991448  1991559  1991695  1991904  1992010  1992548  1992736  1992847  1992981  1993138  1993456  1993603  1993707  1993914  1994292  1994510  1994832  1998643  2004147  2072183  2074417  2223607  2234503  2234621  2235051, 1981638  2007529  2017566  2017658  2023625  2031882  2040150  2042319  2043175  2045458  2045800  2045834  2046178  2053268  2054987  2056090  2056998  2057064  2058090  2058125  2058448  2058541  2058789  2065442  2067580  2068940  2076852  2078454  2080358  2082557  2083899  2102772  2106055  2115713  2115980  2116188  2116310  2118882  2120141  2125747  2127366  2127983  2128074  2128179  2128287  2128526  2131986  2140210  2140574  2143622  2144335  2144490  2144654  2150041  2160303  2161395  2162861  2163725  2173618  2181782  2187401  2190668  2195507  2220426  2237024  2245621  2255529, 1983688  2009128  2017620  2022360  2031563  2039105  2042301  2042698  2043307  2045777  2045820  2045981  2053207  2053597  2055155  2056953  2057013  2057894  2058108  2058141  2058508  2058620  2065394  2067265  2068844  2069063  2077766  2080237  2080910  2082570  2102722  2105326  2115688  2115840  2116011  2116263  2116372  2120101  2124627  2126464  2127972  2128029  2128093  2128257  2128344  2130493  2140184  2140274  2142048  2144214  2144387  2144640  2149994  2151526  2161011  2161411  2163574  2173033  2179778  2184356  2190418  2195360  2200545  2220874  2238738  2245948, 2250352  2251543  2253103, 2250626  2251734  2253775, 1988614  1990652  1997797  1998570  2003953  2071914  2072976  2074170  2223400  2234070, 1989157  1994822  1997885  1998611  2004239  2072351  2073213  2074640  2223763  2234806, 1980385, 1980386, 1980387, 2250356, 2250361, 2250512  2250516, 2250631, L, 2255541, , , 1, 0, 0, 0, 1, 2255604, 2255612, L6:R0, 16.67, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2255594
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2256157  2256290, , 2262937, 2256241  2263130, 2271942  2274239, 2273235  2274444, , , 2256533, 2256534, 2256535, 2271943, 2271946, 2272097  2272099, 2273238, , , , , 1, 1, 0, 0, 0, 2288269, 2288273, L6:R0, 16.67, 000(1)1, 000(1)1, 204, no_go, 2288263
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2296770  2415047  2415557  2415698  2415884  2416517  2416760  2416906  2421245, 2309229  2309361  2314638  2343737  2364683  2364823  2365982  2366156  2366305  2367070  2367245  2369675  2369843  2370009  2370129  2370243  2370359  2390161  2390331  2390456  2408209  2408374, 2296093  2301303  2347249  2414524  2418151  2418311  2418341  2420047  2420942  2436331, 2296888  2301689  2348072  2416940  2418233  2418326  2418816  2420254  2421235, 2426628  2428284  2430149  2431967  2432153  2432488, 2427293  2430126  2431864  2432071  2432180  2433252, 2309004  2314472  2343437  2364409  2365728  2369385  2380660  2389955  2407912  2407981, 2309438  2314860  2343995  2364796  2367212  2370425  2380915  2390518  2407938  2408390, 2288681, 2288681, 2288683, 2426638, 2426650, 2426801  2426812, 2427304, L, 2436502, , , 1, 0, 0, 0, 1, 2436515, 2436518, L7:R0, 14.29, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2436511
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2436970  2437114  2468666, 2451640, 2467766, 2437098  2468817, 2473645  2474128  2476913  2476999  2477106  2477359  2478386  2478862  2480454, 2473899  2476889  2476960  2477058  2477137  2478360  2478572  2479016  2480635, 2451366, 2452040, 2437098, 2437099, 2437100, 2473647, 2473650, 2473801  2473804, 2473902, , , , , 1, 1, 0, 0, 0, 2488957, 2488966, L7:R0, 14.29, 000(1)1, 000(1)1, 204, no_go, 2488948
