max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, L_well_all_on_ts, L_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 5148440  5148606  5148826  5148942  5171393  5171633  5171929, 5170988  5189772, 5148963  5172055  5189846, 5185852  5187520, 5186396  5187595, 5174988  5182416  5183545, 5176329  5182816  5183830, 5148964, 5148965, 5148967, 5185855, 5185859, 5186010  5186013, 5186400, R, 5189781, , , 1, 0, 0, 0, 1, 5189832, 5189838, L0:R9, 11.11, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 5189824, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 5189937  5190303  5211359, 5190232  5190323, 5198036  5201829  5204376  5204703  5206380  5206879  5207184  5207427  5207860, 5198287  5202062  5204669  5206276  5206435  5206974  5207339  5207811  5208597, , , 5190287, 5190288, 5190289, 5198038, 5198041, 5198192  5198194, 5198289, R, 5211370, , , 1, 0, 0, 0, 1, 5211429, 5211437, L0:R10, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 5211420, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5227228, 5211639  5211751  5211912  5212104  5212226  5213631  5213783  5217055  5217158  5217296  5217655  5218391, 5213355  5216850  5217474  5219010  5237520, 5212432  5213842  5217384  5218505  5219026  5238203, 5294999, 5295301, 5226326  5228646  5285220  5285507, 5227364  5231094  5285419  5286017, 5212433, 5212434, 5212436, 5295004, 5295011, 5295162  5295168, 5295307, , , , , 1, 1, 0, 0, 0, 5310366, 5310374, L0:R10, 10.00, 000(1)1, 000(1)1, 204, no_go, 5310356, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5344269  5403140  5403416  5403943  5405331  5406038  5406212  5408328  5408844  5411149  5411470  5418358  5418475  5418603  5419637  5579606  5579780  5579898  5580016  5580125  5580234  5580346  5580464  5580582  5580708  5580845  5580980  5581117  5581342  5581496  5581646  5581784  5581930  5582541  5582652  5582807  5582939  5583101  5583888  5584012  5584126  5584625  5584768  5584916  5585076  5585214  5586033  5587131  5593402  5594106  5594219  5595141  5595748  5597302  5597470  5599595  5600581  5601263  5602408  5619978  5640651  5642304  5642496  5643046  5643340  5646038  5646285  5647031  5647202  5649413  5649605  5651042  5729947  5733163  5738220  5739513  5745575  5745775  5775143  5785850  5786527  5790576  5790843  5790972  5791467  5814521  5815663  5816610  5816720  5817394  5817562, 5395367  5395878  5437017  5437247  5437962  5439181  5452258  5452382  5452500  5454560  5462969  5463174  5463518  5465165  5491825  5496872  5509163  5524440  5524728  5525877  5526738  5533020  5539360  5547621  5563709  5563844  5564005  5565576  5565940  5571273  5573082  5612754  5612907  5613174  5613418, 5394844  5425172  5425457  5425601  5436823  5451880  5452745  5454509  5462710  5491424  5496654  5507031  5524082  5539057  5546787  5546870  5554535  5563265  5563523  5570574  5571023  5612401  5835470, 5396153  5425373  5425548  5426083  5439159  5452656  5452802  5454550  5463666  5495736  5497707  5508925  5535472  5546168  5546811  5547574  5554837  5563416  5565598  5570782  5572131  5613512, 5832881, 5833061, 5341859  5343882  5360761  5362543  5399805  5402259  5402638  5411559  5411787  5417846  5578673  5578871  5592777  5599093  5600214  5619176  5633346  5639504  5645359  5653073  5656973  5658823  5662354  5666171  5669722  5673379  5674235  5675463  5677252  5681539  5682187  5683581  5686333  5693479  5698592  5701365  5710255  5711341  5713917  5719820  5721106  5726523  5730491  5733978  5738441  5738691  5739298  5743589  5745915  5749085  5755042  5756833  5757436  5758005  5760704  5763716  5767431  5768077  5773387  5776243  5776415  5785389  5790056  5797035  5814132  5817909, 5342187  5344507  5361529  5363098  5400108  5402546  5411542  5411748  5411854  5419723  5578829  5587403  5597447  5599973  5602445  5621143  5639214  5643390  5652497  5655164  5658066  5661391  5665235  5668936  5673371  5673396  5675445  5675513  5680769  5682135  5682199  5686315  5686418  5697714  5700986  5708745  5711218  5711380  5719356  5720133  5723419  5730101  5733642  5738426  5738597  5738811  5743204  5745746  5748641  5754688  5755566  5757370  5757487  5760681  5760750  5767212  5767898  5772953  5775350  5776276  5776565  5786597  5796724  5798247  5817553  5818137, 5310888, 5310888, 5310889, 5832886, 5832892, 5833043  5833049, 5833067, R, 5835483, , , 1, 0, 0, 0, 1, 5835548, 5835555, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 5835538, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5856818, 5835794  5835951  5836440  5836659, 5850507  5868847, 5836868  5851310, 5864597, 5865453, 5853899  5854017  5854522  5856201  5856495, 5853967  5854308  5854576  5856273  5856946, 5836869, 5836870, 5836872, 5864601, 5864605, 5864756  5864760, 5865457, R, 5868856, , , 1, 0, 0, 0, 1, 5868908, 5868914, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 5868899, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5898994  5901333  5901493  5901659, 5869144  5869291  5869424  5869732  5870685  5870946  5871082  5871257  5871399  5872985  5875436  5875716  5875958  5876903  5877180  5880228  5880501  5881129  5883347  5884553  5884715  5884968  5885272  5885427  5886002  5886210  5886407  5886525  5886644  5886882  5887859, 5879956  5881856  5884392  5915969, 5877163  5881692  5882125  5887893, 5910721, 5912474, 5898314  5898526  5901100, 5898398  5899574  5902028, 5877165, 5877167, 5877170, 5910728, 5910736, 5910887  5910894, 5912482, R, 5915985, , , 1, 0, 0, 0, 1, 5916068, 5916079, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 5916056, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5944083  5945013  5945225  5991580  6413060  6413181  6413305  6413418  6413530  6413671  6413778  6413910  6414054  6414180  6414320  6414511  6414625  6414775  6415158  6415323  6415441  6415566  6416456  6416626  6416742  6417402  6417520  6417965  6418082  6418205  6423097  6424156, 5916345  5922317  5922562  5922698  5922933  5923451  5925164  5949168  5949294  6011751  6011908  6023552  6024368  6030170  6096159  6096340  6136600  6351252  6359773  6379024  6379130  6379239  6379628, 5921641  5948816  6011492  6011640  6023262  6027973  6096150  6108371  6135792  6136160  6136514  6231331  6350690  6359342  6373847  6377448  6378827  6380389  6443111, 5917578  5925863  5950338  6011616  6014325  6024593  6029780  6098197  6108823  6136118  6136475  6137660  6232989  6352686  6363320  6375847  6378759  6379960  6380688, 6439112, 6440922, 5936262  5939876  5941283  5943801  5967075  5981254  5989623  5991882  5995390  5998604  5998976  6034150  6308502  6317943  6327564  6337445  6412321  6412424  6422386  6422492  6430407, 5936275  5940326  5942097  5945302  5967239  5981689  5991857  5992241  5995578  5998934  6000014  6035276  6309315  6318953  6330859  6340189  6412378  6418239  6422420  6424271  6431596, 5917578, 5917579, 5917580, 6439119, 6439128, 6439279  6439286, 6440930, R, 6443127, , , 1, 0, 0, 0, 1, 6443211, 6443220, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 6443199, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6461584  6462598  6477465  6477600, 6443371  6443479  6443648, 6456384  6493270, 6444516  6456512, 6485245, 6486194, 6459498  6459916  6461353  6463025  6464897  6475682, 6459819  6461305  6462974  6463155  6466944  6478267, 6444517, 6444518, 6444519, 6485250, 6485255, 6485406  6485410, 6486199, R, 6493280, , , 1, 0, 0, 0, 1, 6493337, 6493344, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 6493328, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6560160  6560282  6560410  6560520  6560629  6560746  6560866  6560992  6561117  6561272  6561762  6561923  6563632  6563792  6563900  6564023  6565208  6566201  6567202, 6493728  6530744  6530942  6535369  6535604  6535757  6536476  6536640  6536778  6536922  6539576, 6530433  6535262  6536326  6537212, 6494740  6532568  6535919  6536970  6537246, 6553981, 6555310, 6497394  6497707  6503510  6503662  6513314  6544982  6559190, 6497600  6498370  6503558  6506126  6514042  6545431  6567365, 6494740, 6494742, 6494743, 6553987, 6553994, 6554145  6554151, 6555316, L, 6559203, , 6567374, 0, 0, 0, 0, 0, 6567434, 6567444, L1:R9, 10.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 6559210
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 6637857  6638167  6638274  6638381  6638594  6638710  6638835  6638970  6639094  6639211  6639331  6639457  6639585  6639719  6639856  6639996  6640144  6640288  6640436  6640573  6640710  6640845  6640978  6641114  6641261  6641424  6641572  6641724  6641873  6642017  6642161  6642315  6642479  6642643  6642798  6642954  6643087  6643237  6643374  6643530  6643689  6643856  6644038  6644632  6644773  6644909  6645080  6645211  6645555  6645721  6645873  6646029  6646188  6646342  6647557  6647815  6647918  6648029  6648135  6648292  6648468  6648648  6649850  6650400  6651344  6651452  6651745  6651883  6652022  6652257  6652368  6652503  6652666  6652894  6653858  6654000  6654157  6654263  6654396  6654553  6654720  6654881  6655728  6655880  6656012  6656123  6656281  6656449  6656635  6656952  6657819  6657996  6658129  6658245  6658369  6658490  6658676  6658804  6658962  6659841  6659984  6660087  6660241  6660402  6660534  6661362  6661532  6661689  6661803  6661920  6662074  6662230  6662456  6662558  6662734  6663303  6663702  6663859  6664006  6664171  6664408  6664513  6664655  6665363  6665581  6665683  6665837  6665995  6666139  6666884  6666990  6667142  6667303  6667465  6667610  6667806  6667915  6668044  6668236  6668828  6669448  6669561  6669747  6669897  6670053  6670200  6671077  6671198  6671307  6671441  6671547  6671688  6671833  6672070  6672200  6672334  6672555  6673093  6673200  6673573  6673682  6673842  6674035  6674183  6674344  6675043  6675306  6675440  6675664  6675819  6675935  6676075  6676191  6676405  6676989  6677100  6677204  6677324  6677492  6677671  6677840  6678735  6678897  6679021  6679178  6679341  6679495  6679602  6680082  6681122  6681252  6681409  6681658  6681943  6682091  6683656, 6637668, 6683803, 6631923, 6633099, 6572166  6573264  6582449  6582593  6589715  6598724  6601804  6617618  6622262  6624388  6625289, 6573045  6573447  6582505  6584344  6591136  6601048  6602783  6618291  6623086  6625177  6626313, 6568279, 6568279, 6568280, 6631927, 6631933, 6632084  6632089, 6633104, R, 6637679, 6637685, 6683805, 0, 0, 0, 0, 0, 6683824, 6683828, L1:R9, 20.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6720288, 6694757  6694889  6695000  6695123  6695226  6695671  6695822  6696032  6696564  6696924  6697153  6697276  6697407  6700276  6700606  6701518  6703250, 6691365  6694472  6700016  6741029, 6691749  6698305  6703551, 6734850  6739010, 6735795  6739533, 6713767  6714742  6719412  6726874, 6714524  6715149  6721872  6727538, 6684805, 6684806, 6684807, 6734855, 6734861, 6735012  6735019, 6735801, R, 6741043, , , 1, 0, 0, 0, 1, 6741113, 6741122, L1:R9, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 6741102, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6760454  6945367  7020655  7020765  7020872  7020986  7021103  7021219  7021337  7021452  7021573  7021702  7021836  7021982  7022153  7022305  7022446  7022598  7023214  7023341  7023533  7023666  7023775  7024001  7024747  7025549  7025733  7069108  7069249  7069431  7069540  7069649  7069762  7069873  7069987  7070106  7070228  7070349  7070478  7070611  7070754  7070902  7071083  7071239  7071389  7071538  7071704  7071867  7072025  7072171  7072346  7072659  7072823  7072998  7073168  7073319  7073497  7073680  7073809  7073949  7074164  7074330  7074483  7074716, 6741399  6741766  6771240  6771422  6792570  6793683  6794018  6893615  6900543  6914540  6937689  6938225  6941221  6941385  6954756  6955027, 6770867  6792224  6806791  6893288  6899794  6913984  6937177  6937522  6938844  6940966  6953870, 6742280  6771690  6794267  6807187  6895398  6900245  6918523  6937350  6938765  6940919  6941986  6955251, 7062048, 7065908, 6745655  6745802  6757623  6759951  6766282  6767547  6798159  6838391  6842221  6854851  6874614  6881363  6882451  6902965  6944846  7020073  7034679  7047290  7052569  7068564, 6745772  6746528  6758775  6762714  6766329  6767942  6799260  6841890  6843257  6865114  6875148  6882438  6882531  6905731  6946182  7025911  7040230  7047956  7054857  7075469, 6742280, 6742282, 6742283, 7062051, 7062055, 7062205  7062208, 7065911, L, 7068571, , 7075477, 0, 0, 0, 0, 0, 7075532, 7075542, L2:R8, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 7068576
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7090477  7090712  7090850  7090963  7091082  7091194  7091305  7091416  7091528  7091647  7091769  7091892  7092019  7092148  7092290  7092468  7092612  7092807  7092931  7093058  7093233  7093450  7094416  7094537  7095654  7095944  7096060  7096283, , , , 7087235, 7088093, 7076970  7079528  7079809  7080982  7090234, 7077954  7079706  7079993  7081795  7096994, 7076158, 7076159, 7076159, 7087237, 7087240, 7087391  7087393, 7088096, L, 7090240, , 7097001, 0, 0, 0, 0, 0, 7097047, 7097055, L3:R7, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 7090244
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7116065, 7110566  7110680  7110891, 7110128  7125947, 7111842, 7122483, 7122976, 7102161  7115648  7117388, 7102430  7117186  7117582, 7097824, 7097824, 7097825, 7122485, 7122489, 7122640  7122643, 7122979, R, 7125954, , , 1, 0, 0, 0, 1, 7125998, 7126003, L3:R7, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 7125990, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7137939  7138128  7138244  7138364  7138473  7138586  7138699  7138813  7138929  7139050  7139181  7139313  7139449  7139592  7139733  7139884  7140035  7140229  7141089  7141199  7141334  7141904  7142602  7142961  7143309, 7126648, , 7127789, 7133105  7135690, 7133466  7135802, 7129607  7137544, 7131183  7145816, 7127789, 7127790, 7127792, 7133106, 7133109, 7133260  7133262, 7133468, L, 7137550, , 7145822, 0, 0, 0, 0, 0, 7145863, 7145870, L4:R6, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 7137553
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 110, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
