max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    96831    96935    97198    97330    97484   110080   111033   117330   408491   731315  1533917  1534025  1534139  1534258  1537110  1779741  1779856  1779986  1780097  1780210  1780316  1780441  1780557  1780662  1780792  1780922  1781039  1781164  1781294  1781426  1781556  1781686  1781805  1781941  1782078  1782210  1782347  1782635  1782777  1782943  1783083  1783212  1783324  1783461  1783581  1783691  1784081  1784198  1784332  1784446  1784558  1784668  1785316  1785428  1785641  1785761  1785879  1786006  1786113  1786218  1787109  1787406  1787526  1787695  1787816  1787934  1788039  1788152  1788891  1789239  1789357  1789487  1789615  1789719  1789889  1790011  1790135  1790240  1790346  1790452  1790607  1790783  1790957  1791147  1791305  1792186  1792470  1792727  1792845  1792979  1793382  1793490  1793603  1793734  1793851  1795361  1795470  1795606  1795770, 1   104069   104983   105082   120242   126287  1535499  1766329  1766454  1766581  1766717  1766841  1766968  1767093  1767619  1767758  1767895  1767993  1768217  1768435  1768564  1768700  1768837  1768993  1769107  1769270  1769914  1770051  1770246  1770345  1770878  1771002  1771118  1771272  1771410  1771546  1771688  1771833  1771987  1772113  1772225  1772327  1773024  1773463  1773564  1773707  1773818  1773942  1774067  1774179  1774883  1775030  1775521  1775642  1775856  1775986  1776131  1776275  1776443  1776577  1776718  1777372  1797954  1798055  1798161  1801095  1801272  1801440  1801596  1801723  1801852  1801977  1802105  1802235  1802364  1802496  1802627  1802762  1802895  1803036  1803220  1803345  1803462  1803600  1803741  1803912  1804019  1804170  1804270  1804704, 110807  1779611  1790814  1791953, 117317  1790794  1791251  1795805, 120084  1764972  1765084  1797638  1800792, 126269  1765043  1777388  1798176  1805102, 1763835, 1763838, 1763843, 1799544, 1799554, 1799564, 1799715  1799725, 1799741, 1799751, R, 1800812, 1800823, 1805102, 0, 0, 0, 0, 0, 1805109, 1805110, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1819385  1819564  1819777  1819882  1819990  1824845  1825160  1825302  1825445  1849061  1849188  1849390  1849497  1849655  1849765  1849947  1850859  1851352  1852130  1852258  1852397  1852758  1852891  1853012  1853137  1853271  1853406  1853517  1853625  1854514  1854664  1854803  1854929  1855157  1855304  1855426  1855598  1863853  1863957  1864083  1864273  1864410  1864534  1864698  1884879  1885022  1885156  1885475  1908004  1908124  1908268  1908412  1908631  1908833  1908943  1909074  1909199  1909308  1909798  1909918  1910050  1910235  1961671  1961998  1962113  1962303  1962469  1969828  1971420  1973493  1973599  1973752  1991313  1991420  1991537  1991645  1991821  1991928  1992091  1992224  1992385  2029000  2029107  2029237  2029357  2029463  2030251  2030366  2030552  2030757  2094375  2096923  2097120  2097228  2099178  2101954  2102061  2102171  2102284  2102403  2102516  2102637  2102756  2102871  2102993  2103119  2103242  2103348  2103471  2103593  2103706  2103838  2104048  2104159  2104268  2104421  2104537  2104742  2104877  2105012  2105159  2105293  2105424  2105554  2105675  2105802  2105919  2106064  2106170  2106290  2106424  2106534  2106647  2106797  2106946  2107098  2107252  2107369  2107486  2107592  2107787  2107892  2107997  2108110  2108219  2108388  2108502  2108621  2108760  2108897  2109034  2109179  2109349  2109484  2109625  2109904  2110038  2110485  2110905  2111035  2111160  2111301  2111456  2111582  2111697  2111804  2111909  2112045  2112198  2112312  2112588  2112749  2112858  2112964  2113317  2113431  2113537  2113656  2113792  2113918  2114039  2114165  2114300  2114433  2114538  2114681  2115003  2115106  2115522  2115631  2115752  2115866  2115977  2116104  2116217  2116380  2116504  2116615  2116730  2116837  2116964  2117087  2117195  2117319  2117430  2117645  2118100  2118328  2118765  2118943  2119180  2119287  2119402  2119633  2119773  2120040  2120150  2120296  2120644  2120803  2120949  2121092  2121736  2121877  2122109  2122222  2122328  2122610  2122775  2123054  2123198  2124259  2124519  2124655  2125090  2125531  2125689  2126816  2127710  2128256  2128372  2128480  2128926  2129074  2129369  2129482  2129591  2129695  2129823  2129943  2131033  2131191  2131299  2131653  2131773  2131902  2132055  2132204  2132372  2132486  2132605  2132738  2132959  2134210  2134324  2134540  2134910  2135025  2135168  2135301  2135764  2137299  2137440  2137573  2137715  2137825  2137948  2138084  2138243  2138378  2138487  2139012  2139150  2139261  2139407  2139717  2140232  2140391  2141209  2141340  2141451  2141556  2141709  2141849  2142053  2142196  2142316  2142666  2142815  2142968  2143854  2143968  2144086  2144515  2145232  2145351  2145492  2145597  2145707  2145828  2145939  2146107  2146228  2146925  2147247  2147386  2147499  2147608  2147721  2147829  2147944  2148060  2148333  2148454  2148959  2149109  2149678  2149814  2149922  2150192  2150363  2150473  2150600  2150900  2151007  2151117  2151237  2151536  2152353  2152494  2152659  2154611  2154724  2154832  2154987  2155133  2155280  2155424  2155534  2155682  2155873  2155992  2156096  2156224  2156341  2156455  2157475  2157602  2157731  2157836  2157957  2158110  2158222  2158329  2158566  2161492  2161612  2161838  2161976  2162105  2162245  2162410  2162548  2162653  2163200  2163339  2163451  2163636  2163764  2164111  2164270  2164424  2164531  2164685  2164791  2165174  2165399  2167005  2167111  2167236  2167385  2167489  2167605  2167748  2168099  2168220  2168341  2168838  2169630  2169755  2169990  2170170  2170301  2170464  2170914  2171275  2171447  2171585  2171702  2171827  2171999  2172316  2174357  2174495  2174765  2174875  2175010  2213834  2213943  2214048  2214202  2214309  2214423  2242900  2243014  2275625  2275772  2276520, 1805136  1805466  1805645  1806063  1806328  1806443  1806648  1806791  1806944  1807112  1807251  1808498  1808608  1808738  1808880  1809257  1829881  1830662  1830801  1866574  1866781  1866882  1866980  1867077  1867409  1873506  1873607  1873705  1873918  1874284  1874489  1874599  1875010  1875161  1876896  1877017  1877492  1877663  1877836  1877985  1878483  1878586  1878705  1878850  1878979  1879083  1882275  1882399  1882500  1882726  1898946  1901309  1914121  1914232  1914335  1914510  1914649  1917130  1944946  1945347  1945625  1977216  1977639  1986677  1986781  1986888  1986990  1987095  1995468  1995821  1995920  1996047  1996178  2027035  2027156  2027285  2037806  2037977  2096130  2105969  2180951  2181084  2181187  2181286  2181762  2181890  2182011  2182136  2182400  2182523  2182649  2182775  2182906  2183040  2183175  2183618  2183757  2183869  2184011  2184233  2184342  2184441  2184588  2184728  2185353  2185462  2186458  2186595  2186729  2186945  2187625  2189361  2189504  2189924  2190095  2190233  2191319  2191827  2192795  2193435  2193585  2193739  2194289  2194429  2194573  2196356  2196489  2196642  2198244  2198346  2203403  2203524  2203666  2203800  2204240  2278489  2290240  2290587  2290698  2290818  2290942  2291070  2291197  2291328  2291663  2291930  2292060  2292205  2292555  2292698  2292835  2294371  2294496  2296966  2297064  2297442  2297549, 1819274  1824793  1824897  1848921  1849096  1849353  1863592  1884716  1885271  1906902  1907924  1961372  1969635  1970027  1971338  1973318  1991149  2028765  2063265  2101668  2101784  2134139  2142656  2147817  2152506  2154394  2161231  2171673  2174209  2213592  2242636  2275273  2275331  2276250, 1819956  1824860  1825457  1849021  1849286  1855456  1864644  1885245  1885405  1907905  1910258  1962389  1969892  1970038  1971352  1973770  1992360  2030567  2063401  2101752  2133061  2142639  2147799  2152437  2152816  2158572  2171657  2172346  2175085  2214458  2243048  2275312  2275740  2276494, 1805230  1808954  1829517  1866308  1873238  1876535  1876725  1879487  1881968  1882093  1889986  1890168  1898427  1898558  1898656  1900928  1901472  1913602  1913780  1916787  1944345  1944713  1945038  1976928  1977777  1986446  1995079  1995204  2026618  2026756  2037499  2180592  2196747  2199530  2199991  2202400  2211008  2216887  2217480  2217562  2220256  2220608  2221164  2223695  2224558  2229231  2229265  2277782  2280645  2284173  2289386, 1808838  1809198  1830873  1867629  1875337  1876609  1879046  1879651  1882048  1882678  1890025  1890371  1898473  1898614  1898974  1901450  1901499  1913744  1914804  1917266  1944499  1944964  1945612  1977700  1977794  1987707  1995129  1996113  2026649  2027253  2038568  2196736  2199412  2199804  2200214  2204228  2211210  2217430  2217515  2217674  2220571  2221101  2221512  2224459  2225293  2229248  2229540  2278571  2281311  2284380  2298322, 1808840, 1808843, 1808846, 2288587, 2288589, 2288592, 2288743  2288745, 2288754, 2288757, R, 2289392, 2289395, 2298329, 0, 0, 0, 0, 0, 2298368, 2298375, L0:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2306615  2306783  2310953  2311146  2316498  2337487  2337717  2337828  2337987  2338155  2458710  2462680  2631327  2669989  2670106  2695048  2702605  2702893  2703006  2703165  2703289  2703504  2703609  2703725  2880633  2880773  2955911  2994693  3061813  3062040  3062199  3062354  3062461  3066014  3162013  3163422  3163547  3166022  3166132  3166272  3166427  3166618  3166797  3168063  3168196  3168315  3168422  3169915  3170077  3170185  3170320  3170447  3170574  3170896  3171005  3196572  3196680  3196819  3196977  3197095  3197321  3197433  3197581  3198470  3240991, 2298604  2301890  2403051  2475910  2476051  2603398  2706466  2707025  2707153  2953383  2953766  2979662  2980107  2982810  2983284, 2305967  2306478  2307112  2310892  2316231  2337342  2337416  2444851  2458083  2458555  2462270  2499224  2499542  2579043  2631062  2631197  2669759  2687510  2687659  2694836  2694904  2702407  2816701  2816796  2827187  2831155  2874540  2880464  2909285  2955559  2994244  2994542  3056215  3061779  3108749  3109036  3114357  3161766  3163205  3165624  3165675  3165846  3170694  3172320  3195997  3196289  3196499  3240741, 2306091  2306928  2307479  2310982  2316492  2337386  2337916  2445075  2458411  2458650  2462840  2499338  2499599  2579109  2631164  2631392  2670176  2687577  2687742  2694868  2694992  2703669  2816771  2816832  2827852  2831346  2874606  2880839  2909790  2956224  2994460  2994724  3056367  3062274  3108957  3109067  3114446  3162027  3163689  3165645  3165745  3170598  3170938  3172362  3196070  3196477  3198529  3241000, 2298475  2299322  2299697  2300431  2300454  2301240  2301449  2302807  2304385  2320640  2320833  2322684  2340987  2374343  2402631  2405638  2411832  2415620  2442562  2442980  2450019  2450296  2456144  2465882  2470304  2470338  2470467  2470659  2470835  2471254  2471575  2474525  2484130  2486908  2496774  2500977  2501120  2516978  2523735  2523920  2524285  2550701  2551052  2574803  2577441  2580910  2581163  2583623  2603024  2603521  2603619  2607205  2638790  2639208  2653290  2653556  2672874  2673024  2673129  2673527  2674561  2705902  2706125  2710369  2711270  2711555  2715533  2747889  2747959  2748043  2782543  2782749  2793523  2796544  2797353  2803098  2803302  2807530  2807764  2811631  2814471  2832698  2835161  2859031  2883015  2890474  2890740  2891309  2891424  2891517  2894955  2896418  2896684  2896780  2898425  2904540  2906667  2919051  2921686  2952982  2958332  2963677  2964230  2967197  2970349  2972378  2979210  2979718  2983587  2997227  3028018  3029999  3030287  3067977  3068203  3071793  3071971  3072196  3072583  3078632  3085476  3099094  3099740  3101412  3112817  3174000  3211068  3225890, 2298576  2299356  2300114  2300440  2301208  2301297  2301894  2302895  2304470  2320821  2321747  2322939  2341002  2374496  2403586  2406152  2414346  2417574  2442859  2443108  2450240  2450631  2456745  2467170  2470315  2470419  2470542  2470776  2471075  2471437  2472491  2476046  2485064  2487117  2497185  2501055  2501696  2517357  2523811  2524256  2524830  2550874  2551263  2574960  2577741  2581094  2581473  2584008  2603474  2603587  2606329  2608086  2638876  2639326  2653318  2653668  2672964  2673089  2673492  2673646  2674775  2706098  2707688  2710600  2711285  2712420  2715734  2747935  2748010  2748289  2782685  2782977  2793584  2797077  2797599  2803256  2803584  2807622  2807874  2812929  2815193  2832874  2835294  2859213  2883058  2890551  2891233  2891361  2891474  2893074  2895028  2896491  2896732  2897024  2898646  2904672  2906984  2919152  2921802  2953931  2958935  2963693  2964611  2967320  2970365  2973958  2979646  2983524  2983638  2997837  3028037  3030111  3030461  3068181  3068311  3071922  3072158  3072486  3072863  3079866  3086008  3099674  3100802  3101685  3112957  3174164  3211516  3226042, 2299582, 2299583, 2299585, 3236243, 3236245, 3236248, 3236399  3236401, 3236409, 3236412, L, 3240748, , 3241004, 0, 0, 0, 0, 0, 3241028, 3241033, L1:R2, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3240751
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
