max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   204442   204550   204662   204771   205084   205208   205386   205499   205672   206305   214196   214338   215163   215428  2350589  2350714  2350822  2350938  2351135  2351460  2351685  2352178  2354909  2507422  2507539  2507648  2507757  2507859  2507967  2508080  2508195  2508302  2508418  2508539  2508664  2508792  2508916  2509020  2509172  2509312  2509413  2509526  2509629  2509753  2509886  2510011  2510145  2510281  2510415  2510533  2510673  2510777  2510940  2511043  2511191  2511322  2511437  2511550  2520528  2520678  2520783  2520898  2520999  2521120  2521275  2521396  2521502  2521605  2521713  2521841  2521946  2558983  2559089  2559211  2559318  2559485  2559592  2559703  2559840  2559988  2560110  2560243  2560389  2560575  2560689  2560813  2560917  2561029  2561372  2561543  2561671  2561794  2561996  2562399  2562502  2562663  2562775  2562891  2562996  2563121  2563229  2563349  2563481  2563612  2563747  2563863  2563973  2564077  2564207  2564429  2564535  2564643  2564781  2564914  2565118  2565230  2565367  2565507  2565611  2565722  2565872  2566008  2566554  2566675  2566791  2567012  2567198  2568317  2568429  2574294  2574649  2574770  2592250  2592444  2592613  2592930  2593118  2593304  2593419  2593590  2593740  2593879  2594026  2594165, 1, 214057  2507326  2511311  2520379  2521748  2534219  2536291  2544927  2558849  2568089  2568200  2574482  2592096  2592768, 215467  2511260  2511484  2521549  2521923  2534437  2536310  2545125  2567300  2568184  2568420  2574736  2592404  2594128, 218426  2596665  2598562, 219152  2598499  2598926, 223562  2495901  2500884  2504171  2505965  2527178  2550625  2551894  2557047  2557500  2587433  2600489, 224596  2500011  2500895  2505098  2506016  2527227  2551855  2551971  2557483  2557571  2589689  2609546, 2500015, 2500020, 2500024, 2596678, 2596691, 2596842  2596855, 2598500, R, 2600492, 2600494, 2609548, 0, 0, 0, 0, 0, 2609561, 2609564, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2618872  2619074  2619262  2619384  2619501  2619611  2630136  2630247  2630362  2630581  2630786  2630890  2631121  2631261  2631377  2631481  2631628  2631750  2631857, , 2618747  2629945, 2619591  2631793, 2634174, 2634991, 2628529  2636139, 2628990  2643176, 2610665, 2610666, 2610666, 2634178, 2634183, 2634334  2634338, 2634996, R, 2636149, 2636154, 2643181, 0, 0, 0, 0, 0, 2643218, 2643224, L0:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2652602  2652763  2652901  2653095  2653228  2653458, , 2652363  2652455, 2652432  2653455, 2659082, 2659254, 2646715  2647181  2647291  2660047, 2647060  2647267  2647341  2665604, 2643782, 2643782, 2643783, 2659085, 2659089, 2659240  2659245, 2659258, R, 2660056, 2660061, 2665609, 0, 0, 0, 0, 0, 2665639, 2665646, L0:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2670888  2671020  2671131  2671264  2676164  2676271  2676381  2676495  2676601, , 2670648  2675896, 2671225  2676624, 2682944  2683487, 2683117  2683806, 2666557  2680512  2681098  2684351, 2668695  2681043  2681366  2690560, 2666086, 2666086, 2666087, 2682947, 2682952, 2683103  2683107, 2683121, R, 2684360, 2684366, 2690565, 0, 0, 0, 0, 0, 2690600, 2690607, L0:R4, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2698829  2698950  2699053  2699260  2713509  2713656  2713872  2713989  2714175  2714337  2714590  2714712  2714827  2716100  2716207  2716352  2716466  2716585  2716769  2716890  2716996  2745889  2746065  2746169  2746334, , 2698619  2699278  2713175  2715976  2745736, 2699257  2699318  2714760  2717044  2746380, 2752678, 2752867, 2701224  2705764  2711597  2744254  2748998  2754196, 2702127  2706603  2712594  2744666  2750913  2761285, 2691108, 2691109, 2691110, 2752686, 2752694, 2752845  2752852, 2752875, R, 2754212, 2754221, 2761293, 0, 0, 0, 0, 0, 2761348, 2761358, L0:R5, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2766810  2790901  2791034  2791246  2791363  2791468  2791665, , 2766459  2790693, 2766934  2791701, 2800427, 2801758, 2768086  2788149  2793564  2794147  2798252  2807587, 2769074  2788956  2794104  2795457  2799180  2817879, 2761911, 2761912, 2761913, 2800431, 2800436, 2800587  2800591, 2801763, R, 2807598, 2807603, 2817884, 0, 0, 0, 0, 0, 2817920, 2817927, L0:R6, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2824768  2824873  2824998  2844409  2844515  2844617  2844763  2863129  2863244  2863350  2863635  2863824  2863952  2864071  2864214  2865842  2865954  2866059  2866165  2866347  2866548  2866741  2866872  2867055  2867205  2867314  2867440  2867611  2868137  2868315  2868419  2868526  2868628  2868768  2868880  2869003  2869149  2869283  2869433  2869535  2869663  2869791  2869917  2870024  2870213  2870431  2870548  2870651  2870761  2870960  2871074  2871207  2871313  2871586  2871719  2871845  2871972  2872332  2872535  2872642  2873021  2873146  2873332  2873493  2874429  2874550  2874679  2874945  2875056  2875230  2875333  2875438  2876010  2876145  2876513  2876648  2877834  2878387  2878810  2878935  2879300  2879411  2879557  2879739  2880637  2880785  2881199  2881379  2881606  2881750  2881863  2881977  2882284  2882401  2882552  2882702  2883624  2883730  2883887  2884058  2884165  2895204  2895310  2895432  2895931  2896034  2896178  2896299  2896485  2896713  2896838  2897063  2897192  2897311, , 2824221  2824634  2836186  2844197  2862905  2865667  2865743  2865812  2878460  2880411  2895071  2905383, 2824412  2825003  2836222  2844697  2864166  2865730  2865757  2878381  2879872  2884109  2897257  2905650, 2911276, 2911471, 2822742  2826363  2827767  2841341  2847958  2850145  2858251  2858466  2861296  2888315  2907145  2908116  2909235  2912559, 2823233  2827230  2828953  2841957  2848510  2851348  2858262  2859342  2861543  2889080  2907977  2908275  2909350  2920526, 2818481, 2818482, 2818482, 2911285, 2911295, 2911446  2911455, 2911481, R, 2912579, 2912589, 2920537, 0, 0, 0, 0, 0, 2920603, 2920615, L0:R7, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2938158  2938309  2938466  2942568  2942683  2942977  2943080  2943209  2943342  2943540  2943641  2943746  2943884  2943995  2944203  2944402  2944504  2944666  2944832  2945006  2945116  2945255  2945703  2946426  2946622  2946844  2947336  2947758  2948002  2948120  2948238  2948355  2948508  2948646  2948799  2948938  2949074  2949222  2949359  2949596  2949737  2949859  2949999  2950724  2950893  2951257  2951522  2951673  2952193  2952303  2952452  2952602  2952752  2953021  2953154  2953496  2953785  2953952  2954061  2954426  2954859  2955023  2955179  2955311  2955442  2955570  2956012  2957362  2957628  2957761  2957921  2958258  2958373  2958891  2959025  2959188  2959297  2959995  2960192  2960513  2960655  2961009  2961161  2961267  2961381  2961528  2961673  2961819  2961944  2962213  2962354  2962482  2962588  2962936  2963483  2963643  2963783  2964260  2964422  2964585  2964720  2964856  2964969  2965083  2965276  2965409  2966035  2966520  2966891  2967175  2969584  2969767  2969877  2970202  2970723  2970842  2971072  2971216  2971341  2971471  2971735  2972361  2972487  2972685  2972887  2973103  2973265  2973424  2973558  2973661  2973907  2974047  2974904  2975007  2975112  2975215  2981923  2982078  2982192  2982431  2982559  2982697  2983193  2983334  2983455  2989336  2989464  2989577  2989712  2989984  2990178  2990345  2990700  2990812  2990946, , 2937961  2942314  2951217  2951352  2952903  2953541  2953665  2953831  2955837  2960369  2962163  2962654  2963217  2965857  2966324  2969353  2971534  2971677  2971764  2971964  2972296  2972326  2972477  2972672  2972822  2973686  2973777  2981696  2989153, 2938546  2951203  2951327  2952777  2953525  2953594  2953690  2955613  2960171  2961988  2962585  2962751  2965175  2965945  2967181  2971462  2971578  2971691  2971827  2972248  2972311  2972376  2972523  2972696  2972862  2973729  2975150  2983443  2990929, 2992342, 2992733, 2920783  2921825  2939686  2976814  2977647  2979622  2994590, 2921252  2922771  2940442  2977468  2978671  2980199  3005436, 2921299, 2921300, 2921302, 2992346, 2992351, 2992502  2992506, 2992738, R, 2994600, 2994606, 3005442, 0, 0, 0, 0, 0, 3005478, 3005486, L0:R8, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3014648, 3014955, 3005817  3007191  3008145  3011596  3016232, 3007181  3008112  3009418  3012808  3024932, 3007181, 3007183, 3007184, 3014650, 3014653, 3014804  3014807, 3014958, R, 3016239, 3016243, 3024936, 0, 0, 0, 0, 0, 3024961, 3024966, L0:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3031726  3031831  3032025  3032139  3032258  3032421  3032531  3033264  3033426  3033702  3033843  3033945  3034224  3034593  3034780  3034914  3035025  3035209  3035352  3035458  3035600  3036662  3036772  3036876  3036982  3037171  3037351  3037455  3037558  3038610  3039547  3039711  3039840  3040044  3040226  3040346  3040501  3040648  3041278  3041393  3041652  3069186  3069315  3069417  3069639  3090798  3090908  3091125, , 3031471  3035949  3036052  3036321  3036414  3036536  3037565  3039363  3068993  3090863, 3035585  3036014  3036292  3036397  3036438  3037474  3037594  3041622  3069676  3090962, 3094124, 3095392, 3025354  3043493  3050569  3053562  3055088  3066500  3067778  3072263  3078052  3078087  3078268  3080157  3081030  3081247  3081461  3087758  3096570, 3029636  3044310  3051447  3054456  3055852  3067723  3068022  3073111  3078070  3078179  3078663  3080175  3081065  3081286  3082726  3088755  3102530, 3029637, 3029638, 3029639, 3094126, 3094129, 3094280  3094282, 3095395, R, 3096577, 3096580, 3102533, 0, 0, 0, 0, 0, 3102557, 3102562, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
