max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   137086   137331   137478   137832   151098   151239   152195   152389   152586   152754   157030  1413024  1413137  1413245  1413358  1413478  1413584  1413690  1413797  1413911  1414025  1414144  1414269  1414397  1418646  1471490  1471617  1471724  1471857  1471971  1473664  1484890  1485012  1485129  1512061  1512185  1541826  1541991  1542105  1542243  1542361  1542467  1542705, 1   163548   164040   164256   164417  1281769  1431745  1432115  1432236  1554593  1560114  1560231  1560397  1560541  1561300  1561425  1561682, 149948   156184   156377  1412769  1471219  1484642  1511797  1541556  1541751, 152843   156286   157131  1418640  1473700  1485144  1512266  1541694  1542755, 158320  1549052, 159544  1549767, 162135  1430429  1452288  1457244  1457742  1531193  1553598, 164438  1435842  1453331  1457729  1457756  1532088  1561765, 1411404, 1411408, 1411414, 1549065, 1549078, 1549229  1549241, 1549780, R, 1553625, 1553638, 1561766, 0, 0, 0, 0, 0, 1561778, 1561781, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1575386  1575553  1575687  1575802  1587198  1587361  1587489  1587594  1592848  1601763  1601936  1602044  1602153  1602263  1602377  1602487  1602601  1602714  1602861  1602989  1603119  1603257  1606345  1606450  1607766  1607907  1608075  1608192  1608301  1609317  1609430  1609536  1609653  1609759  1609887  1609992  1610152  1610298  1610466, , 1575296  1586923  1587000  1592658  1601517, 1575753  1586972  1587619  1592819  1610577, 1596905, 1597496, , , 1562795, 1562796, 1562797, 1596908, 1596913, 1597063  1597067, 1597500, L, 1601525, , 1610586, 0, 0, 0, 0, 0, 1610638, 1610648, L1:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1601530, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1610775  1630355  1630521  1630644  1630771  1630894  1653357  1653489  1653607  1653712  1653833  1653945  1654980  1655086  1671378  1671487  1671595  1671711  1671837, 1640338  1663182  1681142  1681366  1681520  1681624  1681724  1681829  1681932  1682035  1682148  1682260  1682377  1682494  1682610  1682735  1682866  1683067  1683597  1683732  1683886  1685045  1685166  1685316  1686204  1686317  1686432  1686584  1686879  1687000, 1630126  1630157  1630283  1653097  1653283  1654621  1671168  1671281, 1630143  1630182  1630935  1653248  1653938  1655026  1671211  1671801, 1676721, 1677456, 1621156  1621344  1639663  1639938  1662622  1662794  1663025  1663830  1680841, 1621310  1621578  1639757  1640475  1662760  1662944  1663352  1663995  1687462, 1611197, 1611198, 1611199, 1676729, 1676739, 1676890  1676899, 1677465, R, 1680861, 1680871, 1687476, 0, 0, 0, 0, 0, 1687649, 1687651, L1:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1697401  1697526  1722270  1722391  1722514, 1705158  1705360  1705476  1705667  1705805  1706094, 1697143  1697320  1721952  1722118, 1697261  1697534  1722048  1722550, 1727068  1729063, 1727244  1729416, 1704685  1704875  1732211, 1704842  1706103, 1688113, 1688113, 1688114, 1727072, 1727077, 1727228  1727234, 1727249, R, 1732222, , , 1, 0, 0, 0, 1, 1732282, 1732290, L1:R3, 75.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 1732273
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1738627  1738798  1738907  1739014  1760030  1760142  1760253  1772337  1772469  1772747  1772854  1793392, , 1738362  1738551  1759827  1760040  1772068  1772313  1793318, 1738460  1739041  1759983  1760225  1772221  1772808  1793498, 1790400, 1790577, 1763195, 1732686  1763500, 1732742, 1732743, 1732744, 1790404, 1790410, 1790561  1790566, 1790582, L, 1793330, , 1793504, 0, 0, 0, 0, 0, 1793545, 1793552, L2:R3, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1793336, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1793651  1793903  1794027  1794165  1794282  1794386  1794499  1794617  1794735  1794857  1794977  1795205  1795502  1802121  1802231  1802347  1802508  1803540  1803665  1803778  1803917  1804026  1804176  1804323  1804463  1807587  1807697  1807848  1811182  1831388  1865564  1865702  1865863  1865968  1866080  1889825  1890028  1890150  1903936  1912613  1912787  1912909, 1926217  1926326  1926429  1926533  1926636  1926745  1926855  1926971  1927084  1927203  1927447  1927572  1927699  1927836  1928707  1928858  1929011  1929305  1930132  1930232  1931246  1931354  1931497  1931673  1931830  1931960  1932176  1932409  1932791  1933043  1933219  1933378  1933514  1933669  1933839  1933979  1934149  1934305  1934970  1935090  1935227  1935497  1935627  1936894  1937039  1937148, 1793657  1820607  1831189  1865269  1865483  1889761  1903659  1903836  1912297  1912580  1912836, 1807817  1820870  1831529  1865391  1866099  1890290  1903800  1903916  1912430  1912759  1913029, 1916419, 1917435, 1815237  1815431  1841862  1841913  1842113  1925433, 1815360  1815721  1841891  1842078  1842401  1937197, 1807821, 1807825, 1807830, 1916430, 1916442, 1916593  1916604, 1917448, R, 1925456, 1925470, 1937202, 0, 0, 0, 0, 0, 1937232, 1937239, L2:R4, 83.33, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1948551  1948684, 1943213, 1948431  1948560, 1948539  1948768, 1955950, 1956615, 1942774  1942900  1943111  1959772, 1942841  1943078  1943355  1959836, 1937856, 1937856, 1937857, 1955953, 1955957, 1956108  1956111, 1956619, R, 1959780, , , 1, 0, 0, 0, 1, 1959825, 1959831, L2:R5, 71.43, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 1959817
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1974586  1974858  1994439  1994550  1994679  1994788, , 1974383  1974488  1994094  1994323  1994575  2021071, 1974443  1974908  1994159  1994494  1994871, 2017920, 2018490, 1959977  1960777  1964393  1964611  1964689  2004771  2005463, 1960159  1961020  1964512  1964645  1964855  2005447  2005638, 1960400, 1960401, 1960402, 2017925, 2017932, 2018083  2018089, 2018496, L, 2021085, , , 1, 0, 0, 0, 1, 2021153, 2021163, L3:R5, 62.50, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2021143
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2021337  2021608  2021753  2033131  2033255  2033359  2033474  2033704  2050732, 2070909  2071019  2071124  2071227  2071326  2071432  2071541  2071652  2071771  2071890  2072015  2072138  2072266  2072423  2072547  2072660  2072871  2073007  2073152  2074206  2074359  2074494  2074609  2075180  2075297  2075421  2075584  2075730  2075898  2076045  2076178  2076281  2076500  2076659  2076963  2079046  2079162  2079322  2079597  2079766  2080198, 2021550  2032856  2033819  2050496, 2021504  2022078  2033710  2034023  2050835, 2059868, 2060046, 2040770  2040994  2044485  2044768  2070144, 2040907  2041222  2044717  2045167  2080225, 2022079, 2022081, 2022082, 2059872, 2059878, 2060029  2060035, 2060051, R, 2070155, 2070161, 2080236, 0, 0, 0, 0, 0, 2080305, 2080317, L3:R6, 66.67, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2089965  2090072  2090229  2100050  2100264  2100402  2100511  2100661  2100777  2100890  2101004  2101126  2101252  2101378  2107510  2107624  2107782  2107890  2108010  2108138  2108257  2108409  2110360  2110494  2111292  2111458  2111566  2111690  2111795  2111915  2112023  2112142  2112274  2113551, , 2089632  2089816  2099823, 2089697  2090241  2113558, 2096144  2096342, 2096311  2096546, , , 2081017, 2081018, 2081019, 2096146, 2096149, 2096300  2096302, 2096314, L, 2099830, , 2113566, 0, 0, 0, 0, 0, 2113613, 2113623, L4:R6, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2099833, , , 
