max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3110235  3110391  3110526  3110638  3110771  3110943  3111073  3111231  3111354  3111471  3111589  3111796  3111916  3112046  3112193  3112383  3112496  3112626  3112743  3113011  3113715  3113926  3114081  3114242  3115649  3115761  3120172  3120296  3120422  3120578  3120717, 3089594  3089799  3090071  3090293  3090412  3090563  3090726  3090918  3091867  3092030  3096872  3096978  3097614  3097863  3098032  3098284  3098421  3098573  3099217  3099397  3100413  3100872  3101947  3102377  3102579  3103689  3103796  3104012  3104137  3104654  3106457  3106626  3107474  3122945  3123060  3123445  3123619  3123763  3123950  3124704  3124821  3128614  3128767  3129365  3130244  3130355  3130644  3130970  3133280  3136272  3136539  3136774  3136888  3137001  3137122  3137234  3137349  3137499  3138168  3138310  3139575  3144724  3145505  3146093  3146201  3146348  3147558  3147778  3148338  3148832  3148958  3149627  3149771, 3110009  3111548  3119973, 3111368  3115785  3120672, 3089352  3106216  3122615  3132031  3132973  3135958, 3104701  3107853  3131131  3132511  3133230  3150013, 3134263, 3134474, 3104705, 3104709, 3104715, 3134275, 3134290, 3134441  3134455, 3134643, R, 3135959, 3135961, 3150017, 0, 0, 0, 0, 0, 3150045, 3150050, L2:R8, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3171224  3171346  3172044  3173330  3173440  3173662  3173787, 3151135  3151275  3153220  3153363  3153587  3154118  3154288  3155853  3156112  3157561  3157695  3160292  3160488  3161092  3161370  3161510  3161643  3162062  3162216  3162703  3163208  3163320  3164792  3164910  3167718  3168072  3168324  3168686  3177852  3178126  3183463  3183667  3183909  3184023  3184137  3184254  3184368  3184482  3189065  3189452  3189667  3189978  3190275  3190391  3190533  3191148  3191264  3191643  3192123  3195004  3195129, 3171084  3173183, 3172009  3173847, 3150123  3150352  3156347  3156415  3162696  3167438  3177358  3178269  3178702  3183251, 3150146  3156240  3156391  3162642  3164952  3168753  3178210  3178312  3178893  3195293, 3181465, 3181660, 3156242, 3156244, 3156247, 3181474, 3181484, 3181635  3181645, 3181669, R, 3183271, 3183281, 3195305, 0, 0, 0, 0, 0, 3195527, 3195528, L2:R8, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3229678  3229805  3230149  3230275  3230416  3230539, 3195797  3196170  3196327  3196758  3196910  3197040  3197439  3198354  3198702  3198814  3199455  3199584  3203156  3203309  3203793  3204375  3204540  3207123  3207644  3207769  3210136  3211783  3211950  3212953  3213263  3213566  3213758  3214038  3214184  3214313  3214698  3216377  3217162  3217274  3217402  3217634  3217979  3218107  3218288  3218398  3219518  3220007  3220322  3220501  3221073  3221309  3223161  3223303  3223713  3227955  3234323  3234486  3234604  3234726  3234838  3235027  3235220  3243121  3243754  3243864  3244354  3244493  3245190  3245606  3245755  3246939  3247079  3248946  3250254  3250924  3252067  3252500  3252700  3253039  3253163  3254347  3254539  3254707  3254846  3255910, 3229485, 3230501, 3195573  3204498  3206191  3206365  3222197  3227598  3233922, 3204481  3205064  3206235  3221278  3223775  3228557  3256465, 3232023, 3232301, 3204483, 3204486, 3204489, 3232033, 3232044, 3232195  3232206, 3232311, R, 3233943, 3233955, 3256466, 0, 0, 0, 0, 0, 3256480, 3256482, L1:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3272619  3272745  3272956  3273077  3273213  3273458  3273574  3274365  3274553  3278152  3278465  3278594  3279160  3279305  3279477  3319719  3319892  3320129  3320333  3321685  3321805  3339306  3340210  3340477  3340598  3356608  3356965  3357105  3357360  3357496, 3256737  3256864  3258330  3259058  3260127  3260330  3261024  3261239  3261767  3264682  3264896  3266029  3267722  3270143  3270783  3288277  3288794  3290895  3294757  3308035  3308346  3308455  3308920  3309180  3310596  3317507  3326004  3327222  3327798  3328009  3331165  3331645  3332410  3332526  3334929  3335372  3336002  3336140  3361037  3361617  3361739  3370439  3370769  3370890  3374504  3374864  3377542  3377864  3377991  3378103  3378223  3378339  3378481  3378617  3378749  3382989  3383273  3383473  3383793  3384271  3389676  3389827  3390440  3390559  3390761  3391544  3391664  3393996  3394453  3395237  3396695  3396848, 3272380  3274212  3274426  3277846  3319412  3340075  3356305, 3273566  3274231  3274942  3279380  3321784  3340628  3357456, 3256620  3257692  3259322  3260981  3261340  3261475  3264359  3265649  3267513  3269740  3269881  3287608  3290238  3291041  3293320  3294415  3307526  3307640  3310077  3316942  3325125  3326465  3327153  3330878  3334676  3334714  3360823  3365787  3366364  3367090  3373870  3374105  3377036, 3256944  3259102  3260971  3261280  3261396  3261735  3265394  3265959  3268132  3269768  3270979  3289609  3290905  3291057  3293368  3295152  3307583  3309168  3310743  3317619  3326434  3326537  3328278  3332461  3334701  3336159  3361814  3365803  3366725  3370855  3373896  3375116  3397077, 3376213, 3376408, 3257257, 3257259, 3257260, 3376222, 3376232, 3376383  3376393, 3376419, R, 3377058, 3377068, 3397078, 0, 0, 0, 0, 0, 3397086, 3397088, L1:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3405869  3406003  3406118  3408419  3409081  3409336  3409607  3409723  3410003  3410584, 3397111  3399883  3399998  3402442  3402843  3403159  3403457  3403911  3413673  3413861  3414075  3414190  3414302  3414413  3414532  3414657  3414805  3414942  3421663  3422575  3422764  3422920  3424429  3424571  3424719  3425184  3425420  3426090  3426215  3427675  3427818  3427985  3428132  3428250  3429264  3429382  3429812, 3405688  3408876  3410052, 3406099  3410026  3410081, 3399306  3401935  3413471, 3400056  3403984  3429988, 3410731, 3411031, 3398085, 3398086, 3398087, 3410735, 3410741, 3410892  3410897, 3411036, R, 3413483, 3413489, 3429998, 0, 0, 0, 0, 0, 3430058, 3430069, L1:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3435442  3435675  3436251, 3431178  3431974  3432150  3442818  3442930  3443871  3444990  3450683  3450914  3451046  3451315  3452242  3452399  3454242  3454378  3454991  3460996  3461169  3461279  3461385  3461543  3461667  3461791  3461910  3465541  3465996  3466202  3467189  3468132  3468275  3471573  3471720  3471911  3472747  3472894  3473507  3473869  3473986  3475763  3475893  3477195  3477630  3478585  3478757  3478966  3479944  3480606  3480745  3481624  3481790  3481916  3482687  3482821, 3435334, 3436190, 3430807  3432347  3432492  3441997  3443601  3449875  3460723, 3432172  3432451  3432887  3443255  3443661  3455034  3482999, 3457702, 3457896, 3432173, 3432174, 3432176, 3457707, 3457714, 3457864  3457870, 3457902, R, 3460736, 3460742, 3483010, 0, 0, 0, 0, 0, 3483081, 3483093, L1:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3489759  3490002  3490115  3491250  3517467  3517591  3517702  3525888  3526233  3526348  3526496, 3483737  3483886  3486160  3496264  3496781  3499695  3500045  3500167  3500910  3501361  3508958  3509297  3512126  3515174  3515560  3515727  3515929  3529972  3530291  3530406  3530522  3530634  3530749  3530870  3538761  3538995  3539294  3539466  3539972  3541418, 3489468  3517314  3525687, 3491190  3517642  3526391, 3483493  3484147  3485217  3495951  3499263  3499567  3501461  3503063  3507587  3507753  3511470  3511565  3514357  3514634  3529629, 3484044  3484252  3486150  3496988  3499298  3501413  3501611  3507304  3507678  3509399  3511552  3513049  3514430  3515891  3542540, 3527512, 3528177, 3484045, 3484046, 3484047, 3527521, 3527533, 3527684  3527694, 3528187, R, 3529650, 3529662, 3542553, 0, 0, 0, 0, 0, 3542775, 3542776, L1:R9, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3547305  3547992  3548154  3548486  3548898  3557066  3557304  3559821  3559932  3560173  3560384  3561174  3561306  3561457  3562180  3568689  3568805  3569504  3569647  3570990  3571109  3571580  3572265  3572402, , , 3546897  3552690  3553491  3556648  3559528, 3549054  3552905  3554268  3557499  3572622, 3558225, 3558396, 3543479, 3543480, 3543481, 3558228, 3558232, 3558383  3558386, 3558400, R, 3559536, 3559540, 3572629, 0, 0, 0, 0, 0, 3572672, 3572679, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3574338  3574471  3574680  3574934  3575057, 3579913  3580077  3580214  3580354  3580478  3580591  3580716  3580844  3580974  3581221  3585610  3588756  3588873  3589066  3589586  3589729  3591050  3591550  3592135, 3574078, 3575115, 3579480, 3592258, 3576718, 3576884, 3573242, 3573242, 3573243, 3576720, 3576724, 3576874  3576876, 3576886, R, 3579485, 3579489, 3592263, 0, 0, 0, 0, 0, 3592300, 3592306, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3607948  3608069  3608189  3608301  3609453  3609571  3609738  3609996, 3592395  3593965  3597136  3597719  3598147  3598316  3598494  3598608  3598868  3599297  3601247  3601602  3601713  3602260  3604788  3604977  3612514  3612919  3613037  3613358  3616222  3616985  3619725  3619942  3620062  3623252  3628639  3629119  3630741  3631531  3631831  3632135  3634479  3635110  3635342, 3607768  3609265, 3608306  3609982, 3593716  3596329  3599813  3604367  3612009  3613600  3615830  3619259, 3594749  3599639  3602323  3605253  3613580  3613697  3617337  3635503, 3618048, 3618264, 3593124, 3593125, 3593126, 3618055, 3618063, 3618214  3618222, 3618272, R, 3619276, 3619285, 3635513, 0, 0, 0, 0, 0, 3635579, 3635590, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3646457  3646576  3646723  3646836  3646996  3648599  3648742  3648857  3648991  3649103  3649438  3649585, 3638332  3638798  3638995  3640859  3641074  3641280, 3646304  3648399, 3646987  3649521, 3637966  3644118  3651428, 3641258  3644373  3651445, 3650248, 3650423, 3636510, 3636510, 3636511, 3650252, 3650257, 3650408  3650413, 3650428, R, 3651439, 3651451, 3651707, 0, 0, 0, 0, 0, 3651745, 3651752, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3652003  3652110  3652321  3652449  3652596  3652822  3652955  3653105  3658888  3659049  3659572  3660511  3660711  3661171  3661341  3661502  3664128  3667502  3667610  3667800  3667923  3668115  3668234  3668427  3669194  3675913  3676043  3676200  3676485  3677852  3679210  3679775  3679922  3680533  3680753  3682915  3683072  3683348  3683955  3684272  3685178  3685373  3685853  3685999  3686149  3686617  3686831  3686990  3688920  3689053  3689161  3691844  3691991  3692264  3694119  3694260  3694405  3695050  3695208  3695792  3697826  3697964  3698204, , , 3651844  3661625  3662383  3663764  3667168, 3661454  3661655  3662410  3664659  3698387, 3665995, 3666170, 3661456, 3661460, 3661463, 3665999, 3666004, 3666155  3666159, 3666175, R, 3667179, 3667185, 3698398, 0, 0, 0, 0, 0, 3698467, 3698480, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3710163  3710315  3710495  3710635  3710817, 3698646  3700450  3700639  3700972  3701167  3702649  3705386  3705754  3705881  3706105  3708107  3708383  3712692  3712990  3713178  3713288  3713866  3715999  3716252  3716369  3716495  3716613  3716736  3716880  3717007  3722824  3722961  3723235  3724120  3725732  3725867  3726007  3726353  3726561  3727184  3727326  3727908  3728517  3728663  3728815  3729212  3729474, 3709876, 3710654, 3700154  3705015  3707804  3712407  3715724, 3702731  3706196  3708360  3714004  3729546, 3714463, 3714642, 3699482, 3699483, 3699484, 3714468, 3714474, 3714625  3714630, 3714648, R, 3715737, 3715743, 3729556, 0, 0, 0, 0, 0, 3729616, 3729627, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3731640  3731845  3731993  3732110  3732477  3732900  3733074, 3729772  3735787  3739039  3739392  3739560  3739928  3740053  3740185  3740678  3743963  3745756  3747997  3750532  3750664  3751861  3752019  3752164  3752732  3752886  3753022  3753602  3754407, 3731406  3731665  3732665, 3731635  3732439  3733145, 3735272  3736521  3738771, 3736342  3736530  3754681, 3737350, 3737523, 3730579, 3730580, 3730581, 3737353, 3737358, 3737509  3737513, 3737527, R, 3738780, 3738785, 3754689, 0, 0, 0, 0, 0, 3754737, 3754745, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3761624  3761762  3761882  3764461  3764571  3764694  3764915, 3754861  3756308  3756424  3756783  3756941  3757738  3760069  3767513  3767938  3770758  3771023  3771253  3771421  3778169  3778323  3778645  3778781  3780685  3780847  3781562  3781793  3782132, 3761398  3764253, 3761843  3764892, 3754938  3755056  3755532  3756028  3759651  3759777  3767212  3770583, 3755049  3755121  3755946  3757706  3759726  3760048  3768070  3782146, 3769311, 3769493, 3755947, 3755949, 3755951, 3769316, 3769324, 3769475  3769481, 3769499, R, 3770596, 3770604, 3782154, 0, 0, 0, 0, 0, 3782211, 3782220, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3784766  3787313  3787851  3790374  3790494  3790729  3791731  3798466  3798630  3799079  3800087  3800212, , , 3784441  3787130  3789760, 3785334  3787826  3800291, 3788674, 3788840, 3783300, 3783301, 3783302, 3788676, 3788679, 3788829  3788831, 3788843, R, 3789766, 3789769, 3800296, 0, 0, 0, 0, 0, 3800325, 3800331, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3800691  3800888  3801066  3801183  3801538, , , 3800428  3803607, 3801476, 3801962, 3802127, 3801477, 3801479, 3801480, 3801964, 3801967, 3802117  3802119, 3802129, R, 3803612, , , 1, 0, 0, 0, 1, 3803648, 3803653, L0:R10, 90.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3803641
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3809210  3809346  3809467, 3804045  3804393  3806283  3806600  3806865  3812765  3812985  3813124, 3809022, 3809438, 3805561  3812390  3818395, 3804551  3806886  3813487, 3815373, 3816539, 3804674, 3804675, 3804676, 3815376, 3815380, 3815531  3815535, 3816543, R, 3818403, , , 1, 0, 0, 0, 1, 3818452, 3818459, L0:R10, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3818444
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3827591  3827710  3827833  3828002  3828122  3828233  3828366, 3818677  3818870  3818986  3825478  3825804  3831495  3832217  3832431  3836020  3836138, 3827435, 3828286, 3825092  3831048  3831093  3833020  3834231  3835742  3838605, 3819387  3825991  3831078  3832532  3833147  3834865  3836649, 3837353, 3837532, 3819667, 3819668, 3819670, 3837358, 3837364, 3837515  3837521, 3837538, R, 3838618, , , 1, 0, 0, 0, 1, 3838685, 3838693, L0:R10, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3838675
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3838940  3839446  3839584  3839706  3839823  3840557  3840712  3841877  3842287  3842540, , , 3845198, 3842525, 3844008, 3844175, 3842526, 3842528, 3842530, 3844010, 3844013, 3844164  3844167, 3844178, R, 3845204, , , 1, 0, 0, 0, 1, 3845244, 3845249, L0:R10, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3845237
