max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   129748   129865   129977   130097   139355   139534   139705   139855   140037   140219   140337  5245521  5380933  5381101  5381208  5381314  5381430  5381540  5381677  5381798  5381929  5382048  5382237  5382372  5383695  5383845  5384002  5407696  5466980  5467101  5467229  5467357  5467476  5467703  5467972  5468100  5468236  5468974  5471691  5473861  5476472  5477709  5477849  5478030  5478219  5478344  5478504  5478644  5479144  5479250  5479473  5479649  5479870  5479979  5487496  5487608  5487753  5487888  5487994  5488114  5488243  5488363  5488476  5488589  5488731  5488858  5488988  5489417  5489562  5495127  5495231  5495343  5495512  5495642  5495753  5495869  5495975  5497236  5497368  5497484  5497600  5497706  5497814  5497930  5498038, 1   148009   148429  5368055  5368349  5368732  5368829  5368952  5369064  5369176  5369285  5369401  5369517  5369633  5369756  5369880  5370011  5370147  5370275  5370560  5370664  5370843  5421086  5463130  5463239  5463337, 137687   138020   138399   138830   139067  5380855  5407332  5466776  5487311, 137935   138336   138718   139041   140361  5384019  5407634  5480055  5498052, 138536   143158  5483513, 138679   143799  5483685, 147627  5367628  5386692  5386908  5411371  5420874  5421020  5442462  5462715, 148461  5370979  5386729  5386966  5411808  5420892  5421043  5442838  5463357, 5371721, 5371728, 5371737, 5483516, 5483521, 5483672  5483676, 5483689, L, 5487320, 5487325, 5498060, 0, 0, 0, 0, 0, 5498114, 5498123, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5498326  5498437  5498555  5498661  5498783  5499101  5499308  5500108  5500220  5500431  5500962  5501136  5501263  5501384  5501496  5501611  5502998  5503171  5503281  5508503  5509547  5509738  5551676  5551781  5551933  5552049  5552157  5552307  5552432  5589850  5590000  5590104  5590223  5590328  5629120  5629257  5629367  5629494  5630486  5630603, 5515004  5515120  5515238  5515355  5516301  5516405  5516541  5516664  5516840  5516980  5517138  5518121  5518333  5537739  5544613  5545843  5570168  5570390  5572230  5572444  5572641  5572761  5572865  5637259  5637579  5637707  5637833  5637949  5638058  5638169  5638283  5638403  5638529  5638652  5638921  5639060  5639195  5639329  5644449  5644591  5644774  5645074  5645222  5645656, 5498257  5499164  5499933  5500844  5509067  5509324  5509574  5512642  5551366  5589739  5628902  5630452  5632483  5632685  5632773, 5498716  5499277  5500434  5503373  5509126  5509335  5509615  5512654  5552377  5590294  5629497  5630579  5632492  5632733  5632811, 5633937, 5634113, 5514546  5515908  5536920  5537002  5537186  5537549  5538126  5545358  5569790  5571900  5577780  5619087  5636647, 5515476  5518325  5536937  5537052  5537319  5537860  5538347  5545375  5570662  5572884  5578319  5581666  5619702  5645883, 5499279, 5499281, 5499283, 5633941, 5633946, 5634098  5634103, 5634118, R, 5636658, , 5645891, 0, 0, 0, 0, 0, 5645943, 5645952, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 5636664, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5655948  5656073  5656203  5656397  5656508  5656783  5657424  5657551  5657675  5657839  5659126  5659247  5659520  5659626  5659731  5660405  5660515  5660643  5660818  5660944  5662750  5662902  5663021  5663135  5663244  5663374  5663661  5663781  5663965  5664077  5664227  5664361  5664570  5664746  5665500  5665656  5686578  5686688  5686925  5689616  5689741  5689853  5689987  5690238  5690377  5690702  5691047  5691163  5691300  5691414  5691656  5728885  5729003  5729118  5729252  5729362  5729495  5729617  5729736  5729853  5729958  5730296  5730419  5730540  5730650  5730848  5731011  5731122  5731227  5797990  5798115  5798350  5825092  5855204  5855313  5855425  5855574  5855680  5855787  5877394  5877535  5877665  5877788  5883096  5883233  5883370  5883493  5883600  5883720  5883828  5884100  5884220  5884333  5884454  5884595  5884705  5884874  5884989  5886141  5915864  5915980  5916158  5916282  5927753  5927870  5928034  5928146  5928251  5928400  5928507  5928636  5928748  5928883  5928996  5929114  5929714, 5653124  5653222  5653379  5702769  5702892  5707229  5707792  5707945  5708059  5708175  5708460  5708625  5727380  5863420  5911570  5911783  5911990  5912103  5912405  5912526  5912634  5921939  5922048  5922359  5922489  5922610  5922845  5923063  5923190  5923304  5924666  5924953, 5655774  5686374  5689452  5690117  5690586  5690938  5728532  5788773  5797625  5824834  5854966  5877193  5882779  5882860  5886412  5886585  5915690  5927671  5927910, 5665885  5686666  5689979  5690476  5690848  5691287  5731176  5788953  5798375  5825104  5855748  5877738  5882831  5886113  5886436  5886618  5916172  5927817  5929867, 5930985  5931375  5932308  5932495  5936490  5936929  5937059  5937297  5938473  5940575  5942645, 5931261  5931547  5932476  5936406  5936802  5936947  5937221  5938384  5939272  5940703  5943916, 5647503  5648525  5652592  5702184  5702242  5703837  5706975  5707592  5711300  5712411  5712664  5712910  5725063  5727262  5863048  5908589  5911172  5921470  5925643, 5647613  5648979  5653489  5702225  5703200  5704186  5707325  5711268  5711318  5712492  5712734  5713191  5725084  5727272  5863586  5908616  5913102  5925042  5925768, 5646609, 5646609, 5646610, 5930989, 5930995, 5931145  5931150, 5931266, , , , , 1, 1, 0, 0, 0, 5946345, 5946355, L1:R1, 100.00, 000(1)1, 000(1)1, , 204, no_go, 5946333
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5956648  5956765  5956879  5956987  5957112  5957224  5957357  5957474  5957596  5957712  5957834  5957945  5958055  5958188  5958310  5958542  5958675  5966670  5966845  5967432  5967561  5967697  5969135  5969297  5969404  5969516  5969629  5969734  5969839  5969944  5970088  5970241  5970361  5970485  5970623  5970750  5970992  5971244  5971355  5973545  5973655  5974515  5974620  5975622  5975728  5975890  5975996  5976112  5976234  5976386  5976522  5976630  5976792, , 5956522, 5976784, 5954396, 5954559, , , 5947166, 5947166, 5947167, 5954397, 5954399, 5954550  5954551, 5954561, L, 5956526, 5956528, 5976802, 0, 0, 0, 0, 0, 5976856, 5976866, L2:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5977418  5980093  5980226  5980357  5980475  5980585  5980691  5980814  5980924  5981032  5981160  5981479  5981585  5981721  5983099  5983204  5984832  5984981  5985760  5985864  5986085  6009203  6009313  6009442  6009663  6009786  6009891  6010139  6011843  6011947  6012061  6012193  6012311  6012444  6012553  6012657  6012778  6013061  6013207  6013321  6014035  6014168  6029126, 5995244  5995415  6018723, 5977212  5979885  5983252  5983356  5983452  5983846  5985641  6009044  6011658  6029020, 5977387  5983234  5983316  5983425  5983683  5984909  5986125  6009881  6014292  6029232, 6024565, 6024836, 5995001  6018193, 5995435  6018957, 5977585, 5977586, 5977588, 6024574, 6024586, 6024737  6024747, 6024847, L, 6029041, 6029052, 6029244, 0, 0, 0, 0, 0, 6029315, 6029328, L3:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6029500  6029980  6030097  6030240  6030381  6030503  6030611  6030716  6030823  6030929  6031037  6031146  6031262  6031399  6031526  6031651  6031760  6031896  6032035  6032179  6032323  6032465  6032616  6032775  6032922  6033268  6033413  6033561  6042383  6042542  6042659  6042772  6042896  6045133  6045810  6045948  6046062  6046175  6046507  6046655  6046798  6046913  6047076  6047186  6047303  6047596  6047748  6049549  6049654  6049796  6049931  6050085  6050255  6050434  6050548  6050789  6050948  6051059  6054595  6054707  6054823  6054954  6055085  6062158, 6058762, 6029746  6049391  6054287  6055163  6061935  6062416, 6047478  6050940  6055031  6055273  6062280  6062493, 6064375, 6064588, 6058381  6068402, 6058779  6068688, 6047484, 6047490, 6047497, 6064385, 6064398, 6064549  6064560, 6064599, R, 6068425, , 6068701, 0, 0, 0, 0, 0, 6068777, 6068791, L3:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 6068437, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6087269  6087411  6120652  6120775  6120900  6121049  6121164  6121269  6121890  6122079  6148468  6148585  6148692  6148807  6148921  6149047  6149206  6149356  6149616  6150194  6150349  6150456  6150565  6150796  6150921  6151305  6151532  6155334  6155449  6155571  6155712  6155837  6155941  6156049  6156154  6156261  6156396  6156518  6156767  6156899  6157094  6157200  6157359  6157475  6157748  6157901  6158030  6158146  6158275  6158400  6158578  6159609  6176083  6176218  6176336  6176570  6176675  6176821  6176943  6177179  6177295  6179107  6179389  6179551  6180031  6180154  6180874  6181047  6181403, 6068975  6069520  6069737  6069852  6069970  6070083  6070194  6070309  6070433  6070550  6070670  6070794  6070930  6071064  6073817  6073935  6074113  6074259  6074356  6074548  6074768  6074932  6075145  6076216  6080650  6081074  6081229  6081520  6081656  6081785  6113761  6113858  6137503  6137608  6137785  6137902  6138264  6165784  6165926  6166304  6166748  6190227  6190517  6190684  6190803  6190907  6191013  6191121  6191231  6191344  6191482  6191613  6191724  6191863  6192005  6192150  6192278  6198862  6198995  6199274  6199570  6199947  6200053  6200165, 6087022  6120590  6148149  6148292  6150052  6150608  6151031  6155271  6159453  6175859  6176964  6179170  6179896  6180637  6181163  6181668, 6087423  6121205  6148201  6149265  6150490  6150909  6151561  6158662  6159640  6176687  6177033  6179660  6179950  6181074  6181430  6181725, 6183602, 6183796, 6068981  6081873  6113064  6114988  6137117  6161167  6165198  6165360  6166085  6189769, 6081819  6082910  6114148  6115836  6138256  6161448  6165321  6166045  6166978  6200372, 6081823, 6081827, 6081832, 6183610, 6183620, 6183772  6183781, 6183805, R, 6189789, , 6200385, 0, 0, 0, 0, 0, 6200595, 6200596, L3:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 6189799, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6211813  6212014  6212120  6212410  6212644  6212755  6212918  6213324  6213571, 6207003, 6211698  6213100, 6212960  6213548, 6217119  6218479  6219032  6220543  6220789  6221154  6221283  6223210  6223536  6224021  6224796, 6217294  6218665  6220520  6220587  6221129  6221238  6223133  6223448  6223896  6224696  6225004, 6200676  6201126  6202975  6206764, 6200874  6201447  6203133  6207436, 6201448, 6201449, 6201451, 6217123, 6217128, 6217279  6217283, 6217299, , , , , 1, 1, 0, 0, 0, 6232376, 6232386, L3:R3, 100.00, 000(1)1, 000(1)1, , 204, no_go, 6232363
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6240358  6240469  6240581  6240704  6240828  6240948  6241069  6241193  6241321  6241431  6241536  6241647  6241754  6241875  6250547  6250674  6250818  6251872  6251977  6252120  6252247  6252375  6252503  6252636  6252776  6252922  6253042  6253219  6253425  6253529, , 6240228, 6253618, 6236099, 6236262, , , 6232945, 6232946, 6232946, 6236100, 6236102, 6236253  6236254, 6236264, L, 6240232, 6240234, 6253624, 0, 0, 0, 0, 0, 6253662, 6253669, L4:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6253843  6253950  6254084  6254192  6254310  6255401  6255508  6255649  6255767  6255884  6256076  6256181  6256311  6257913  6258050  6258287  6260763  6260897  6261008  6261215  6261324  6261440  6261549  6262040  6262148  6262290  6262398  6264242  6264569  6264689  6264797  6264904  6265112  6265220  6265742  6265851  6265958  6266087  6270300  6270407  6270518  6270623  6270759  6270879  6271038  6290422  6290539  6290652  6290769  6290897  6291046  6291189  6291327  6291460  6291597  6291727  6292306  6292428  6292558  6292787  6293007  6293117  6293242  6293362  6293504  6293615  6293961  6294200  6294383  6294513  6294618  6294750  6296124  6296246  6296513  6297672  6298829  6298991  6299274  6309160  6309265  6309372  6309482  6309702  6309814  6309920  6310035  6310204  6310676  6327049  6327256  6327364  6327488  6327600  6327740  6327859  6327967  6328076  6328185  6328296  6328424  6328538  6328658  6328787  6328910  6329038  6329176  6329335  6333635  6333783  6335560  6335758  6335868  6335980  6336176  6336290  6336493  6336640  6336780  6336921  6337082  6337274  6338623  6338757  6338891  6339008  6339116  6339244  6339434  6339553  6339752  6340534  6340640  6341778  6341892, 6275352  6286688  6286823  6286993  6303976  6304082  6304238  6304344  6304452, 6253769  6255217  6260539  6264422  6264968  6265458  6265515  6266105  6266853  6269974  6290075  6292114  6295980  6298397  6308987  6326972, 6254384  6258373  6262512  6264953  6265158  6265476  6265912  6266184  6267232  6271076  6291765  6294823  6296563  6298413  6310788  6342086, 6314494  6315092  6315307  6316126  6316261  6316614  6317368, 6315022  6315181  6315932  6316200  6316588  6317160  6324107, 6274690  6286246  6303471  6303572, 6275568  6287120  6303507  6304834, 6254386, 6254388, 6254389, 6314499, 6314507, 6314658  6314664, 6315028, L, 6326989, 6326998, 6342087, 0, 0, 0, 0, 0, 6342098, 6342101, L5:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
