max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   362424   362611   362734   362859   363030   363602   364368   371201   371397   371604   371805   371947   372158   372274   970185   970294   970403  1075135  1075259  1075372  1075493  1075613  1075720  1075835  1075942  1076052  1076196  1076316  1076428  1076535  1076642  1076755  1076867  1076982  1077100  1077229  1077339  1077455  1077582  1077708  1077837  1078075  1078605  1078716  1078840  1078955  1105807  1105941  1106068  1106172  1106313  1106448  1106673  1106778  1106890  1107006  1107459  1107584, 1   362924   377573   377752   971475  1040193  1093890  1094002  1094209  1094317  1094428  1094540  1094725  1095483  1096068, 369682   369931   370830  1074929  1105683, 369917   370615   372271  1078938  1110763, 374831  1104265, 375680  1104482, 376946   377191  1093451  1093586  1096057  1096142, 377104   378518  1093524  1096002  1096107  1096268, 1079548, 1079557, 1079566, 1104276, 1104289, 1104439  1104451, 1104494, L, 1105708, 1105721, 1110764, 0, 0, 0, 0, 0, 1110774, 1110777, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1110815  1123850  1123975  1124087  1124209  1124322  1124545  1124656  1150585  1166598  1166756  1166930  1167039  1167159  1167296  1167703  1167908  1168022  1168138  1168253  1168372  1168497  1169051  1169645  1169800  1169920  1170059  1170667  1170783  1170889, 1117116  1156068  1156213  1156574  1156722  1156840  1156964  1157235  1158285  1158408, 1123644  1124389  1150389  1150431  1166376  1195536, 1124276  1124598  1150412  1150617  1170845, 1179834, 1180413, 1116562  1119141  1119296  1134717  1155680  1156233, 1117223  1119190  1119310  1134760  1156208  1158601, 1112077, 1112078, 1112079, 1179843, 1179853, 1180004  1180013, 1180424, , , , , 1, 1, 0, 0, 0, 1195512, 1195525, L1:R0, 100.00, 000(1)1, 000(1)1, 204, no_go, 1195499, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1195856  1232532  1232675  1232809  1233036  1233213  1253508  1253614  1253816  1253948  1254154  1254342  1254459  1254571  1254682  1254788  1254922  1255320  1255433, 1247306  1248092  1248423  1248659  1248797  1249559  1265679  1265840  1266077  1266185  1266282  1266610  1266718  1266827  1266955  1269012  1269123  1269301  1269605  1270018  1270209  1270912  1271633  1271749  1272048  1272152  1272674  1272815  1273114  1273246  1273680, 1232316  1253355, 1195873  1233063  1255421, 1260942, 1261126, 1218676  1219069  1219652  1220197  1220375  1221931  1222007  1222519  1246581  1249731  1265254, 1219055  1219633  1220168  1220324  1221873  1221982  1222456  1223143  1249676  1249862  1273750, 1196039, 1196040, 1196041, 1260950, 1260959, 1261109  1261117, 1261135, R, 1265272, , 1273762, 0, 0, 0, 0, 0, 1273839, 1273853, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1265282
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1281665  1281763  1281869  1282007  1282112  1284466  1284615  1285481  1285654  1286048  1286161  1287310  1287461, , , 1278113  1278374, 1278276  1278633, 1281091, 1287720, 1274573, 1274574, 1274575, 1278114, 1278116, 1278267  1278268, 1278278, R, 1281095, , 1287725, 0, 0, 0, 0, 0, 1287753, 1287759, L1:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1281098
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1287830, 1291385, 1291551, 1289144, 1289577, , , 1288262, 1288263, 1288264, 1289145, 1289147, 1289298  1289299, 1289579, L, 1291389, 1291393, 1291553, 0, 0, 0, 0, 0, 1291572, 1291576, L2:R2, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1291669  1291850  1291968  1292076  1292185  1292292  1292412  1292537  1292642  1292749  1292944  1293074  1296445  1296586  1296735  1296898  1297012  1297208  1297332  1297556  1297666  1297784  1297909  1298041  1298173  1298315  1298426  1298967  1299083  1299240  1299350  1300214  1300322  1300451  1300581  1300717  1301346  1301457  1301572  1301808  1301943  1302051  1302176  1302776  1304369  1304541  1304670  1304786  1316747  1316870  1316982  1322841  1339977  1340082  1340195  1340326  1340440  1340552  1340673  1340801  1340922  1341048  1341160  1341271  1341457  1344911  1345035  1345158  1345328  1345779  1345891  1346010  1346178  1347130  1347768  1347894  1348019  1348124  1348235  1348711  1348834  1348959  1349493  1349621  1349783, 1309847  1309945  1310076  1310346  1310483  1324062  1324163  1324353  1324465  1326437  1326908  1328635  1328908  1329006, 1291627  1304188  1316548  1322559  1339836, 1302727  1304724  1316915  1322821  1349778, 1332061  1333180  1334817  1334859, 1332267  1333705  1334840  1335550, 1309336  1323666  1324631  1326158  1326405  1328378, 1310586  1324584  1324661  1326211  1326959  1329033, 1302732, 1302738, 1302745, 1332072, 1332085, 1332236  1332248, 1332279, L, 1339837, 1339839, 1349788, 0, 0, 0, 0, 0, 1349822, 1349828, L3:R2, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1370652  1370785  1370891  1371020  1371260  1371400  1371524, 1368620  1368717  1376663  1376813  1377020  1377119  1377223  1377329  1377438  1377609  1380052  1380232  1380540  1380674  1380773  1381186  1381284, 1370377, 1371505, 1373174  1373550, 1373345  1373778, 1363381  1368107  1368338  1376165, 1363456  1368292  1368758  1381574, 1350365, 1350366, 1350366, 1373177, 1373182, 1373332  1373335, 1373349, R, 1376175, , 1381581, 0, 0, 0, 0, 0, 1381625, 1381634, L3:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1376180
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1384371  1384478  1384594  1384702  1385426  1388878  1388986  1389188  1389305, 1381741  1395450, 1384158  1384893  1385147  1388813, 1384655  1384922  1385371  1389250, 1396369, 1396546, 1382163  1382263  1395251  1400253, 1382253  1382354  1395545, 1382254, 1382255, 1382256, 1396373, 1396379, 1396530  1396535, 1396551, R, 1400264, , , 1, 0, 0, 0, 1, 1400324, 1400331, L3:R4, 85.71, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1400314, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1400577  1400779  1400883  1400984  1401491  1405878  1406071  1406457  1406575  1406681  1406788  1406895  1409340  1409458  1409727  1409833  1410112, , , 1402575  1402972, 1402908  1403325, 1401381  1401634  1405471, 1400949  1401390  1401713  1410596, 1401035, 1401037, 1401038, 1402577, 1402582, 1402731  1402734, 1402911, R, 1405478, , 1410601, 0, 0, 0, 0, 0, 1410638, 1410646, L3:R5, 87.50, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1405483
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1412052  1412173  1412481  1412598  1412896  1413399  1438256  1438361  1438483  1438608  1438721  1438899  1439104  1439371  1439486  1439601  1457148  1457277  1457388  1457675  1462903  1463012  1463229  1463348  1463465  1463633  1463761  1463869  1464097  1464221  1464385  1464513  1464636  1464756  1464919  1465025  1465220  1465333  1465798  1465924  1466295  1466467  1466920  1467597  1467721  1467840  1467966  1468083  1468888  1469004  1469351  1469468  1469576  1469751  1469874, 1416706  1417144  1417342  1461322  1461703  1472102  1472289  1480064  1480275  1480483  1480595  1480702  1480814  1480987  1481096  1483041  1483506  1483705  1483865  1484268  1484429  1484597  1484697  1484896  1485170  1485276, 1411834  1412243  1412810  1412899  1438041  1456988  1457534  1462644  1462838  1465633  1466161  1466250  1466706  1467381, 1412235  1412525  1412829  1412973  1439574  1457400  1457631  1462685  1465300  1465851  1466188  1466486  1466939  1469902, 1473259  1474538  1475240, 1473750  1474756  1476319, 1416282  1416976  1454223  1454332  1460985  1471847  1479368, 1416761  1417303  1454273  1454615  1461849  1472355  1485330, 1411170, 1411171, 1411171, 1473260, 1473263, 1473414  1473416, 1473752, R, 1479374, , 1485336, 0, 0, 0, 0, 0, 1485375, 1485382, L3:R6, 88.89, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1479378
