max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    20547    20674    20811    21411    21534    21645    21992    22097    22198    22310    22423    22535    22660    25627    25729    25846    25957    26133    26901    27640    63933    64120    64242    64345    71441    74356  1060615  1060864  1061007  1061126  1224644  1224749  1224859  1224958  1225060  1225168  1225270  1225371  1225472  1225577  1225681  1225791  1225899  1226009  1226126  1226249  1226364  1226482  1226613  1226744  1227121  1227511  1227730  1227846  1227956  1228084  1228183  1228307  1228477  1250129  1250236  1250341  1250486  1250589  1250747  1250860  1250959  1251067  1251167  1251277  1251405  1251824  1251953  1252058  1252164  1252283, 1    26913    27016    27273    27630    27735    27848    27958    28060    28379    37909    38012    63864    63972    64125    64237    64386    66723    74075    74179    79797  1230555  1230691  1230885  1231002  1231115  1231225  1231337  1231470  1231588  1231738  1231866  1232012  1232192  1245800  1245913  1246148  1246283  1246413, 63860    64087  1224280  1249926, 64015    71418  1228439  1252293, 73938  1230287  1232263  1245044  1245443, 79766  1232244  1232308  1245180  1246348, 1221371, 1221379, 1221385, 1248652, 1248653, 1248655, 1248806  1248807, 1248854, 1248856, L, 1249930, 1249933, 1252297, 0, 0, 0, 0, 0, 1252328, 1252334, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1253270  1253406  1293472  1293576  1294149, 1275789  1275898  1276151  1276258  1276441  1276549  1276682  1276794  1276920  1277023  1277542  1277662  1334756  1334861  1335061  1335185  1335303  1335419  1335538  1335652  1335766  1335877  1335999  1336195  1336571  1336686  1336832  1337663  1340511  1340681  1341025  1341163  1341271  1341373  1341484, 1253129  1260551  1261092  1292971  1293263  1293827  1319102, 1253419  1260636  1261119  1293175  1293553  1294114  1319305, 1275606  1334371, 1277606  1341936, 1253525, 1253526, 1253527, 1332686, 1332691, 1332699, 1332850  1332856, 1332868, 1332874, R, 1334384, , 1341946, 0, 0, 0, 0, 0, 1342007, 1342018, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1334391, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1344954  1345056  1345176, , , 1344701  1346509  1346772, 1345168  1346639  1347050, 1342615, 1342616, 1342617, 1355122, 1355124, 1355127, 1355278  1355281, 1355289, 1355292, , , , , 1, 1, 0, 0, 0, 1370324, 1370329, L1:R1, 100.00, 000(1)1, 000(1)1, , 204, no_go, 1370317
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1399224  1399386  1399493  1399595  1399694  1399872  1399985  1400111  1400216  1401007  1401144  1401311  1401485  1401606  1447472  1447574  1447703  1447819  1447934  1448200  1448323  1471789  1471946  1472057  1472169  1472282  1472382  1472574  1472680, 1390730  1390843  1391051  1391165  1391507  1391915  1392088  1392194  1392801  1392941  1424945  1451929  1452056  1453011  1475304  1475510, 1398956  1401321  1446641  1447234  1449209  1470307  1471461, 1401280  1401548  1446740  1448285  1449433  1470426  1472855, 1390358  1393091  1424488  1451632  1474731  1475039  1476430  1484047, 1392887  1393176  1424956  1453328  1474916  1475555  1476665  1484207, 1370799, 1370800, 1370801, 1478159  1478863  1478971  1479486  1480432  1480612  1480690, 1478169, 1478181, 1478332  1478343, 1478834  1478904  1479456  1480387  1480479  1480665  1481149, 1478845, R, 1484049, , 1484208, 0, 0, 0, 0, 0, 1484219, 1484221, L1:R2, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1484050, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1494514  1494622  1494751  1494872  1495091  1552567  1552746  1552878  1552982  1553088  1553205  1553333  1553458  1553563  1553681  1553823  1553984  1554092  1554205  1554311  1634803  1634929  1635036  1635186  1652100  1652211  1652319  1652487  1653278  1653385  1653493  1653633  1654248  1654548  1654702  1654811  1655321  1655629  1656617  1656764  1656875  1657441  1658054  1658161  1658930  1659133  1659237  1659400  1660187  1660736  1661157  1661284  1661678  1661794  1661919  1662047  1662188  1662311  1662438  1662541  1662657  1662807  1663056  1663165  1663376  1663482  1663591  1663720  1663863  1663994  1664100  1664210  1664521  1670016  1670259  1671212  1671337  1671468  1673238  1673392  1673532  1674032  1674134  1674234  1674335  1674451  1674736  1675598  1675908  1676694  1676863  1678651  1678798  1678969  1679298  1679678  1679802  1679927  1681193  1681676  1681808  1681948  1682076  1682248  1682363  1682478  1682620  1682723  1682976  1683126  1684160  1684319  1684454  1685043  1685165  1685509  1685655  1686244  1687093  1687386  1687491  1687650  1688630  1688761  1689141  1689526  1701458  1701742  1702308  1702409  1702540  1702657  1702775  1703294  1703447  1703545  1703770  1704545  1706752  1707243  1707508  1707810  1707948  1708335  1708438  1708555  1708676  1709080  1709179  1709312  1709636  1709881  1713085  1713205  1713320  1713470  1713577  1714977  1715083  1715190  1715317  1715490  1715595  1715709  1715821  1715951  1716240  1717024  1717158  1717263  1717637  1729508  1729609  1764979  1765107  1766080  1766585  1767019  1767553  1767657  1767759  1767987  1768114  1768816  1768951  1769614  1769737  1769873  1769986  1770089  1770253  1770541  1788394  1788711  1788813  1789320, 1485421  1485529  1485646  1485794  1485915  1486035  1486147  1486259  1486371  1486487  1486627  1489328  1489476  1489920  1490085  1490388  1490525  1490683  1490851  1490964  1491083  1491220  1491602  1491705  1556315  1556433  1556541  1556801  1557317  1557431  1594890  1595003  1595130  1595246  1595442  1595566  1595667  1595773  1595878  1596146  1596261  1692126  1692250  1692363  1692468  1692688  1693192  1693321  1693444  1693573  1718839  1718942  1719086  1760252  1760385  1760563  1760693  1760832  1761428  1761593  1762310  1792324  1792514  1792660  1792763  1792972  1793086  1793190  1793296  1793410  1796741  1796903, 1494273  1552281  1592616  1607071  1634379  1651774  1655011  1656410  1659052  1660425  1669685  1673001  1681939  1687066  1687199  1687694  1688364  1701190  1705731  1706558  1707602  1712844  1713867  1729134  1764740  1766708  1768184  1768684  1788092  1788351  1788528, 1495041  1554260  1592883  1607162  1635218  1654764  1655638  1658913  1660133  1664887  1671448  1681906  1687044  1687112  1687617  1687723  1689501  1704573  1705981  1707544  1709843  1713529  1717653  1729687  1766627  1768086  1768353  1770544  1788314  1788408  1789295, 1484817  1485051  1555970  1557158  1594378  1691899  1718609  1760054  1792019, 1485028  1491822  1557130  1557417  1596235  1693566  1719071  1762356  1797460, 1485028, 1485030, 1485031, 1790374, 1790379, 1790384, 1790535  1790539, 1790658, 1790663, R, 1792029, , 1797468, 0, 0, 0, 0, 0, 1797512, 1797520, L1:R3, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1792035, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1829043  1829284  1830436  1830545  1830661  1831142  1851784  1851891  1852034  1852147  1852256  1852377  1852487  1852599  1852711  1852852  1854449  1854584  1854697  1854893  1855010  1855277, 1797628  1835091  1835843  1835976  1836463  1836605  1836956  1837074  1840711  1840849  1840982  1841125  1841269  1841665  1841766  1842614  1842735  1844764  1844873, 1828770  1851540, 1831110  1855379, 1834286  1834605  1844473, 1834423  1842725  1844884, 1798265, 1798266, 1798267, 1846290  1846820, 1846295, 1846301, 1846452  1846457, 1846802  1847824, 1846808, L, 1851553, 1851560, 1855388, 0, 0, 0, 0, 0, 1855443, 1855454, L2:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1855961  1856080  1856205  1856320  1856564  1857286  1857387  1857494  1857593  1857753  1857874  1859057  1859166  1859278  1859381  1859599  1859705  1859823  1860383  1860505  1860842  1861416  1861531  1862491  1863109  1863249  1863560  1886274  1886398  1886842  1891123  1891239  1891393  1891607  1891836  1891952  1892090  1892375  1893190  1893353  1893754  1911539  1911661  1912385  1912576  1912702  1914303  1914406  1914527  1914875  1915015  1915132  1915393  1915493  1915744  1915870  1916633  1921206  1942014  1942135  1942240  1942358  1942464  1942576  1942685  1942797  1942910  1943020  1943137  1943248  1943390  1945293  1945413  1945519  1945764  1945899  1946037  1946148  1946409  1946532  1946734  1946838  1947037  1948764  1948954  1949121  1949365  1949504  1950078  1950183  1950316, 1866039  1866184  1866558  1866664  1866804  1867375  1905719  1906295  1906411  1906662, 1855695  1858892  1886034  1890836  1911244  1912245  1914155  1921002  1941664, 1857846  1863602  1886770  1893877  1911677  1912692  1916621  1921075  1950449, 1865745  1905397  1908026, 1867395  1906809  1908256, 1857848, 1857850, 1857852, 1928160, 1928172, 1928185, 1928336  1928349, 1928361, 1928376, L, 1941848, 1941849, 1950453, 0, 0, 0, 0, 0, 1950484, 1950490, L3:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1950565  1958120  1958246  1958352  1958822  1958998  1959099  1959657  1959826  1959972  1961829  1961940  1962053  1962159  1962264  1962371  1962997  1963140  1963360  1982059  1982160  1982263  1982369  1982473  1982576  1982720  1982869  1982976  1983092  1983211  1983322  1983437  1983637  1987652  1987788  1987995  1988152  1988282  1988401  1988525  1988903  1989009  1989152  1989294  1989444  1990115  1990257  1990427  1990574  1990728  1990850  1991069  1991169  1991280  1991401  1991504  1991634  1991768  1991954  1992228  1992573  1992699  1992842  1993000  1993106  1993228, 1953231  1953424  1953699  1955081  1955223  1974085  1974579, 1957847  1961545  1981851, 1959921  1963444  1993302, 1952941  1954624  1973613  1973758, 1953852  1955281  1973721  1974552, 1950997, 1950998, 1950998, 1978790, 1978797, 1978804, 1978954  1978960, 1979969, 1979976, L, 1981865, 1981873, 1993315, 0, 0, 0, 0, 0, 1993538, 1993539, L4:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1993546  1997059  1997173  1997274  1997381  1997728  1997830  1997949  1998093  1998373  1998507, 2008115  2008229  2008332  2008438  2008554  2008669  2008788  2008913  2010107  2010255  2012525  2013049  2014713  2014818  2015373  2015524  2015718  2016272  2016487  2016589  2016751  2016900  2017835, 1996827, 1998446, 2007477, 2018134, 1994080, 1994080, 1994081, 2001998  2002657, 2002000, 2002004, 2002155  2002158, 2002167  2003421, 2002170, R, 2007485, , 2018141, 0, 0, 0, 0, 0, 2018186, 2018194, L4:R4, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2007489, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2034707  2034867  2034972  2035450  2035584  2035716  2035857  2036338  2037040  2037181  2053036  2053147  2054117  2054230  2055169  2055279  2055746  2055915  2056093  2056241  2057499  2057625  2057762  2058262  2058748  2063311  2063474  2064146  2064263  2064399  2064514  2064713  2064813  2078290  2078447  2078620  2078731  2078833  2079040  2079639  2080966  2081190  2081423  2081523  2081636  2082203  2082311  2082421  2082576  2112805  2113076  2113204  2119232  2119385  2119490  2119621  2119721  2119829  2120228  2120465  2120576  2120762, 2019957  2020071  2020187  2020350  2020514  2021856  2023054  2045154  2045724  2045826  2046251  2046387  2046540  2046679  2047047  2048278  2048562  2049113  2049217  2069941  2070063  2070169  2070303  2070811  2070922  2071025  2071229  2072059  2072166  2072283  2073187  2093579  2093714  2093835  2093959  2115171  2115279  2115476  2116119  2116276  2116378  2116501  2116603  2116880  2127548  2127752  2127862  2127979  2128091  2128300  2128405  2128514  2128632  2128771  2129162  2129267  2129401  2132952  2133109  2134189  2134341  2134479  2134601  2134849  2134964  2135186  2135335  2135482  2135587  2135717, 2034459  2035976  2036124  2036905  2037673  2040369  2052651  2055588  2057313  2058513  2063120  2078071  2080743  2112526  2118834, 2035919  2036006  2036135  2037234  2037754  2040677  2055306  2056251  2058398  2059157  2064865  2079613  2082663  2113214  2120675, 2019722  2021648  2044858  2048907  2069651  2093152  2114893  2127272, 2020474  2023426  2048632  2049314  2073174  2093987  2116909  2135844, 2018786, 2018786, 2018787, 2121742  2123023  2123217, 2121749, 2121757, 2121908  2121915, 2122166  2123081  2125688, 2122174, R, 2127291, , 2135857, 0, 0, 0, 0, , 2135808, 2135979, L4:R5, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2127300, , , 
