max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    25657    25783    30344    30588    30750    30934    31190    31332    31436  7970877  7971011  7971134  7990874  7991008  7991158  7992679  7997968  7998076  7998203  7998454  7998564  7998672  7998796, 1    37267    37794    37900  7975506  7975701  7975826  7975955  7976083  7976215  7976351  7976489  7977244  7977341  7977455  7977579  7977747  7977886  7978194  7978468  7978572, 29993  7970512  7990587  7992482  7997691, 31477  7971130  7991151  7992719  7998823, 34506  7995683  7996246, 35642  7995957  7996292, 36023    36371  7975155, 36252    37850  7978730, 7969202, 7969206, 7969209, 7995691, 7995700, 7995851  7995859, 7995965, L, 7997710, 7997719, 7998833, 0, 0, 0, 0, 0, 7998899, 7998910, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8000246, 8002909  8009646  8009783  8009930  8010084, 8000120  8017333, 8000266, 8015091, 8015718, 8002562  8009158, 8003027  8010233, 8000028, 8000029, 8000029, 8015093, 8015097, 8015248  8015251, 8015721, L, 8017340, , , 1, 0, 0, 0, 1, 8017383, 8017388, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 8017375, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8017554  8017769  8017888  8024214  8053505  8053610, 8067131  8067234  8067338  8067486  8067639  8067751  8068262  8068377  8068482  8068627  8068797  8069015, 8025610  8053328  8078368, 8017980  8025650  8053556, 8075551  8076475, 8076389  8076826, 8029863  8030003  8066809, 8029898  8030259  8069085, 8017981, 8017982, 8017983, 8075556, 8075563, 8075712  8075717, 8076394, L, 8078381, , , 1, 0, 0, 0, 1, 8078446, 8078454, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 8078436, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8078616  8108662  8108791  8108902, 8086141, 8108460  8121142, 8078836  8108919, 8119032, 8119352, 8085805, 8086391, 8078886, 8078887, 8078888, 8119034, 8119038, 8119188  8119191, 8119355, L, 8121148, , , 1, 0, 0, 0, 1, 8121188, 8121193, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 8121181, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8121342  8121454  8121560  8121682  8121792  8154298  8154477  8158572  8165581  8165712  8166821  8206465  8206583  8206785  8206896, 8125677  8125792  8125911  8126297  8126492  8142628  8142726  8178847  8179124  8179439  8179549  8179763  8179865  8179988  8180173  8180306  8180417  8181377  8181508  8182184  8182283  8182429  8182551  8182919  8183041  8185139  8185255  8185364  8185480  8185854  8186002  8186368  8186703  8187548  8187667  8187766  8187912  8188043  8188307  8188472  8189169  8189471  8190824  8190994  8191109  8191210  8191456  8191553  8191655  8191754  8191862  8192233  8193188  8193438  8193620  8193818  8193975  8194451  8201545  8201691  8201937  8215870  8216114  8216240  8216384  8216516  8216649  8216781  8216915  8217059  8217201  8217338  8217481  8217630  8217818  8218012  8218424  8218545  8219296  8219540  8219687  8219911  8220056  8220162  8220311  8220820  8220991  8222592  8222722  8223409  8223970  8224271  8224389  8224489  8224599  8224751  8224956  8225356  8225519  8225879  8226204  8226563  8226819  8226951  8227053  8229081  8229296  8230471  8230623  8230767  8230903  8231044  8231180  8231326  8231482  8231712  8231868  8231980  8233843, 8154031  8165415  8172221  8172326  8206284, 8121797  8154468  8165726  8172295  8172353  8206945, 8210525  8212091, 8211790  8212737, 8125420  8137443  8142412  8175064  8178505  8190540  8201302  8215575, 8126561  8137888  8142785  8175373  8189672  8194412  8202275  8234248, 8121798, 8121799, 8121801, 8210525, 8210527, 8210678  8210679, 8211791, R, 8215579, , 8234257, 0, 0, 0, 0, 0, 8234315, 8234326, L4:R1, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 8215581
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 8235003  8235574  8235695  8235852  8236219  8236533  8236648  8237316  8237505  8237705  8237838  8237952  8238069  8238188  8238419  8238541  8238669  8238864  8239361  8239519  8240191  8240327  8240485  8240698  8241703  8242251  8242500  8242811  8243274  8243928  8244039  8244161  8244323  8244432  8244568  8246026  8246147  8246365  8246509  8246699  8246808  8248768  8248893  8249018  8249166  8249344  8249459  8249574  8249687  8249822  8250237  8250542  8254342  8254879  8255036  8255194, 8266310, , 8261107, 8263638, 8234661  8254047, 8250500  8255383, 8250506, 8250513, 8250520, 8261115, 8261125, 8261276  8261284, 8263647, L, 8266329, , , 1, 0, 0, 0, 1, 8266421, 8266431, L5:R1, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 8266407, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8266620  8266788  8266949  8267177  8267395  8268623  8268749  8268869  8268976  8331194  8331313  8331419, 8298244  8298376  8298633  8298767  8299043  8299286  8299428  8299538  8301646  8312965  8322165  8322401, 8330941, 8269006  8331664, 8326397, 8328855, 8297944  8301192  8312437  8321876, 8299622  8301674  8313157  8322857, 8269007, 8269009, 8269011, 8326403, 8326409, 8326559  8326564, 8328861, L, 8330953, 8330959, 8331671, 0, 0, 0, 0, 0, 8331714, 8331721, L6:R1, 42.86, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8331827  8338241  8338723  8339115  8339244  8353225  8353349  8353488  8353665  8353788  8353901  8354015  8354145  8354251  8355064  8355216  8355328, 8341315  8341453, 8338028  8338643  8352958, 8338256  8338662  8355375, 8349660, 8351153, 8341114  8341766  8345125, 8341587  8341880  8345382, 8332286, 8332288, 8332289, 8349663, 8349668, 8349818  8349822, 8351157, L, 8352967, 8352972, 8355381, 0, 0, 0, 0, 0, 8355422, 8355429, L7:R1, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8357313  8357434  8357638  8401269  8401762  8401892  8403238  8403365  8403470  8403579  8403712  8404747  8404856  8404979  8405179  8405842  8407425  8407559  8407672  8407814  8407920  8409046  8409153  8409552  8409872  8409990  8410127  8410269  8410392  8410514  8410673  8410815  8414753  8414859  8415035  8415157  8415265  8415370  8415483  8415597  8415715  8415920  8416024  8416145  8416306  8417027  8417155  8417347  8417471  8417580  8417705  8419286  8419431  8419564  8420476  8422715  8422871  8423014  8423122  8423233  8423523  8423629  8424099  8424290  8424433  8424542  8425263  8425404  8425806  8425919  8426087  8426321  8426433  8426541  8426693  8426934  8427059  8427908  8428018  8428941  8429095  8429204  8430306  8430430  8430536  8430684  8431052  8431774  8432796  8433585  8433733  8458526  8458644  8510732, 8359794  8361157  8361286  8362246  8373937  8374041  8394369  8394483  8396812  8437001  8450396  8450620  8450720  8465231  8480595  8480697  8485704  8491651  8491912  8514525  8532876, 8357167  8401015  8401594  8414604  8425529  8458266  8510494  8510931  8542607, 8357403  8401304  8410848  8425473  8433709  8458660  8510745  8510945, 8538775, 8540110, 8359469  8360807  8373720  8393929  8396345  8436785  8444985  8450138  8454654  8464929  8480324  8485500  8491360  8514256  8532675, 8360014  8362550  8374225  8394462  8396998  8437179  8445022  8451101  8454722  8465381  8480819  8485803  8492060  8514610  8533175, 8355873, 8355874, 8355874, 8538783, 8538793, 8538944  8538953, 8540120, L, 8542626, , , 1, 0, 0, 0, 1, 8542724, 8542735, L8:R1, 44.44, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 8542709, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 180, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8542995  8543106  8543331  8543538  8543667  8543774  8544045  8544153  8544260  8544437  8544574  8544679  8545119  8545226  8545905  8546037  8546150  8566007  8566185  8566306  8566427  8589638  8589757  8589953  8590057  8590191  8590297  8590410  8590567  8590686  8590825  8590934  8591043  8591148  8591256  8591397  8599523  8599628  8599795  8599901  8600026  8600190  8600305  8600419  8600523  8600643  8600761  8602092  8602203  8602359  8602472  8602716  8602942  8603050  8603160  8603316  8603437  8603545  8603654  8603759  8603905  8604056  8604309  8604413  8604519  8605024  8605144  8605264  8605935  8606499  8606622, 8551606  8551712  8570246  8570717  8572564  8572908  8573012  8573475  8573603  8575861  8575975  8576105  8576610  8576764  8577483, 8543251  8543479  8565603  8566329  8589382, 8543232  8543430  8546110  8566119  8566355  8606753, 8584044, 8586035, 8551395  8555808  8556197  8569968  8572246  8578024, 8551994  8556151  8556295  8571176  8577964  8578062, 8546113, 8546116, 8546120, 8584052, 8584062, 8584213  8584222, 8586044, L, 8589402, 8589412, 8606756, 0, 0, 0, 0, 0, 8606775, 8606779, L9:R1, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
