max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   129624   130361   130504   130628   130734   130840   130951   131059   131160   131276   163848   169208   193775   194275   194381   194493   194673   194785   194905   195027   195132   198581   205806   679101  1704400  1704897  1705005  1814577  1850861  1851089  1851206  1851324  1851452  1851575  1851699  1851831  1851959  1852090  1852223  1852351  1855213  1855325  1855459  1855623  1855763  1855911  1856079  1856247  1888677  1888781  1888891  1889000  1889143  1889259  1889360  1889495  1889629  1889764  1889902  1892482  1892593  1892718  1892831  1893139  1893587  1893688  1893807  1893965  1894137  1894311, 1   132780   133149   133256   133371   134389   134519   172038   178531  1706266  1706391  1863909  1864104  1864216  1864352  1864479  1864613  1864757  1864883  1865019  1865161  1865313  1865461  1865606  1865746  1868025  1868201  1868469  1868571  1869118  1869238  1869399  1869561  1869735  1870105  1870276  1870635  1874739  1874840  1874946  1875051  1875324  1875435, 12    19679    22086   163653   198406  1850694  1888486, 18413    22054    24216   169183   205774  1856322  1894439, 171844  1863560  1874234  1875484, 178515  1870622  1875338  1875552, 1856331, 1856340, 1856351, 1884521, 1884522, 1884525, 1884676  1884678, 1885640, 1885642, L, 1888491, 1888493, 1894445, 0, 0, 0, 0, 0, 1894480, 1894487, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1894573  1895377  1895541  1896284  1896384  1896497  1896602  1896707  1896818  1896928  1897678  1897782  1897884  1898041  2005928  2006033  2006223  2006908  2007023  2007128  2007232  2007334  2007454  2008139  2008259  2008368  2008506  2008677  2008780  2008925  2009773  2009889  2010020  2010171  2010315  2010506  2011049  2011177  2011286  2011399  2012801  2012905  2013037  2013185  2013312  2014472  2014572  2014672  2014809  2014923  2016120  2017484  2017594  2017704  2017861  2018021  2019379  2019515  2019660  2019790  2020142  2045390  2045612  2046632  2046746  2046938  2047745  2069615  2076594  2077428  2077564  2090152  2090271, 1924623  1924726  1924888  1927349  1927470  1927767  1927921  1928426  1928542  1928644  1928792  1928997  1929122  1929873  1930003  1930140  1930300  1930401  1931296  1931412  1931560  1931705  1931858  1932023  1932178  1935368  1935661  1936313  1936422  1936580  1936737  1936991  1938368  1938539  1938691  1939567  1939697  1939849  1939996  1940153  1940317  1940418  1940544  1940653  1940818  1940982  1941160  1941310  1941491  1942791  1942929  1943104  1943262  1943426  1943601  1943705  1943925  1944388  1944494  1944638  1944830  1944980  1946680  1946784  1946899  1947198  1947534  1948132  1948296  1948505  1948898  1949874  1949985  1950211  1950377  1950499  1951388  1951549  1951963  1952165  1952410  1954377  1955109  1955248  1956085  1958416  1960100  1960218  1961539  1961655  1961760  1961916  1962071  1962177  1962350  1962516  1962629  1962777  1962935  1964747  1964852  1965088  1965255  1965428  1966821  1967030  1973003  1985794  1986624  1986856  2028216  2028353  2029400  2029505  2061311  2061429  2123664  2123777  2123919  2124030  2124243  2124356  2124464  2124579  2124683  2125313  2125698  2125835  2125976  2126106  2127122  2127245  2127372  2127565  2127674  2127784  2128318  2129492  2129622  2129766  2129892  2131196  2131857  2131999  2132227  2132424  2134207  2134341  2134500  2134613  2134749  2134851  2134988  2135130  2137036  2138119  2138306  2138451  2138606  2138926  2139883  2140046  2140458  2140565  2141552  2141659  2141834  2143515  2143877  2144099  2144314  2144452  2144695  2144825  2146240  2146348  2147780  2147895  2148063  2148226  2150642  2150797  2150993  2151172  2151276  2151520  2151633  2151735  2151897  2152658  2152767  2152890  2156588  2157556  2159959  2160077  2160711  2160929  2161946  2162474  2163285  2163605  2163746  2163859  2164049  2164152  2164291  2164509  2164706  2164863  2166389  2166506  2166619  2166727  2166857  2167997  2168103  2168245  2171563  2174767  2174973  2175099  2176446  2176563  2176670, 1895122  2005688  2015104  2015812  2045026  2046379  2069237  2077176  2089869  2191781, 1898074  2015006  2015207  2020125  2045686  2069613  2077469  2090350, 1924298  1926852  1946670  1954217  1957964  1958263  1958440  1985443  2027907  2061058  2123322  2129287  2157593  2159571  2162229  2163416  2163509  2163916  2164541  2164595, 1924963  1945134  1952351  1956136  1957982  1958328  1966806  1986674  2029737  2061465  2128338  2157575  2158131  2162033  2163350  2163461  2163765  2164466  2164575  2176948, 1898076, 1898079, 1898082, 2188589, 2188594, 2188601, 2188752  2188758, 2190062, 2190068, L, 2191794, , , 1, 0, 0, 0, 1, 2191863, 2191871, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2191851, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2192027  2192167  2192266  2192472  2193226  2205111  2205240  2205851  2209532, 2223020  2224152  2224371  2224501  2226053  2226290  2226397  2226870  2226981, 2192613  2204878  2209415  2233739, 2192499  2192968  2205792  2209680, 2222629  2225800, 2224549  2226890, 2192969, 2192972, 2192974, 2231697, 2231702, 2231707, 2231858  2231863, 2232233, 2232238, L, 2233751, , , 1, 0, 0, 0, 1, 2233813, 2233821, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2233804, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2234101  2234433  2234671  2234806  2236912  2237022, , 2250481, 2237004, , , 2237005, 2237006, 2237008, 2247524, 2247526, 2247529, 2247679  2247681, 2249040, 2249042, L, 2250488, , , 1, 0, 0, 0, 1, 2250522, 2250526, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2250515, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2250697  2250799  2253334  2373559  2373982  2374448  2386669  2386973  2387264  2387408  2402666  2402805  2402911  2403013  2404575  2404682  2404842  2405831  2405946  2406107  2406242  2406360  2406471  2407061  2408544  2408994, 2258019  2258172  2258985  2259143  2259550  2259717  2259945  2260116  2260224  2260326  2261178  2261320  2262000  2262366  2262479  2262776  2262916  2263052  2265529  2265699  2265808  2265981  2266156  2267486  2267655  2269874  2269981  2270091  2270237  2270830  2271737  2271869  2271989  2272321  2274223  2278358  2278579  2278920  2280103  2280392  2280612  2280764  2280875  2281968  2282104  2282321  2284331  2284467  2284592  2284757  2284882  2285008  2285145  2285383  2288368  2288616  2289298  2430982  2494980  2495344  2514696  2514859  2515614  2515779  2527133  2527283, 2253127  2371447  2371632  2373003  2373193  2373463  2386108  2386508  2402395  2534604, 2251110  2253432  2371512  2371802  2373131  2373409  2374437  2386407  2387386  2408943, 2257630  2278022  2298477  2356129  2430590  2464323  2484334  2494441  2510693  2514299  2526733, 2274174  2289545  2298580  2356469  2431197  2464682  2484748  2495080  2510709  2515589  2527454, 2251111, 2251112, 2251113, 2531932, 2531937, 2531943, 2532094  2532099, 2533029, 2533035, L, 2534616, , , 1, 0, 0, 0, 1, 2534681, 2534690, L5:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2534671, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2535387  2547934  2548039  2548151  2548251  2548479  2548613  2548743  2548876  2548997  2549124  2552335  2552439  2552631  2552821  2553370  2553474  2553629  2553773  2555491  2555646  2555753  2559676  2559808  2560016  2560127  2560278  2560384  2560985  2561126  2563422  2563561  2563704  2565525  2565676  2565866  2566008  2566111  2566222  2566612  2566735, , 2547581, 2535776  2566748, , , 2535777, 2535778, 2535779, 2544954, 2544955, 2544957, 2545108  2545110, 2545865, 2545868, L, 2547585, 2547588, 2566755, 0, 0, 0, 0, 0, 2566802, 2566811, L6:R0, 33.33, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2567611  2568466  2569071  2569173  2572823  2572991  2573097  2573278  2574509  2574631  2574736  2574995  2575099  2575198  2575299  2575481  2575641  2576881  2577262  2577377  2578425  2578529  2578773  2578897  2580137  2580346  2580454  2582121  2582229  2582357  2583750  2583898  2584183  2584323  2586892  2587355  2587472  2587578  2587773  2588038  2589175  2589518  2589654  2607856  2608081  2608605  2608920  2618457  2618645  2619219  2619346  2619710  2619825  2649049  2649166  2649272  2649377  2649486  2649617  2649753  2649891  2650023  2650156  2650287  2652783  2652903  2654825  2654957  2655139  2655982  2656294  2656403  2656554  2658888  2663272  2663439  2665691  2665860  2665972  2666134  2666242  2666388  2669882  2670021  2670458  2670581  2671858  2671961  2674247  2674439, 2631319  2631470  2632932  2633040  2633142  2633287  2634335, 2567263  2586687  2588056  2588141  2588975  2589607  2589756  2606849  2618214  2619146  2648632, 2584404  2588044  2588068  2588154  2589552  2589647  2589796  2609016  2619127  2619953  2674486, 2597385  2601678  2630842, 2597715  2601924  2634436, 2584408, 2584413, 2584418, 2644181  2646541, 2644193, 2644206, 2644357  2644369, 2644718  2647028, 2644732, L, 2648802, 2648803, 2674491, 0, 0, 0, 0, 0, 2674526, 2674532, L7:R0, 42.86, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2676452  2676582  2676738  2678138  2678245  2679157  2679927  2683007  2684161  2684271  2684510  2686286  2693861  2693995  2694163  2695230  2695338  2695467  2695604  2695721  2696170  2711189  2711370  2725246  2725389  2725495  2725613  2725716  2725886  2726021  2726124  2726226  2726337  2726472  2728675  2728818  2728954  2729094  2729196  2729298  2729471  2729615  2732509  2732671  2732771  2733052  2733167  2733324  2733454  2736346  2736918  2737061  2737236  2737343  2737614  2737728  2739328  2739507  2739704  2739832  2740426  2740529  2740642  2741689  2741793  2744322  2744456  2745073  2745220, 2715807  2715974  2716314  2716658  2717258, 2676239  2686312  2686538  2693456  2711000  2711661  2724972, 2686298  2686437  2686626  2696264  2711494  2711906  2745440, 2703878  2715446, 2704440  2717205, 2675238, 2675239, 2675240, 2722810, 2722817, 2722824, 2722975  2722983, 2723434, 2723441, L, 2724988, 2724997, 2745610, 0, 0, 0, 0, 0, 2745616, 2745618, L8:R0, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2774904  2775026  2775309  2775422  2775531  2775634  2782091  2782203  2796287  2796411  2796516  2796630  2796731  2796874  2797614  2808879  2808988  2809103  2809252  2809377  2809506  2809633  2809757  2809889  2810018  2813758  2813961  2814093  2814194  2814415  2814523  2814665  2815059  2815196  2815353  2817723  2817898  2818029  2818131  2820895  2825239  2825491  2825626  2825783  2826412  2828125  2828230  2828352  2828498  2828857  2829014  2830578  2830798  2830953  2831128  2831248  2831799, , 2774727  2781882  2795895  2808619, 2775630  2782546  2797671  2831952, 2766596, 2766942, 2746191, 2746192, 2746193, 2805667, 2805671, 2805676, 2805827  2805831, 2806876, 2806881, L, 2808629, 2808634, 2831962, 0, 0, 0, 0, 0, 2832027, 2832039, L9:R0, 55.56, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2834900  2835453  2840175  2865421  2865556  2865917  2866089  2866415  2884344  2884448  2884554  2884680  2884851  2884987  2885117  2885251  2885382  2887982  2888197  2888368  2888504  2891525  2891646  2892541  2892703  2892899  2893068  2893230  2893498  2893619  2893983  2894085  2894487  2894658  2899899  2902310  2902411  2902576  2902681  2902790  2905153  2905301  2906793  2909075, , 2834582  2839954  2865114  2884087, 2835405  2840381  2866404  2909473, 2873080, 2873570, 2832776, 2832777, 2832778, 2881052, 2881055, 2881060, 2881211  2881214, 2882355, 2882359, L, 2884095, 2884100, 2909481, 0, 0, 0, 0, 0, 2909537, 2909547, L10:R0, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
