max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    84798    85483   101143   101441   101566   101762   101884   102278   102502   102753   103087   103314   103452   846641   847009   964633   964743   964852   964964   965070   965177   965281   965387   965499   965607   965732   965858   965981   966117   966250   966367   966471   966874   982371   982483  1006706  1006857  1006979  1007102  1007214  1007347  1007499  1007611  1007725  1007843  1007963  1008075  1008199  1008320  1008440  1008571  1008717  1008855  1012173  1012292  1012409  1012529  1012951  1013058  1013164  1013301  1013443  1014080  1014201  1014324  1014437  1015151  1015392  1016263  1016379, 1  113357  113523  113729  113920  114105  847767  848004  853697  864592  971193  971305  971412  971604  971755  971871  971993  972104  972229  972400  973309  973453  973589  973698  973962  989085  989304  989517  989657  989791  990112  990210  990327  990439  991041  991259  991708  991830, 99672   964390   978897   982224  1006491, 103512   966912   978987   982470  1016619, 110208  1003901  1004616, 111484  1004139  1004913, 111977  112434  970903  988794, 112351  114162  973929  991777, 968848, 968855, 968862, 1003913, 1003926, 1004077  1004089, 1004151, L, 1006518, 1006531, 1016623, 0, 0, 0, 0, 0, 1016653, 1016659, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1016735  1032377  1032484  1032627  1033216  1044473  1045414, 1022008  1023919  1024556  1024756  1024892  1025089  1025223  1025430  1026165  1026398, 1032154  1044244  1045218  1050468, 1033162  1044478  1045406, 1048532, 1048713, 1021591  1023494  1023969  1030512, 1022064  1023888  1026347  1030593, 1017730, 1017731, 1017732, 1048538, 1048544, 1048695  1048701, 1048719, L, 1050480, , , 1, 0, 0, 0, 1, 1050546, 1050554, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1050535, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1050829  1050946  1060910  1063327  1068236  1068371  1072279  1072394  1101829  1101934  1102041  1102659  1102802  1102947  1103245  1116237  1124827  1126084  1126193  1141611  1141732  1141853  1141971  1152200  1152305  1152495  1161533  1162509  1162638  1162761  1203360  1203472  1203581  1203686  1206364  1206511  1220679  1220788  1220975  1221097  1278846  1279006  1279143  1286530  1286697  1286842  1287005  1287349  1287805  1288312  1289950, 1107427  1107808  1108159  1165074  1165304  1165441  1217700, 1060681  1063176  1068015  1072106  1101611  1124525  1124683  1125948  1141404  1152014  1154810  1161279  1162299  1203126  1206242  1220383  1220878  1278592  1286360  1289470  1293197, 1050884  1061104  1063351  1068306  1072385  1103238  1124608  1124810  1126169  1141844  1152504  1155014  1161543  1162721  1203636  1206574  1220816  1221048  1279137  1288440  1289482, 1291211, 1291485, 1076389  1076998  1077262  1107101  1164580  1164882  1211905  1217352  1224754, 1076706  1077115  1077298  1108219  1164827  1165413  1212337  1217714  1224927, 1051054, 1051055, 1051056, 1291215, 1291220, 1291371  1291375, 1291490, L, 1293207, , , 1, 0, 0, 0, 1, 1293264, 1293272, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1293255, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1293491  1293623  1293981, 1297217  1297338  1298059  1298240  1298397  1299704, 1313808, 1293724, 1310802, 1311634, 1296905, 1299763, 1293865, 1293868, 1293869, 1310804, 1310809, 1310960  1310963, 1311637, L, 1313815, , , 1, 0, 0, 0, 1, 1313856, 1313861, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1313849, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1313999  1314216  1314324, 1316939  1317354  1336756  1336857, 1314498  1341249, 1314297  1314597, 1339723, 1339893, 1316677  1335919, 1317332  1336824, 1314297, 1314299, 1314300, 1339726, 1339730, 1339881  1339884, 1339897, L, 1341257, , , 1, 0, 0, 0, 1, 1341301, 1341307, L5:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1341294, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1341493  1341630  1341833  1343430  1343574  1343759  1343877  1344035, 1376236  1376357  1376483  1405185  1405291  1408769  1416263  1416388  1416488  1416745  1416844  1417457  1422525  1423017  1423136  1423256  1423362  1423471  1423586  1423711  1423828  1423945  1424061  1424180  1425437  1425581  1427011  1427706  1427842  1427978  1428182  1428281  1428388  1428486  1429122  1429257  1430199  1430433  1431598  1431718  1432640  1432749  1433972  1434133  1434269  1434403  1435125  1435273  1435708  1436012  1436430  1436774  1436892  1438815  1439157  1439316  1439419, 1343277  1343734  1344065, 1341806  1343717  1343773  1344087, 1419857, 1420311, 1374691  1404889  1408392  1415512  1422234, 1376461  1405534  1408843  1417572  1439448, 1341807, 1341808, 1341809, 1419863, 1419870, 1420021  1420027, 1420317, R, 1422247, , 1439460, 0, 0, 0, 0, 0, , 1439551, L5:R1, 33.33, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1422255
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1458851  1458970  1486382  1488345  1488480, 1439725  1462959, 1458666  1486147  1486561  1488215  1492026, 1458922  1486410  1486647  1488592, 1490427, 1490600, 1439799  1462239, 1439947  1463015, 1440376, 1440377, 1440378, 1490430, 1490435, 1490586  1490590, 1490604, L, 1492036, , , 1, 0, 0, 0, 1, 1492088, 1492095, L6:R1, 28.57, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1492080, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1492207  1492322  1492445  1492702  1492808  1493035  1493313  1493792  1494399  1494506  1497438  1497547  1497677  1497782  1497893  1498014  1498129  1498332  1498455  1498746  1498878  1499826  1503534  1503667  1503776  1503915  1504630  1504752  1505627  1505756  1505885  1510204  1511287  1511435  1511540  1511645  1511882  1512024  1512141  1512948  1513059  1516302  1516421  1516527  1516631  1517181  1517727  1518418  1518574  1518719  1518853  1519123  1519246  1519364  1520138  1520243, , 1493170  1494257  1497237, 1492834  1493205  1494447  1520266, 1495539, 1495711, , , 1492835, 1492836, 1492838, 1495542, 1495546, 1495697  1495701, 1495715, L, 1497245, 1497249, 1520275, 0, 0, 0, 0, 0, 1520338, 1520348, L7:R1, 37.50, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1520669  1521692  1521805  1521925  1522035  1522195  1522311  1522757  1522867  1523058  1527675  1527793  1527905  1528025  1528137  1528255  1528394  1538241  1538359  1538503  1539408  1539551  1539904  1540070  1540180  1540810  1540920  1542621  1542785  1543256  1543445  1543554  1543666  1543788  1543912  1544018  1544786  1544911  1546515, , 1520503  1527405, 1523205  1546579, 1525813, 1525982, , , 1523207, 1523209, 1523211, 1525815, 1525819, 1525970  1525973, 1525985, L, 1527412, 1527416, 1546586, 0, 0, 0, 0, 0, 1546633, 1546641, L8:R1, 44.44, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1546754  1547014  1547733  1547840  1547954  1548113  1548266  1559678  1559786  1559899  1560191  1560295  1566982  1567093  1567245  1567406  1567713, 1552930  1553381  1553511  1555136  1555255  1563367  1563472  1563760, 1546760  1548628  1559488  1566741  1571303, 1548272  1548796  1560306  1567736, 1569038  1569319, 1569221  1569472, 1552581  1563118, 1555576  1563807, 1548273, 1548275, 1548277, 1569045, 1569051, 1569202  1569208, 1569227, L, 1571318, , , 1, 0, 0, 0, 1, 1571393, 1571402, L9:R1, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1571381, 
