max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 1947010  1951971, 1948076  1964228, 1950380, 1950543, 1948076, 1948077, 1948079, 1950381, 1950383, 1950534  1950535, 1950545, R, 1951975, , 1964231, 0, 0, 0, 0, 0, 1964250, 1964254, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1951978, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1977082  1977188  1977293  1977473  1978981  1979102  1979229  1979337  1979439  1979572  1979722  1980141  1981641  1998015  1998129  1998270  1998396  1999099  1999266  1999392  2000436  2000760  2000959  2001216  2001350  2001763  2002168  2003842, , 1977015  1978859  1985093  1997708  1998960, 1977499  1981605  1985191  1998364  2002110, 1964959  1965650  1966866  1968637  1993366  1994722  1995398  2007464  2012788, 1965637  1965671  1967466  1970685  1994705  1994733  1995734  2008951  2016757, 2010846  2011377, 2011160  2011413, 1964845, 1964846, 1964846, 2010854, 2010863, 2011014  2011022, 2011169, R, 2012808, , 2016768, 0, 0, 0, 0, 0, 2016832, 2016843, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2012818, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2018738  2023711  2026834  2027980  2028690  2037164  2039256  2041677  2043926  2053302  2055059  2059092, 2021358  2025121  2027464  2028172  2032965  2038837  2040203  2043210  2044726  2055046  2055197  2066921, 2057161, 2057338, 2017498, 2017499, 2017500, 2057165, 2057171, 2057322  2057327, 2057344, R, 2059104, , 2066927, 0, 0, 0, 0, 0, 2066966, 2066973, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2059110, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2073128  2073247  2073398, , 2072788  2072980  2073058, 2072910  2073013  2073401, 2069558  2075225  2080367, 2070540  2076445  2086518, 2078889, 2079062, 2067684, 2067685, 2067685, 2078893, 2078897, 2079048  2079051, 2079065, R, 2080375, , 2086522, 0, 0, 0, 0, 0, 2086552, 2086557, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2080379, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2102829  2102941  2103058  2103166  2103269  2103620, , 2102568  2103412, 2103280  2103623, 2087545  2092878  2108038, 2088712  2094586  2111293, 2105968, 2106138, 2087028, 2087029, 2087030, 2105971, 2105975, 2106126  2106129, 2106142, R, 2108045, , 2111297, 0, 0, 0, 0, 0, 2111327, 2111332, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2108050, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2114770  2117624  2121267  2125092, 2117463  2120761  2121629  2133790, 2123305, 2123941, 2112034, 2112035, 2112035, 2123308, 2123311, 2123462  2123464, 2123944, R, 2125097, , 2133793, 0, 0, 0, 0, 0, 2133817, 2133821, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2125102, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2134610  2136748  2139479  2143104  2147552, 2135809  2137052  2140370  2144105  2147789, 2146000, 2146494, 2134446, 2134446, 2134447, 2146002, 2146006, 2146157  2146160, 2146497, R, 2147558, , 2147792, 0, 0, 0, 0, 0, 2147818, 2147823, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2147562, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2165397  2167982  2168088  2168243  2169625  2169771  2169875  2169979, , 2165115  2167751, 2165623  2170074, 2147892  2153736  2158148  2161451  2163048  2173440  2177089, 2153495  2153985  2159588  2162518  2163065  2174533  2183076, 2175722, 2175899, 2153495, 2153497, 2153498, 2175726, 2175732, 2175883  2175888, 2175904, R, 2177100, , 2183083, 0, 0, 0, 0, 0, 2183120, 2183128, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2177105, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2192187  2192317, , 2191880  2192079  2192107, 2192070  2192090  2192370, 2187482  2187810  2189725  2194798  2196815  2200521, 2187601  2189010  2190267  2196327  2197371  2205328, 2198717, 2199208, 2183867, 2183867, 2183868, 2198721, 2198725, 2198876  2198880, 2199213, R, 2200530, , 2205333, 0, 0, 0, 0, 0, 2205368, 2205374, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2200536, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2207841  2213932  2217445, 2208879  2214591  2224730, 2215680, 2215858, 2206081, 2206082, 2206082, 2215681, 2215684, 2215835  2215837, 2215860, R, 2217450, , 2224733, 0, 0, 0, 0, 0, 2224754, 2224758, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2217453, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2231706, , 2231530, 2231786, 2224870  2225082  2236181  2237409  2244130  2247766, 2224913  2226835  2237336  2237425  2245109  2253058, 2245643  2246486, 2245815  2246712, 2226836, 2226837, 2226839, 2245646, 2245650, 2245801  2245805, 2245819, R, 2247774, , 2253063, 0, 0, 0, 0, 0, 2253094, 2253101, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2247779, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2262035  2262152  2262277, , 2261757, 2262293, 2263715  2266135  2268427  2273126, 2264855  2266816  2269016  2277256, 2269962  2271997, 2271936  2272111, 2253565, 2253566, 2253566, 2269964, 2269968, 2270119  2270123, 2271939, R, 2273133, , 2277260, 0, 0, 0, 0, 0, 2277289, 2277296, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2273138, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2277643  2279951  2280049  2283081  2285478, 2278042  2279988  2281558  2283980  2290458, 2284429, 2284597, 2278042, 2278044, 2278045, 2284431, 2284434, 2284585  2284588, 2284600, R, 2285485, , 2290461, 0, 0, 0, 0, 0, 2290487, 2290492, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2285489, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2290922  2292500  2301736  2305747  2308377  2308762  2309299  2311368, 2291386  2295814  2302802  2306653  2308736  2308793  2309519  2316636, 2310147, 2310318, 2291386, 2291387, 2291389, 2310150, 2310154, 2310305  2310308, 2310322, R, 2311376, , 2316640, 0, 0, 0, 0, 0, 2316672, 2316677, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2311382, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2319559  2319675  2322643  2322760  2322875, , 2319351  2322137, 2320023  2323167, 2316951  2325712  2329787, 2317173  2326647  2337113, 2328410, 2328906, 2317498, 2317499, 2317500, 2328413, 2328416, 2328567  2328570, 2328909, R, 2329794, , 2337117, 0, 0, 0, 0, 0, 2337145, 2337150, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2329798, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2347267  2347419  2347628  2367477  2367606  2367711, , 2346958  2367143  2367315, 2347375  2367229  2367727, 2338576  2339820  2345091  2363670  2369199  2370682  2373500, 2339304  2340566  2346017  2364522  2370616  2371155  2377995, 2372284, 2372548, 2337978, 2337979, 2337979, 2372288, 2372294, 2372445  2372450, 2372553, R, 2373512, , 2378001, 0, 0, 0, 0, 0, 2378040, 2378047, L0:R10, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2373518, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2379875  2383013, 2380816, 2381223  2381836, 2381387  2382041, 2379011, 2379011, 2379012, 2381224, 2381227, 2381378  2381379, 2381389, R, 2383019, , , 1, 0, 0, 0, 1, 2383051, 2383056, L0:R10, 90.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2383045
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2386399, 2384089, 2384972, 2385471, 2384089, 2384090, 2384091, 2384973, 2384975, 2385126  2385127, 2385473, R, 2386403, , , 1, 0, 0, 0, 1, 2386432, 2386436, L0:R10, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2386425
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2389620, 2387048  2395727, 2387475  2388328, 2387632  2388601, 2387428, 2387429, 2387430, 2387476, 2387478, 2387629  2387630, 2387635, R, 2389625, , 2395730, 0, 0, 0, 0, 0, 2395751, 2395755, L0:R10, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2389628, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2398534  2398665  2398782  2398991  2400181  2400308  2400414  2400582, , 2398367  2399960  2400029, 2399127  2400010  2400604, 2403103  2406907, 2404249, 2405545, 2405945, 2396750, 2396750, 2396751, 2405549, 2405553, 2405704  2405707, 2405949, R, 2406916, , , 1, 0, 0, 0, 1, 2406963, 2406969, L0:R10, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2406955
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2411317  2414218, 2407541  2411988  2418695, 2413184, 2413614, 2407589, 2407590, 2407591, 2413185, 2413188, 2413339  2413341, 2413616, R, 2414223, , 2418698, 0, 0, 0, 0, 0, 2418718, 2418722, L0:R10, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2414225, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2420382  2423046, 2420757  2428129, 2421741, 2422429, 2419698, 2419699, 2419700, 2421742, 2421744, 2421895  2421897, 2422431, R, 2423050, , 2428132, 0, 0, 0, 0, 0, 2428150, 2428154, L0:R10, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2423053, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2429429  2432770, 2430531  2438382, 2431540, 2432060, 2428612, 2428613, 2428613, 2431541, 2431543, 2431694  2431696, 2432062, R, 2432774, , 2438384, 0, 0, 0, 0, 0, 2438404, 2438408, L0:R10, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2432777, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2440132  2442671, 2441042, 2441468, 2441632, 2439454, 2439455, 2439455, 2441469, 2441473, 2441623  2441625, 2441634, R, 2442675, , , 1, 0, 0, 0, 1, 2442705, 2442710, L0:R10, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2442699
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2446590  2446736  2446843  2446947  2447091  2447273  2447391  2447597  2447709  2447863  2447976  2448083  2448199  2448319  2448459  2448713  2448820  2448942  2449047  2449172  2449282  2449402  2449509  2449670  2449800  2449914  2450019  2450128  2450286  2450477  2450589  2450762  2450873  2451020  2451151  2451292  2451667  2451783  2451908  2452185  2452764  2452904  2453015  2453492  2453629  2453755  2453875  2453979  2454254  2454377  2454484  2454611  2454715  2454908  2455010  2455994  2456096  2456226  2456368  2456515  2456879  2456999  2457103, , 2446275, 2457132, , 2443418, 2443979, 2444468, 2443752, 2443753, 2443754, 2443980, 2443982, 2444133  2444134, 2444470, L, 2446279, 2446282, 2457141, 0, 0, 0, 0, 0, 2457203, 2457214, L1:R9, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2459229  2459339  2459464  2459932  2460608  2460821  2460959  2461069  2461191  2462423  2462575  2462709  2463271  2463534  2466840  2466952  2467169  2467367  2468038  2468143  2468258  2468760  2469340  2469480  2469835  2486924  2487054  2487172  2487293  2487412  2488206  2488330  2489198  2489332  2489453  2489817  2489952  2490384  2490492  2491627  2491730  2491888  2492058  2492199  2492805  2492918  2504158  2504278, , 2457496  2459022  2466625  2468789  2486639  2489032  2491441  2503895, 2457559  2463258  2468749  2469776  2488257  2490506  2492932  2504598, 2495089  2505967  2509490, 2497045  2506919  2513330, 2507788  2508338, 2507985  2508653, 2458487, 2458488, 2458489, 2507797, 2507808, 2507959  2507969, 2507996, R, 2509511, , 2513341, 0, 0, 0, 0, 0, 2513414, 2513426, L1:R9, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2509523, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2515015  2517344  2519802, 2515830  2518175  2524580, 2518639, 2519087, 2514878, 2514878, 2514879, 2518641, 2518643, 2518794  2518796, 2519089, R, 2519808, , 2524583, 0, 0, 0, 0, 0, 2524605, 2524609, L1:R9, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2519811, , , 
