max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, R_reward_ts, well_off_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2558537  2558705  2559021  2559381  2559500  2559623  2559756  2559889  2560003  2560137  2560296  2561647  2561763  2561944  2562924  2563083  2563220  2565089  2565846  2565995  2566108  2566497  2566610  2566777  2569095  2569208  2569413  2569774  2570701  2570818  2571134  2571251  2571472  2572314  2575334  2575473  2575816  2575930  2576057  2576186  2587010  2587134  2587270  2587449  2587571  2587771  2588355  2588468  2589085  2589244  2589629  2589751  2590224  2592786  2594665  2595151  2595294  2595576  2656411  2656532  2656853  2657054  2678836  2678993  2690707  2690820  2690947  2755848  2755999  2756220  2763706  2763829  2763946  2764713  2764970  2765100  2765223  2765341  2765483  2765628  2765856  2766004  2766179  2766309  2766517  2767229  2767341  2767895  2768031  2768358  2768703  2768920  2769176, 2581567  2581693  2597762  2597927  2598664  2598865  2599235  2599997  2600207  2600532  2601362  2601924  2602587  2603025  2603394  2603548  2604964  2605922  2606785  2606906  2607355  2607569  2607904  2608053  2608837  2609215  2609405  2610359  2610720  2611387  2611878  2612061  2612429  2612662  2613097  2613579  2614069  2614816  2616118  2618198  2618628  2618763  2618969  2619089  2619217  2619775  2619974  2620411  2620878  2622775  2623009  2625386  2626889  2627043  2627597  2627727  2628044  2629805  2629996  2630241  2632160  2632417  2633222  2633330  2633470  2633996  2635023  2635131  2635285  2636105  2636216  2636453  2636655  2636946  2637075  2637521  2637891  2638044  2638181  2638708  2638861  2639168  2639743  2639854  2640136  2641471  2642831  2642955  2643145  2643389  2643710  2647682  2649215  2649334  2649899  2650069  2650302  2740930  2741074  2741296, 2558532  2558856  2572013  2575139  2586838  2595032  2656125  2678529  2690543  2690589  2755598  2763478  2764470  2764794  2783721, 2558848  2571513  2572277  2575917  2589708  2595403  2657028  2679066  2690576  2690883  2756251  2763966  2764551  2768895  2783898, 2787174, 2787499, 2581004  2582307  2597180  2613626  2614329  2617972  2625663  2625877  2628316  2628976  2629102  2629199  2629472  2630268  2631577  2631662  2632406  2632534  2633110  2633287  2633389  2640910  2642751  2642869  2642920  2643143  2643311  2643627  2643932  2645432  2645580  2645846  2649050  2686125  2740373  2790316, 2581872  2582330  2613589  2614016  2614346  2625614  2625700  2628027  2628678  2629006  2629162  2629454  2630181  2631258  2631645  2632309  2632432  2633059  2633198  2633346  2640104  2642574  2642801  2642876  2643040  2643210  2643478  2643875  2643970  2645468  2645613  2646094  2650278  2686541  2741331, 2571518, 2571524, 2571529, 2787345, 2787346, 2787497  2787498, 2787501, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2790336, 2790343, 2790346, L4:R4, 37.50, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2790319, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2802563  2802682  2803198  2803424  2807288  2894538  2894722  2894852  2894979  2895091, 2790675  2790880  2790995  2849310  2881192  2881462  2881597  2881822, 2802380  2803042  2894370  2895256, 2802688  2803346  2895102  2895267, 2927736  2928466, 2927919  2929245, 2794506  2849046  2880263  2880544  2921684, 2791116  2794674  2849387  2880422  2881783  2921853, 2791198, 2791199, 2791200, 2927742, 2927749, 2927900  2927906, 2927926, 204, no_go, 1, 1, 0, 0, 0, 2942981, 2942992, 2943002, L4:R4, 37.50, 000(1)1, 000(1)1, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2944347  2944484  2944675  2944795  2944971  2946296  2946432  2946588  2946724  2946903  2947030  3033055  3033197  3033436  3033547  3033689  3034104  3034226  3034371  3034483  3035666  3035786  3036638  3036751  3037006, , 2944248  2945683  2946124  2947187  3032933, 2944897  2945730  2947027  2947326  3036956, 3052910  3053721, 3053094  3053829, 2961879  3040126, 2961937  3040842, 2943606, 2943606, 2943607, 3052916, 3052923, 3053074  3053081, 3053101, 204, no_go, 1, 1, 0, 0, 0, 3068156, 3068167, 3068176, L4:R4, 37.50, 000(1)1, 000(1)1, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3070489  3070613, , 3070251  3071622, 3070625  3071748, 3092229, 3092396, 3074735, 3074907, 3068753, 3068754, 3068755, 3092231, 3092234, 3092385  3092387, 3092399, 204, no_go, 1, 1, 0, 0, 0, 3107423, 3107430, 3107434, L4:R4, 37.50, 000(1)1, 000(1)1, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3121664  3121778  3122047  3122165  3122441  3139345  3139458  3139582  3139712  3139829  3139943  3140055  3140168  3140284  3140409  3140541  3140666  3140808  3140944  3141062  3146533  3146651  3146781  3146964  3147077  3147190  3147304  3148528  3148653  3148769  3148927  3149518  3149637  3149815  3151187  3151325  3151505  3151679  3151795  3151920  3152033  3152145  3152271  3152466  3152598  3152709  3152930  3153055  3153249  3153374  3154984  3155110  3155261  3155373  3155639  3155784  3155904  3156051  3156294  3156414  3156527, 3114109  3114899  3115285  3115432  3115768, 3121455  3139208, 3122426  3156569, 3126765  3129026  3129399  3129975, 3126934  3129228  3129857  3132397, 3113727, 3115945, 3107932, 3107933, 3107934, 3126768, 3126771, 3126922  3126925, 3126938, , , 0, 0, 0, 0, 0, , 3156655, 3156668, L5:R4, 44.44, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3139217, , 3156581, 3139224
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3157052  3157172  3157329  3157552  3157680  3157802  3158943  3159066  3159182  3159353  3159466  3159762  3159882  3160011  3160901  3162983  3163122  3163236  3163440  3163818  3165059  3165198  3165328  3165671  3165787  3165899  3166119  3166553  3166664  3166776  3167760  3167925  3168036  3168160  3168640  3168803  3168957  3169887  3170009  3170122  3170348  3170514  3170628  3171015  3171126  3171442  3171588  3171700  3171812  3171947  3172299  3172454  3173581  3173807  3174015  3174152  3174654  3174914  3175143  3175288  3175428  3175582  3175694  3175819  3175955  3176634  3180118  3180249  3180768  3181197  3181711  3181948  3182323  3182434  3182568  3182741  3182863  3183109  3184047  3184198  3184573  3184688  3184801  3185049  3185163  3185292  3185440  3185565  3185898  3186013  3186150  3186280  3186518  3186632  3186751  3187020  3187184  3187301  3187519  3187641  3188960  3189077  3189256  3189465  3189610  3189916  3190049  3191188  3191300  3191434  3192801  3192941  3193055  3193385  3198191  3198303  3200737  3229870  3229986  3230108  3230353  3230483  3230600  3230929  3236933  3257582  3257701  3257827  3257940  3258068  3258181  3258293  3258417  3258561  3258690  3258957  3259305  3263450  3263571  3263730  3263888  3264429  3264552  3265925  3266224  3266336  3266542  3266654  3267171  3267321  3267513  3268233  3268374  3268489  3268734  3268848  3269294, , 3156933  3156970  3157843  3157918  3158433  3159043  3159097  3159218  3166517  3168731  3169790  3174771  3174859  3174893  3179912  3197997  3200517  3229660  3229759  3231008  3236617  3257303, 3156949  3157817  3157891  3158154  3158946  3159081  3159175  3166416  3168658  3168860  3174731  3174808  3174876  3176648  3193346  3198272  3200707  3229724  3230979  3231033  3236632  3269367, 3244810  3245925  3246356, 3245127  3245968  3246505, , , 3157819, 3157821, 3157823, 3244819, 3244829, 3244980  3244989, 3245138, , , 0, 0, 0, 0, 0, , 3269385, 3269388, L6:R4, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3257324, , 3269369, 3257336
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3269427  3269793  3270103  3270221  3270374  3270505  3271496  3279828  3280027  3280142  3280260  3280428  3280540  3280721  3280872  3282102  3282250  3282430  3285533  3286179  3286347  3286488  3288634  3288768  3289462  3289615  3289920  3290046  3290158  3290525  3290640  3291163  3291307  3292739  3293017  3293334  3293479  3293591  3293981  3294107  3294315  3295978  3296128  3296277  3296738  3296858  3296979  3297207  3297516  3297836  3298126  3298267  3298410  3298552  3298670  3299012  3299133  3299930  3300054  3300168  3300285  3300428  3300566  3300709  3300890  3301009  3301181  3301293  3301434  3302784  3302898  3303150  3303268  3303414  3303539  3304717  3304865  3305019  3305604  3305720  3305994  3306714  3306851  3306992  3307589  3309098  3309211  3309342  3309701  3310310  3310446  3310590  3313737  3314332  3314479  3314596  3314841  3314959  3315816  3315933  3316190  3316309  3316468  3316593  3316721  3318748  3318875  3319436  3319552  3319935  3320050  3320192  3320536  3320957  3332509  3332706  3332834  3332966  3333078  3333329  3333439  3333582  3333882  3347519  3347634  3347800  3347941  3348072  3348195  3350105  3350218  3350333  3350464  3363566  3363684  3363844  3363979  3364171  3364395  3365822  3366123  3366252  3366405  3366541  3366657  3366768  3366898  3367623  3368003  3368117  3368422  3368638  3368963  3370836  3370954  3371067  3371307  3395861  3395974  3396115  3396236  3396364  3435345  3435457  3435583  3435754  3445356  3445469  3445996  3446116  3446259  3447138  3447390  3447516  3447721  3447986  3448113  3448635  3464950  3465062  3465194  3465307  3465419  3465531  3465646  3465764  3465881  3466008  3470376  3470508  3470643  3470795  3470955  3471153  3471280  3473792  3473946  3474134  3475601, 3339602  3339827  3340314  3340549  3341075  3341787  3342329  3355076  3360311  3361122  3373826  3373937  3374162  3374269  3374410  3374703  3375507  3376204  3376482  3376670  3377889  3378082  3379212  3379319  3379717  3379909  3380267  3380410  3380621  3380869  3381269  3382270  3382508  3382676  3383060  3383275  3383425  3383971  3384587  3385874  3385994  3386109  3386776  3387181  3387707  3387913  3388066  3388301  3389358  3389476  3389686  3389911  3390857  3391069  3391971  3392114  3441704  3441833  3442104  3442366  3442922, 3269545  3269597  3271472  3271568  3271634  3285310  3293237  3300939  3304562  3308958  3316333  3332335  3332504  3333756  3347325  3363307  3365594  3365958  3370691  3395633  3435121  3445244  3445835  3464718, 3269558  3271457  3271487  3271604  3282521  3293223  3300719  3303584  3307520  3316260  3320509  3332439  3333576  3333812  3350424  3364319  3365841  3368793  3371298  3396326  3435841  3445650  3448466  3479472, 3451900, 3452061, 3339154  3354626  3359861  3361194  3373605  3378247  3384031  3385520  3390021  3392344  3401326  3441386, 3342443  3355106  3361160  3361212  3378154  3384020  3384679  3389938  3392329  3392378  3401599  3442963, 3271459, 3271461, 3271464, 3451901, 3451902, 3452053  3452054, 3452062, , , 0, 0, 0, 0, 0, , 3479508, 3479514, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3464721, , 3479476, 3464724
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3479627  3479837  3479960  3480073  3480219  3481134  3481280  3481403  3481521  3481632  3481805  3481959  3482117  3482285  3482410  3482646  3482807  3482923  3484566  3484698  3486859  3486993  3487160  3487279  3487407  3487582  3487694  3487865  3487984  3488097  3488310  3489322  3491346  3491469  3491718  3491857  3491971  3492081  3493475  3493952  3497241  3497400  3498089  3498228  3498681  3499085  3499239  3499364  3499488  3501458  3501612  3501978  3502093  3502241  3502353  3502550  3502673  3502817  3502944  3503078  3503524  3503709  3505651  3505769  3505910  3506139  3506641  3507675  3507812  3507985  3508116  3508833  3508950  3509100  3509228  3509393  3509514  3509635  3509757  3509898  3510902  3511021  3511150  3511523  3511844  3512003  3512133  3512245  3512776  3514052  3514852  3514999  3515283  3515398  3515541  3515667  3515796  3515907  3516192  3516422  3516548  3516776  3516920  3517154  3517330  3518646  3518792  3520381  3520494  3520610  3523604  3523766  3523881  3524118  3524364  3524502  3524714  3525102  3525225  3526112  3526257  3526894  3527026  3527245  3527372  3527644  3527921  3529186  3529651  3529826  3530198  3530314  3530781  3530921  3531095  3532105  3532688  3532854  3533005  3533643  3533789  3534211  3534349  3534477  3534736  3534854  3535914  3536047  3536206  3538135  3538271  3538387  3538770  3538889  3539004  3539116  3539333  3539459  3539616  3539743  3540028  3540141  3540635  3540954  3541155  3541288  3541417  3542129  3542241  3542860  3543011  3543122  3543240  3543359  3543544  3543663  3543988  3544128  3544241  3544875  3545537  3545656  3545809  3546256  3546403  3546776  3547753  3547997  3548164  3548288  3548657  3549367  3549503  3549616  3549750  3557546  3557660  3557823  3557958  3558194  3558506  3558667  3560760  3563641  3563914  3564044  3564181  3564822  3564957  3565375  3565517  3565645  3565906  3566042  3568386  3568524  3568735  3568979  3569093  3569289  3569407  3569599  3569723  3570772  3570898  3571013  3571165  3571277  3572827  3573124  3573501  3574824  3574975  3575089  3575578  3575758  3575889  3576115  3576285  3576399  3576839  3577015  3577771  3577913  3578444  3578599  3579063  3579199  3588882  3588998  3589624  3589743  3597310  3597741  3598905  3599028  3599161  3599690  3625848  3625984  3627149  3627277  3627398  3627637  3627751  3629219  3630076  3630227  3630366  3630487  3630614  3630933  3631043  3631517  3632160  3632308  3632496  3632826  3632939  3635902  3636016  3636131  3636329  3636474  3636597  3636730  3637077  3637196  3669975  3670106  3670263  3670384  3670499  3670622  3670745  3670862  3682355  3682466  3682626  3682794  3682952  3688506  3688627  3688802  3689208  3689340  3689520  3690180  3692636  3692764  3692991  3693104  3693218  3694048  3694158  3694269  3694671  3694784  3694972  3695094  3695277  3695394  3695528  3695677  3695798  3695909  3696027  3698920  3699070  3699937  3700080  3700582  3700841  3701013  3701815  3701977  3702089  3702201  3702355  3702551  3702663  3702783  3703176  3703313  3705363  3705541  3705657  3705911  3706032  3706152, 3604716  3604847  3605290  3605849, 3479597  3479706  3491453  3491588  3499023  3501751  3502399  3506030  3506304  3510884  3511734  3515985  3516032  3518738  3520265  3523488  3547579  3557372  3560522  3561311  3561417  3563541  3563711  3563778  3563921  3575636  3575845  3578425  3588708  3597152  3598699  3625562  3626975  3627674  3629076  3669751, 3479698  3491395  3491481  3498912  3501737  3502384  3505967  3506079  3510857  3511699  3515816  3516017  3518717  3518865  3520537  3546766  3549625  3558474  3560611  3561354  3561447  3563694  3563722  3563882  3575595  3575658  3578393  3579018  3589679  3597571  3599651  3625957  3627458  3628021  3637106  3706172, 3655245, 3655434, 3604446, 3606002, 3491400, 3491405, 3491411, 3655253, 3655261, 3655412  3655420, 3655442, , , 0, 0, 0, 0, 0, , 3706194, 3706198, L7:R3, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3669768, , 3706174, 3669777
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3706312  3707329  3707535  3707651  3707765  3707876  3707991  3710091  3710233  3710367  3722103  3722232  3722434  3722763  3722939  3723072  3723719  3723871  3723987  3724625  3724774  3725373  3725487  3725639  3725755  3726716  3726847  3728501  3728643  3729094  3729205  3729320  3729431  3729828  3730034  3730172  3730381  3750525  3750641  3750753  3750928  3751089  3751321  3751443  3753704  3753831  3753965  3754108  3754309  3754574  3757798  3757918  3765242  3765398  3765685  3766816  3773427  3773542  3773659  3773779  3773961  3785264  3785378  3790608  3790731  3790842  3791983  3805227  3805343  3805492  3805607  3805731  3805849  3805973  3806106  3806880  3807011  3812935  3813063  3813215  3813370  3813498  3813625  3816630  3816772  3816902  3817088  3817330  3817461  3817610  3817732  3817929  3818193  3818352  3818468  3818586  3818749  3818862  3819099  3819262  3819419  3819586  3819795  3820038  3820177  3820305  3820421  3823521  3831576  3831696  3832442  3832592  3832713  3832835  3833608  3833770  3833891  3834027  3834179  3834797  3834922  3837426  3837595  3837758  3837873  3838173  3838291  3838421  3838563  3838790  3840409  3840532  3840717  3840853  3841178  3841291  3841419  3842434  3842551  3843207  3843588  3844216  3844386  3844569  3844846, 3717718  3718691  3719295  3777509  3777639  3777822  3778422, 3707133  3710226  3710619  3721870  3750270  3753507  3757628  3764992  3765443  3765922  3773229  3773929  3785086  3790431  3804993, 3710213  3710414  3710781  3730190  3751492  3754533  3757887  3765419  3765635  3766018  3773902  3773948  3785367  3792040  3844953, 3794133  3797427, 3794300  3798983, 3717418  3718409  3734919  3777191, 3717681  3719379  3735208  3778381, 3710214, 3710216, 3710218, 3794135, 3794138, 3794289  3794292, 3794303, , , 0, 0, 0, 0, 0, , 3845165, 3845166, L7:R3, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3805000, , 3844966, 3805004
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3845178  3845294  3846598  3846816  3846948  3847090  3847223  3854337  3854509  3854698  3854810  3854939  3855057  3855201  3861054  3861174  3861497, , 3846441  3854138  3860837  3871023, 3847242  3855230  3861502, 3864359  3865561, 3864532  3865781, , , 3846207, 3846208, 3846209, 3864363, 3864368, 3864518  3864522, 3864536, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 3871081, 3871090, 3871097, L8:R2, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, L, 3871033, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3871268  3871381  3871523  3871640  3871797  3871907  3872214  3872326  3872440  3896237  3896353  3896478  3896710  3896835  3896960  3897964  3898109  3898233  3898355  3898484  3898973  3899123  3899530  3901156  3901267  3901637  3902401  3902525  3902939  3909687  3909801  3909912  3915874  3916025  3916147  3916259  3963434  3963568  3963698  3963819  3965560  3965716  3965968  3966289  3966414  3980384  3980506  3980749  3980868  3980992  3981119  3981659  3993976  3994112  3994289  3996017  3996148  3996271  4000608  4000777  4000955  4002122  4002238  4002352  4002482  4002613  4002730  4003255  4003421  4005095  4005209  4005326  4006280  4006400  4006577, 3874641  3874843  3875808  3878335  3927897  3950579, 3896055  3909568  3915709  3963203  3965578  3980139, 3872368  3902503  3909887  3916197  3963783  3966403  4006587, 3975986, 3976191, 3874264  3877689  3925282  3925913  3928035  3928840  3938623  3950128  3950298  3959833, 3875902  3878460  3925664  3926097  3928074  3928878  3938658  3950192  3950998  3960226, 3872369, 3872371, 3872373, 3975998, 3976010, 3976161  3976173, 3976203, , , 0, 0, 0, 0, 0, , 4006617, 4006622, L8:R2, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3980165, , 4006591, 3980179
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4006723  4006889  4007375  4007545  4009353  4009514  4009634  4014959  4015076  4015339  4015695  4016277  4016391  4016679  4016793  4017005  4017400  4022293  4022406, , 4006691  4014785  4022114  4031659, 4009478  4016980  4022508, 4027116, 4027291, , , 4009479, 4009481, 4009482, 4027120, 4027125, 4027276  4027280, 4027296, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 4031716, 4031725, 4031732, L9:R1, 70.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, L, 4031669, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4031918  4032029  4033407  4049185  4049345  4049470  4049609  4050003  4050115  4050231  4050847  4050958  4051231  4051570, 4044983, 4033149  4034312  4049011  4068425, 4032109  4033229  4034504  4051519, 4055793, 4055968, 4044481, 4045258, 4032188, 4032189, 4032190, 4055797, 4055802, 4055953  4055957, 4055973, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 4068483, 4068492, 4068499, L9:R1, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, L, 4068436, , , 
