max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3707542  3707646  3714594  3748715  3748819  3748930  3749054  3749164  3749272  3749385  3749505  3749684  3749800  3750023  3750126  3750268  3750391  3750540  3750728  3751121  3752402  3752541  3752695  3753020  3753179  3753327  3753499  3753606  3753722  3753938  3754065  3754223  3754373  3754571  3754718  3754865  3755028  3755190  3755301  3755557  3755699  3755838, , 3714328  3748478, 3707720  3714741  3755851, , , 3707821, 3707822, 3707823, 3745155, 3745157, 3745159, 3745310  3745312, 3746506, 3746508, L, 3748484, , 3755858, 0, 0, 0, 0, 0, 3755909, 3755917, L7:R3, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3748488
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3769317  3769476  3772713  3772823  3777171  3777356  3777475  3777584  3777786  3778694  3778819  3778937  3779089  3779243  3779502  3779611  3779733  3779889  3780039  3780324  3780444  3781500  3781672  3781804  3781954  3782059  3782182  3782333  3782436  3782542  3783609  3783714  3783829  3785055  3785203  3785338  3785488  3785631  3785843  3786034  3786153  3786291  3786428  3786533  3786670  3788029  3788408  3788734  3789322  3789424  3789570  3790043  3790371  3790657  3790761  3790915  3791355  3791489  3791956  3792223  3792364  3792564  3792857  3793519  3794268  3794399  3794502  3794612  3794725  3795478  3795663  3795815  3796368  3796534  3796669  3802494  3802598  3802716  3802824  3802927  3803052  3803988  3804179  3804318  3804430  3805427  3805635  3805740  3805905  3806009  3806193  3821171  3821274  3821391  3821520  3821624  3821736  3821856  3821975  3822090  3822225  3824207  3824319  3824451  3824601  3824750  3824900  3825050  3825197  3825394  3825522  3825687  3825843  3826015  3826179  3826344  3826560  3826718  3826882  3826984  3827291  3827405  3827560  3827717  3827884  3828106  3828268  3828410  3828583  3828753  3828855  3828997  3829116  3829723  3829887  3829993  3830130  3830679  3830838  3830956  3831095  3831217  3831370  3831534  3831810, , 3769118  3772566  3777006  3778519  3792086  3793017  3794123  3796388  3802393  3820971, 3769577  3773016  3777914  3792068  3792907  3793074  3796338  3796690  3806248  3831801, , , 3756585, 3756587, 3756587, 3818015, 3818016, 3818019, 3818169  3818172, 3818887, 3818889, L, 3820976, , 3831819, 0, 0, 0, 0, 0, 3831877, 3831887, L8:R2, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3820978
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3837747  3837870  3837983  3838095  3838241  3838398  3838700  3838941  3878102  3878208  3901720  3901987  3902359  3902483  3911426  3911882  3973891  3973998  3974135  3974247  3974488  3974594  3974714  3974844  3975012  3976792  3976898  3977002  3977112  3977225  3977351  3977648  3977927  3978035  3978612  3978731  3978881  3979026  3979162  3980799  3981038  3981850  3981994  3982112  3982239  3982348  3982551  3982676  3982782  3982892  3983004  3983108  3984095  3984317  3984450  3984591  3984743  3984857  3985255  3985452  3985749  3985987  3986101  3986524  3988816  3988946  3989053  3989161  3989265  3989838  3990005  4042044  4054483  4054588  4054695  4057308  4057464  4057569  4057762  4058799  4058924  4059029  4059136  4059242  4059838  4060436  4060544  4060687  4060840  4060972  4062430  4062603  4062728  4063058  4071076  4084136  4084407  4084569  4165383  4179721  4205053  4205157  4205262  4205389  4205493  4205595  4205708  4205825  4205947  4206070  4206207  4206496  4206634  4207940  4208476  4208622  4208763  4209490  4209601, , 3837582  3877808  3901509  3911191  3973682  3976563  3984996  3985173  3985517  3988497  4041680  4054220  4057154  4083935  4165119  4179439  4204834, 3838740  3878994  3902476  3911812  3975033  3984869  3985060  3985497  3986538  3990035  4042255  4054915  4063036  4084497  4165542  4179786  4209681, 3844117  3858382  3859240  3866515  3866889  3921956  3931597  4008151  4036016, 3852201  3858794  3859638  3866764  3868270  3922185  3931870  4008417  4037271, 3832754, 3832755, 3832756, 4196734  4201670, 4196741, 4196750, 4196901  4196909, 4196924  4202652, 4196932, L, 4204851, , 4209692, 0, 0, 0, 0, 0, 4209764, 4209778, L8:R2, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4204862
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4274881  4274989, , 4274658  4281352, 4275109, 4246973  4256157, 4247506  4256221, 4210529, 4210530, 4210530, 4278104, 4278106, 4278109, 4278260  4278262, 4278271, 4278274, L, 4281358, , , 1, 0, 0, 0, 1, 4281396, 4281401, L8:R2, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4281389, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4281572  4281675  4281811  4285549  4285654  4285799  4292217  4292511  4292670  4292999  4293104  4293334  4293438  4294001  4294145  4294304  4294439  4328382  4361765  4361869  4361984  4362129, , 4285384  4291964  4327969  4361518  4370331, 4281776  4285897  4294694  4328527  4362507, 4306381  4314018, 4306968  4314037, 4281992, 4281994, 4281995, 4367917, 4367922, 4367929, 4368080  4368086, 4368098, 4368105, L, 4370344, , , 1, 0, 0, 0, 1, 4370413, 4370421, L8:R2, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4370402, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4370532  4370664  4370820  4374667  4374785, , 4374460  4433880, 4370879  4374737, 4380177  4390605  4394667  4408434  4421321, 4385978  4393696  4406557  4416304  4422739, 4370966, 4370967, 4370968, 4431946, 4431949, 4431954, 4432105  4432109, 4432119, 4432123, L, 4433889, , , 1, 0, 0, 0, 1, 4433941, 4433947, L8:R2, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4433932, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4434100  4434231, , 4453658, 4434358, , , 4434648, 4434649, 4434651, 4447926  4449885, 4447927, 4447930, 4448080  4448082, 4448089  4451168, 4448091, L, 4453663, , , 1, 0, 0, 0, 1, 4453697, 4453702, L9:R1, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4453690, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4453929  4454033  4454141  4454251, , , 4454417, 4489551, 4493378, 4454418, 4454419, 4454421, 4479725  4480894  4481190  4481415  4481637, 4479726, 4479729, 4479880  4479882, 4480872  4481108  4481292  4481546  4482973, 4480874, R, 4489559, 4489563, 4493382, 0, 0, 0, 0, 0, 4493411, 4493418, L9:R1, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4555258  4573412  4573537  4573643  4573758  4606986  4607092  4607198  4607347  4607456  4607564  4607665  4607804  4607923  4608049  4608181  4608285  4609922  4610028  4610142  4610288  4610476  4611765  4611890  4612053  4612288  4612422  4612535  4612705  4612874  4613072  4613210  4613406  4613542  4613710  4613859  4613968  4614082  4614240  4614446  4615067  4615200  4615349  4615512  4615685  4615846  4616014  4616191  4616322  4616975  4617136  4617292  4617441  4617601  4617785  4617964  4618131  4618287  4618429  4618604  4618753  4619007  4619114  4619282  4620212  4620360  4620592  4620710  4620812  4621086  4621210  4621316  4622967  4623860  4624012  4624115  4624312  4624602  4625134  4625469  4626224  4626428  4626940  4627047  4627166  4627313  4627458  4627830  4628019  4628145  4628255  4628957  4629072  4629277  4629809  4629912  4630057  4630255  4630371  4630534  4630700  4630846  4631615  4632205  4632312  4632444  4633215  4633323  4634036  4634139  4634383, , 4554981  4557980  4573245  4606756, 4555403  4558214  4573830  4634408, 4493497  4500650  4525942  4535241  4536888  4587870, 4497039  4507737  4526278  4535466  4536973  4588112, 4497039, 4497042, 4497043, 4604639, 4604643, 4604650, 4604800  4604805, 4604815, 4604821, L, 4606767, , 4634413, 0, 0, 0, 0, 0, 4634446, 4634452, L9:R1, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4606773
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4639022  4639156  4640951  4643135  4643354  4643456, , 4638842  4642949, 4639189  4643383, 4669894, 4679389, 4635054, 4635055, 4635056, 4665268  4666977, 4665270, 4665273, 4665424  4665427, 4665435  4667433, 4665438, R, 4669901, 4669905, 4679393, 0, 0, 0, 0, 0, 4679421, 4679426, L8:R2, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4715327  4715476  4715577  4715704  4716195  4716313  4716420  4722678  4722811  4723002  4723116  4723258  4738596  4738745  4738913  4742108  4761390  4761495  4762884  4763069  4766448  4857558  4857727  4871988  4872097  4872221  4872326  4872439  4872600  4884701  4884806, , 4715082  4722459  4738389  4741832  4755699  4755770  4761162  4762625  4766250  4857321  4871737  4884487, 4716473  4723364  4738976  4742174  4755756  4756010  4761550  4763155  4766578  4857766  4872539  4884963, 4684220  4702010  4703103  4712531  4769418  4779299  4797662  4805846  4826481  4826547  4851102  4902031, 4686751  4702353  4703125  4712808  4770170  4779427  4797893  4806021  4826521  4826843  4851323  4913705, 4680165, 4680167, 4680168, 4897373, 4897386, 4897399, 4897549  4897562, 4899704, 4899716, R, 4902057, 4902071, 4913874, 0, 0, 0, 0, 0, 4913880, 4913882, L7:R3, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4923914  4967314  4967430  4967541  4967746  4967855  4967973  4968087  4968209  4968333  4968544  4970883  4971011  4971114  4971271  4971428  4971649  4971754  4971919  4972078  4972232  4972395  4972546  4972972  4973084  4973224  4973385  4973561  4973733  4973903  4974005  4974119  4974229  4974336  4974475  4974851  4975543  4975732  4975996  4976122  4976247  4976384  4976959  4977076  4977261  4977378, , 4923671  4967131, 4924078  4977429, 4917486  4930984  4931818, 4917917  4931217  4932073, 4914782, 4914782, 4914783, 4964663, 4964665, 4964670, 4964820  4964823, 4965411, 4965414, L, 4967138, , 4977438, 0, 0, 0, 0, 0, 4977494, 4977504, L7:R3, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4967141
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
