max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2909858  2909962  2910122  2910284, 2913214  2913334, 2923285, 2910264, 2912947, 2913343, 2910352, 2910354, 2910355, 2916843  2918121  2918222  2918488  2919933, 2916845, 2916848, 2916999  2917002, 2918064  2918191  2918307  2919806  2921243, 2918067, L, 2923294, , , 1, 0, 0, 0, 1, 2923345, 2923352, L10:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2923337
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2923452  2923557  2923778  2924215  2924489  2924626  2924762  2924893  2925023  2925188, 2928358  2928804  2929532, , 2925326, 2927896  2929519, 2929500  2929545, 2925327, 2925330, 2925332, 2934722  2935166  2935843  2935920  2946967  2947293  2948346  2948548  2948780  2948881  2949583  2949839  2949889, 2934725, 2934729, 2934880  2934884, 2935077  2935776  2935907  2936154  2947150  2948293  2948536  2948674  2948830  2949299  2949825  2949854  2950019, 2935081, , , , , 1, 1, 0, 0, 0, 2950157, 2950167, L10:R0, 50.00, 000(1)1, 000(1)1, 204, no_go, 2950145
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2952265  2952385  2952487  2952649, 2966761  2967265  2967372  2968718, 2952009  2975723, 2952824, 2956365  2966512, 2956583  2967565, 2950755, 2950755, 2950756, 2970551  2973091  2973116  2973441, 2970554, 2970558, 2970708  2970712, 2973024  2973101  2973281  2974229, 2973028, L, 2975733, , , 1, 0, 0, 0, 1, 2975788, 2975795, L10:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2975778
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2975931  2976092  2976486  3004270  3005859  3005972  3009274  3009513  3009654  3009966  3010106  3010297  3010408  3010557  3011952  3012094  3012217  3012398  3047717  3051972  3055481  3055608  3055713, 3023620  3023813  3023917  3024106  3024220  3024338  3024447  3024563  3024684  3024830  3024947  3028865  3030015  3030502  3031167  3031278  3032194  3032364  3033414  3033558  3033706  3033819  3034057  3034189  3035382  3035515  3035829, 2987222  2987400  2988144  2988305  2988412  3003795  3009200  3009400  3010134  3047536  3051246  3055193  3065182, 2976433  2987317  2987408  2988153  2988370  2988441  3005789  3009383  3009961  3012369  3050782  3051283  3056064, 3023428, 3035909, 2976436, 2976437, 2976438, 3060310  3061429  3061686  3061861  3061922  3062117, 3060321, 3060333, 3060484  3060495, 3061348  3061568  3061816  3061880  3063423, 3061360, L, 3065184, , , 1, 0, 0, 0, 1, 3065201, 3065204, L10:R0, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3065195
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3065482  3065594  3065707, 3068864  3069190  3069657, 3080576, 3066090, 3068665  3069285  3070408, 3069150  3069590  3070648, 3066091, 3066092, 3066093, 3078601, 3078604, 3078608, 3078758  3078761, 3079313, 3079316, L, 3080583, , , 1, 0, 0, 0, 1, 3080627, 3080633, L10:R0, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3080620
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3080784  3080952  3081090  3081347, 3089413  3089579, 3094050  3103873, 3081305  3094433, 3089220  3090642, 3089608  3090865, 3081306, 3081307, 3081308, 3100246  3100769  3101891  3102352, 3100249, 3100253, 3100403  3100406, 3100415  3101708  3102187  3102421, 3100418, L, 3103883, , , 1, 0, 0, 0, 1, 3103936, 3103944, L10:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3103928
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3104042  3104174  3104292  3104489  3104684  3109688  3109846  3111393  3111559  3143790  3143953  3144504  3144661  3144949  3145052  3145180  3145287  3145397  3145509  3146308  3173926  3190079  3190197  3190393  3190587  3190700, 3123143  3123290  3150677  3150796  3152961  3153069  3153377  3153498  3153621  3153842  3156371  3156505  3157555  3157674  3157938  3158049  3158616  3158846  3159354  3162163  3162598  3163036  3163147  3163295  3163424  3163554  3163762  3163872  3164152  3166168  3166303  3166476  3168030  3168518  3168707  3169394  3169659  3182485  3183069  3199944  3200083  3200354  3200520  3200661  3200776, 3104943  3109523  3110083  3111009  3130381  3143472  3146080  3173665  3189816  3212638, 3104622  3104990  3109804  3110190  3111504  3130618  3145477  3146286  3174002  3190743, 3122906  3150066  3157727  3158928  3161943  3165483  3165957  3166262  3167358  3167803  3182146  3199639  3204690, 3123294  3157610  3158821  3159284  3165464  3165499  3166220  3167337  3167376  3169634  3183042  3200770  3204906, 3104687, 3104689, 3104690, 3208955  3210448  3210876, 3208958, 3208963, 3209115  3209119, 3210344  3210634  3210958, 3210348, L, 3212648, , , 1, 0, 0, 0, 1, 3212706, 3212713, L10:R0, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3212696
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3212862  3212976  3213093  3213256  3213365  3261095  3261256  3261549  3272103  3272232  3272360  3272790  3274136  3274255, 3219049  3219169  3219478  3219596  3254397  3254516  3256228, 3260666  3271548  3272595  3284625, 3213918  3261674  3272301  3274441, 3218118  3219694  3254190  3257139  3257306, 3219554  3219826  3256263  3257218  3257337, 3213919, 3213920, 3213922, 3279192  3281223  3281597  3282058  3282092  3282532, 3279198, 3279205, 3279356  3279362, 3281140  3281412  3281878  3282078  3282275  3283004, 3281147, L, 3284644, , , 1, 0, 0, 0, 1, 3284735, 3284745, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3284722
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3284930  3285060  3285383  3293821  3294037  3299322  3299589, , 3287817  3293618  3299146  3318142, 3285164  3287986  3294066  3299611, , , 3285587, 3285589, 3285590, 3307278  3308773  3309065  3309200  3309394  3309434  3309537  3309869  3310784  3311060  3311390  3316459, 3307281, 3307285, 3307436  3307439, 3308672  3308806  3309189  3309230  3309419  3309526  3309575  3310645  3311004  3311237  3311480  3316497, 3308676, L, 3318158, , , 1, 0, 0, 0, 1, 3318239, 3318249, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3318227
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3318482  3318602  3318749  3324507  3324690  3324815  3324915  3325017  3325193  3325659  3325793  3325918  3326023  3326213  3326389  3328286  3328512  3329216  3329325  3329673  3349085  3349482  3349731  3349973  3350134  3350325  3350438  3350584  3351389  3352499  3352613  3358155  3358845, 3336736  3336845  3344324  3344550  3345193  3364082  3364287  3399632  3399741  3400152, 3324291  3325808  3327608  3328048  3348729  3358071  3422650, 3319164  3325787  3327576  3327618  3329609  3352825  3358093, 3336497  3344206  3344710  3361627  3363341  3363903  3384665  3399311, 3336917  3344638  3344722  3363173  3363508  3364527  3385013  3400265, 3319165, 3319166, 3319167, 3411551  3417810  3418944  3419078  3419117  3419230  3419612  3419978  3420179  3420340  3420497, 3411561, 3411574, 3411725  3411736, 3412750  3418924  3419004  3419096  3419181  3419412  3419787  3420065  3420196  3420380  3420632, 3412761, L, 3422654, , , 1, 0, 0, 0, 1, 3422685, 3422689, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3422679
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3422952  3423070, , 3443017, 3423630, , , 3423631, 3423632, 3423633, 3438372  3438946  3439126  3439244  3439530  3439651  3439979  3440267  3440784, 3438373, 3438376, 3438527  3438529, 3438791  3439048  3439209  3439491  3439554  3439673  3440095  3440735  3440892, 3438793, L, 3443027, , , 1, 0, 0, 0, 1, 3443084, 3443091, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3443075
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3443257  3443399  3443504  3443612  3443772  3444415  3444534  3444740  3445365  3445467  3450280  3450384  3450499  3450603  3451791, , 3449966  3467732, 3445519  3451749, , , 3445520, 3445523, 3445525, 3456326  3460472  3461663  3461958  3463306  3464067  3464387  3464596  3465475  3465712, 3456329, 3456333, 3456484  3456487, 3456611  3461053  3461674  3461987  3464016  3464147  3464489  3465416  3465492  3465968, 3456615, L, 3467747, , , 1, 0, 0, 0, 1, 3467824, 3467833, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3467813
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3468013  3468151  3476666  3476806  3525479  3526289  3526438  3526602  3526912  3527255  3527483  3527899  3528314  3528531  3529123  3529225  3529374  3529479  3529633  3530592  3559845  3572290  3572449  3572561  3572714  3573994  3577185  3583504  3608198  3610440  3635381  3635514  3635619  3639281, 3480434  3480594  3485569  3485677  3491373  3491500  3495722  3496331  3496464  3505022  3513305  3513466  3513638  3513851  3537436  3537541  3539810  3539915  3540127  3543141  3543243  3543357  3543515  3546886  3547604  3548158  3548571  3548714  3548819  3548935  3549106  3550067  3550195  3550342  3550449, 3476328  3525065  3525094  3526301  3528108  3528230  3556897  3559421  3559518  3559802  3572022  3576791  3583225  3583699  3607901  3608119  3609744  3610314  3635129  3638994  3666463  3684399, 3468200  3476855  3525081  3526283  3528069  3528142  3532024  3557110  3559462  3559732  3560071  3572907  3577232  3583597  3583912  3608105  3609104  3609804  3610334  3636330  3639421  3666843, 3480239  3485343  3491158  3495434  3504771  3512967  3537077, 3481391  3485661  3491483  3496499  3505435  3513818  3550544, 3468769, 3468770, 3468771, 3680707, 3680713, 3680719, 3680870  3680875, 3682286, 3682293, L, 3684411, , , 1, 0, 0, 0, 1, 3684477, 3684484, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3684467
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3684680  3684813  3685612  3698388  3700945  3701070, 3691855  3692005  3692297  3692437  3692939  3693042  3794279  3794399  3794538  3794648  3794761  3794863  3794989  3795107  3795219  3795328  3795447  3799649  3800419  3801645  3801772  3801982  3802088  3802215  3802334  3802605  3802734  3802865  3803259  3841129  3880597  3892487  3915972, 3698215, 3685755  3701080, 3691565  3692063  3707867  3712394  3793944  3807350  3817180  3840930  3864637  3880252  3883394  3884755  3889326  3891691  3892367  3915641, 3691985  3693525  3708067  3712563  3803200  3807552  3817321  3841264  3864890  3880573  3883599  3885218  3890189  3891969  3892383  3915985, 3685756, 3685757, 3685758, 3921226, 3921237, 3921249, 3921400  3921411, 3921907, 3921919, , , , , 1, 1, 0, 0, 0, 3937024, , L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 3937009
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 3938067, 3938068, 3938069, 3944368  3945537  3945809  3945988  3946198  3946333  3946618  3947408  3947529, 3944369, 3944371, 3944522  3944523, 3945470  3945554  3945970  3946001  3946315  3946377  3947305  3947444  3947671, 3945472, , , , , 1, 1, 0, 0, 0, 3960517, 3960524, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 3960508
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 3961393, 3961393, 3961394, 3973885  3975507  3975756  3976873, 3973886, 3973888, 3974039  3974041, 3975402  3975603  3976641  3976945, 3975404, , , , , 1, 1, 0, 0, 0, 3990435, 3990439, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 3990429
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3993147  3993328  3993434  4040498  4040667  4040773  4040948  4041055  4041481  4041688  4041831  4042015  4042148  4042254  4042373  4042479  4042613  4042730  4042848  4042967  4043091  4043263  4043375  4043517  4047843  4048020  4049086  4050427  4050533  4050636  4051365  4051528  4051755  4051863  4051991  4052985  4053818  4053931  4054128  4054465  4054643  4054953  4055346  4055456  4055572  4056735  4059552  4059697  4062067  4066628  4066776  4067384  4070873  4070992  4071649, , , 3992811  4040248  4059249  4061399  4066151  4070288, 3993586  4056710  4059732  4063610  4067321  4072795, 3991372, 3991373, 3991374, 4086952, 4086961, 4086971, 4087122  4087132, 4090198, 4090208, , , , , 1, 1, 0, 0, 0, 4105297, 4105308, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 4105284
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4139938  4140084  4140680  4140849  4141106  4141561  4141716  4147013, , , 4139637  4146795, 4142140  4147251, 4105824, 4105825, 4105826, 4159186  4162293  4163259  4163627  4163886  4164220  4164402  4165750  4166017  4166169  4167729  4167836, 4159188, 4159192, 4159343  4159346, 4162083  4163215  4163463  4163764  4164209  4164289  4165711  4165995  4166108  4167579  4167815  4168366, 4162086, , , , , 1, 1, 0, 0, 0, 4177154, 4177162, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 4177143
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , 4177597, 4177598, 4177599, 4197932  4200024  4200292  4203753  4204703, 4197933, 4197935, 4198086  4198087, 4199768  4200169  4203475  4204572  4204826, 4199770, , , , , 1, 1, 0, 0, 0, 4214803, 4214809, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 4214796
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4243570  4243744  4243879  4244808  4244951  4245113  4248621  4248896  4249259  4249411  4249852  4250066  4250608  4250736  4250881  4251344  4251499  4251853  4251965  4252157  4252717  4252855  4253291, , , 4243297  4245155  4248346  4251845, 4245141  4245309  4251808  4253496, 4215870, 4215871, 4215872, 4278757  4280816  4280938  4281235, 4278762, 4278769, 4278919  4278924, 4280665  4280848  4281090  4282872, 4280671, , , , , 1, 1, 0, 0, 0, 4295733, 4295742, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 4295723
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4308506  4308660  4316777  4316929  4325036  4325343  4325648  4326586  4337085  4337393  4338300  4338847  4355921  4400801  4403288  4403442  4403545  4403657  4403761  4404222  4428645  4437536  4437721  4437926, , , 4308229  4308256  4316271  4324672  4337007  4337877  4346295  4357551  4358183  4358846  4359221  4359406  4359599  4360428  4361100  4364876  4399481  4400553  4403113  4428273  4437280, 4308245  4309572  4317536  4329301  4337617  4339057  4355981  4357727  4358585  4359159  4359294  4359567  4360238  4361005  4362891  4384813  4399814  4400782  4405694  4428831  4438041, 4296172, 4296174, 4296175, 4452186  4454986  4455232  4458288  4461542  4462011  4463204  4463402, 4452196, 4452209, 4452360  4452371, 4454956  4455003  4458151  4459256  4461707  4462373  4463027  4463228  4464799, 4454967, , , , , 1, 1, 0, 0, 0, 4469984, 4469987, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 4469979
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4564088  4564202  4595841  4629736  4629897  4630119  4630282  4644247  4660107  4660257  4660398  4660537  4661397  4661534, , , 4563813  4595295  4596835  4629399  4641357  4644097  4659792  4665303, 4565030  4596747  4596857  4631224  4641704  4644421  4663108  4665588, 4471292, 4471292, 4471293, 4673065, 4673070, 4673076, 4673227  4673232, 4674239, 4674246, , , , , 1, 1, 0, 0, 0, 4689302, 4689310, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 4689292
