max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1    32271    52990    53394    54196    54486   862457   999160   999284   999385   999497   999616   999727   999840   999969  1000101  1000231  1000399  1000532  1000669  1000806  1000962  1001124  1001253  1001842  1005890  1006007  1006150  1006641  1006855  1006964  1028264  1029739  1029865  1029984  1030219  1030365  1030466  1030708  1030830  1030941  1031044  1031146  1031309  1031425  1031533  1031635  1031746  1031848  1031957  1032088  1032194  1032313  1033461  1033578  1041301  1041429  1041528  1041685  1041793  1041895  1042001  1042130  1042279  1042415  1042597  1042729  1043405  1048479  1049182  1049340  1049469  1049974  1050135  1050245  1050359  1050513  1050618  1050727  1050836  1050975  1051138  1052042  1052581, 1    61072    61208    61456   863651  1011884  1011995  1012179  1012299  1012428  1012563  1012697  1012833  1012973  1013152  1013293  1013598  1013940  1014203  1014343  1019117  1019913  1020806  1020936  1021101  1021655, 51522   999033  1006648  1028018  1029572  1041089, 54504  1006614  1007005  1028349  1033546  1053128, 58226    64649  1038486, 59242    65137  1038929, 60440  1011612  1020537  1025276, 61442  1020075  1021711  1025441, 1006619, 1006625, 1006631, 1038656, 1038658, 1038809  1038810, 1038930, L, 1041092, 1041094, 1053133, 0, 0, 0, 0, 0, 1053169, 1053175, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1053261  1065362  1065466  1081106  1081223  1081323  1081459  1081590  1082147  1082433  1082551  1093116  1104446  1104674  1104944  1105093  1105974  1106086  1106206  1106322  1106594  1106694, 1056733  1056870  1056977  1057087  1057327  1068148  1068262, 1065168  1080954  1104049  1104614  1105771  1125319  1139698, 1065478  1082537  1104359  1104957  1106666  1125543, 1136316  1138064, 1137428  1138157, 1056470  1067821  1078890, 1057356  1068274  1079137, 1054910, 1054911, 1054912, 1136323, 1136331, 1136482  1136490, 1137436, L, 1139716, , , 1, 0, 0, 0, 1, 1139803, 1139814, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1139790, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1139953  1140116  1140323  1145739  1145851  1145961, 1149197  1149699  1149814  1149945  1150059  1150182  1150285, 1145630  1170655, 1140091  1145927, 1162444  1163119, 1162782  1168058, 1148868  1149515, 1149200  1150326, 1140389, 1140390, 1140392, 1162448, 1162452, 1162603  1162607, 1162786, L, 1170665, , , 1, 0, 0, 0, 1, 1170719, 1170726, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1170710, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1170842  1170947, , 1173472  1187030, 1170934  1173606, 1178936  1180389  1181374  1181668  1183001  1184474, 1180166  1180405  1181594  1182963  1183886  1184646, , , 1171195, 1171196, 1171197, 1178938, 1178940, 1179091  1179094, 1180168, L, 1187039, , , 1, 0, 0, 0, 1, 1187089, 1187095, L4:R0, 25.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1187081, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1187329  1188054  1188195  1188337  1188467  1189064  1189168  1189276  1190144  1190263  1190378  1208827, 1199410  1205289  1221834  1222025  1222180  1222304  1222414  1222537  1222658  1222784  1222914  1223053  1223197  1223333  1223501  1228234  1228875  1229552  1231749  1231902  1232821  1233026  1233155  1233292  1233403  1233615  1233768  1233903  1234067  1235443  1235654  1235903  1236087  1236237  1236397  1239666  1240372  1240498  1240607  1242793  1242968  1243431  1243548  1244157  1244262  1244379  1246128  1246232  1246365  1247202  1247305  1247442, 1187718  1208543, 1187309  1190499  1208883, 1214524, 1214699, 1199154  1205033  1221475, 1199413  1205244  1248206, 1187499, 1187500, 1187501, 1214528, 1214533, 1214684  1214688, 1214704, R, 1221485, , 1248218, 0, 0, 0, 0, 0, 1248289, 1248302, L4:R1, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1221490
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1264912  1265038  1268078  1268666  1268807  1269078  1292356, 1248563  1249653  1249779  1249902  1251009  1251156  1251812  1252025  1252213  1260438  1287887  1288048  1304216  1304351  1304528  1304653  1305371  1305483  1305600  1305733  1305838  1306724  1306834  1313639  1313745, 1264712  1267875  1268497  1268570  1292204  1324151, 1265110  1268132  1268538  1269024  1292417, 1319792, 1321340, 1248479  1249361  1249442  1250826  1251707  1260222  1287573  1303858  1313451, 1248604  1249386  1249927  1251094  1252288  1260783  1288077  1306806  1313713, 1248984, 1248985, 1248986, 1319801, 1319812, 1319963  1319972, 1321351, L, 1324172, , , 1, 0, 0, 0, 1, 1324274, 1324286, L5:R1, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1324260, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1324525  1324867  1327400  1327587  1327719  1338687  1338807  1338914  1339017  1339167  1339298  1339429  1339558  1339683  1339837  1339981  1340105  1340230  1340430  1340572  1340721  1340884  1341028  1345861  1345995  1348533  1349428  1349571  1350054  1350258  1350364  1350482  1350664  1350766  1350888  1351016  1351169  1351628  1351728  1352797  1352896  1353013  1353757  1353883  1353988  1354109  1356017  1356798, 1331643  1331757, 1324657  1327225  1338376, 1324484  1324908  1327702  1356965, 1336111, 1336282, 1331423, 1331801, 1324946, 1324948, 1324949, 1336114, 1336118, 1336269  1336272, 1336286, L, 1338384, 1338388, 1356975, 0, 0, 0, 0, 0, 1357034, 1357045, L6:R1, 42.86, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1357335  1358744  1358910  1359107  1359217  1367579  1367710  1367940  1368160  1368559  1378259  1378364  1378508  1378631  1378761  1378898  1379038  1379187  1379325  1379499  1379629  1379779  1380100  1383820  1386527  1386655  1387012  1387189  1388113  1389304  1389658  1389939  1390106, 1362079  1362204, 1357194  1358581  1367313  1367648  1367966  1377900, 1357366  1359290  1367612  1367928  1368254  1390191, 1371081, 1373901, 1361795, 1362476, 1357613, 1357614, 1357615, 1371085, 1371090, 1371241  1371246, 1373906, L, 1377910, 1377916, 1390199, 0, 0, 0, 0, 0, 1390254, 1390263, L7:R1, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1390466  1390723  1390882  1390992  1391120  1391244  1391409  1392100  1392301  1392654  1392773  1392878  1393784  1394099  1394207  1394325  1394454  1394621  1395473  1396147  1396684  1396842  1398507  1398631  1398771  1398936  1399229  1399329  1399503  1400654  1400774  1400883  1401500  1401860  1401974  1403448  1403561  1418431  1418555  1418654  1418890  1418991  1419538  1430235  1430348  1430559  1430851  1431402, 1406072  1406283  1407845  1407968  1408179  1408335  1408464  1408622  1408761  1409150  1409633  1409736  1409884  1410589  1410695  1411433  1411548  1411661  1412578  1412788  1412919  1413043  1414346  1414659  1415878  1416119  1416264  1427266  1427369  1427483, 1390399  1396185  1398332  1398877  1401702  1403297  1418255  1430016  1430467  1438245, 1396166  1396803  1398854  1401546  1401986  1403516  1419623  1430437  1430897, 1435015, 1435640, 1405811  1407666  1414383  1415634  1415923  1426936, 1406518  1414367  1414735  1415867  1416291  1427528, 1396169, 1396172, 1396176, 1435017, 1435019, 1435170  1435172, 1435642, L, 1438251, , , 1, 0, 0, 0, 1, 1438285, 1438289, L8:R1, 44.44, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1438278, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1438450  1438593  1438693  1438798  1438907  1439158  1439295  1446302  1446444  1462072  1463876  1463981  1487374  1487485  1487597  1487702  1487804  1487903  1488018  1488143  1488308  1488452  1488593  1488739  1489174  1490899  1494657  1494784  1494956  1495183  1495283  1495386  1495490  1495611  1495751  1495899  1496053, 1452106, 1446055  1446365  1461890  1463717  1487115, 1439277  1446341  1446424  1462119  1464111  1498578, 1483436, 1484324, 1451842, 1452219, 1439278, 1439280, 1439281, 1483440, 1483445, 1483596  1483601, 1484329, L, 1487125, 1487131, 1498587, 0, 0, 0, 0, 0, 1498642, 1498652, L9:R1, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
