max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_well_all_on_ts, R_well_all_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1  865427  865534  865644  865774  865923  866460  867205  867535  867643  867996  868163  979896  981013  981129  981395  981499  981605  981713  981874  982151  982262  982390  982498  982633  982740  982874  983024  983163  983268  983372, 1  866463  866609, 877527, 877529, 877531, 981302  981508  982020, 981327  981848  983228, 985794  985996  986200, 985799, 985806, 985957  985963, 985974  986093  986334, 985980, 204, no_go, 1, 1, 0, 0, 0, 1001033, 1001043, 1001052, L0:R0, 0.00, 000(1)1, 000(1)1, , , , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1005409  1005512  1045341  1045442  1045545  1045649  1045765  1045871  1045985  1046092  1046195  1046335  1046547  1046656  1046843  1047186  1047315  1047444  1047575  1047710  1047860  1048000  1048141  1048253  1048384  1048511  1049046  1049734  1049875  1050015  1050147  1050290  1050431  1050718  1051066  1051213  1104628  1104763  1104962  1105188  1205452  1205559  1205859  1206053  1206255  1206390  1206514  1207040  1207145  1207303  1207432  1207579  1208225  1208331  1208457  1208599  1208707, 1028234  1029550  1029670  1029924  1031101  1031827  1032257  1033287  1034114  1034353  1034502  1034663  1034804  1034938  1035073  1035216  1035355  1035501  1035649  1035890  1036037  1036540  1036963  1037114  1037268  1037415  1037565  1037720  1037873  1038024  1039094  1039293  1039484  1040033  1058231  1058393  1058573  1183377  1183518  1183653  1183775  1183970  1184124  1184466  1184650  1184829  1185165  1185716  1185932  1186151  1186724  1187229  1187533  1187662  1189439  1189587  1189796  1189929  1190102  1190224  1190682  1191262  1191534  1191661  1192127  1192653  1192952  1193199  1195516  1195814  1196296  1196445  1196561  1196696  1196841  1196977  1197337  1197548  1197700  1198038  1198350  1198492, 1002085, 1002086, 1002086, 1005184  1005857  1045269  1048836  1048915  1050838  1103767  1104339  1105393  1116063  1116125  1152089  1204872  1204933  1205190  1209184  1209202, 1005547  1005966  1048523  1048876  1050681  1051262  1103971  1105184  1106094  1116101  1116441  1152309  1204892  1204952  1208759  1209193  1209216, 1210728, 1210731, 1210736, 1210887  1210891, 1215314, 1215319, 204, no_go, 1, 1, 0, 0, 0, 1230354, 1230362, 1230368, L0:R0, 0.00, 000(1)1, 000(1)1, 1027267  1028842  1030194  1030428  1030868  1031331  1031837  1032323  1033453  1036093  1038997  1057702  1058178  1059236  1062113  1182870  1183022  1188864  1188899  1189241  1189419  1195170, 1028793  1030177  1030400  1030833  1031314  1031822  1032309  1033433  1036029  1038926  1039978  1057799  1058595  1059273  1062158  1182937  1187602  1188885  1188914  1189258  1193189  1198442, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1285475  1285579  1285689  1285790  1285921  1286645  1286751  1286993  1287107  1287209  1287339  1287461  1287572  1287690  1287919  1288039  1288144  1288248  1288383  1288540  1288659  1289361  1289640  1289774  1289921  1290050  1290190  1290294  1290444  1290573  1290702  1290832  1290973  1291114  1291253  1291791  1291893  1291998  1292104  1292213  1292319  1292430  1292557  1292776  1292920  1293053  1293195  1293600  1293723  1293956  1294096  1294221  1294374  1294503  1295188  1295400  1295516  1295677  1295785  1295897  1296056  1296181  1296284  1296404  1296609  1296731  1296885  1297127  1297868  1298003  1298116  1298264  1298406  1298540  1298950  1300732  1300850  1300966  1301080  1307223  1307737  1307927  1308032  1308134  1308590  1347988  1348115  1348217, 1239970  1240142  1240491  1240780  1240896  1241149  1241612  1241731  1241844  1241960  1242567  1287154  1287330  1287507  1287896  1314437  1314558  1314833  1314946  1315092  1315490  1315830  1316034  1316254  1316402  1316528  1316658  1316799  1317009  1317253  1317398  1317611  1317731  1317871  1318024  1318157  1318499  1318631  1318781  1318918  1319060  1319737  1319886  1320073  1320805  1320931  1321135  1321272  1322165  1322439  1322558  1323046  1323170  1323352  1323509  1324007  1324246  1324393  1324570  1324810  1324916  1325044  1325626  1326357  1326823  1326940  1327173  1327315  1327472  1327622  1331133  1360774  1361338  1361942  1366455  1366681, 1231005, 1231006, 1231007, 1286412  1286492  1293264  1294679  1294718  1296470  1300513  1306998  1307487  1347733, 1286468  1293136  1294637  1294702  1296366  1298932  1301131  1307113  1308604  1348267, 1353274  1356899, 1353285, 1353297, 1353448  1353460, 1353478  1357007, 1353490, , , 0, 0, 0, 0, 0, , 1366714, 1366716, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 1239717  1313741  1313839  1327666  1330611  1330960  1360299, 1242532  1313769  1327583  1327832  1330918  1331123  1366706, R, 1360324, 1360337, 1366707, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1382328  1382431  1382545  1382648  1382830  1383054  1403094  1403218  1403380  1571751  1571900  1572045  1572249  1572360  1572556  1572925  1573063  1573562  1573706  1573820  1573994  1574144  1574294  1574443  1574568  1577234  1577505  1579988  1580115  1580254  1580385  1580487  1581237  1581366  1581500  1581640  1581783  1581917  1582059  1671233  1671431  1671550  1671738  1671953  1672064  1672190  1672883  1673004  1673140  1673279  1673422  1674140  1674305  1674433  1674559  1674716  1674856  1675000  1675110  1675228  1675383  1675497  1676801  1676928  1677033  1677136  1677332  1677470  1677618  1677761  1677885  1678028  1683193  1683344  1683503  1683707  1683840  1734372  1734501  1734626  1734730  1734832  1734962  1735526  1735679  1735802  1736943  1737208  1737761  1798782  1798928  1799062  1799178  1799303  1799420  1842068  1842182  1842393  1842527  1842650  1842753  1842885  1842999  1843110  1843228  1843346  1843467  1843591  1843741  1843858  1843986  1844110  1844245  1844391  1844519  1844635  1844754  1844891  1845032  1845153  1845258  1845478  1845627  1845733  1845852  1845987  1846131  1846273  1846377  1846492  1846652  1846777  1846924  1847058  1847223  1847352  1847466  1847654  1847844  1847973  1848113  1848265  1848415  1848552  1848701  1848846  1848980  1849083  1849293  1849411  1849516  1849644  1849749  1849878  1850001  1850142  1850277  1850436  1850569  1850689  1850853  1850993  1851111  1851259  1851415  1852222  1852362  1852491  1852602  1852741  1852977  1853138  1853288  1853444  1853548  1854555  1854761  1854885  1855022  1855155  1855309  1857373  1857478  1857585  1857697  1902418  1902539  1902645  1902751  1902870  1903079  1903246  1903365  1903526  1903671  1903814  1904046  1904528  1904668  1904798  1904931  1905056  1905163  1905269  1905410  1905577  1905701  1905829  1905933  1906069  1906954  1907061  1907188  1907324  1907463  1907642  1908202  1908348  1908473  1908636  1909048  1910063  1911942  1912220  1912325  1912439  1912550  1912928  1913049  1913185  1913324  1913462  1913601  1913746  1913885  1913997  1914113  1914239  1914390  1914498  1914615  1914722  1915174  1915833  1916541  1918355  1918459  1918708  1918866  1919224  1919347  1919562  1919697  1919846  1920005  1920150  1920301  1920460  1920561  1921009  1921138  1921280  1921395  1921681  1921837, 1386971  1461408  1461636  1461958  1462088  1497099  1497255  1497531  1497899  1498443  1498911  1499089  1499231  1499355  1500119  1500304  1500598  1502019  1502129  1502255  1502366  1502519  1502917  1505762  1506152  1506726  1650129  1650992  1651165  1652769  1653562  1654213  1654664  1654779  1655096  1655258  1655404  1656553  1657078  1657322  1657912  1658018  1658330  1658647  1658784  1658907  1659062  1659242  1659894  1660226  1660556  1661727  1662498  1662676  1690565  1690737  1691530  1691782  1692071  1692445  1692934  1693149  1722617  1722854  1800486  1800630  1802976  1807212  1807382  1807513  1807705  1808630  1808781  1809582  1809827  1809959  1810229  1810640  1811008  1811155  1811422  1811556  1811686  1811822  1811956  1812094  1812243  1812386  1812525  1812677  1812809  1812967  1813111  1813507  1813648  1813808  1813943  1814090  1814222  1814358  1814846  1815060  1822709  1823777  1823970  1827200  1827311  1827705  1827819  1828161  1828819  1870925  1871105  1871223  1926623  1926758  1926934  1927733  1927867  1928056  1928902  1966398, 1367426, 1367426, 1367427, 1382035  1402762  1402921  1571479  1571657  1579769  1671249  1682952  1683107  1733919  1734149  1737028  1842077  1853323  1854442  1857141  1902395  1918116  1918769  1922073  2029757, 1383004  1402835  1403276  1571592  1577447  1582016  1678014  1683047  1684121  1734130  1736955  1737677  1853306  1853582  1855397  1857646  1916555  1918724  1921826  1922104  2029948, 2016821, 2016822, 2016824, 2016975  2016976, 2016984, 2016986, , , 0, 0, 0, 0, 0, , 2029969, 2029972, L1:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 1377582  1377648  1386569  1460934  1464290  1480901  1489699  1489867  1496736  1501676  1501719  1503609  1504120  1504286  1504648  1504979  1505495  1506036  1506770  1507422  1649482  1664043  1690145  1692800  1716300  1716506  1716609  1722389  1806758  1817482  1819750  1820402  1820675  1821826  1822394  1827021  1829157  1835703  1870554  1926332  1966030  2008882  2009040  2009237, 1377619  1377697  1387041  1462268  1464321  1480920  1489764  1490130  1500582  1501699  1502855  1503721  1504229  1504415  1504703  1505013  1505688  1506703  1506825  1507749  1663919  1664986  1692428  1693096  1716398  1716587  1721851  1722882  1815150  1817636  1819911  1820515  1821794  1821844  1824131  1829108  1829179  1835913  1871582  1928664  1966483  2009015  2009217  2009455, L, 2029761, , 2029950, 2029765
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
