max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   191494   191671   192818   194245  1193921  1194262  1194501  1195555  1195680  1310311  1310478  1310585  1310714  1310864  1310972  1311081  1311188  1311296  1311405  1311532  1311669  1311779  1311897  1312017  1312150  1312268  1312394  1312524  1312663  1312883  1313015  1313144  1313258  1313367  1313514  1313654  1314169  1314278  1314400  1314506  1331785  1331900  1341929  1342132  1342359  1342562  1342673  1342789  1342910  1343031  1343161  1343289  1343421  1343565  1344824  1344942  1345073  1345680  1345991  1346199  1346341  1346451  1347380  1347564  1347698  1347838  1348008  1348140  1348277  1348915  1349121  1349483  1350524  1350639  1350967  1351092  1351248  1352092  1352253  1352413  1352569  1353249  1353399  1354066  1354202  1354334  1354658  1354831  1355070  1355305  1355413  1355543  1356010  1356197  1356913  1357526  1357814  1357948  1358139  1358297  1358480  1358667  1359459  1359577  1359706  1359889  1360195  1360363  1360526  1361711  1361870  1362814  1363162  1363269  1363431  1363646  1363941  1365214, 1   204598   204794   204968   205215   205389   205641   205896   206011  1194582  1194684  1194788  1197598  1197727  1197836  1197944  1198052  1198155  1198264  1309271  1310444  1317613  1317722  1317842  1317952  1318054  1318165  1318266  1318387  1318515  1318621  1318733  1318859  1318969  1319088  1319209  1319316  1319455  1319573  1319708  1319844  1319969  1320100  1320232  1320372  1320512  1320727  1321043  1321152  1321277  1321928  1322033  1322139  1322248  1322424  1323108  1323212  1323328  1324030  1324149  1324285  1324491  1325135  1325255  1325363  1325473  1326244  1326353  1326477  1326590  1326718  1326823  1327813  1327935  1328044  1328156  1328303  1328452  1328561  1336374  1338001, 190069   190694   223735  1310009  1331489  1341652, 190524   194238   223823  1314486  1331844  1365423, 199768  1339964, 201641  1340340, 203042   204091  1317448  1336178  1337416  1337935, 203281   206104  1328505  1336414  1337459  1337951, 1316078, 1316088, 1316099, 1339970, 1339977, 1340127  1340133, 1340347, L, 1341667, 1341674, 1365426, 0, 0, 0, 0, 0, 1365447, 1365451, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1365796  1366792  1366939, 1370368  1370780  1370896  1371003  1371182  1371592  1372259  1372361  1372577  1373039, 1365601  1376132, 1366942, 1374486, 1374963, 1370079, 1373067, 1366943, 1366944, 1366946, 1374489, 1374493, 1374644  1374647, 1374967, L, 1376140, , , 1, 0, 0, 0, 1, 1376187, 1376192, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1376179, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1376433  1376551  1376678, , 1392282, 1376620, 1387436  1387915, 1387742  1388292, , , 1376621, 1376622, 1376623, 1387437, 1387440, 1387591  1387593, 1387744, L, 1392287, , , 1, 0, 0, 0, 1, 1392323, 1392327, L3:R0, 33.33, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1392316, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1392635  1392757  1392924  1393196  1393308, 1401945  1402057  1402194  1402305  1402494  1402608  1402725  1402840  1402966  1403082  1403205  1403334  1403453  1403596  1403729  1403856  1403998  1404135  1404266  1404400  1404546  1404689  1404822  1404959  1405103  1405244  1405379  1405516  1405659  1405799  1405941  1406087  1406238  1406385  1406521  1406626  1406822  1406960  1407104  1407261  1407417  1407608  1407737  1407858  1408591  1408726  1408833  1408936  1409083  1409185  1409313  1409920  1410041  1410184  1410914  1411061  1411187  1411320  1411528  1411663  1411826  1411973  1412113  1412216  1412356  1412520  1412854  1413012  1413161  1413513  1413646  1413767, , 1393236, 1399700, 1400086, 1401773, 1413815, 1393238, 1393239, 1393241, 1399702, 1399704, 1399855  1399857, 1400088, R, 1401778, , 1413826, 0, 0, 0, 0, 0, 1413899, 1413911, L3:R1, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1401781
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1414192  1414737  1414844  1414973  1415111  1415272  1415432  1415792  1415915  1416022  1416692  1416797  1417273  1417376  1417537  1417670  1417877  1418066  1418189  1418310  1418451  1419287  1419473  1419964  1420082  1420232  1420818  1420943  1421075  1421203  1421307  1421917  1422044  1422193  1422305  1422643  1422764  1422876  1423008  1423184  1423322  1423455  1423561  1423732  1424367  1425062  1425190  1425346  1425454  1425597  1425722  1425826  1425974  1426083  1427175  1427296  1428295  1428417  1429174  1429736  1429861  1429992  1430231  1430413  1430534  1430681  1431053  1432169  1432722  1432836  1433078  1433415  1433562  1433714  1433819  1433971  1434075  1434292  1434874  1435109  1435667  1435822  1436109  1436212  1436347  1436684  1436927  1437136  1437240  1437362  1437495  1437606  1437714  1438166  1438288  1438428  1438567  1438722  1439051  1439176  1439277  1440145  1440255  1441373  1441484  1441613  1441737  1442461  1442572  1442740  1442852, , , 1444872, 1445110, 1414091  1416517  1419038  1424145  1426490  1428993  1430928  1431953  1434844  1439782  1442902  1446252, 1416111  1418400  1423726  1426063  1428427  1430671  1430948  1434256  1439266  1442823  1442954, 1416113, 1416115, 1416117, 1444876, 1444882, 1445032  1445037, 1445115, R, 1446263, , , 1, 0, 0, 0, 1, 1446321, 1446328, L3:R2, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1446312, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1451184  1451645, 1446471  1446579  1446799  1447020  1447132  1457463  1457743  1457884  1458363  1458820  1460390  1460798  1460924  1461027  1461157  1461318  1462662  1463763  1463870  1464092  1464348  1464511  1464614  1464769  1464874  1465035  1469627  1469731  1469923  1470036  1470218  1470334  1470450  1470571  1470695  1470814  1470939  1471068  1471204  1471334  1471469  1471605  1471742  1471879  1472021  1472164  1472300  1472437  1472566  1472709  1472839  1472968  1473102  1473240  1473383  1473531  1473667  1473813  1473965  1474094  1474227  1474366  1474504  1474640  1474785  1474932  1475079  1475232  1475379  1475510  1475761  1476069  1476209  1476340  1476481  1476615  1476749  1477038  1477198  1477334  1477794  1478005  1478113  1478244  1478385  1478535  1478707  1478845  1479464  1479604  1479712  1479830  1479937  1480070  1480219  1480415  1480544  1480669  1480784  1480902, 1450671  1451002, 1450926  1451621, 1467831, 1468015, 1457385  1458393  1463620  1465021  1469444, 1447218  1458310  1462685  1464978  1465061  1480970, 1447219, 1447220, 1447222, 1467837, 1467845, 1467996  1468003, 1468022, R, 1469458, , 1480973, 0, 0, 0, 0, 0, 1480996, 1481000, L3:R3, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 1469467
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1506504  1506732  1506843  1506951  1507061  1507275  1507404  1507520  1507641  1507765  1507888  1507951  1508232  1508374  1508751  1508914  1509917  1510048  1511039  1511152  1511296  1511470  1512324  1513186  1513309  1513673  1513876  1513987  1514143  1514260  1514422  1515046  1515154  1515447  1515599, 1481055  1481402  1481509  1482070  1482200  1482337  1483040  1483612  1483739  1483851  1483976  1484109  1484254  1484396  1484516  1484637  1485011  1485162  1485303  1485514  1485617  1485783  1486322  1486506  1487110  1487319  1487448  1487597  1487800  1488070  1488178  1488332  1488802  1488906  1489311  1489439  1489566  1489699  1489847  1489952  1490144  1490256  1491147  1491305  1491469  1491595  1491707  1491813  1492554  1492656  1492795  1492907  1493035  1493181  1493286  1493387  1494473  1494591  1494751  1494870  1494995  1495916  1501962  1502457  1502565, 1506224, 1515832, 1504478, 1505200, 1481237  1486186  1488565  1490531  1490994  1495819  1501771, 1485814  1488511  1490500  1490560  1495048  1495954  1502515, 1485817, 1485821, 1485824, 1504488, 1504501, 1504652  1504663, 1505211, L, 1506248, 1506260, 1515835, 0, 0, 0, 0, 0, 1515858, 1515862, L4:R3, 57.14, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1516253  1516375, 1518690  1518819  1519060  1519189, 1515923, 1516311, 1520213, 1520460, 1518489  1521722, 1519126, 1516457, 1516458, 1516459, 1520215, 1520219, 1520369  1520372, 1520463, R, 1521728, , , 1, 0, 0, 0, 1, 1521768, 1521774, L4:R4, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1521761, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1527945  1528177  1528306  1528599  1528710  1528823  1528937  1529052  1529182  1529303  1529425  1529547  1529675  1529808  1529944  1530077  1530666  1530885  1531205  1531417  1531581  1531690, 1521904  1522010  1522149  1522396  1522505  1525020  1525134  1525241, 1527685, 1532593, 1526288, 1526694, 1524648  1525271, 1522489  1525226  1525285, 1522490, 1522491, 1522493, 1526290, 1526294, 1526445  1526448, 1526697, L, 1527692, 1527696, 1532599, 0, 0, 0, 0, 0, 1532643, 1532651, L5:R4, 55.56, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1532839  1533629  1533839  1534666  1535008  1536168  1536301  1536759, , 1532762, 1536752, 1540607  1541028, 1540901  1541184, 1542355, , 1536753, 1536755, 1536757, 1540609, 1540612, 1540763  1540765, 1540904, R, 1542362, , , 1, 0, 0, 0, 1, 1542404, 1542409, L5:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1542396, 
