max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   279027   282407   368645   368760   368986   369093   369203   369331   381609   381768   389112   700581  2414171  2507209  2507326  2507443  2507546  2507656  2507769  2507874  2507980  2508089  2508208  2508319  2508437  2508555  2508728  2510381  2510535  2511948  2512205  2514284  2533253  2533378  2533771  2533885  2533994  2534430  2534550  2534660  2534768  2534889  2535812  2535921  2536037  2536762  2563848  2563964  2564081  2564279  2564400  2564547  2564682  2564791  2564916  2565608  2565714  2566152  2605836  2605946  2606056  2606186  2606303  2606447  2606554  2606659  2606768  2606873  2606990  2607106  2607252  2607461  2608321  2610392  2610552  2611023  2611185  2611584  2611723  2611849  2611995  2612468  2612573  2612678  2612791  2613033  2613401  2613526  2613638  2613751  2613873  2614922  2615040  2615402  2615734  2615890  2616020  2616225  2616382  2616519, 1   370318   370422   370583   370746   380336  2059185  2415454  2415576  2416183  2520351  2520464  2520571  2520685  2520798  2520913  2521034  2521159  2522439  2523023  2523144  2523259  2523412  2523639  2523862, 278518   381344  2506931  2514048  2533087  2533594  2563655  2605625, 282390   389083  2512180  2514299  2533346  2536736  2566134  2616601, 393600  2519976  2543559  2544439  2579439, 401283  2523838  2543916  2544466  2579715, 2512186, 2512192, 2512199, 2603883, 2603884, 2603886, 2604037  2604039, 2604103, 2604105, L, 2605629, 2605632, 2616608, 0, 0, 0, 0, 0, 2616657, 2616666, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2616783  2618032  2618392  2618543  2618991  2619232  2619622, , 2617263  2617889  2618222  2627442, 2617370  2618059  2619560, , , 2617759, 2617760, 2617761, 2625705, 2625709, 2625712, 2625863  2625866, 2626155, 2626158, L, 2627449, , , 1, 0, 0, 0, 1, 2627493, 2627499, L2:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2627485, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2627666  2627776  2627904  2628024  2628172  2628297  2628422  2629649  2629773  2629888  2630057  2630386  2630494  2630606  2630742  2631386, 2636069  2636200  2636315  2636433  2636551  2636679  2636806  2636915  2637015  2637115  2637574  2637883  2637988  2638107  2638246  2639187  2639449  2639572  2639722  2640176  2640285  2641903  2642041  2643304  2643460  2643608  2645058, 2628325  2629414  2631380, 2628256  2628486  2631368  2631446, 2635366, 2645158, 2628257, 2628258, 2628260, 2633597, 2633602, 2633607, 2633758  2633762, 2634019, 2634024, R, 2635375, , 2645167, 0, 0, 0, 0, 0, 2645221, 2645231, L2:R1, 66.67, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 2635381
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2654339  2654553  2663776  2663920  2664030  2664240  2664532  2664641  2667973  2668092  2668216  2668332  2668551  2668657  2674225  2674335  2674476  2674887  2674995  2675099  2675261  2675457  2691767  2691949  2692262  2692384  2692503  2692628  2699905  2700023  2700151  2700355  2701921, 2645362  2695729  2696203  2697232  2697364  2697479  2697708  2697829, 2654208  2663674  2667845  2674105  2691546  2699680  2701753  2706008, 2654520  2664691  2668630  2675063  2692640  2700587  2702007, 2647441  2695354  2696952, 2647737  2696278  2697869, 2645718, 2645719, 2645720, 2704568, 2704577, 2704587, 2704738  2704747, 2704919, 2704929, L, 2706028, , , 1, 0, 0, 0, 1, 2706127, 2706140, L3:R1, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2706113, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2706298  2706523  2707657  2707799  2707902, , 2707393, 2706492  2707825, 2710707, , 2706657, 2706658, 2706659, 2709195, 2709197, 2709200, 2709351  2709353, 2709568, 2709571, R, 2710713, , , 1, 0, 0, 0, 1, 2710750, 2710755, L3:R2, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2710743, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2711058  2711239, , , 2716021, 2711244, 2711245, 2711246, 2711247, 2712600  2714542, 2712601, 2712604, 2712755  2712757, 2713003  2714972, 2713005, R, 2716026, , , 1, 0, 0, 0, 1, 2716061, 2716065, L3:R3, 33.33, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2716054, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2738462  2738596  2739456  2739560  2739685  2740189, 2716439  2716572, 2738220  2739282  2744074, 2738581  2740211, , 2716568, 2716568, 2716569, 2716571, 2742662, 2742664, 2742668, 2742819  2742822, 2742882, 2742885, L, 2744081, , , 1, 0, 0, 0, 1, 2744124, 2744130, L4:R3, 28.57, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2744117, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2744258  2744467  2744615  2746092  2746211  2747616  2747735  2747876  2748001  2748154  2750620  2750735, , 2745891  2747402  2747726  2750464  2750876, 2744578  2746183  2747693  2747779  2750842  2750889, 2754446, , 2744609, 2744610, 2744612, 2753106, 2753111, 2753116, 2753267  2753271, 2753282, 2753287, R, 2754456, , , 1, 0, 0, 0, 1, 2754512, 2754520, L4:R4, 25.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2754503, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2896175  2896307  2896424, 2755223  2755347, 2895962  2901841, 2896481, 2754867  2802524  2826172, 2754828  2755282  2802799  2826377, 2755283, 2755284, 2755286, 2900430, 2900433, 2900438, 2900589  2900592, 2900831, 2900835, L, 2901850, , , 1, 0, 0, 0, 1, 2901896, 2901901, L5:R4, 22.22, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2901888, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2902043  2902209  2902313, , 2920579, 2902306, 2913724, 2913941, 2902404, 2902406, 2902407, 2919273, 2919275, 2919278, 2919428  2919430, 2919438, 2919440, L, 2920584, , , 1, 0, 0, 0, 1, 2920619, 2920624, L6:R4, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2920612, 
