max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2224490, 2228344, 2228474, 2223924  2224159  2224302, 2223992  2224256  2224918, 2219308, 2219308, 2219309, 2226731, 2226733, 2226736, 2226887  2226889, 2226898, 2226902, L, 2228350, 2228355, 2228477, 0, 0, 0, 0, 0, 2228502, 2228507, L5:R5, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2228599  2228719  2228832  2228940  2229047  2229177  2229389  2229506  2229610  2229737  2229865  2229974  2230087  2230292  2234590  2234722  2234886  2234993  2235102  2235224  2235328  2235464  2235595  2239611  2239731  2239855  2239994  2240965  2241084  2241230  2241416  2241582  2241756, , 2228652, 2241782, 2246684, 2246866, 2241786, 2241792, 2241797, 2244754, 2244759, 2244765, 2244916  2244921, 2245172, 2245178, R, 2246696, , 2246873, 0, 0, 0, 0, 0, 2246916, 2246924, L5:R5, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2246703, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2386053  2386176  2386293  2386521  2386642  2386753  2386868  2440915  2441032  2450374  2450492  2450822, 2247277  2247382  2248138  2248266  2248386  2248505  2248647  2248776  2248905  2249037  2249163  2249299  2249427  2249554  2249694  2249838  2249979  2250122  2250311  2250459  2250598  2250726  2250889  2251019  2251173  2251318  2251453  2253120  2253245  2253683  2253979  2254184  2254301  2254780  2255010  2255155  2255599  2255708  2255842  2256876  2256982  2257120  2257492  2258335  2258973  2259086  2259239  2259404  2259515  2260061  2260873  2260999  2261144  2261304  2261892  2262020  2262206  2262307  2263485  2263721  2263843  2264623  2272292  2272658  2273369  2382357  2382586  2445618, 2385678  2385887  2386196  2440785  2441005  2450211  2450315, 2385711  2386162  2386818  2440905  2441381  2450243  2451126, 2247032  2271434  2363194  2363564  2381808  2381984  2382201  2382409  2433172  2433431  2437355  2437525  2444817  2444996  2445238  2456341, 2264551  2273475  2363497  2363761  2381856  2382094  2382342  2382760  2433282  2433678  2437409  2438225  2444887  2445148  2445766  2456424, 2264559, 2264567, 2264576, 2452383, 2452387, 2452393, 2452543  2452548, 2452665, 2452670, R, 2456351, , , 1, 0, 0, 0, 1, 2456410, 2456417, L4:R6, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2456400
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2461136  2461255  2461741  2462234  2462584  2462690, , 2460958  2461053  2461176  2474120, 2461010  2461080  2462840  2474450, 2456550  2456796  2457280  2485968, 2456596  2456935  2457357  2486222, 2457005, 2457006, 2457008, 2480593, 2480598, 2480603, 2480754  2480758, 2481707, 2481712, R, 2485978, , 2486227, 0, 0, 0, 0, 0, 2486263, 2486269, L4:R6, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2485984, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2523364  2523550  2523664  2523777  2523881  2534108, 2486356  2486555  2486704  2486809  2487761  2487874  2488002  2488114  2488245  2488372  2488499  2488632  2488762  2488895  2489034  2489160  2489309  2490525  2490643  2490776  2491300  2491552  2491691  2491845  2492126  2492610  2492729  2492868  2493016  2493163  2493336  2493476  2493580  2493719  2494000  2494894  2495001  2495151  2497617  2497816  2505229  2507180  2507670  2507847  2508781  2508884  2509214  2509442  2514466  2514712  2514852, 2523083  2523297  2523345  2533810  2533892  2544991, 2523182  2523328  2523956  2533870  2534344, 2486362  2497168  2504903  2506070  2506967  2507294  2509461  2514107  2514388  2514535  2519958  2520165  2529099  2529241  2529457, 2495336  2497768  2505784  2506866  2507196  2509431  2509490  2514187  2514426  2515041  2520087  2520498  2529129  2529354  2530113, 2495341, 2495346, 2495352, 2536133, 2536134, 2536136, 2536287  2536288, 2536296, 2536298, L, 2544995, , , 1, 0, 0, 0, 1, 2545021, 2545026, L5:R5, 70.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2545016
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2545260  2545398  2546966  2547279  2547948  2548574  2548694  2548808  2560165  2560293  2560660  2560804, , 2545226  2546564  2546890  2547208  2560000  2560186  2560614  2560683, 2545146  2545484  2546874  2547193  2548797  2560015  2560282  2560671  2561515, 2556034  2566542, 2556232  2566724, 2545950, 2545952, 2545953, 2564046, 2564051, 2564059, 2564210  2564216, 2565075, 2565082, R, 2566555, , 2566731, 0, 0, 0, 0, 0, 2566775, 2566784, L4:R6, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2566561, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2673691, 2567095  2567214  2567319  2569019  2569142  2569267  2569398  2569529  2569675  2569808  2570940  2571057  2571185  2571449  2571597  2572066, 2673391  2673615, 2673524  2674204, 2566898  2668916  2669103  2669369  2670019  2680030, 2572006  2668998  2669253  2669717  2670166  2680211, 2572008, 2572011, 2572014, 2675458, 2675463, 2675469, 2675620  2675625, 2675638, 2675644, R, 2680042, , 2680217, 0, 0, 0, 0, 0, 2680261, 2680268, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2680049, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2704782  2705057  2705189  2705302  2705420  2705539  2705657  2705782  2705910  2706043  2706169  2706305  2706440  2711788  2711892  2712008  2712118  2712229  2712359  2712486  2714874  2714998  2715147  2715277, 2680591  2680699  2680796  2680926  2681804  2681926  2682054  2682180  2682310  2682449  2682578  2682715  2682847  2683175  2683338  2683463  2683613  2685012  2685114  2685242  2685382  2685527  2685673  2686254  2686366  2686519  2686676  2686822  2687266  2687409  2688082  2688226  2688361  2688515  2689169  2689474  2689695  2690103  2696885  2697119  2697469  2701470, 2704585, 2715453, 2680380  2692683  2692846  2696309  2696528  2696721  2696948  2697379  2700920  2701109  2701318, 2690312  2692815  2693132  2696409  2696625  2696868  2697347  2697686  2700978  2701190  2701772, 2690317, 2690322, 2690328, 2702875, 2702884, 2702896, 2703046  2703056, 2703241, 2703251, L, 2704606, 2704617, 2715453, 0, 0, 0, 0, 0, 2715460, 2715461, L4:R6, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2716296, 2716394, 2727787, , 2716479, 2716480, 2716481, 2725926, 2725927, 2725931, 2726080  2726082, 2726281, 2726283, R, 2727791, , , 1, 0, 0, 0, 1, 2727822, 2727826, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2727816
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2732209, 2732258, 2728008  2728094, 2727882  2728050  2728322, 2728728, 2728729, 2728731, 2729585, 2729587, 2729590, 2729740  2729742, 2730336, 2730338, L, 2732214, , , 1, 0, 0, 0, 1, 2732249, 2732254, L4:R6, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2732242
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2732420  2732683, , 2732356  2732834  2750003, 2732482  2732864  2750133, , , 2733351, 2733353, 2733356, 2735167, 2735169, 2735172, 2735322  2735324, 2735628, 2735631, L, 2750009, 2750012, 2750136, 0, 0, 0, 0, 0, 2750158, 2750163, L4:R6, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2750255  2750388  2750500  2750610  2750720  2750857  2750964  2751078  2751193  2751310  2751431  2751550  2751678  2751798  2751931  2755844  2756041  2756148  2756275  2756402  2756519  2756636  2756767  2757641  2757750  2757856  2760238  2760430  2760557  2760796  2760982, , 2750276  2760075  2801725, 2757817  2761074, 2780371  2782134  2782553  2782827  2797920  2798160  2798610, 2780510  2782319  2782760  2782912  2798050  2798562  2798879, 2757820, 2757824, 2757828, 2800132, 2800139, 2800148, 2800299  2800307, 2800321, 2800329, L, 2801742, , , 1, 0, 0, 0, 1, 2801828, 2801839, L5:R5, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2801816
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2802042  2802419  2802580, , 2802363, 2802318  2802696, 2806142, 2806313, 2803098, 2803100, 2803102, 2804025  2804263  2804313, 2804027, 2804030, 2804180  2804183, 2804232  2804282  2804365, 2804234, R, 2806150, , 2806318, 0, 0, 0, 0, 0, 2806344, 2806349, L5:R5, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2806154, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2837420  2837732, 2806450  2806805  2806947  2807058  2807162  2807694  2807820  2807947  2808068  2808198  2808328  2808463  2808597  2808732  2808872  2808971  2809251  2809382  2812738  2812837  2812975  2813491  2813640  2813785  2815459  2815598  2815846, 2837023  2837280  2837317  2837668, 2837117  2837301  2837629  2837881, 2806422  2816111  2842746, 2816078  2816183  2842926, 2816082, 2816087, 2816091, 2839951, 2839957, 2839964, 2840115  2840122, 2840408, 2840415, R, 2842761, , 2842934, 0, 0, 0, 0, 0, 2842984, 2842992, L5:R5, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2842769, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2887711  2887963  2888138  2888251  2888620  2888893, 2843261  2843366  2843465  2843577  2844324  2844448  2844571  2844683  2844818  2844952  2845073  2845186  2845420  2845569  2845699  2845831  2845968  2847117  2847222  2847509  2847930  2848055  2848162  2848259  2848407  2848537  2850094  2850314  2850589  2851676  2851779  2851914  2852122  2852696  2852831  2853063  2853176  2853788  2853892  2854062  2854191  2854332  2854484  2854632  2854749  2854849  2855010  2855799  2856833  2857671  2857773  2857906  2858009  2858773  2858902  2859031  2859181  2859907  2860263  2860473  2861527  2861666  2861849  2862499  2862623  2862732  2862892  2866532  2870496  2878395  2884412, 2887511  2887648  2887928  2888473  2888606  2888681, 2887547  2887782  2888126  2888525  2888649  2889232, 2843118  2864968  2869457  2872806  2877827  2883989  2884263  2892856, 2863527  2866464  2870487  2873363  2878405  2884111  2885030, 2863536, 2863545, 2863554, 2891115, 2891116, 2891118, 2891269  2891270, 2891278, 2891280, R, 2892860, , , 1, 0, 0, 0, 1, 2892887, 2892891, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2892881
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2893542  2893682, 2896953, 2897083, 2893048  2893431  2893590, 2892942  2893209  2893541  2893919, 2894292, 2894295, 2894297, 2895337, 2895339, 2895343, 2895493  2895496, 2895547, 2895550, L, 2896960, 2896963, 2897087, 0, 0, 0, 0, 0, 2897113, 2897118, L5:R5, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2897200  2897371  2897475  2897594  2897701  2897811  2897925  2898039  2898160  2898281  2898408  2898533  2898655  2898778  2898907  2903303  2903420  2903532  2903640  2903775  2903896  2904002  2904130  2906918  2907125  2907232  2907614  2909395  2909535  2909659  2913361  2913558  2915298  2915445, , 2897195  2913192, 2909728  2915325, 2918393, 2918577, 2909732, 2909736, 2909742, 2916408, 2916413, 2916420, 2916571  2916577, 2916928, 2916934, R, 2918407, , 2918584, 0, 0, 0, 0, 0, 2918629, 2918637, L5:R5, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2918414, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2956166  2956285, 2919076  2919747  2919865  2919977  2920110  2920239  2920376  2920498  2920602  2921235  2921364  2921490  2921626  2921778  2924630  2924741  2925259  2925391  2925624  2925752  2926179  2926289  2926426  2926560  2926937  2927043  2927180  2927326  2927587  2927700  2927824  2928198  2929093  2929304  2929441  2929569  2929911  2930011  2930148  2930296  2930643  2931042  2931551  2931666  2931802  2931930  2933271  2952881  2953124, 2956089  2956210  2956648, 2956103  2956621  2956768, 2918753  2947951  2952565  2952713  2953038  2960233, 2933245  2948526  2952605  2952995  2953579  2960433, 2933252, 2933258, 2933264, 2957817, 2957827, 2957838, 2957988  2957999, 2958014, 2958024, R, 2960253, , 2960444, 0, 0, 0, 0, 0, 2960513, 2960525, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2960265, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2960845  2960962  2961097  2961837  2961958  2962082  2962200  2962325  2962455  2962583  2962711  2962841  2963209  2963343  2963479  2963664  2964436  2964536  2965007  2965177  2966672  2966824  2966981  2967200  2967342  2967471  2967569  2967949  2968062  2968206  2968353  2968880  2969003  2969144  2969288  2969394  2970900  2971038  2971158  2971267  2971403  2971553  2971767  2971894  2971996  2972589  2972816  2972953  2973460  2973601  2973702  2973953  2974110  2974267  2974415  2975994  2976116  2976258  2976387  2976692  2977904  2978011  2979161  2979273  2979402  2979522  2980704  2980828  2980958  2981059  2981893  2982102  2982242  2982513  2983557  2983661  2983799  2983950  2984697  2984798  2994191  2997691, 3000593, 3000614, 2960697  2976940  2977509  2993547  2997173  2997302  2997512, 2976735  2976972  2984999  2994315  2997190  2997415  2998003, 2976742, 2976750, 2976758, 2999025, 2999037, 2999052, 2999203  2999217, 2999236, 2999249, L, 3000594, , , 1, 0, 0, 0, 1, 3000609, 3000611, L5:R5, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3000604
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3000753  3000873  3001267, , 3000666  3000775  3001216, 3000701  3001161  3001373, 3006105, 3006161, 3002234, 3002236, 3002238, 3003094, 3003096, 3003100, 3003250  3003253, 3003692, 3003695, R, 3006111, , , 1, 0, 0, 0, 1, 3006151, 3006156, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3006144
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3010438  3010782  3014441  3017728  3017835  3017942  3018065  3018186  3018296  3018413  3018531  3018661  3018810  3018930  3019053  3019176  3019307  3019450  3023992  3024119  3024285  3024391  3024669  3024778  3024899  3025026  3027834  3027974  3030736  3039285  3039429  3039634, 3006638, 3010162  3010369  3010719  3011293, 3010253  3010677  3010911  3040076, 3006306  3034984  3035274  3035396, 3006773  3035087  3035341  3036349, 3007624, 3007625, 3007627, 3014012  3015823  3032890, 3014014, 3014019, 3014170  3014173, 3014182  3015932  3033048, 3014185, L, 3014194, 3014198, 3040086, 0, 0, 0, 0, 0, 3040144, 3040155, L4:R6, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3045565, 3045692, , , 3042073, 3042074, 3042076, 3041341  3041618  3043769, 3043770, 3043773, 3043924  3043927, 3041430  3042072  3044177, 3044179, L, 3045570, 3045573, 3045695, 0, 0, 0, 0, 0, 3045716, 3045722, L4:R6, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
