max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2662708, , , 2671099, 2663027, 2663027, 2663029, 2663030, 2668377, 2668378, 2668380, 2668531  2668533, 2668645, 2668647, R, 2671104, , , 1, 0, 0, 0, 1, 2671133, 2671137, L5:R5, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2671127
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2676871  2676999  2677108  2677219  2677359  2677537  2677668  2677806  2677942  2678079  2678225  2678383  2678561  2678736  2679645  2683613  2686724  2686851  2687490  2687612  2688859  2688994  2689106  2689215  2691362  2691467  2691575, , 2676621, 2691638, , 2671927, 2671927, 2671928, 2671929, 2674302, 2674304, 2674306, 2674457  2674458, 2674724, 2674726, L, 2676625, , 2691644, 0, 0, 0, 0, 0, 2691681, 2691688, L5:R5, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2676628, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2692377  2693544, 2703431  2703810  2703928  2704203  2704349  2704495  2704643  2704792  2704940  2705089  2705215  2705363  2705483  2705638  2705798  2705957  2706106  2706269  2706434  2706603  2706769  2707003  2707101  2707281  2707443  2709041, 2692190, 2693608, 2702737, 2709118, 2693609, 2693610, 2693611, 2699727, 2699728, 2699731, 2699882  2699884, 2700395, 2700397, R, 2702742, 2702745, 2709125, 0, 0, 0, 0, 0, 2709164, 2709171, L5:R5, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2710503  2710616  2710764  2710930  2711107  2711269  2712355  2712472  2712620  2712782  2712946  2713319  2715345  2715445  2715586  2715751  2715923  2716783  2716889  2717042  2717787  2717886  2718031  2718201  2718376  2718546  2718713  2721179  2721287  2721477  2721628  2721805  2721965  2722140  2722320  2722502  2722680  2722838  2723533  2723708  2723874  2725645  2725801, , , 2709272  2728347  2742457  2742603  2744248  2771170, 2727990  2728577  2742493  2743127  2745659, 2727995, 2728001, 2728007, 2768640, 2768647, 2768656, 2768807  2768816, 2768861, 2768869, R, 2771187, , , 1, 0, 0, 0, 1, 2771274, 2771284, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2771262
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2776804  2776913  2777032  2777143  2777325  2777455  2777584  2777712  2777825  2777930  2778068  2779757  2779880  2783343  2783473  2783592  2786232  2786339  2786499  2788349  2788462  2788566  2790122  2790240  2790393  2790512  2790639, , 2776622, 2790810, , 2772000, 2772191, 2772192, 2772192, 2774315, 2774316, 2774318, 2774469  2774470, 2775188, 2775190, L, 2776626, , 2790815, 0, 0, 0, 0, 0, 2790853, 2790860, L5:R5, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2776629, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2800100  2800221  2800593  2800862  2801007  2801149  2801293  2801445  2801600  2801758  2801907  2802057  2802220  2802379  2802572  2802932  2803089  2803245  2803396  2803550  2803717  2803872  2804037  2804425  2804546  2804714  2804878  2805047  2805216  2805379  2805552  2805718  2805903  2806084  2806263  2806457  2806640  2806806  2806966  2807143  2807312  2807481  2807650  2808000  2808311  2808459  2809372  2809524  2810219  2810376  2810532  2811523  2811662  2811806  2811965  2812125  2812732  2814546  2814672  2814825  2814929  2816147  2816327  2816476  2816644  2816818  2817183  2818509  2818623  2819308  2819414  2819605  2819740  2820615  2820714  2820871  2821560  2821794  2821936  2822109  2822273  2822436  2822663  2822800  2824912  2825445  2825786  2826084  2826761  2826939  2827087  2827260  2827398  2828947  2829077  2829232  2829418  2830929  2831063  2831224  2831363, , , 2799537, 2831972, 2791760, 2791761, 2791761, 2794493, 2794494, 2794497, 2794648  2794649, 2795595, 2795597, R, 2799541, 2799543, 2831973, 0, 0, 0, 0, 0, 2831982, 2831984, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2834202  2840208  2840721  2840860  2841001  2841142  2841285  2841419  2841573  2841717  2841870  2842024  2842180  2842336  2842491  2842657  2842823  2842988  2843156  2843320  2843484  2844052  2844197  2844347  2844523  2844973  2845101  2845523  2846584  2846684  2846837  2847003  2847173  2847323, , , 2833220  2839666, 2834236  2848058, 2834237, 2834238, 2834239, 2837352, 2837353, 2837356, 2837507  2837509, 2837517, 2837519, R, 2839671, 2839673, 2848065, 0, 0, 0, 0, 0, 2848108, 2848116, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2848221  2849969  2850156  2850335  2850671  2851500  2851620  2851761  2851914  2852078  2852885  2853005  2853155  2853324  2853500  2853679  2853848  2854739  2854942  2855096  2855263  2856030  2856129  2856273  2856438  2856578  2857225  2857433  2857570  2857732  2857899  2858506  2858713  2859850  2859955  2861304  2861411  2861552  2862219  2862718  2862861  2863014  2863176  2863348  2864819  2865212  2866374  2866487  2866676  2866837  2867508  2867614  2867774  2867947  2869538  2869658  2869812  2870004  2870108  2872859  2872991  2873147  2873279  2875789  2875902  2876044  2876211  2881618, 2888577, , 2849708  2874594  2880791, 2873880  2876335  2882118, 2849009, 2849010, 2849010, 2886459, 2886469, 2886479, 2886630  2886640, 2887063, 2887073, L, 2888598, , , 1, 0, 0, 0, 1, 2888706, 2888719, L4:R6, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2888691
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2889006  2889124  2889294  2889404, , , 2889573, 2894452, , 2889574, 2889575, 2889577, 2891102, 2891103, 2891106, 2891257  2891259, 2892364, 2892366, R, 2894457, , , 1, 0, 0, 0, 1, 2894490, 2894494, L3:R7, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2894484
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2894759, 2900446, , , 2895698, 2895698, 2895699, 2895702, 2897967, 2897968, 2897970, 2898121  2898123, 2898713, 2898715, L, 2900450, , , 1, 0, 0, 0, 1, 2900480, 2900484, L4:R6, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2900473
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2900624  2900768  2900908  2907127  2907244  2907358  2907465  2907630  2907748  2907888  2908025  2908158  2908292  2908427  2909683  2909829  2913105  2918818  2918927  2919065  2919292  2920695  2920806  2920944, , 2906883, 2901505  2921194, , , 2901506, 2901507, 2901508, 2903619, 2903620, 2903623, 2903774  2903776, 2904884, 2904886, L, 2906888, , 2921199, 0, 0, 0, 0, 0, 2921235, 2921241, L5:R5, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2906891, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2921899, , 2921333  2921596, 2921558  2922020, 2932882, , 2922626, 2922628, 2922629, 2930899, 2930902, 2930904, 2931055  2931057, 2931065, 2931067, R, 2932887, , , 1, 0, 0, 0, 1, 2932922, 2932926, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2932915
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2944346  2944715  2944847  2944989  2945131  2945276  2945423  2945552  2945705  2945853  2946008  2946158  2946312  2946461  2946606  2946771  2946926  2947084  2947319  2947594  2947752  2948128  2948243  2949184  2949312  2949463  2949624  2950841  2950955  2951104  2951270  2952528  2952665  2952810  2952971  2953136  2953491  2954600  2955621  2955754  2955907  2956099  2956261, , , 2943727, 2933841  2958251, 2933841, 2933842, 2933843, 2940600, 2940601, 2940603, 2940754  2940755, 2941341, 2941343, R, 2943731, 2943734, 2958258, 0, 0, 0, 0, 0, 2958307, 2958315, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2965956  2966088  2966204  2966343  2966495  2966642  2966832  2966971  2967078  2967560  2968123  2968246  2968377  2968530  2969278  2969391  2969528  2969683  2969850  2969997  2970601  2970835  2971134  2971298  2971452  2971926  2972151  2972307  2972470  2972636  2972780  2973551  2973671  2973824  2973991  2974171  2974859  2975682  2976345  2976445  2976586  2976753  2976921  2977192  2978134  2978920  2979103  2979255  2979414  2982708  2982855  2984022  2984174  2986929, , , 2964811  2982449  2986238  2992284, 2980056  2984584  2986896, 2959657, 2959659, 2959660, 2989278, 2989286, 2989295, 2989446  2989454, 2990070, 2990080, R, 2992303, , , 1, 0, 0, 0, 1, 2992396, 2992406, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2992382
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2992703, 2998038, , , 2993520, 2993520, 2993522, 2993523, 2995650, 2995651, 2995653, 2995804  2995806, 2996293, 2996295, L, 2998042, , , 1, 0, 0, 0, 1, 2998072, 2998076, L4:R6, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2998066
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2998249  2998423  2998539  3004437  3004560  3004672  3004779  3004913  3005071  3005181  3005320  3005450  3005555  3005660  3010462  3010573  3015244  3015369  3015474  3016058, , 3004240, 2999013  3016142, , , 3000224, 3000225, 3000226, 3000605, 3000606, 3000609, 3000760  3000762, 3001749, 3001751, L, 3004246, , 3016147, 0, 0, 0, 0, 0, 3016179, 3016185, L5:R5, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3004249, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3017796  3018016  3018186  3018390, , 3017615, 3018356, 3023361  3039012, 3024349, 3017540, 3017540, 3017541, 3036661, 3036663, 3036666, 3036817  3036819, 3036896, 3036899, R, 3039019, , , 1, 0, 0, 0, 1, 3039055, 3039060, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3039049
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3044826, 3039502, 3040305, 3040306, 3040307, 3041878, 3041879, 3041881, 3042032  3042034, 3042506, 3042508, R, 3044830, , , 1, 0, 0, 0, 1, 3044858, 3044862, L4:R6, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3044852
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3051169, 3046057, 3046057, 3046059, 3046060, 3047459  3048821, 3047460, 3047462, 3047613  3047614, 3048663  3048907, 3048665, R, 3051174, , , 1, 0, 0, 0, 1, 3051206, 3051210, L4:R6, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3051200
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3054047  3054170  3054283, , 3053808, 3054537, 3060391, 3052057, 3052686, 3052687, 3052688, 3057020, 3057022, 3057026, 3057176  3057178, 3058057, 3058060, R, 3060397, , , 1, 0, 0, 0, 1, 3060432, 3060436, L3:R7, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3060425
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3079650  3079832  3079930  3080285  3080422  3080562  3080704  3080847  3080995  3081142  3081289  3081434  3081584  3081731  3081894  3082057  3082219  3082378  3082544  3082705  3082862  3083094  3083206  3083381  3083621  3083807  3084623  3084725  3084871  3085034  3085194  3085365  3085518  3085818  3086502  3086610  3086756  3086903  3087450  3087680  3087836  3088003  3088167  3088322  3089119  3089244  3089395  3089555  3089720  3090258  3090382  3090532  3090691  3090867  3091002  3091213  3091717  3091826  3092052  3093108  3093230  3093382  3093545  3093713  3093888  3095182  3095772  3095903  3096059  3096980  3097117  3097272  3097449  3099421  3099541  3099695  3099863  3100053  3100983  3102390  3102492  3102647  3102820  3105086  3105188  3105299  3105452  3105618  3106465  3106721  3106857  3107028  3107199  3107428  3107610  3107752  3107855  3108006  3109024  3109207  3109390  3109892  3109990  3110122  3110268  3110897  3111032  3111183  3111358  3111568  3112056  3113243  3113381  3113586  3114107  3114238  3114401  3115575  3115718  3115871  3116060  3116798  3116960, , , 3079358, 3061516  3118314, 3062003, 3062004, 3062005, 3075928  3076174  3076389, 3075929, 3075931, 3076082  3076083, 3076091  3076346  3077013, 3076093, R, 3079364, 3079367, 3118318, 0, 0, 0, 0, 0, 3118349, 3118354, L2:R8, 30.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3122845  3125672, 3138147, , 3122439  3131669, 3125809  3132693, 3120053, 3120053, 3120054, 3134875, 3134877, 3134880, 3135030  3135032, 3136698, 3136701, L, 3138152, , , 1, 0, 0, 0, 1, 3138188, 3138192, L3:R7, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3138181
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3138337  3138530  3138674  3138794, 3146193  3146296  3146510  3146886  3147016  3147297  3147443  3147595  3147740  3147888  3148042  3148195  3148348  3148501  3148659  3148817  3148966  3149139  3149294  3149467  3149630  3149791  3150071  3150315  3150483  3150648  3150798  3150971  3151132  3151299  3151852  3152368  3152500  3152656  3152825  3152966  3153560  3153813  3154809  3154910  3155062  3155235  3155337  3155905  3156053  3156193  3156346  3156513  3156683  3156857  3157597  3157710  3157862  3158440  3158555  3158706  3158861  3159030  3159202  3159365  3160132  3160234  3160389  3160546  3161140  3161352  3161513  3161683  3161855  3161980  3162938  3163055  3163206  3163374  3163531  3164185  3164294  3164447  3164615  3164804  3166373  3166581  3166730  3166888  3167049  3167243  3167801  3168417  3168804  3169487  3169640  3170527  3170875  3171006  3172572, , 3139176, 3145908, 3172704, 3141053, 3141054, 3141056, 3141216, 3141218, 3141220, 3141371  3141373, 3143875, 3143877, R, 3145913, 3145916, 3172705, 0, 0, 0, 0, 0, 3172713, 3172715, L3:R7, 30.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
