max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, odor_port_all_on_ts, L_well_all_off_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_well_all_on_ts, R_well_all_off_ts, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1  11510486  11510596  11510753  11510910  11511061  11511178  11511580  11511691  11511855  11512019  11512156  11512294  11512563  11512795  11512921  11513371  11513712  11513853  11514068  11514209  11514418  11514777  11514892  11515011  11515125  11516155  11516505  11516617  11517510  11517657  11517788  11517900  11518241  11518496  11518801  11519116  11519253  11519550  11519677  11519800  11520215  11520336  11520991  11521125  11521287  11521597  11523166  11523279  11523392  11523528  11523642  11523779  11523891  11524008  11524198  11524314  11524436  11524557  11524680  11524805  11524934  11525063  11525198  11525334  11525468  11525615  11525843  11525987  11531685  11531828  11531963  11532537  11532652  11532766  11532886  11533010  11533464  11533587  11533720  11534259  11535202  11535344, 1, 11510213  11521634  11522558  11522984, 11521603  11522759  11535357, 11521610  11521653  11522775  11535358, 11521640  11522950, 11521660, 11521668, 11521676, 11522766, 11522784, 11522935, 11522958, L, 11523002, 11523011, 11535360, 0, 0, 0, 0, 0, 11535368, 11535371, L1:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11536407  11536694  11537234  11537350  11537900  11538052  11538799  11538963  11539082  11539201  11540381  11540525  11540818  11541489  11541620  11541766  11542302, 11549467  11549694  11549821  11549931  11551173  11551876  11551983  11553582  11553865  11555355  11555562  11557395  11559665  11559784  11559908  11560572  11561018  11561201  11562007  11562129  11562293  11562667  11566341  11566457  11566646  11567025  11567137  11567362  11567484  11567619  11567738  11567977  11568096  11578877  11578988  11579132  11579248  11579495  11579650  11580013  11581281  11581395  11582290  11582430  11583110  11583606  11584351  11584467  11585182  11585297  11585742  11587014  11587182  11588852, 11536269, 11562697, 11542391, 11536270  11562880, 11542394, 11542397, 11542401, 11562703, 11562717, 11562868, 11562887, R, 11566074, , 11589137, 0, 0, 0, 0, 0, 11589209, 11589221, L1:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 11549056  11566060, 11562710  11589126, 11566082, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , 11589400  11590219  11590423, , 11590061  11590384, 11590174, 11590175, 11590177, 11590221, 11590226, 11590376, 11590389, R, 11590395, , , 1, 0, 0, 0, 1, 11590440, 11590446, L1:R2, 66.67, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 11590062  11590205  11590386, 11590173  11590223  11590428, , 202, wrong_choice_chose_R, 11590433
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11605128  11605397  11605582  11605704  11605816  11605948  11606068  11606182  11606350  11606766  11606882  11607002  11607145  11607358  11607823  11607941  11608082  11608207  11608359  11609157  11609283  11609593  11609713  11610122  11610330  11610479  11610720  11610883  11611053  11611254  11611378  11611492  11611611  11612098  11612215  11621862  11622124  11622243  11622380  11622504  11622640  11622761  11622872  11623008  11623271  11623386  11623627  11623769  11623943  11624073  11624185  11624303  11624981  11625093  11625238  11625538  11625659  11625924  11626115  11626544  11626655  11626778  11626912  11627207  11627415  11627631, 11590713  11591040  11591414  11591763  11592332  11593324  11593436  11593629  11594675  11595206, 11604858  11621633  11625732  11627607, 11627381, 11612203  11625683  11627403, 11625693  11627595, 11625702, 11625712, 11625722, 11627392, 11627427, 11627578, 11627619, L, 11627657, , , 1, 0, 0, 0, 1, 11627881, 11627883, L2:R2, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 11590510, 11595338, , 203, wrong_choice_chose_L, 11627878
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11628359  11628475  11628591  11628702  11628824  11628939  11629463  11629575  11630088  11630455  11630612  11630962  11631342  11631465  11631576  11632106  11633653  11633790  11633916  11634041  11634170  11634295  11634488  11634726  11634846  11635501  11635620  11635808  11635943  11636419  11636557  11636712  11637217  11637360  11637532  11637644  11637777  11637931  11638044  11638156  11638305  11638418  11638529  11638648  11638772  11638897  11639012  11639133  11639268  11639540  11639653  11640525  11640680  11648653  11649115  11649228  11649396  11649518  11649694  11649847  11649996  11650180  11650819  11650939  11651062  11651926  11652047  11652163  11652643  11652834  11652983  11653871  11654011  11654739  11654851  11655011  11655283  11655403  11656283  11656403  11657262, , 11633511  11636972, 11636697, 11632166  11636707  11657280, 11636880, 11632168, 11632172, 11632175, 11636702, 11636718, 11636869, 11636886, L, 11636984, 11636990, 11657292, 0, 0, 0, 0, 0, 11657512, 11657513, L3:R2, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11658534  11658647  11659029  11659158  11659309  11659716  11659838  11660252  11660675  11660796  11661061  11661341  11661496  11661644  11662322  11662434  11662586  11663098  11663885, 11668993  11669109  11669234  11669366  11669493  11669634  11669787  11670093  11670885  11677335  11677448  11677955  11678090  11678922  11680296  11680579  11680949, 11658436, 11657522  11670874  11680769, 11663041, 11668491  11676989  11680957, 11678943, 11678949, 11678955, 11680776, 11680791, 11680942, 11680973, R, 11680990, , , 1, 0, 0, 0, 1, 11681072, 11681082, L3:R3, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 11668494  11676984  11680002  11680965, 11670878  11678937  11680783, , 202, wrong_choice_chose_R, 11681059
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11705872  11706004  11706119  11706281  11706392  11706592  11706712  11706835  11707066  11707217  11707390  11707538  11707702  11707870  11708321  11708432  11720224  11720337  11720467  11720666  11720865  11720979  11721099  11721218  11721330  11721705  11721816  11722145  11722268  11722389  11722775  11722983  11723161  11723332  11723454  11723572  11723684  11724176  11724286  11725074  11725247  11725403  11725517  11725640  11727021  11727198  11732755  11732905  11733032  11733170  11733392  11733518  11733665  11734723  11735036  11735174  11735541  11735705  11735829  11736160  11736304  11736502  11736628  11736751  11736877  11737829  11737969  11738557  11738673  11738800  11738918  11739092  11739665  11739809  11740252  11740828  11740950  11741746  11742678  11742818  11743118  11770637  11770763  11770898  11771013  11771157  11771585  11771737  11771908  11772027  11772179  11772848  11773131  11773254  11773416  11783495  11783661  11783841  11783955  11784129  11784404  11784817  11784945  11785058  11785290  11785437  11785620  11785765  11785884  11812737  11812977  11813095  11813252  11813400  11813512  11813657  11817476  11817596  11817708  11817826  11817951  11818231  11825674  11825789  11825908  11826019  11826135  11826256  11827176  11827293  11827407  11827811  11827968  11828781  11828892  11829031  11829165  11829289  11830334  11831046  11831159  11831651  11831781  11831895  11832569  11832681  11832808  11833464  11833577  11834708  11834856  11835181  11835291  11835410  11835536  11836263  11836381  11837501  11837646  11838182  11838362  11838519  11838654  11840138  11840262  11842928  11843087  11843868  11843992  11844605  11844719  11844858  11845804  11845957  11847692  11847862  11847973  11849336  11849448  11850706  11850824  11850937  11851575  11851697  11852585  11853067  11853192  11853306  11853459  11853584  11853697  11853808  11854273  11854956  11855343  11856125  11856299  11856410  11856526  11857564  11857718  11858262  11859292  11859410  11860246  11860951  11861083  11861592  11861713  11861861  11862887  11863008  11866806  11866931  11867617  11867734  11867877  11868057  11868171  11868283  11868399  11869070  11869217  11869744  11870509  11870641  11870786  11871602  11871736  11872198  11872761  11872933  11873337  11873744  11873883  11879372  11879519  11879632  11879752  11880031  11880263  11880387  11880499  11880623  11881966  11882185  11882302  11882451  11882602  11882765  11882910  11883091  11883223  11883518  11883632  11883747  11883860  11885131  11885586  11885697  11885812  11886105  11886220  11886369  11886522  11890499  11892598  11892751  11892875  11893454  11893582  11894154  11894293  11894927  11895045  11895165  11895288  11895921  11896071  11896238  11897182  11897403  11897671  11908574  11908743  11908883  11909298  11909414  11910961  11911245  11911805  11912306  11912606  11912742  11912853  11913128  11913249  11913369  11914608  11915975, 11681218  11681711  11682214  11682468  11683462  11683732  11686943  11687224  11687633  11693828  11693947  11694688  11695147  11695263  11695670  11745690  11746079  11746280  11746484  11747196  11749345  11749484  11749626  11792739  11793027  11793446  11794165  11794324  11794526  11795016  11795150  11795483  11795662  11796655  11796896  11797358  11801275  11801420  11918567  11918678  11919713  11921064  11921258  11922862  11923026  11924714  11924827, 11705561  11708137  11719970  11738140  11738417  11739526  11742526  11742789  11770319  11773003  11783309  11812547  11817127  11825420  11827012  11855183  11859148  11862860  11872623  11873633  11879087  11880737  11881755  11897311  11908307  11910782  11914687  11915826, 11683693  11715409  11937466  11937930  11941837, 11707918  11708753  11737881  11738204  11739042  11741768  11742779  11742889  11772168  11773387  11785835  11813640  11818283  11826302  11855007  11858326  11862838  11871752  11873416  11873857  11880692  11880839  11897252  11897398  11909372  11914588  11914831  11916061, 11708761  11937408  11937811  11941803, 11708768, 11708775, 11708783, 11715417, 11715426, 11715577, 11937414, , , , , 1, 1, 0, 0, 0, 11952482, 11952491, L3:R3, 50.00, 000(1)1, 000(1)1, 11683795  11686676  11687612  11693524  11694824  11695011  11745241  11748632  11749144  11792388  11800871  11800921  11802316  11918167  11924459, 11683694  11683840  11687585  11687684  11694786  11694972  11695728  11747231  11748894  11749578  11797534  11800898  11801487  11802361  11923041  11925188, , 204, no_go, 11952471
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12025910  12026040  12026157  12026271  12026386  12026530  12026672  12027012  12027172  12027305  12027481  12027642  12027825  12027990  12028316  12028446  12028595  12028710  12029599  12030015  12030245  12032134  12032285  12032404  12037307  12037468  12037605  12037740  12037981  12038100  12038214  12040989  12042280  12043689  12043841  12044037  12044860  12044993  12045108  12047110  12047558  12050260  12050829  12050942  12051056  12051278  12051403  12051559  12052871  12052999  12053156  12053645  12054014  12054740  12055179  12055289  12055460  12057053  12057178  12057290  12057566  12057764  12057882  12058358  12058545  12058852  12059072  12059681  12059804  12059926  12060048  12060164  12060278  12060412  12060911  12061064  12061185  12061334  12061459  12061588  12062269  12062573  12062812  12062927  12063665  12063844  12064057  12064302  12064474  12064662  12064815  12065488  12065615  12066555  12066681  12066899  12067010  12067175  12067287  12068122  12068250  12068366  12069179  12069423  12069569  12070822  12071150  12071277  12071442  12072528  12072655  12072830  12072956  12073920  12074742  12074895  12075040  12075186  12075335  12075473  12076066  12076808  12076925  12077215  12077329  12077517  12077644  12078651  12079046  12079180  12079910  12080978  12081275  12081455  12083133  12083280  12083439  12083551  12083674  12085110  12085489  12085606  12085733  12085857  12086045  12086180  12086293  12086421  12086690  12086829  12087022  12087212  12087406  12087694  12088179  12088295  12088420  12088537  12088716  12088829  12088941  12089250  12089389  12090305  12090444  12098217  12098345  12098487  12098665  12098778  12098919  12099048  12099268  12099510  12099632, , 12025587  12031987  12032615  12032799  12037161  12037327  12040712  12046918  12047048  12047618  12047748  12047905  12048081  12050033  12058711  12058918  12061177  12064939  12065467  12067165  12081069, 11957626, 12030740  12032443  12032716  12032833  12037213  12038413  12045152  12046998  12047593  12047679  12047847  12047991  12048128  12058697  12058883  12061155  12064927  12065439  12066963  12079965  12099699, 11957528  12087706, 11957528, 11957529, 11957530, 11957627, 11957629, 11957780, 12087707, L, 12087710, 12087712, 12099703, 0, 0, 0, 0, 0, 12099733, 12099738, L4:R3, 57.14, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12099920  12100136  12100258  12100884  12101002  12101131  12101264  12104331  12104452  12104569  12104684  12104868  12105040  12105171  12105339  12106034  12106150  12106294  12108584  12108750  12108961  12109101  12109330  12109632  12110530  12110654  12110912  12111026  12111164  12112250  12113222  12113335  12113473  12113638  12113816  12113988  12114188  12114388  12114634  12114752  12115435  12115549  12115676  12116426  12116537  12116664  12116792  12117516  12117656  12117782  12117937  12118713  12118859  12119326  12119440  12119557  12120636  12120769  12122110  12122230  12122375  12122748  12122886  12123018  12124679  12124848  12125194  12126055  12126167  12126281  12127118  12127230  12129277  12129393  12129596  12130233  12130387  12130521  12131132  12131324  12131454  12131781  12131902  12132046  12138342  12138480  12138600  12138712  12138853  12138972  12139101  12139220  12139332  12139444  12139554  12139677  12139796  12139912  12140028  12140161  12141165  12141972, , 12099819  12099942  12117219  12117359  12117761  12124526  12127537  12129146  12138173, 12134914, 12099893  12117185  12117322  12117714  12123128  12127203  12127569  12132224  12142010, 12135619, 12117191, 12117198, 12117206, 12134915, 12134916, 12135067, 12135620, L, 12138176, 12138178, 12142014, 0, 0, 0, 0, 0, 12142043, 12142048, L5:R3, 62.50, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 250, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12142170  12148790  12148928  12149075  12149200  12149701  12149834  12149963  12150084  12151199  12151319  12151439  12151570  12152079  12152219  12152366  12153127  12153283  12153462  12153573  12153696  12153858  12153987  12154104  12154722  12154854  12155258  12155375  12155488  12156654  12156953  12157081  12158044  12158175  12158312  12159268  12159422  12159552  12160658  12160772  12160890  12161093  12161618  12161828  12162064  12162217  12162480  12162872  12162994  12163633  12164287  12164414  12166607  12166887  12167051  12167333  12167492  12167631  12167769  12167892  12169004  12169385  12169502  12170061  12170201  12170593, , 12142126  12162709  12166349  12170664  12176280, 12173684, 12162177  12164471  12170582  12171032, 12174552, 12162183, 12162189, 12162195, 12173694, 12173705, 12173856, 12174562, L, 12176302, , , 1, 0, 0, 0, 1, 12176409, 12176421, L6:R3, 55.56, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , , , 203, wrong_choice_chose_L, 12176394
