max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1  605816  760596  760702  760808  760942  761072  761189  761325  761432  761537  761644  761837  764597  764713  764835  764968  765082  765297  765413  765517  765642  765767  765889  766019  766485  766595  766723, 1  606955  772063  772212  772354  772569  772680  772791  773023  773141  773265  773416  773553  773693  773823  773933  774073  774544  774650  774807  774978  777238  778000, 760345, 766770, 766774, 766778, 766782, 771619  775153  775987  776206  776306  776584  776668  786445, 775119  775201  776041  776253  776528  776606  778065  786646, 783386, 783395, 783406, 783556  783565, 784078, 784089, R, 786464, 786476, 786657, 0, 0, 0, 0, 0, 786722, 786734, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 799528  799660  799785  800071  800181  800293  800493  800655  800811  800986  801234  801372  815845  816060  816206  816358  816475  821846, 787294  787482  787726  787833  788136  788284  788388  788494  788624  788743  788860  791134  791267, 799303  815547  815762  816781  821630  821700, 801209  815673  816512  816920  821645  821837, 791235, 791237, 791239, 787003  809247  809468  809528  809708  809939  810260  810515  810772  826693, 791233  809360  809511  809604  809849  810247  810301  810632  811590  826836, 824400, 824410, 824420, 824571  824581, 824597, 824607, R, 826713, , , 1, 0, 0, 0, 1, 826813, 826825, L0:R2, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 826800, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 833110  833338  833520  833677  833830  834009  834189  834492  834673  834788  836020  864921  865088  865320  865443  865550  865922  866108  866357  866563  866668  875934  876250  876746  876859  876973  877093  877222  877335  877684  907092, , 832768  833035  833257  833465  835813  864545  864641  865134  875495  875685  876101  876663  877623  906855, 832825  833167  833400  834824  836048  864616  865048  866534  875541  875789  876209  877306  877790  906967, 827450, 827451, 827452, 827004  827234  827838  828254  870364  870691  870850  871149  918001, 827118  827372  827991  828428  870433  870837  870903  871325  918304, 915685, 915696, 915708, 915859  915870, 915889, 915901, R, 918026, , , 1, 0, 0, 0, 1, 918302, 918303, L0:R3, 33.33, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 918129, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 918896, 918897, 918899, 918436  918758  919053  929091, 918538  918895  919136  929169, 921085  922811  923362  923454  924089  925314  927628, 921088, 921091, 921241  921243, 922093  923258  923398  923839  925285  926415  927765, 922096, R, 929100, , , 1, 0, 0, 0, 1, 929156, 929162, L0:R4, 25.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 929146, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 934629, 934761, 929728, 929729, 929730, 929485  929737  929980  930177  930452  931208, 929595  929860  930127  930416  930974  931351, 932903, 932907, 932911, 933061  933064, 933140, 933143, L, 934636, , 934765, 0, 0, 0, 0, 0, 934794, 934799, L1:R4, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 934641
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 934886  935062  935172  935309  935421  935538  935646  935761  935867  935980  936095  936208  936326  936464  936571  936682  936807  942118  942229  942355  942486  942723  942828  942957  943068  943194  943393  943499  943620  943735  944215  944348  944455  944587  944726  945684  945794  945907  946063  946197  946504  953794  954035  954269  954426  954584  954762  954916  955037  955260  955579  955747  955957  956089, , 934922   954145   954434  1000216  1000744, 946208   954341   955930  1000251  1000898, 946213, 946219, 946225, 949021   949823   950120  1015870, 949073   949922   950272  1016078, 1013145, 1013154, 1013165, 1013316  1013326, 1013513, 1013523, R, 1015890, 1015902, 1016089, 0, 0, 0, 0, 0, 1016157, 1016169, L1:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1072230  1072350  1072471, 1018268  1018377  1018492  1018612  1019241  1020155  1022032  1022156  1022287  1022428  1022570  1022715  1023691  1023813  1023955  1024643  1024770  1024902  1025058  1025779  1025889  1026028  1027406  1060411  1060542  1061308  1061431  1062133  1062230  1062359  1063114  1063549  1063658  1064562  1065790  1066199  1066434  1066585  1067281  1067384  1067711  1067811  1068374, 1071656  1071891  1072130, 1071726  1072064  1072504, 1028828, 1028832, 1028836, 1016389  1053968  1054289  1054492  1057695  1058000  1058251  1058581  1058816  1059268  1063952  1064651  1064855  1065422  1066022  1076911, 1028825  1054075  1054406  1054642  1057711  1058048  1058386  1058731  1059240  1063713  1064611  1064674  1065089  1065752  1068343  1077147, 1074976, 1074989, 1075002, 1075153  1075166, 1075185, 1075198, R, 1076937, , , 1, 0, 0, 0, 1, 1077144, 1077145, L1:R6, 42.86, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1077140, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 1077528  1077813  1079347  1079451  1080264, 1085427, 1085559, 1080316, 1080318, 1080320, 1077188, 1080315, 1081789  1083174  1083421, 1081791, 1081794, 1081945  1081947, 1083006  1083245  1083926, 1083010, L, 1085434, , 1085563, 0, 0, 0, 0, 0, 1085591, 1085596, L2:R6, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 1085438
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1085683  1086256  1086362  1086485  1086602  1086714  1086825  1086936  1087046  1087161  1087285  1087406  1092592  1092701  1092819  1092971  1093081  1093223  1093351  1093456  1093579  1093688  1093795  1093950  1094079  1094222  1094362  1095510  1095623  1096264  1096383  1096496  1096630  1096781  1097493  1097636  1097776  1097886  1098034  1117590  1132916, 1102676  1103215  1103344  1104083  1104206  1104374, 1085963  1098582  1117419  1117477  1132818, 1097844  1098611  1117458  1117645, 1097849, 1097854, 1097860, 1102513  1102810, 1102743  1104580, 1130115, 1130123, 1130132, 1130283  1130291, 1130610, 1130619, L, 1132836, , , 1, 0, 0, 0, 1, 1132941, 1132952, L3:R6, 44.44, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1132928, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1133170  1133333  1133639  1133782  1133921  1134081  1134239  1134344  1134540, , 1133328  1133513  1133692  1134105  1134360  1184278, 1133283  1133355  1133600  1133946  1134235  1134507  1184421, 1133686, 1133688, 1133690, 1178195  1178471  1179201, 1178283  1178671  1179307, 1180987  1182205  1182520, 1180991, 1180997, 1181148  1181153, 1182152  1182387  1182582, 1182157, L, 1184291, , 1184429, 0, 0, 0, 0, 0, 1184474, 1184482, L4:R6, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 1184299
