max_trials, repeat_wrong, prob_stay_win_correct, prob_stay_win_wrong, prob_switch_win_correct, prob_switch_win_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, blk_MaxNumTrials, blk_TrialNum, blk_num, L_reward_prob, R_reward_prob, Blk1_PR_L, Blk1_PR_R, Blk2_PR_L, Blk2_PR_R, Blk3_PR_L, Blk3_PR_R, Blk4_PR_L, Blk4_PR_R, Blk5_PR_L, Blk5_PR_R, Blk6_PR_L, Blk6_PR_R, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, odor_port_all_on_ts, odor_port_all_off_ts, odor_port_on_ts, odor1_on_ts, odor1_off_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, L_reward_ts
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2684302, 2684487, , , 2681211, 2681211, 2681212, , , 0, 0, 0, 0, 0, , 2684509, 2684513, L5:R5, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2682081, 2682937, 2682082, 2682083, 2682084, 2682087, 2682237  2682240, 2682939, L, 2684306, , 2684490, 2684309
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2684793  2684962  2685066  2685173  2685279  2685391  2685501  2690894  2690996  2691202  2691406  2691841  2691948  2692089  2692251  2692509  2693274  2693397  2693716  2698022, , 2684567  2697481  2697666  2698302, 2693836  2697585  2698194  2698454, 2702109, 2702199, 2693839, 2693842, 2693846, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2702174, 2702183, 2702191, L5:R5, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 2700562, 2700749, 2700566, 2700571, 2700576, 2700582, 2700733  2700738, 2700754, R, 2702120, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2706397, 2706588, 2702525, 2703031, 2703031, 2703033, 2703034, , , 0, 0, 0, 0, 0, , 2706620, 2706625, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2704191  2704402  2704442  2704737, 2704382  2704427  2704664  2704879, 2704192, 2704194, 2704195, 2704198, 2704349  2704351, 2704385, L, 2706404, , 2706592, 2706408
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2706960  2707067  2707173  2707277  2707386  2707496  2707607  2707720  2707831  2713363  2713606  2713765  2713886  2714300  2714428  2714573  2715237  2715387  2715534  2716789  2716964  2717145  2717283  2717513  2721247  2721384  2721485  2721701  2721814  2721928  2722040  2726978  2727101  2727275  2728954  2729099  2730163  2730306  2730463  2731498  2731627, , 2706700  2720779, 2717481  2731791, , , 2717485, 2717489, 2717493, , , 0, 0, 0, 0, 0, , 2731848, 2731857, L7:R3, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2719171, 2719357, 2719175, 2719179, 2719184, 2719190, 2719341  2719346, 2719363, L, 2720789, , 2731799, 2720795
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2737837, 2738023, , , 2732575, 2732576, 2732576, , , 0, 0, 0, 0, 0, , 2738044, 2738049, L7:R3, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2736286, 2736595, 2736287, 2736288, 2736289, 2736292, 2736442  2736444, 2736598, L, 2737841, , 2738026, 2737844
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2738337  2738451  2738556  2738780  2738889  2739001  2739111  2744282  2744534  2745032  2745346, , 2738103, 2745463, 2750143, , 2745465, 2745467, 2745469, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2750187, 2750195, 2750200, L6:R4, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 2748200, 2748460, 2748203, 2748206, 2748209, 2748213, 2748364  2748367, 2748463, R, 2750150, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2750793  2750958  2751109, 2753983, 2754172, 2750343, 2750272  2751076, 2751077, 2751078, 2751080, , , 0, 0, 0, 0, 0, , 2754200, 2754205, L7:R3, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2752326, 2752693, 2752328, 2752330, 2752332, 2752335, 2752486  2752488, 2752696, L, 2753989, , 2754176, 2753993
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2754472  2754640  2754746  2754851  2754965  2755075  2762961  2763132  2763555  2763805  2763951, , 2754271  2767523, 2763919  2767716, , , 2763921, 2763923, 2763925, , , 0, 0, 0, 0, 0, , 2767749, 2767755, L8:R2, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2765723, 2766139, 2765725, 2765728, 2765731, 2765735, 2765886  2765889, 2766142, L, 2767532, , 2767720, 2767536
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2768050  2768152  2768258  2768368  2768484  2768598  2768706  2774000  2774104  2774249  2774407, , 2767830  2774680  2774994  2775156, 2774522  2774845  2775092  2775323, 2778754, , 2774524, 2774526, 2774529, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2778808, 2778816, 2778823, L7:R3, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 2777076, 2777319, 2777079, 2777083, 2777088, 2777093, 2777244  2777248, 2777323, R, 2778763, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2784614, , 2778997  2779400, 2778908  2779160  2779504, 2779505, 2779507, 2779508, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 2784650, 2784657, 2784662, L7:R3, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 2782643, 2783136, 2782645, 2782647, 2782649, 2782652, 2782803  2782806, 2783139, L, 2784620, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2785024, , , 2785247, 2829489, 2829657, 2785401, 2785402, 2785403, , , 0, 0, 0, 0, 0, , 2829683, 2829687, L6:R4, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2827045  2827695, 2827432  2827838, 2827046, 2827048, 2827049, 2827053, 2827203  2827205, 2827435, R, 2829495, 2829498, 2829660, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, R, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2830269  2830384  2830491  2830595  2830700  2830807  2830921  2831033  2831148  2831259  2832657  2836444  2836547  2836669  2837428  2837535  2837676  2837809  2838348  2838463  2838595  2838740  2838844  2839365  2839479  2839589  2839710  2839862  2840436  2840568  2840715  2840826  2844572  2844746  2844884, 2848211, 2848332, 2829817  2829971  2843674  2844071  2844276  2844828, 2829940  2840799  2843719  2844176  2844798  2844868, 2840803, 2840808, 2840813, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 2848300, 2848312, 2848322, L7:R3, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 2846616, 2846819, 2846623, 2846630, 2846638, 2846646, 2846797  2846806, 2846827, L, 2848228, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2848801, , 2848479  2857318, 2849009  2857513, 2852424  2852614  2853047  2853404  2853609, 2852499  2852726  2853109  2853542  2853798, 2849068, 2849069, 2849070, , , 0, 0, 0, 0, 0, , 2857552, 2857559, L7:R3, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2855291  2855781, 2855729  2855902, 2855294, 2855298, 2855302, 2855306, 2855457  2855461, 2855733, L, 2857327, , 2857519, 2857332
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2857932  2858045  2858158  2858266  2858469  2858586  2858699  2862480  2862605  2862741  2863165  2863289  2863441  2864104  2864236  2864379, , 2857647, 2864473, 2868595, , 2864475, 2864478, 2864481, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2868648, 2868658, 2868664, L6:R4, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 2866394  2866922, 2866739  2866960, 2866397, 2866400, 2866404, 2866408, 2866560  2866564, 2866743, R, 2868604, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2873729  2873964  2874097  2875923  2876059  2876325, , 2871900  2872107  2873482  2875648  2877064  2880124, 2872013  2872516  2874112  2876607  2877273  2880323, 2869004  2869218, 2868755  2869014  2869323, 2869354, 2869356, 2869357, , , 0, 0, 0, 0, 0, , 2880367, 2880374, L6:R4, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2878461, 2878648, 2878466, 2878470, 2878475, 2878480, 2878631  2878637, 2878653, L, 2880135, , 2880329, 2880141
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2880599  2880759  2880861  2880964  2881297  2881409  2886013  2886144, , 2880472  2886638  2889897, 2886334  2886682, , , 2886335, 2886337, 2886339, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 2889942, 2889949, 2889955, L7:R3, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 2888058, 2888442, 2888060, 2888064, 2888067, 2888071, 2888222  2888225, 2888445, L, 2889905, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, R, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2890757, , 2890086  2890622, 2890031  2890395  2891011, 2894313, 2894483, 2891012, 2891014, 2891016, , , 0, 0, 0, 0, 0, , 2894514, 2894519, L6:R4, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2892465  2892878, 2892741  2892923, 2892467, 2892469, 2892471, 2892474, 2892625  2892628, 2892744, R, 2894320, 2894324, 2894487, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2894607  2895049  2895166  2895271  2895380  2895482  2895601  2895716  2895830  2895943  2896055  2896166  2900850  2911247  2911381  2911500  2911604  2911719  2911926  2912071  2912207  2912310  2912660  2912856  2912965  2913651  2913796  2913922  2914847  2914981  2915131  2915699  2916322  2919845  2920031, , , 2894693  2910973  2911183  2918779  2923567, 2900775  2911129  2916262  2919784  2923679, 2900777, 2900780, 2900783, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2923649, 2923660, 2923669, L5:R5, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 2921764, 2922128, 2921771, 2921778, 2921784, 2921792, 2921943  2921950, 2922135, R, 2923582, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2928339  2928523  2928625  2928726  2928850  2932901  2933009, , 2927925, 2933242, 2923884  2924124  2924820, 2923973  2924258  2924855, 2924440, 2924441, 2924443, , , 0, 0, 0, 0, 0, , 2933276, 2933282, L6:R4, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2925896, 2926583, 2925898, 2925900, 2925902, 2925906, 2926056  2926059, 2926586, L, 2927931, , 2933246, 2927935
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2933362  2933710, 2933529  2933872, 2937906, 2938076, 2934078, 2934080, 2934081, , , 0, 0, 0, 0, 0, , 2938104, 2938109, L5:R5, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2935307  2936358, 2936291  2936380, 2935308, 2935310, 2935312, 2935315, 2935467  2935469, 2936294, R, 2937912, 2937916, 2938080, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2938201  2938634  2938735  2938848  2938957  2939061  2939169  2939278  2939389  2939506  2939618  2939730  2946629  2946736  2947192  2947414  2947865  2947985  2948120  2948270  2948492  2948600  2948703  2949230  2949464  2949618  2950345  2950453  2950595  2950748  2950851, 2954163, 2954359, 2938278  2938368, 2938289  2950978, 2950982, 2950987, 2950992, , , 0, 0, 0, 0, 0, , 2954412, 2954420, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 2952457, 2952648, 2952462, 2952467, 2952473, 2952479, 2952630  2952636, 2952654, L, 2954176, , 2954366, 2954183
