max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1   290150   290296   290712   297408   297553   297878  1138832  1139048  1139154  1139268  1139388  1143000  1143107  1143421  1157582  1384758  1384875  1384992  1385201  1385330  1385433  1385535  1385637  1385745  1385857  1385961  1386073  1386188  1386296  1386411  1386520  1386624  1386745  1386874  1387011  1387130  1387257  1387378  1387482  1387586  1387689  1387833  1388038  1389939  1390043, 1, 295517  1384383  1389554  1418499, 297929  1388048  1390074  1418605, 301208  1423959, 302240  1424575, 302674   303377   305698  1398941  1399115  1401751  1401977  1402225  1427200, 303229   305064   305826  1399016  1400790  1401890  1402124  1402329  1427412, 1389408, 1389416, 1389423, 1423969, 1423980, 1424131  1424142, 1424586, R, 1427222, 1427234, 1427425, 0, 0, 0, 0, 0, 1427499, 1427512, L0:R1, 100.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 1445144, 1445702, 1427756  1437891  1438166  1438458  1438696  1439019  1447565, 1432950  1437946  1438236  1438570  1438841  1439142, 1432950, 1432952, 1432953, 1445147, 1445151, 1445301  1445304, 1445706, R, 1447573, , , 1, 0, 0, 0, 1, 1447617, 1447623, L0:R2, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1447609, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1450624  1450770  1450970  1451117  1451443  1451591  1451698  1452265  1452463  1452566  1452704  1453288  1453466  1453593  1453724  1453865  1454022  1454153  1454271  1454817  1454983  1455112  1455269, , 1450002  1450297  1450589, 1450104  1450427  1455370, 1456772, 1457451, 1447767  1448043  1460074, 1447696  1447985  1448235  1460170, 1448236, 1448238, 1448239, 1456777, 1456784, 1456934  1456941, 1457457, R, 1460086, , , 1, 0, 0, 0, 1, 1460154, 1460162, L0:R3, 33.33, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1460144, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 1466570, 1466719, 1464196, 1464859, 1460657  1460852  1461028, 1460747  1460989  1461362, 1460747, 1460749, 1460750, 1464198, 1464201, 1464352  1464354, 1464862, L, 1466576, , 1466722, 0, 0, 0, 0, 0, 1466745, 1466749, L1:R3, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 1466579
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1466873  1467103  1467207  1467313  1467431  1467536  1467640  1467744  1467851  1467997  1468143  1468258  1468375  1468488  1468605  1468731  1468869  1469007  1469209  1469323  1469449  1469581  1469689  1470144  1470256  1470465  1470611  1470734  1471163  1471356  1471488  1471647  1471771  1472375  1472579  1472724  1472913, , 1466852  1475774  1475945  1488212, 1472770  1475898  1476011  1488319, 1486524, 1486707, , , 1472775, 1472780, 1472785, 1486530, 1486537, 1486688  1486694, 1486714, L, 1488227, , , 1, 0, 0, 0, 1, 1488302, 1488310, L2:R3, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1488290, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1489609  1489721  1489959, , 1488822  1489277  1489428  1489636  1489989, 1488904  1489327  1489559  1489682  1490103, 1491223, 1491637, 1493219, , 1488950, 1488951, 1488952, 1491226, 1491230, 1491381  1491384, 1491641, R, 1493226, , , 1, 0, 0, 0, 1, 1493271, 1493277, L2:R4, 33.33, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 1493264, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 1496608, 1496757, 1495174, 1495339, 1493423  1493668, 1493356  1493640  1493725, 1493846, 1493847, 1493849, 1495175, 1495178, 1495329  1495331, 1495341, L, 1496613, , 1496760, 0, 0, 0, 0, 0, 1496782, 1496786, L3:R4, 42.86, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 1496617
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1496865  1496982  1497138  1497246  1497352  1497458  1497566  1497679  1497791  1497953  1498057  1498163  1498307  1498416  1498530  1498653  1498777  1498968  1499114  1499314  1499475  1499608  1499761  1499914  1500019  1500450  1500567  1500784  1500895, , 1496902  1497041, 1497000  1500908, 1501902, 1502799, 1504141, 1504331, 1500912, 1500917, 1500921, 1501907, 1501914, 1502064  1502069, 1502804, R, 1504152, 1504159, 1504337, 0, 0, 0, 0, 0, 1504378, 1504387, L3:R5, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 1517414, 1517565, 1515858, 1516028, 1504494  1504621  1513501  1513583  1513772, 1504566  1512973  1513540  1513756  1514789, 1512974, 1512975, 1512977, 1515860, 1515865, 1516016  1516019, 1516032, L, 1517421, , 1517570, 0, 0, 0, 0, 0, 1517596, 1517601, L4:R5, 55.56, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 1517425
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 130, 1, 0, 1, 0, 160, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1517701  1517819  1517929  1518042  1518153  1518261  1518362  1518502  1518611  1518723  1518852  1518960  1519071  1519188  1519309  1519425  1519554  1519683  1519831  1519955  1520088  1520195  1520610  1520835  1521002, , 1517675  1524288, 1520880  1524368, 1522061, 1522236, , , 1520883, 1520887, 1520891, 1522065, 1522070, 1522221  1522225, 1522241, L, 1524298, , , 1, 0, 0, 0, 1, 1524354, 1524361, L5:R5, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 1524345, 
